year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_t_hes_total_fte
2011,NUTS,2010,RO2,1,1127.0
2012,NUTS,2010,RO2,1,1253.0
2013,NUTS,2010,RO2,1,1313.0
2014,NUTS,2010,RO2,1,1381.0
2015,NUTS,2010,RO2,1,1416.0
2016,NUTS,2010,RO2,1,1392.0
2017,NUTS,2010,RO2,1,1430.0
2018,NUTS,2010,RO2,1,1386.0
2019,NUTS,2010,RO2,1,1405.0
2001,NUTS,2010,RO21,2,1265.0
2002,NUTS,2010,RO21,2,1068.0
2003,NUTS,2010,RO21,2,810.0
2004,NUTS,2010,RO21,2,876.0
2005,NUTS,2010,RO21,2,647.0
2006,NUTS,2010,RO21,2,802.0
2007,NUTS,2010,RO21,2,998.0
2008,NUTS,2010,RO21,2,1371.0
2009,NUTS,2010,RO21,2,1237.0
2010,NUTS,2010,RO21,2,919.0
2011,NUTS,2010,RO21,2,847.0
2012,NUTS,2010,RO21,2,963.0
2013,NUTS,2010,RO21,2,1061.0
2014,NUTS,2010,RO21,2,1151.0
2015,NUTS,2010,RO21,2,1158.0
2016,NUTS,2010,RO21,2,1050.0
2017,NUTS,2010,RO21,2,1026.0
2018,NUTS,2010,RO21,2,907.0
2019,NUTS,2010,RO21,2,997.0
2001,NUTS,2010,RO22,2,170.0
2002,NUTS,2010,RO22,2,180.0
2003,NUTS,2010,RO22,2,180.0
2004,NUTS,2010,RO22,2,259.0
2005,NUTS,2010,RO22,2,186.0
2006,NUTS,2010,RO22,2,240.0
2007,NUTS,2010,RO22,2,330.0
2008,NUTS,2010,RO22,2,222.0
2009,NUTS,2010,RO22,2,363.0
2010,NUTS,2010,RO22,2,262.0
2011,NUTS,2010,RO22,2,280.0
2012,NUTS,2010,RO22,2,290.0
2013,NUTS,2010,RO22,2,252.0
2014,NUTS,2010,RO22,2,230.0
2015,NUTS,2010,RO22,2,258.0
2016,NUTS,2010,RO22,2,342.0
2017,NUTS,2010,RO22,2,404.0
2018,NUTS,2010,RO22,2,479.0
2019,NUTS,2010,RO22,2,408.0
2001,NUTS,2010,RO3,1,1326.0
2002,NUTS,2010,RO3,1,1810.0
2003,NUTS,2010,RO3,1,3122.0
2004,NUTS,2010,RO3,1,2891.0
2005,NUTS,2010,RO3,1,4022.0
2006,NUTS,2010,RO3,1,3491.0
2007,NUTS,2010,RO3,1,2644.0
2008,NUTS,2010,RO3,1,3499.0
2009,NUTS,2010,RO3,1,3569.0
2010,NUTS,2010,RO3,1,3234.0
2011,NUTS,2010,RO3,1,2175.0
2012,NUTS,2010,RO3,1,2398.0
2013,NUTS,2010,RO3,1,3208.0
2014,NUTS,2010,RO3,1,2899.0
2015,NUTS,2010,RO3,1,3449.0
2016,NUTS,2010,RO3,1,3349.0
2017,NUTS,2010,RO3,1,3125.0
2018,NUTS,2010,RO3,1,2942.0
2019,NUTS,2010,RO3,1,2791.0
2001,NUTS,2010,RO31,2,15.0
2002,NUTS,2010,RO31,2,93.0
2003,NUTS,2010,RO31,2,273.0
2004,NUTS,2010,RO31,2,247.0
2005,NUTS,2010,RO31,2,222.0
2006,NUTS,2010,RO31,2,328.0
2007,NUTS,2010,RO31,2,361.0
2008,NUTS,2010,RO31,2,292.0
2009,NUTS,2010,RO31,2,305.0
2010,NUTS,2010,RO31,2,259.0
2011,NUTS,2010,RO31,2,206.0
2012,NUTS,2010,RO31,2,211.0
2013,NUTS,2010,RO31,2,207.0
2014,NUTS,2010,RO31,2,200.0
2015,NUTS,2010,RO31,2,221.0
2016,NUTS,2010,RO31,2,220.0
2017,NUTS,2010,RO31,2,152.0
2018,NUTS,2010,RO31,2,162.0
2019,NUTS,2010,RO31,2,162.0
2001,NUTS,2010,RO32,2,1311.0
2002,NUTS,2010,RO32,2,1717.0
2003,NUTS,2010,RO32,2,2849.0
2004,NUTS,2010,RO32,2,2644.0
2005,NUTS,2010,RO32,2,3800.0
2006,NUTS,2010,RO32,2,3163.0
2007,NUTS,2010,RO32,2,2283.0
2008,NUTS,2010,RO32,2,3207.0
2009,NUTS,2010,RO32,2,3264.0
2010,NUTS,2010,RO32,2,2975.0
2011,NUTS,2010,RO32,2,1969.0
2012,NUTS,2010,RO32,2,2187.0
2013,NUTS,2010,RO32,2,3001.0
2014,NUTS,2010,RO32,2,2699.0
2015,NUTS,2010,RO32,2,3228.0
2016,NUTS,2010,RO32,2,3129.0
2017,NUTS,2010,RO32,2,2973.0
2018,NUTS,2010,RO32,2,2780.0
2019,NUTS,2010,RO32,2,2629.0
2001,NUTS,2010,RO4,1,537.0
2002,NUTS,2010,RO4,1,853.0
2003,NUTS,2010,RO4,1,1366.0
2004,NUTS,2010,RO4,1,1337.0
2005,NUTS,2010,RO4,1,768.0
2006,NUTS,2010,RO4,1,1018.0
2007,NUTS,2010,RO4,1,1068.0
2008,NUTS,2010,RO4,1,977.0
2009,NUTS,2010,RO4,1,1333.0
2010,NUTS,2010,RO4,1,1830.0
2011,NUTS,2010,RO4,1,2785.0
2012,NUTS,2010,RO4,1,2492.0
2013,NUTS,2010,RO4,1,2644.0
2014,NUTS,2010,RO4,1,2460.0
2015,NUTS,2010,RO4,1,2072.0
2016,NUTS,2010,RO4,1,1881.0
2017,NUTS,2010,RO4,1,1865.0
2018,NUTS,2010,RO4,1,1056.0
2019,NUTS,2010,RO4,1,967.0
2001,NUTS,2010,RO41,2,306.0
2002,NUTS,2010,RO41,2,395.0
2003,NUTS,2010,RO41,2,473.0
2004,NUTS,2010,RO41,2,456.0
2005,NUTS,2010,RO41,2,447.0
2006,NUTS,2010,RO41,2,549.0
2007,NUTS,2010,RO41,2,505.0
2008,NUTS,2010,RO41,2,468.0
2009,NUTS,2010,RO41,2,477.0
2010,NUTS,2010,RO41,2,497.0
2011,NUTS,2010,RO41,2,1198.0
2012,NUTS,2010,RO41,2,1160.0
2013,NUTS,2010,RO41,2,1129.0
2014,NUTS,2010,RO41,2,802.0
2015,NUTS,2010,RO41,2,747.0
2016,NUTS,2010,RO41,2,752.0
2017,NUTS,2010,RO41,2,758.0
2018,NUTS,2010,RO41,2,179.0
2019,NUTS,2010,RO41,2,180.0
2001,NUTS,2010,RO42,2,231.0
2002,NUTS,2010,RO42,2,458.0
2003,NUTS,2010,RO42,2,893.0
2004,NUTS,2010,RO42,2,881.0
2005,NUTS,2010,RO42,2,321.0
2006,NUTS,2010,RO42,2,469.0
2007,NUTS,2010,RO42,2,563.0
2008,NUTS,2010,RO42,2,509.0
2009,NUTS,2010,RO42,2,856.0
2010,NUTS,2010,RO42,2,1333.0
2011,NUTS,2010,RO42,2,1587.0
2012,NUTS,2010,RO42,2,1332.0
2013,NUTS,2010,RO42,2,1515.0
2014,NUTS,2010,RO42,2,1658.0
2015,NUTS,2010,RO42,2,1325.0
2016,NUTS,2010,RO42,2,1129.0
2017,NUTS,2010,RO42,2,1107.0
2018,NUTS,2010,RO42,2,877.0
2019,NUTS,2010,RO42,2,787.0
2008,NUTS,2010,RS,0,10590.0
2009,NUTS,2010,RS,0,10565.0
2010,NUTS,2010,RS,0,11035.0
2011,NUTS,2010,RS,0,11668.0
2012,NUTS,2010,RS,0,11421.0
2013,NUTS,2010,RS,0,11808.0
2014,NUTS,2010,RS,0,11671.0
2015,NUTS,2010,RS,0,13081.0
2016,NUTS,2010,RS,0,12681.0
2017,NUTS,2010,RS,0,12463.0
2018,NUTS,2010,RS,0,12609.0
2019,NUTS,2010,RS,0,12234.0
2020,NUTS,2010,RS,0,12768.0
2018,NUTS,2010,RS1,1,9595.0
2019,NUTS,2010,RS1,1,9435.0
2020,NUTS,2010,RS1,1,10018.0
2018,NUTS,2010,RS11,2,6178.0
2019,NUTS,2010,RS11,2,6221.0
2020,NUTS,2010,RS11,2,6643.0
2018,NUTS,2010,RS12,2,3417.0
2019,NUTS,2010,RS12,2,3214.0
2020,NUTS,2010,RS12,2,3375.0
2018,NUTS,2010,RS2,1,3014.0
2019,NUTS,2010,RS2,1,2799.0
2020,NUTS,2010,RS2,1,2750.0
2018,NUTS,2010,RS21,2,1258.0
2019,NUTS,2010,RS21,2,1039.0
2020,NUTS,2010,RS21,2,1090.0
2018,NUTS,2010,RS22,2,1755.0
2019,NUTS,2010,RS22,2,1761.0
2020,NUTS,2010,RS22,2,1660.0
1994,NUTS,2010,RU,0,133170.0
1995,NUTS,2010,RU,0,116404.0
1996,NUTS,2010,RU,0,106344.0
1997,NUTS,2010,RU,0,102627.0
1998,NUTS,2010,RU,0,96507.0
1999,NUTS,2010,RU,0,102037.0
2000,NUTS,2010,RU,0,99552.0
2001,NUTS,2010,RU,0,103194.0
2002,NUTS,2010,RU,0,98239.0
2003,NUTS,2010,RU,0,99299.0
2004,NUTS,2010,RU,0,99402.0
2005,NUTS,2010,RU,0,97672.0
2006,NUTS,2010,RU,0,100990.0
2007,NUTS,2010,RU,0,105643.0
2008,NUTS,2010,RU,0,106816.0
2009,NUTS,2010,RU,0,106443.0
2010,NUTS,2010,RU,0,113353.0
2011,NUTS,2010,RU,0,121151.0
2012,NUTS,2010,RU,0,119360.0
2013,NUTS,2010,RU,0,118971.0
2014,NUTS,2010,RU,0,121526.0
2015,NUTS,2010,RU,0,121680.0
2017,NUTS,2010,RU,0,101628.0
2018,NUTS,2010,RU,0,107756.0
2019,NUTS,2010,RU,0,116732.0
1981,NUTS,2010,SE,0,11500.0
1983,NUTS,2010,SE,0,12300.0
1985,NUTS,2010,SE,0,13600.0
1987,NUTS,2010,SE,0,13700.0
1989,NUTS,2010,SE,0,17283.0
1991,NUTS,2010,SE,0,16810.0
1993,NUTS,2010,SE,0,17438.0
1995,NUTS,2010,SE,0,17301.0
1997,NUTS,2010,SE,0,18197.0
1999,NUTS,2010,SE,0,19175.0
2001,NUTS,2010,SE,0,19837.0
2003,NUTS,2010,SE,0,21495.0
2004,NUTS,2010,SE,0,21910.0
2005,NUTS,2010,SE,0,17686.0
2006,NUTS,2010,SE,0,17137.0
2007,NUTS,2010,SE,0,17525.0
2008,NUTS,2010,SE,0,17601.0
2009,NUTS,2010,SE,0,18857.0
2010,NUTS,2010,SE,0,19471.0
2011,NUTS,2010,SE,0,20010.0
2012,NUTS,2010,SE,0,21781.0
2013,NUTS,2010,SE,0,21004.0
2014,NUTS,2010,SE,0,22410.0
2015,NUTS,2010,SE,0,21435.0
2016,NUTS,2010,SE,0,21918.0
2017,NUTS,2010,SE,0,20196.0
2018,NUTS,2010,SE,0,19453.0
2019,NUTS,2010,SE,0,22080.0
2020,NUTS,2010,SE,0,21555.0
1993,NUTS,2010,SE1,1,9064.0
1995,NUTS,2010,SE1,1,9152.0
1997,NUTS,2010,SE1,1,9703.0
1999,NUTS,2010,SE1,1,10134.0
2001,NUTS,2010,SE1,1,10271.0
2005,NUTS,2010,SE1,1,9086.0
2007,NUTS,2010,SE1,1,8806.0
2009,NUTS,2010,SE1,1,9753.0
2011,NUTS,2010,SE1,1,10373.0
2013,NUTS,2010,SE1,1,10057.0
2015,NUTS,2010,SE1,1,10293.0
2017,NUTS,2010,SE1,1,10065.0
2019,NUTS,2010,SE1,1,10831.0
1993,NUTS,2010,SE11,2,4656.0
1995,NUTS,2010,SE11,2,4779.0
1997,NUTS,2010,SE11,2,4968.0
1999,NUTS,2010,SE11,2,5590.0
2001,NUTS,2010,SE11,2,5503.0
2005,NUTS,2010,SE11,2,4904.0
2007,NUTS,2010,SE11,2,4885.0
2009,NUTS,2010,SE11,2,5653.0
2011,NUTS,2010,SE11,2,5865.0
2013,NUTS,2010,SE11,2,5556.0
2015,NUTS,2010,SE11,2,5815.0
2017,NUTS,2010,SE11,2,5786.0
2019,NUTS,2010,SE11,2,5960.0
1993,NUTS,2010,SE12,2,4408.0
1995,NUTS,2010,SE12,2,4373.0
1997,NUTS,2010,SE12,2,4735.0
1999,NUTS,2010,SE12,2,4544.0
2001,NUTS,2010,SE12,2,4768.0
2005,NUTS,2010,SE12,2,4182.0
2007,NUTS,2010,SE12,2,3921.0
2009,NUTS,2010,SE12,2,4100.0
2011,NUTS,2010,SE12,2,4508.0
2013,NUTS,2010,SE12,2,4501.0
2015,NUTS,2010,SE12,2,4478.0
2017,NUTS,2010,SE12,2,4278.0
2019,NUTS,2010,SE12,2,4871.0
1993,NUTS,2010,SE2,1,6575.0
1995,NUTS,2010,SE2,1,5971.0
1997,NUTS,2010,SE2,1,6378.0
1999,NUTS,2010,SE2,1,6581.0
2001,NUTS,2010,SE2,1,6892.0
2005,NUTS,2010,SE2,1,6120.0
2007,NUTS,2010,SE2,1,6234.0
2009,NUTS,2010,SE2,1,6495.0
2011,NUTS,2010,SE2,1,6866.0
2013,NUTS,2010,SE2,1,6598.0
2015,NUTS,2010,SE2,1,6956.0
2017,NUTS,2010,SE2,1,6599.0
2019,NUTS,2010,SE2,1,7608.0
1993,NUTS,2010,SE21,2,118.0
1995,NUTS,2010,SE21,2,145.0
1997,NUTS,2010,SE21,2,199.0
1999,NUTS,2010,SE21,2,244.0
2001,NUTS,2010,SE21,2,411.0
2005,NUTS,2010,SE21,2,486.0
2007,NUTS,2010,SE21,2,551.0
2009,NUTS,2010,SE21,2,552.0
2011,NUTS,2010,SE21,2,490.0
2013,NUTS,2010,SE21,2,469.0
2015,NUTS,2010,SE21,2,497.0
2017,NUTS,2010,SE21,2,530.0
2019,NUTS,2010,SE21,2,607.0
1993,NUTS,2010,SE22,2,2989.0
1995,NUTS,2010,SE22,2,2861.0
1997,NUTS,2010,SE22,2,3012.0
1999,NUTS,2010,SE22,2,3206.0
2001,NUTS,2010,SE22,2,3221.0
2005,NUTS,2010,SE22,2,2802.0
2007,NUTS,2010,SE22,2,2608.0
2009,NUTS,2010,SE22,2,2757.0
2011,NUTS,2010,SE22,2,2994.0
2013,NUTS,2010,SE22,2,2888.0
2015,NUTS,2010,SE22,2,3036.0
2017,NUTS,2010,SE22,2,2695.0
2019,NUTS,2010,SE22,2,3247.0
1993,NUTS,2010,SE23,2,3468.0
1995,NUTS,2010,SE23,2,2965.0
1997,NUTS,2010,SE23,2,3167.0
1999,NUTS,2010,SE23,2,3131.0
2001,NUTS,2010,SE23,2,3260.0
2005,NUTS,2010,SE23,2,2832.0
2007,NUTS,2010,SE23,2,3075.0
2009,NUTS,2010,SE23,2,3185.0
2011,NUTS,2010,SE23,2,3383.0
2013,NUTS,2010,SE23,2,3242.0
2015,NUTS,2010,SE23,2,3424.0
2017,NUTS,2010,SE23,2,3374.0
2019,NUTS,2010,SE23,2,3753.0
1993,NUTS,2010,SE3,1,2127.0
1995,NUTS,2010,SE3,1,2179.0
1997,NUTS,2010,SE3,1,2117.0
1999,NUTS,2010,SE3,1,2461.0
2001,NUTS,2010,SE3,1,2674.0
2005,NUTS,2010,SE3,1,2480.0
2007,NUTS,2010,SE3,1,2485.0
2009,NUTS,2010,SE3,1,2609.0
2011,NUTS,2010,SE3,1,2770.0
2013,NUTS,2010,SE3,1,2449.0
2015,NUTS,2010,SE3,1,2786.0
2017,NUTS,2010,SE3,1,2432.0
2019,NUTS,2010,SE3,1,2636.0
1993,NUTS,2010,SE31,2,198.0
1995,NUTS,2010,SE31,2,274.0
1997,NUTS,2010,SE31,2,242.0
1999,NUTS,2010,SE31,2,308.0
2001,NUTS,2010,SE31,2,411.0
2005,NUTS,2010,SE31,2,394.0
2007,NUTS,2010,SE31,2,488.0
2009,NUTS,2010,SE31,2,425.0
2011,NUTS,2010,SE31,2,496.0
2013,NUTS,2010,SE31,2,411.0
2015,NUTS,2010,SE31,2,473.0
2017,NUTS,2010,SE31,2,516.0
2019,NUTS,2010,SE31,2,497.0
1993,NUTS,2010,SE32,2,69.0
1995,NUTS,2010,SE32,2,100.0
1997,NUTS,2010,SE32,2,143.0
1999,NUTS,2010,SE32,2,155.0
2001,NUTS,2010,SE32,2,184.0
2005,NUTS,2010,SE32,2,183.0
2007,NUTS,2010,SE32,2,153.0
2009,NUTS,2010,SE32,2,223.0
2011,NUTS,2010,SE32,2,251.0
2013,NUTS,2010,SE32,2,211.0
2015,NUTS,2010,SE32,2,193.0
2017,NUTS,2010,SE32,2,210.0
2019,NUTS,2010,SE32,2,231.0
1993,NUTS,2010,SE33,2,1860.0
1995,NUTS,2010,SE33,2,1805.0
1997,NUTS,2010,SE33,2,1732.0
1999,NUTS,2010,SE33,2,1998.0
2001,NUTS,2010,SE33,2,2079.0
2005,NUTS,2010,SE33,2,1903.0
2007,NUTS,2010,SE33,2,1844.0
2009,NUTS,2010,SE33,2,1961.0
2011,NUTS,2010,SE33,2,2023.0
2013,NUTS,2010,SE33,2,1827.0
2015,NUTS,2010,SE33,2,2121.0
2017,NUTS,2010,SE33,2,1706.0
2019,NUTS,2010,SE33,2,1908.0
1993,NUTS,2010,SI,0,2725.0
1994,NUTS,2010,SI,0,2898.0
1995,NUTS,2010,SI,0,3022.0
1996,NUTS,2010,SI,0,1969.0
1997,NUTS,2010,SI,0,1443.0
1998,NUTS,2010,SI,0,1516.0
1999,NUTS,2010,SI,0,1606.0
2000,NUTS,2010,SI,0,1746.0
2001,NUTS,2010,SI,0,1783.0
2002,NUTS,2010,SI,0,1651.0
2003,NUTS,2010,SI,0,1429.0
2004,NUTS,2010,SI,0,1482.0
2005,NUTS,2010,SI,0,2099.0
2006,NUTS,2010,SI,0,2116.0
2007,NUTS,2010,SI,0,1950.0
2008,NUTS,2010,SI,0,2106.0
2009,NUTS,2010,SI,0,2354.0
2010,NUTS,2010,SI,0,2727.0
2011,NUTS,2010,SI,0,3003.0
2012,NUTS,2010,SI,0,2926.0
2013,NUTS,2010,SI,0,2805.0
2014,NUTS,2010,SI,0,2667.0
2015,NUTS,2010,SI,0,2555.0
2016,NUTS,2010,SI,0,2321.0
2017,NUTS,2010,SI,0,2395.0
2018,NUTS,2010,SI,0,2659.0
2019,NUTS,2010,SI,0,2888.0
2020,NUTS,2010,SI,0,2766.0
1993,NUTS,2010,SI0,1,2725.0
1994,NUTS,2010,SI0,1,2898.0
1995,NUTS,2010,SI0,1,3022.0
1996,NUTS,2010,SI0,1,1969.0
1997,NUTS,2010,SI0,1,1443.0
1998,NUTS,2010,SI0,1,1516.0
1999,NUTS,2010,SI0,1,1606.0
2000,NUTS,2010,SI0,1,1746.0
2001,NUTS,2010,SI0,1,1783.0
2002,NUTS,2010,SI0,1,1651.0
2003,NUTS,2010,SI0,1,1429.0
2004,NUTS,2010,SI0,1,1482.0
2005,NUTS,2010,SI0,1,2099.0
2006,NUTS,2010,SI0,1,2116.0
2007,NUTS,2010,SI0,1,1950.0
2008,NUTS,2010,SI0,1,2106.0
2009,NUTS,2010,SI0,1,2354.0
2010,NUTS,2010,SI0,1,2727.0
2011,NUTS,2010,SI0,1,3003.0
2012,NUTS,2010,SI0,1,2926.0
2013,NUTS,2010,SI0,1,2805.0
2014,NUTS,2010,SI0,1,2667.0
2015,NUTS,2010,SI0,1,2555.0
2016,NUTS,2010,SI0,1,2321.0
2017,NUTS,2010,SI0,1,2395.0
2018,NUTS,2010,SI0,1,2659.0
2019,NUTS,2010,SI0,1,2888.0
2013,NUTS,2010,SI03,2,589.0
2014,NUTS,2010,SI03,2,576.0
2015,NUTS,2010,SI03,2,500.0
2016,NUTS,2010,SI03,2,381.0
2017,NUTS,2010,SI03,2,371.0
2018,NUTS,2010,SI03,2,415.0
2019,NUTS,2010,SI03,2,467.0
2013,NUTS,2010,SI04,2,2216.0
2014,NUTS,2010,SI04,2,2091.0
2015,NUTS,2010,SI04,2,2055.0
2016,NUTS,2010,SI04,2,1940.0
2017,NUTS,2010,SI04,2,2024.0
2018,NUTS,2010,SI04,2,2244.0
2019,NUTS,2010,SI04,2,2420.0
1994,NUTS,2010,SK,0,4285.0
1995,NUTS,2010,SK,0,4543.0
1996,NUTS,2010,SK,0,4521.0
1997,NUTS,2010,SK,0,5041.0
1998,NUTS,2010,SK,0,5514.0
1999,NUTS,2010,SK,0,5063.0
2000,NUTS,2010,SK,0,5860.0
2001,NUTS,2010,SK,0,5679.0
2002,NUTS,2010,SK,0,5339.0
2003,NUTS,2010,SK,0,5857.0
2004,NUTS,2010,SK,0,7285.0
2005,NUTS,2010,SK,0,7146.0
2006,NUTS,2010,SK,0,8138.0
2007,NUTS,2010,SK,0,8493.0
2008,NUTS,2010,SK,0,8609.0
2009,NUTS,2010,SK,0,9360.0
2010,NUTS,2010,SK,0,10535.0
2011,NUTS,2010,SK,0,10712.0
2012,NUTS,2010,SK,0,10124.0
2013,NUTS,2010,SK,0,9969.0
2014,NUTS,2010,SK,0,9297.0
2015,NUTS,2010,SK,0,8815.0
2016,NUTS,2010,SK,0,8623.0
2017,NUTS,2010,SK,0,9056.0
2018,NUTS,2010,SK,0,9620.0
2019,NUTS,2010,SK,0,9996.0
2020,NUTS,2010,SK,0,10234.0
2000,NUTS,2010,SK01,2,3001.0
2001,NUTS,2010,SK01,2,2720.0
2002,NUTS,2010,SK01,2,2691.0
2003,NUTS,2010,SK01,2,2989.0
2004,NUTS,2010,SK01,2,3939.0
2005,NUTS,2010,SK01,2,3548.0
2006,NUTS,2010,SK01,2,4267.0
2007,NUTS,2010,SK01,2,4249.0
2008,NUTS,2010,SK01,2,4152.0
2009,NUTS,2010,SK01,2,4539.0
2010,NUTS,2010,SK01,2,5704.0
2011,NUTS,2010,SK01,2,5837.0
2012,NUTS,2010,SK01,2,5254.0
2013,NUTS,2010,SK01,2,4614.0
2014,NUTS,2010,SK01,2,4331.0
2015,NUTS,2010,SK01,2,4081.0
2016,NUTS,2010,SK01,2,3816.0
2017,NUTS,2010,SK01,2,4014.0
2018,NUTS,2010,SK01,2,4386.0
2019,NUTS,2010,SK01,2,4567.0
2020,NUTS,2010,SK01,2,4752.0
2000,NUTS,2010,SK02,2,648.0
2001,NUTS,2010,SK02,2,774.0
2002,NUTS,2010,SK02,2,602.0
2003,NUTS,2010,SK02,2,745.0
2004,NUTS,2010,SK02,2,909.0
2005,NUTS,2010,SK02,2,1028.0
2006,NUTS,2010,SK02,2,1078.0
2007,NUTS,2010,SK02,2,1274.0
2008,NUTS,2010,SK02,2,1238.0
2009,NUTS,2010,SK02,2,1451.0
2010,NUTS,2010,SK02,2,1551.0
2011,NUTS,2010,SK02,2,1555.0
2012,NUTS,2010,SK02,2,1521.0
2013,NUTS,2010,SK02,2,1947.0
2014,NUTS,2010,SK02,2,1611.0
2015,NUTS,2010,SK02,2,1524.0
2016,NUTS,2010,SK02,2,1471.0
2017,NUTS,2010,SK02,2,1720.0
2018,NUTS,2010,SK02,2,1673.0
2019,NUTS,2010,SK02,2,1674.0
2020,NUTS,2010,SK02,2,1769.0
2000,NUTS,2010,SK03,2,814.0
2001,NUTS,2010,SK03,2,749.0
2002,NUTS,2010,SK03,2,746.0
2003,NUTS,2010,SK03,2,881.0
2004,NUTS,2010,SK03,2,1011.0
2005,NUTS,2010,SK03,2,996.0
2006,NUTS,2010,SK03,2,1089.0
2007,NUTS,2010,SK03,2,1044.0
2008,NUTS,2010,SK03,2,1259.0
2009,NUTS,2010,SK03,2,1450.0
2010,NUTS,2010,SK03,2,1457.0
2011,NUTS,2010,SK03,2,1448.0
2012,NUTS,2010,SK03,2,1366.0
2013,NUTS,2010,SK03,2,1298.0
2014,NUTS,2010,SK03,2,1349.0
2015,NUTS,2010,SK03,2,1287.0
2016,NUTS,2010,SK03,2,1402.0
2017,NUTS,2010,SK03,2,1390.0
2018,NUTS,2010,SK03,2,1463.0
2019,NUTS,2010,SK03,2,1598.0
2020,NUTS,2010,SK03,2,1530.0
2000,NUTS,2010,SK04,2,1397.0
2001,NUTS,2010,SK04,2,1435.0
2002,NUTS,2010,SK04,2,1301.0
2003,NUTS,2010,SK04,2,1242.0
2004,NUTS,2010,SK04,2,1426.0
2005,NUTS,2010,SK04,2,1574.0
2006,NUTS,2010,SK04,2,1705.0
2007,NUTS,2010,SK04,2,1926.0
2008,NUTS,2010,SK04,2,1960.0
2009,NUTS,2010,SK04,2,1921.0
2010,NUTS,2010,SK04,2,1823.0
2011,NUTS,2010,SK04,2,1873.0
2012,NUTS,2010,SK04,2,1983.0
2013,NUTS,2010,SK04,2,2110.0
2014,NUTS,2010,SK04,2,2006.0
2015,NUTS,2010,SK04,2,1924.0
2016,NUTS,2010,SK04,2,1934.0
2017,NUTS,2010,SK04,2,1933.0
2018,NUTS,2010,SK04,2,2098.0
2019,NUTS,2010,SK04,2,2157.0
2020,NUTS,2010,SK04,2,2183.0
2001,NUTS,2010,TR,0,16798.0
2002,NUTS,2010,TR,0,17544.0
2003,NUTS,2010,TR,0,24226.0
2004,NUTS,2010,TR,0,24742.0
2005,NUTS,2010,TR,0,25434.0
2006,NUTS,2010,TR,0,26713.0
2007,NUTS,2010,TR,0,29543.0
2008,NUTS,2010,TR,0,29912.0
2009,NUTS,2010,TR,0,31037.0
2010,NUTS,2010,TR,0,32913.0
2011,NUTS,2010,TR,0,35644.0
2012,NUTS,2010,TR,0,40801.0
2013,NUTS,2010,TR,0,42574.0
2014,NUTS,2010,TR,0,41269.0
2015,NUTS,2010,TR,0,43293.0
2016,NUTS,2010,TR,0,52576.0
2017,NUTS,2010,TR,0,54289.0
2018,NUTS,2010,TR,0,56364.0
2019,NUTS,2010,TR,0,59031.0
2020,NUTS,2010,TR,0,59653.0
1981,NUTS,2010,UK,0,52000.0
1982,NUTS,2010,UK,0,52000.0
1983,NUTS,2010,UK,0,51000.0
1984,NUTS,2010,UK,0,51000.0
1985,NUTS,2010,UK,0,52000.0
1986,NUTS,2010,UK,0,52000.0
1987,NUTS,2010,UK,0,53000.0
1988,NUTS,2010,UK,0,55000.0
1989,NUTS,2010,UK,0,55000.0
1990,NUTS,2010,UK,0,57000.0
1991,NUTS,2010,UK,0,59000.0
1992,NUTS,2010,UK,0,62000.0
1993,NUTS,2010,UK,0,66000.0
2005,NUTS,2010,UK,0,152634.0
2006,NUTS,2010,UK,0,158109.0
2007,NUTS,2010,UK,0,161492.0
2008,NUTS,2010,UK,0,163529.0
2009,NUTS,2010,UK,0,168936.0
2010,NUTS,2010,UK,0,170446.0
2011,NUTS,2010,UK,0,175185.0
2012,NUTS,2010,UK,0,173499.0
2013,NUTS,2010,UK,0,177767.0
2014,NUTS,2010,UK,0,183023.0
2015,NUTS,2010,UK,0,186724.0
2016,NUTS,2010,UK,0,186770.0
2017,NUTS,2010,UK,0,190078.0
2018,NUTS,2010,UK,0,190526.0
2019,NUTS,2010,UK,0,191795.0
2005,NUTS,2010,UKC,1,6629.0
2006,NUTS,2010,UKC,1,6632.0
2007,NUTS,2010,UKC,1,6770.0
2008,NUTS,2010,UKC,1,7005.0
2009,NUTS,2010,UKC,1,7070.0
2010,NUTS,2010,UKC,1,6967.0
2011,NUTS,2010,UKC,1,7114.0
2012,NUTS,2010,UKC,1,7058.0
2013,NUTS,2010,UKC,1,7252.0
2014,NUTS,2010,UKC,1,7589.0
2015,NUTS,2010,UKC,1,7655.0
2016,NUTS,2010,UKC,1,7613.0
2017,NUTS,2010,UKC,1,7783.0
2018,NUTS,2010,UKC,1,7825.0
2005,NUTS,2010,UKC1,2,2190.0
2006,NUTS,2010,UKC1,2,2242.0
2007,NUTS,2010,UKC1,2,2367.0
2008,NUTS,2010,UKC1,2,2544.0
2009,NUTS,2010,UKC1,2,2761.0
2010,NUTS,2010,UKC1,2,2693.0
2011,NUTS,2010,UKC1,2,2599.0
2012,NUTS,2010,UKC1,2,2491.0
2013,NUTS,2010,UKC1,2,2563.0
2014,NUTS,2010,UKC1,2,2669.0
2015,NUTS,2010,UKC1,2,2719.0
2016,NUTS,2010,UKC1,2,2677.0
2017,NUTS,2010,UKC1,2,2683.0
2018,NUTS,2010,UKC1,2,2742.0
2005,NUTS,2010,UKC2,2,4439.0
2006,NUTS,2010,UKC2,2,4389.0
