year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_total_mio_nac
2004,NUTS,2010,RO42,2,45.531
2005,NUTS,2010,RO42,2,52.788
2006,NUTS,2010,RO42,2,69.433
2007,NUTS,2010,RO42,2,111.583
2008,NUTS,2010,RO42,2,153.3
2009,NUTS,2010,RO42,2,89.027
2010,NUTS,2010,RO42,2,115.808
2011,NUTS,2010,RO42,2,125.813
2012,NUTS,2010,RO42,2,156.029
2013,NUTS,2010,RO42,2,164.476
2014,NUTS,2010,RO42,2,112.376
2015,NUTS,2010,RO42,2,290.658
2016,NUTS,2010,RO42,2,331.255
2017,NUTS,2010,RO42,2,318.975
2018,NUTS,2010,RO42,2,374.229
2019,NUTS,2010,RO42,2,381.327
2009,NUTS,2010,RS,0,24944.966
2010,NUTS,2010,RS,0,22828.236
2011,NUTS,2010,RS,0,24683.992
2012,NUTS,2010,RS,0,32505.764
2013,NUTS,2010,RS,0,28175.33
2014,NUTS,2010,RS,0,30084.387
2015,NUTS,2010,RS,0,34990.6
2016,NUTS,2010,RS,0,37956.3
2017,NUTS,2010,RS,0,41531.049
2018,NUTS,2010,RS,0,46615.667
2019,NUTS,2010,RS,0,48074.1
2020,NUTS,2010,RS,0,49847.132
2018,NUTS,2010,RS1,1,43321.277
2019,NUTS,2010,RS1,1,44560.7
2020,NUTS,2010,RS1,1,45883.076
2018,NUTS,2010,RS11,2,31567.972
2019,NUTS,2010,RS11,2,34953.3
2020,NUTS,2010,RS11,2,36287.637
2018,NUTS,2010,RS12,2,11753.305
2019,NUTS,2010,RS12,2,9607.4
2020,NUTS,2010,RS12,2,9595.439
2018,NUTS,2010,RS2,1,3294.39
2019,NUTS,2010,RS2,1,3513.5
2020,NUTS,2010,RS2,1,3964.056
2018,NUTS,2010,RS21,2,1236.795
2019,NUTS,2010,RS21,2,1703.9
2020,NUTS,2010,RS21,2,1718.776
2018,NUTS,2010,RS22,2,2057.595
2019,NUTS,2010,RS22,2,1809.6
2020,NUTS,2010,RS22,2,2245.28
1987,NUTS,2010,RU,0,8.04
1988,NUTS,2010,RU,0,9.21
1989,NUTS,2010,RU,0,10.9
1990,NUTS,2010,RU,0,13.08
1991,NUTS,2010,RU,0,19.99
1992,NUTS,2010,RU,0,140.59
1993,NUTS,2010,RU,0,1317.2
1994,NUTS,2010,RU,0,5146.1
1995,NUTS,2010,RU,0,12149.46
1996,NUTS,2010,RU,0,19393.89
1997,NUTS,2010,RU,0,24449.69
1998,NUTS,2010,RU,0,25082.07
1999,NUTS,2010,RU,0,48050.53
2000,NUTS,2010,RU,0,76697.1
2001,NUTS,2010,RU,0,105260.7
2002,NUTS,2010,RU,0,135004.5
2003,NUTS,2010,RU,0,169862.4
2004,NUTS,2010,RU,0,196039.9
2005,NUTS,2010,RU,0,230785.2
2006,NUTS,2010,RU,0,288805.2
2007,NUTS,2010,RU,0,371080.3
2008,NUTS,2010,RU,0,431073.2
2009,NUTS,2010,RU,0,485834.3
2010,NUTS,2010,RU,0,523377.2
2011,NUTS,2010,RU,0,610426.7
2012,NUTS,2010,RU,0,699869.8
2013,NUTS,2010,RU,0,749797.6
2014,NUTS,2010,RU,0,847527.0
2015,NUTS,2010,RU,0,914669.1
2017,NUTS,2010,RU,0,1019152.4
2018,NUTS,2010,RU,0,1028247.6
2019,NUTS,2010,RU,0,1134786.7
1981,NUTS,2010,SE,0,13320.3
1983,NUTS,2010,SE,0,18189.0
1985,NUTS,2010,SE,0,24991.0
1987,NUTS,2010,SE,0,30553.0
1989,NUTS,2010,SE,0,36272.0
1991,NUTS,2010,SE,0,41760.0
1993,NUTS,2010,SE,0,49009.0
1995,NUTS,2010,SE,0,59023.0
1997,NUTS,2010,SE,0,67026.439
1999,NUTS,2010,SE,0,76569.726
2001,NUTS,2010,SE,0,96989.601
2003,NUTS,2010,SE,0,96773.0
2004,NUTS,2010,SE,0,95131.0
2005,NUTS,2010,SE,0,98472.0
2006,NUTS,2010,SE,0,108477.83
2007,NUTS,2010,SE,0,107372.0
2008,NUTS,2010,SE,0,118405.0
2009,NUTS,2010,SE,0,113442.0
2010,NUTS,2010,SE,0,113207.0
2011,NUTS,2010,SE,0,118809.0
2012,NUTS,2010,SE,0,120911.0
2013,NUTS,2010,SE,0,124635.0
2014,NUTS,2010,SE,0,123848.0
2015,NUTS,2010,SE,0,137146.0
2016,NUTS,2010,SE,0,143372.0
2017,NUTS,2010,SE,0,155532.0
2018,NUTS,2010,SE,0,160351.0
2019,NUTS,2010,SE,0,171060.0
2020,NUTS,2010,SE,0,175825.0
2003,NUTS,2010,SE1,1,45548.0
2005,NUTS,2010,SE1,1,49702.0
2007,NUTS,2010,SE1,1,53598.0
2009,NUTS,2010,SE1,1,56924.0
2011,NUTS,2010,SE1,1,60347.0
2013,NUTS,2010,SE1,1,66653.0
2015,NUTS,2010,SE1,1,73990.0
2017,NUTS,2010,SE1,1,77137.0
2019,NUTS,2010,SE1,1,81743.0
2003,NUTS,2010,SE11,2,30425.0
2005,NUTS,2010,SE11,2,34050.0
2007,NUTS,2010,SE11,2,36364.0
2009,NUTS,2010,SE11,2,36599.0
2011,NUTS,2010,SE11,2,39694.0
2013,NUTS,2010,SE11,2,45371.0
2015,NUTS,2010,SE11,2,50681.0
2017,NUTS,2010,SE11,2,53629.0
2019,NUTS,2010,SE11,2,53577.0
2003,NUTS,2010,SE12,2,15123.0
2005,NUTS,2010,SE12,2,15652.0
2007,NUTS,2010,SE12,2,17234.0
2009,NUTS,2010,SE12,2,20324.0
2011,NUTS,2010,SE12,2,20653.0
2013,NUTS,2010,SE12,2,21281.0
2015,NUTS,2010,SE12,2,23311.0
2017,NUTS,2010,SE12,2,23507.0
2019,NUTS,2010,SE12,2,28166.0
2003,NUTS,2010,SE2,1,44857.0
2005,NUTS,2010,SE2,1,46367.0
2007,NUTS,2010,SE2,1,45002.0
2009,NUTS,2010,SE2,1,47959.0
2011,NUTS,2010,SE2,1,49845.0
2013,NUTS,2010,SE2,1,48330.0
2015,NUTS,2010,SE2,1,52850.0
2017,NUTS,2010,SE2,1,68071.0
2019,NUTS,2010,SE2,1,
2003,NUTS,2010,SE21,2,1767.0
2005,NUTS,2010,SE21,2,2250.0
2007,NUTS,2010,SE21,2,2751.0
2009,NUTS,2010,SE21,2,4133.0
2011,NUTS,2010,SE21,2,3643.0
2013,NUTS,2010,SE21,2,4036.0
2015,NUTS,2010,SE21,2,4589.0
2017,NUTS,2010,SE21,2,
2019,NUTS,2010,SE21,2,
2003,NUTS,2010,SE22,2,13856.0
2005,NUTS,2010,SE22,2,15758.0
2007,NUTS,2010,SE22,2,19971.0
2009,NUTS,2010,SE22,2,18794.0
2011,NUTS,2010,SE22,2,19907.0
2013,NUTS,2010,SE22,2,18274.0
2015,NUTS,2010,SE22,2,17273.0
2017,NUTS,2010,SE22,2,18906.0
2019,NUTS,2010,SE22,2,23471.0
2003,NUTS,2010,SE23,2,29234.0
2005,NUTS,2010,SE23,2,28359.0
2007,NUTS,2010,SE23,2,22280.0
2009,NUTS,2010,SE23,2,25032.0
2011,NUTS,2010,SE23,2,26292.0
2013,NUTS,2010,SE23,2,26022.0
2015,NUTS,2010,SE23,2,30991.0
2017,NUTS,2010,SE23,2,43703.0
2019,NUTS,2010,SE23,2,49792.0
2003,NUTS,2010,SE3,1,6319.0
2005,NUTS,2010,SE3,1,7438.0
2007,NUTS,2010,SE3,1,8592.0
2009,NUTS,2010,SE3,1,8478.0
2011,NUTS,2010,SE3,1,8241.0
2013,NUTS,2010,SE3,1,9371.0
2015,NUTS,2010,SE3,1,10050.0
2017,NUTS,2010,SE3,1,10144.0
2019,NUTS,2010,SE3,1,
2003,NUTS,2010,SE31,2,2671.0
2005,NUTS,2010,SE31,2,2896.0
2007,NUTS,2010,SE31,2,3703.0
2009,NUTS,2010,SE31,2,3219.0
2011,NUTS,2010,SE31,2,2748.0
2013,NUTS,2010,SE31,2,3588.0
2015,NUTS,2010,SE31,2,3702.0
2017,NUTS,2010,SE31,2,3752.0
2019,NUTS,2010,SE31,2,4283.0
2003,NUTS,2010,SE32,2,488.0
2005,NUTS,2010,SE32,2,927.0
2007,NUTS,2010,SE32,2,834.236
2009,NUTS,2010,SE32,2,1024.0
2011,NUTS,2010,SE32,2,1067.0
2013,NUTS,2010,SE32,2,1015.0
2015,NUTS,2010,SE32,2,1016.0
2017,NUTS,2010,SE32,2,
2019,NUTS,2010,SE32,2,
2003,NUTS,2010,SE33,2,3160.0
2005,NUTS,2010,SE33,2,3615.0
2007,NUTS,2010,SE33,2,4055.0
2009,NUTS,2010,SE33,2,4233.0
2011,NUTS,2010,SE33,2,4428.0
2013,NUTS,2010,SE33,2,4767.0
2015,NUTS,2010,SE33,2,5332.0
2017,NUTS,2010,SE33,2,5206.0
2019,NUTS,2010,SE33,2,6185.0
2005,NUTS,2010,SEZ,1,0.0
2005,NUTS,2010,SEZZ,2,0.0
1993,NUTS,2010,SI,0,95.936
1994,NUTS,2010,SI,0,136.125
1995,NUTS,2010,SI,0,157.123
1996,NUTS,2010,SI,0,153.63
1997,NUTS,2010,SI,0,172.463
1998,NUTS,2010,SI,0,200.363
1999,NUTS,2010,SI,0,230.298
2000,NUTS,2010,SI,0,256.368
2001,NUTS,2010,SI,0,310.379
2002,NUTS,2010,SI,0,339.865
2003,NUTS,2010,SI,0,319.632
2004,NUTS,2010,SI,0,378.579
2005,NUTS,2010,SI,0,412.765
2006,NUTS,2010,SI,0,483.716
2007,NUTS,2010,SI,0,500.51
2008,NUTS,2010,SI,0,616.949
2009,NUTS,2010,SI,0,656.882
2010,NUTS,2010,SI,0,745.942
2011,NUTS,2010,SI,0,894.213
2012,NUTS,2010,SI,0,928.306
2013,NUTS,2010,SI,0,935.006
2014,NUTS,2010,SI,0,890.232
2015,NUTS,2010,SI,0,853.067
2016,NUTS,2010,SI,0,811.953
2017,NUTS,2010,SI,0,802.291
2018,NUTS,2010,SI,0,892.724
2019,NUTS,2010,SI,0,990.698
2020,NUTS,2010,SI,0,1007.493
1990,NUTS,2010,SI0,1,15.344
1991,NUTS,2010,SI0,1,33.651
1992,NUTS,2010,SI0,1,81.184
1993,NUTS,2010,SI0,1,95.936
1994,NUTS,2010,SI0,1,136.125
1995,NUTS,2010,SI0,1,157.123
1996,NUTS,2010,SI0,1,153.63
1997,NUTS,2010,SI0,1,172.463
1998,NUTS,2010,SI0,1,200.363
1999,NUTS,2010,SI0,1,230.298
2000,NUTS,2010,SI0,1,256.368
2001,NUTS,2010,SI0,1,310.379
2002,NUTS,2010,SI0,1,339.865
2003,NUTS,2010,SI0,1,319.632
2004,NUTS,2010,SI0,1,378.579
2005,NUTS,2010,SI0,1,412.765
2006,NUTS,2010,SI0,1,483.716
2007,NUTS,2010,SI0,1,500.51
2008,NUTS,2010,SI0,1,616.949
2009,NUTS,2010,SI0,1,656.9
2010,NUTS,2010,SI0,1,745.942
2011,NUTS,2010,SI0,1,894.2
2012,NUTS,2010,SI0,1,928.306
2013,NUTS,2010,SI0,1,935.0
2014,NUTS,2010,SI0,1,890.231
2015,NUTS,2010,SI0,1,853.067
2016,NUTS,2010,SI0,1,811.953
2017,NUTS,2010,SI0,1,802.291
2018,NUTS,2010,SI0,1,892.724
2019,NUTS,2010,SI0,1,990.698
2013,NUTS,2010,SI03,2,330.8
2014,NUTS,2010,SI03,2,321.543
2015,NUTS,2010,SI03,2,276.526
2016,NUTS,2010,SI03,2,263.329
2017,NUTS,2010,SI03,2,263.095
2018,NUTS,2010,SI03,2,296.825
2019,NUTS,2010,SI03,2,337.491
2013,NUTS,2010,SI04,2,604.2
2014,NUTS,2010,SI04,2,568.688
2015,NUTS,2010,SI04,2,576.541
2016,NUTS,2010,SI04,2,548.624
2017,NUTS,2010,SI04,2,539.196
2018,NUTS,2010,SI04,2,595.899
2019,NUTS,2010,SI04,2,653.207
1990,NUTS,2010,SK,0,161.289
1991,NUTS,2010,SK,0,238.498
1992,NUTS,2010,SK,0,207.163
1993,NUTS,2010,SK,0,187.944
1994,NUTS,2010,SK,0,148.476
1995,NUTS,2010,SK,0,178.384
1996,NUTS,2010,SK,0,196.01
1997,NUTS,2010,SK,0,257.054
1998,NUTS,2010,SK,0,204.275
1999,NUTS,2010,SK,0,184.293
2000,NUTS,2010,SK,0,202.018
2001,NUTS,2010,SK,0,214.665
2002,NUTS,2010,SK,0,210.217
2003,NUTS,2010,SK,0,232.889
2004,NUTS,2010,SK,0,231.196
2005,NUTS,2010,SK,0,249.054
2006,NUTS,2010,SK,0,267.649
2007,NUTS,2010,SK,0,282.63
2008,NUTS,2010,SK,0,316.459
2009,NUTS,2010,SK,0,302.994
2010,NUTS,2010,SK,0,416.369
2011,NUTS,2010,SK,0,468.439
2012,NUTS,2010,SK,0,585.225
2013,NUTS,2010,SK,0,610.876
2014,NUTS,2010,SK,0,669.632
2015,NUTS,2010,SK,0,927.272
2016,NUTS,2010,SK,0,640.835
2017,NUTS,2010,SK,0,748.955
2018,NUTS,2010,SK,0,750.947
2019,NUTS,2010,SK,0,776.59
2020,NUTS,2010,SK,0,838.927
1990,NUTS,2010,SK0,1,161.289
1991,NUTS,2010,SK0,1,238.498
1992,NUTS,2010,SK0,1,207.163
1993,NUTS,2010,SK0,1,187.944
1994,NUTS,2010,SK0,1,148.476
1995,NUTS,2010,SK0,1,178.384
1996,NUTS,2010,SK0,1,196.01
1997,NUTS,2010,SK0,1,257.054
1998,NUTS,2010,SK0,1,204.275
1999,NUTS,2010,SK0,1,184.293
2000,NUTS,2010,SK0,1,202.018
2001,NUTS,2010,SK0,1,214.665
2002,NUTS,2010,SK0,1,210.217
2003,NUTS,2010,SK0,1,232.889
2004,NUTS,2010,SK0,1,231.196
2005,NUTS,2010,SK0,1,249.054
2006,NUTS,2010,SK0,1,267.649
2007,NUTS,2010,SK0,1,282.63
2008,NUTS,2010,SK0,1,316.459
2009,NUTS,2010,SK0,1,302.994
2010,NUTS,2010,SK0,1,416.369
2011,NUTS,2010,SK0,1,468.439
2012,NUTS,2010,SK0,1,585.225
2013,NUTS,2010,SK0,1,610.876
2014,NUTS,2010,SK0,1,669.632
2015,NUTS,2010,SK0,1,927.272
2016,NUTS,2010,SK0,1,640.835
2017,NUTS,2010,SK0,1,748.955
2018,NUTS,2010,SK0,1,750.947
2019,NUTS,2010,SK0,1,776.59
2020,NUTS,2010,SK0,1,838.927
2000,NUTS,2010,SK01,2,84.844
2001,NUTS,2010,SK01,2,84.711
2002,NUTS,2010,SK01,2,87.864
2003,NUTS,2010,SK01,2,112.494
2004,NUTS,2010,SK01,2,113.922
2005,NUTS,2010,SK01,2,118.502
2006,NUTS,2010,SK01,2,130.884
2007,NUTS,2010,SK01,2,136.908
2008,NUTS,2010,SK01,2,157.659
2009,NUTS,2010,SK01,2,156.016
2010,NUTS,2010,SK01,2,208.16
2011,NUTS,2010,SK01,2,242.739
2012,NUTS,2010,SK01,2,317.113
2013,NUTS,2010,SK01,2,346.919
2014,NUTS,2010,SK01,2,311.169
2015,NUTS,2010,SK01,2,408.098
2016,NUTS,2010,SK01,2,319.931
2017,NUTS,2010,SK01,2,383.071
2018,NUTS,2010,SK01,2,360.836
2019,NUTS,2010,SK01,2,374.848
2020,NUTS,2010,SK01,2,393.853
2000,NUTS,2010,SK02,2,56.463
2001,NUTS,2010,SK02,2,64.828
2002,NUTS,2010,SK02,2,64.396
2003,NUTS,2010,SK02,2,68.38
2004,NUTS,2010,SK02,2,61.741
2005,NUTS,2010,SK02,2,72.894
2006,NUTS,2010,SK02,2,74.388
2007,NUTS,2010,SK02,2,79.396
2008,NUTS,2010,SK02,2,86.224
2009,NUTS,2010,SK02,2,68.441
2010,NUTS,2010,SK02,2,94.293
2011,NUTS,2010,SK02,2,81.606
2012,NUTS,2010,SK02,2,81.308
2013,NUTS,2010,SK02,2,80.712
2014,NUTS,2010,SK02,2,157.355
2015,NUTS,2010,SK02,2,216.569
2016,NUTS,2010,SK02,2,135.371
2017,NUTS,2010,SK02,2,173.342
2018,NUTS,2010,SK02,2,190.773
2019,NUTS,2010,SK02,2,182.009
2020,NUTS,2010,SK02,2,184.837
2000,NUTS,2010,SK03,2,38.14
2001,NUTS,2010,SK03,2,38.173
2002,NUTS,2010,SK03,2,32.796
2003,NUTS,2010,SK03,2,27.584
2004,NUTS,2010,SK03,2,28.215
2005,NUTS,2010,SK03,2,29.178
2006,NUTS,2010,SK03,2,26.954
2007,NUTS,2010,SK03,2,27.912
2008,NUTS,2010,SK03,2,35.501
2009,NUTS,2010,SK03,2,38.263
2010,NUTS,2010,SK03,2,49.819
2011,NUTS,2010,SK03,2,68.511
2012,NUTS,2010,SK03,2,90.726
2013,NUTS,2010,SK03,2,95.012
2014,NUTS,2010,SK03,2,112.787
2015,NUTS,2010,SK03,2,179.76
2016,NUTS,2010,SK03,2,97.337
2017,NUTS,2010,SK03,2,97.054
2018,NUTS,2010,SK03,2,106.829
2019,NUTS,2010,SK03,2,121.668
2020,NUTS,2010,SK03,2,133.361
2000,NUTS,2010,SK04,2,22.539
2001,NUTS,2010,SK04,2,26.954
2002,NUTS,2010,SK04,2,25.161
2003,NUTS,2010,SK04,2,24.431
2004,NUTS,2010,SK04,2,27.319
2005,NUTS,2010,SK04,2,28.48
2006,NUTS,2010,SK04,2,35.418
2007,NUTS,2010,SK04,2,38.414
2008,NUTS,2010,SK04,2,37.076
2009,NUTS,2010,SK04,2,40.275
2010,NUTS,2010,SK04,2,64.097
2011,NUTS,2010,SK04,2,75.584
2012,NUTS,2010,SK04,2,96.078
2013,NUTS,2010,SK04,2,88.233
2014,NUTS,2010,SK04,2,88.322
2015,NUTS,2010,SK04,2,122.846
2016,NUTS,2010,SK04,2,88.197
2017,NUTS,2010,SK04,2,95.488
2018,NUTS,2010,SK04,2,92.509
2019,NUTS,2010,SK04,2,98.064
2020,NUTS,2010,SK04,2,126.876
1990,NUTS,2010,TR,0,1.276
1991,NUTS,2010,TR,0,3.33
1992,NUTS,2010,TR,0,5.357
1993,NUTS,2010,TR,0,8.776
1994,NUTS,2010,TR,0,13.991
1995,NUTS,2010,TR,0,29.509
1996,NUTS,2010,TR,0,66.709
1997,NUTS,2010,TR,0,141.782
1998,NUTS,2010,TR,0,260.422
1999,NUTS,2010,TR,0,489.163
2000,NUTS,2010,TR,0,798.438
2001,NUTS,2010,TR,0,1291.891
2002,NUTS,2010,TR,0,1843.288
2003,NUTS,2010,TR,0,2197.09
2004,NUTS,2010,TR,0,2897.516
2005,NUTS,2010,TR,0,3835.441
2006,NUTS,2010,TR,0,4399.881
2007,NUTS,2010,TR,0,6091.179
2008,NUTS,2010,TR,0,6893.048
2009,NUTS,2010,TR,0,8087.453
2010,NUTS,2010,TR,0,9267.59
2011,NUTS,2010,TR,0,11154.15
2012,NUTS,2010,TR,0,13062.263
2013,NUTS,2010,TR,0,14807.322
2014,NUTS,2010,TR,0,17598.117
2015,NUTS,2010,TR,0,20615.248
2016,NUTS,2010,TR,0,24641.252
2017,NUTS,2010,TR,0,29855.478
2018,NUTS,2010,TR,0,38533.67
2019,NUTS,2010,TR,0,45953.691
2020,NUTS,2010,TR,0,54956.827
1981,NUTS,2010,UK,0,6023.5
1983,NUTS,2010,UK,0,6661.9
1985,NUTS,2010,UK,0,7959.0
1986,NUTS,2010,UK,0,8623.0
1987,NUTS,2010,UK,0,9221.0
1988,NUTS,2010,UK,0,10035.0
1989,NUTS,2010,UK,0,11069.0
1990,NUTS,2010,UK,0,11991.0
1991,NUTS,2010,UK,0,12132.0
1992,NUTS,2010,UK,0,12366.0
1993,NUTS,2010,UK,0,13189.2
1994,NUTS,2010,UK,0,13684.2
1995,NUTS,2010,UK,0,14033.5
1996,NUTS,2010,UK,0,14336.0
1997,NUTS,2010,UK,0,14656.6
1998,NUTS,2010,UK,0,15454.494
1999,NUTS,2010,UK,0,16928.638
2000,NUTS,2010,UK,0,17718.0
2001,NUTS,2010,UK,0,18286.0
2002,NUTS,2010,UK,0,19227.8
2003,NUTS,2010,UK,0,19898.1
2004,NUTS,2010,UK,0,20248.1
2005,NUTS,2010,UK,0,21681.2
2006,NUTS,2010,UK,0,23203.1
2007,NUTS,2010,UK,0,24996.837
2008,NUTS,2010,UK,0,25641.211
2009,NUTS,2010,UK,0,25863.6
2010,NUTS,2010,UK,0,26362.0
2011,NUTS,2010,UK,0,27379.7
2012,NUTS,2010,UK,0,27006.0
2013,NUTS,2010,UK,0,28875.1
2014,NUTS,2010,UK,0,30599.6
2015,NUTS,2010,UK,0,31626.0
2016,NUTS,2010,UK,0,33129.6
2017,NUTS,2010,UK,0,34808.6
2018,NUTS,2010,UK,0,37071.9
2019,NUTS,2010,UK,0,38943.0
1995,NUTS,2010,UKC,1,329.0
1997,NUTS,2010,UKC,1,266.0
1998,NUTS,2010,UKC,1,286.0
1999,NUTS,2010,UKC,1,279.0
2005,NUTS,2010,UKC,1,346.551
2006,NUTS,2010,UKC,1,501.597
2007,NUTS,2010,UKC,1,533.119
2008,NUTS,2010,UKC,1,558.544
2009,NUTS,2010,UKC,1,560.9
2010,NUTS,2010,UKC,1,545.7
2011,NUTS,2010,UKC,1,495.2
2012,NUTS,2010,UKC,1,522.5
2013,NUTS,2010,UKC,1,560.1
2014,NUTS,2010,UKC,1,537.7
2015,NUTS,2010,UKC,1,631.7
2016,NUTS,2010,UKC,1,628.0
2017,NUTS,2010,UKC,1,706.8
2018,NUTS,2010,UKC,1,779.5
2005,NUTS,2010,UKC1,2,159.664
2006,NUTS,2010,UKC1,2,160.889
2007,NUTS,2010,UKC1,2,229.62
2008,NUTS,2010,UKC1,2,247.283
2009,NUTS,2010,UKC1,2,227.6
2010,NUTS,2010,UKC1,2,233.9
2011,NUTS,2010,UKC1,2,197.2
2012,NUTS,2010,UKC1,2,205.4
2013,NUTS,2010,UKC1,2,219.8
2014,NUTS,2010,UKC1,2,208.1
2015,NUTS,2010,UKC1,2,229.6
2016,NUTS,2010,UKC1,2,204.1
2017,NUTS,2010,UKC1,2,233.2
2018,NUTS,2010,UKC1,2,287.4
2005,NUTS,2010,UKC2,2,186.888
2006,NUTS,2010,UKC2,2,340.371
2007,NUTS,2010,UKC2,2,303.42
2008,NUTS,2010,UKC2,2,311.261
2009,NUTS,2010,UKC2,2,333.3
2010,NUTS,2010,UKC2,2,311.9
2011,NUTS,2010,UKC2,2,298.0
2012,NUTS,2010,UKC2,2,317.1
2013,NUTS,2010,UKC2,2,340.3
2014,NUTS,2010,UKC2,2,329.6
2015,NUTS,2010,UKC2,2,402.2
2016,NUTS,2010,UKC2,2,423.9
2017,NUTS,2010,UKC2,2,473.7
2018,NUTS,2010,UKC2,2,492.2
1995,NUTS,2010,UKD,1,1394.0
1997,NUTS,2010,UKD,1,1454.0
1998,NUTS,2010,UKD,1,1519.0
1999,NUTS,2010,UKD,1,1784.0
2005,NUTS,2010,UKD,1,2568.808
2006,NUTS,2010,UKD,1,2338.072
2007,NUTS,2010,UKD,1,2929.995
2008,NUTS,2010,UKD,1,3100.717
2009,NUTS,2010,UKD,1,2903.1
2010,NUTS,2010,UKD,1,2725.3
2011,NUTS,2010,UKD,1,2915.4
2012,NUTS,2010,UKD,1,2437.8
2013,NUTS,2010,UKD,1,2480.0
2014,NUTS,2010,UKD,1,2533.3
2015,NUTS,2010,UKD,1,2893.4
2016,NUTS,2010,UKD,1,3163.9
2017,NUTS,2010,UKD,1,3039.6
2018,NUTS,2010,UKD,1,2948.8
2005,NUTS,2010,UKD1,2,53.38
2006,NUTS,2010,UKD1,2,46.577
2007,NUTS,2010,UKD1,2,36.157
2008,NUTS,2010,UKD1,2,43.022
2009,NUTS,2010,UKD1,2,43.2
2010,NUTS,2010,UKD1,2,74.8
2011,NUTS,2010,UKD1,2,107.4
2012,NUTS,2010,UKD1,2,74.9
2013,NUTS,2010,UKD1,2,65.9
2014,NUTS,2010,UKD1,2,109.4
2015,NUTS,2010,UKD1,2,156.2
2016,NUTS,2010,UKD1,2,157.5
2017,NUTS,2010,UKD1,2,165.3
2018,NUTS,2010,UKD1,2,184.2
2005,NUTS,2010,UKD3,2,487.79
2006,NUTS,2010,UKD3,2,516.03
2007,NUTS,2010,UKD3,2,567.036
2008,NUTS,2010,UKD3,2,581.399
2009,NUTS,2010,UKD3,2,631.1
2010,NUTS,2010,UKD3,2,546.5
2011,NUTS,2010,UKD3,2,538.1
2012,NUTS,2010,UKD3,2,557.0
2013,NUTS,2010,UKD3,2,531.2
2014,NUTS,2010,UKD3,2,587.5
2015,NUTS,2010,UKD3,2,647.4
2016,NUTS,2010,UKD3,2,686.4
2017,NUTS,2010,UKD3,2,718.2
2018,NUTS,2010,UKD3,2,976.8
2005,NUTS,2010,UKD4,2,633.131
2006,NUTS,2010,UKD4,2,603.458
2007,NUTS,2010,UKD4,2,819.774
2008,NUTS,2010,UKD4,2,636.961
2009,NUTS,2010,UKD4,2,313.1
2010,NUTS,2010,UKD4,2,282.9
2011,NUTS,2010,UKD4,2,297.3
2012,NUTS,2010,UKD4,2,271.4
2013,NUTS,2010,UKD4,2,274.0
2014,NUTS,2010,UKD4,2,288.1
2015,NUTS,2010,UKD4,2,306.7
2016,NUTS,2010,UKD4,2,366.8
2017,NUTS,2010,UKD4,2,337.7
2018,NUTS,2010,UKD4,2,315.9
2009,NUTS,2010,UKD6,2,1355.4
2010,NUTS,2010,UKD6,2,1398.7
2011,NUTS,2010,UKD6,2,1543.7
2012,NUTS,2010,UKD6,2,1085.7
2013,NUTS,2010,UKD6,2,1094.2
2014,NUTS,2010,UKD6,2,995.4
2015,NUTS,2010,UKD6,2,1247.9
2016,NUTS,2010,UKD6,2,1239.9
2017,NUTS,2010,UKD6,2,1046.8
2018,NUTS,2010,UKD6,2,866.2
2009,NUTS,2010,UKD7,2,560.3
2010,NUTS,2010,UKD7,2,422.4
2011,NUTS,2010,UKD7,2,428.9
2012,NUTS,2010,UKD7,2,448.8
2013,NUTS,2010,UKD7,2,514.7
2014,NUTS,2010,UKD7,2,552.9
2015,NUTS,2010,UKD7,2,535.2
2016,NUTS,2010,UKD7,2,713.2
2017,NUTS,2010,UKD7,2,771.7
2018,NUTS,2010,UKD7,2,605.7
1995,NUTS,2010,UKE,1,529.0
1997,NUTS,2010,UKE,1,529.0
1998,NUTS,2010,UKE,1,568.0
1999,NUTS,2010,UKE,1,619.0
2005,NUTS,2010,UKE,1,793.757
2006,NUTS,2010,UKE,1,871.633
2007,NUTS,2010,UKE,1,926.393
2008,NUTS,2010,UKE,1,966.778
2009,NUTS,2010,UKE,1,1025.7
2010,NUTS,2010,UKE,1,1067.5
2011,NUTS,2010,UKE,1,1102.2
2012,NUTS,2010,UKE,1,1169.5
2013,NUTS,2010,UKE,1,1244.0
2014,NUTS,2010,UKE,1,1280.7
2015,NUTS,2010,UKE,1,1400.3
2016,NUTS,2010,UKE,1,1400.4
2017,NUTS,2010,UKE,1,1640.9
2018,NUTS,2010,UKE,1,1641.9
2005,NUTS,2010,UKE1,2,75.645
2006,NUTS,2010,UKE1,2,86.673
2007,NUTS,2010,UKE1,2,95.775
2008,NUTS,2010,UKE1,2,97.034
2009,NUTS,2010,UKE1,2,87.7
2010,NUTS,2010,UKE1,2,108.6
2011,NUTS,2010,UKE1,2,108.5
2012,NUTS,2010,UKE1,2,119.3
2013,NUTS,2010,UKE1,2,15.1
2014,NUTS,2010,UKE1,2,143.0
2015,NUTS,2010,UKE1,2,159.6
2016,NUTS,2010,UKE1,2,167.6
2017,NUTS,2010,UKE1,2,186.6
2018,NUTS,2010,UKE1,2,201.1
2005,NUTS,2010,UKE2,2,221.045
2006,NUTS,2010,UKE2,2,248.387
2007,NUTS,2010,UKE2,2,260.053
2008,NUTS,2010,UKE2,2,272.064
