year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_mio_nac_bes
2006,NUTS,2010,UKC,1,302.841
2007,NUTS,2010,UKC,1,321.214
2008,NUTS,2010,UKC,1,336.844
2009,NUTS,2010,UKC,1,326.1
2010,NUTS,2010,UKC,1,297.0
2011,NUTS,2010,UKC,1,258.0
2012,NUTS,2010,UKC,1,281.9
2013,NUTS,2010,UKC,1,308.6
2014,NUTS,2010,UKC,1,283.2
2015,NUTS,2010,UKC,1,306.0
2016,NUTS,2010,UKC,1,301.7
2017,NUTS,2010,UKC,1,384.1
2018,NUTS,2010,UKC,1,443.3
2002,NUTS,2010,UKC1,2,57.0
2003,NUTS,2010,UKC1,2,84.0
2004,NUTS,2010,UKC1,2,93.0
2005,NUTS,2010,UKC1,2,97.522
2006,NUTS,2010,UKC1,2,93.387
2007,NUTS,2010,UKC1,2,157.041
2008,NUTS,2010,UKC1,2,170.737
2009,NUTS,2010,UKC1,2,146.5
2010,NUTS,2010,UKC1,2,135.0
2011,NUTS,2010,UKC1,2,109.0
2012,NUTS,2010,UKC1,2,115.8
2013,NUTS,2010,UKC1,2,132.7
2014,NUTS,2010,UKC1,2,121.2
2015,NUTS,2010,UKC1,2,127.0
2016,NUTS,2010,UKC1,2,97.5
2017,NUTS,2010,UKC1,2,134.7
2018,NUTS,2010,UKC1,2,186.0
2002,NUTS,2010,UKC2,2,68.0
2003,NUTS,2010,UKC2,2,68.0
2004,NUTS,2010,UKC2,2,60.0
2005,NUTS,2010,UKC2,2,66.398
2006,NUTS,2010,UKC2,2,209.455
2007,NUTS,2010,UKC2,2,164.174
2008,NUTS,2010,UKC2,2,166.107
2009,NUTS,2010,UKC2,2,179.6
2010,NUTS,2010,UKC2,2,162.0
2011,NUTS,2010,UKC2,2,149.0
2012,NUTS,2010,UKC2,2,166.1
2013,NUTS,2010,UKC2,2,175.9
2014,NUTS,2010,UKC2,2,162.0
2015,NUTS,2010,UKC2,2,179.0
2016,NUTS,2010,UKC2,2,204.2
2017,NUTS,2010,UKC2,2,249.4
2018,NUTS,2010,UKC2,2,257.3
1995,NUTS,2010,UKD,1,1093.0
1996,NUTS,2010,UKD,1,1174.0
1997,NUTS,2010,UKD,1,1164.0
1998,NUTS,2010,UKD,1,1224.0
1999,NUTS,2010,UKD,1,1476.0
2000,NUTS,2010,UKD,1,1451.0
2001,NUTS,2010,UKD,1,1554.0
2002,NUTS,2010,UKD,1,1602.0
2003,NUTS,2010,UKD,1,1545.0
2004,NUTS,2010,UKD,1,1742.0
2005,NUTS,2010,UKD,1,1957.696
2006,NUTS,2010,UKD,1,1681.177
2007,NUTS,2010,UKD,1,2224.774
2008,NUTS,2010,UKD,1,2377.069
2009,NUTS,2010,UKD,1,2134.6
2010,NUTS,2010,UKD,1,2047.0
2011,NUTS,2010,UKD,1,2260.0
2012,NUTS,2010,UKD,1,1783.7
2013,NUTS,2010,UKD,1,1783.8
2014,NUTS,2010,UKD,1,1798.0
2015,NUTS,2010,UKD,1,2113.5
2016,NUTS,2010,UKD,1,2345.6
2017,NUTS,2010,UKD,1,2173.9
2018,NUTS,2010,UKD,1,2030.7
2002,NUTS,2010,UKD1,2,162.0
2003,NUTS,2010,UKD1,2,139.0
2004,NUTS,2010,UKD1,2,121.0
2005,NUTS,2010,UKD1,2,51.873
2006,NUTS,2010,UKD1,2,44.452
2007,NUTS,2010,UKD1,2,35.566
2008,NUTS,2010,UKD1,2,41.775
2009,NUTS,2010,UKD1,2,42.1
2010,NUTS,2010,UKD1,2,74.0
2011,NUTS,2010,UKD1,2,106.0
2012,NUTS,2010,UKD1,2,73.5
2013,NUTS,2010,UKD1,2,64.7
2014,NUTS,2010,UKD1,2,108.0
2015,NUTS,2010,UKD1,2,133.5
2016,NUTS,2010,UKD1,2,133.9
2017,NUTS,2010,UKD1,2,140.8
2018,NUTS,2010,UKD1,2,160.6
2002,NUTS,2010,UKD3,2,173.0
2003,NUTS,2010,UKD3,2,147.0
2004,NUTS,2010,UKD3,2,172.0
2005,NUTS,2010,UKD3,2,150.432
2006,NUTS,2010,UKD3,2,149.479
2007,NUTS,2010,UKD3,2,173.593
2008,NUTS,2010,UKD3,2,170.76
2009,NUTS,2010,UKD3,2,194.3
2010,NUTS,2010,UKD3,2,223.1
2011,NUTS,2010,UKD3,2,231.0
2012,NUTS,2010,UKD3,2,240.5
2013,NUTS,2010,UKD3,2,206.6
2014,NUTS,2010,UKD3,2,244.7
2015,NUTS,2010,UKD3,2,287.4
2016,NUTS,2010,UKD3,2,332.0
2017,NUTS,2010,UKD3,2,345.0
2018,NUTS,2010,UKD3,2,378.4
2002,NUTS,2010,UKD4,2,461.0
2003,NUTS,2010,UKD4,2,504.0
2004,NUTS,2010,UKD4,2,670.0
2005,NUTS,2010,UKD4,2,576.83
2006,NUTS,2010,UKD4,2,543.784
2007,NUTS,2010,UKD4,2,755.662
2008,NUTS,2010,UKD4,2,569.187
2009,NUTS,2010,UKD4,2,236.1
2010,NUTS,2010,UKD4,2,202.3
2011,NUTS,2010,UKD4,2,224.0
2012,NUTS,2010,UKD4,2,200.7
2013,NUTS,2010,UKD4,2,203.6
2014,NUTS,2010,UKD4,2,214.0
2015,NUTS,2010,UKD4,2,230.1
2016,NUTS,2010,UKD4,2,289.6
2017,NUTS,2010,UKD4,2,254.2
2018,NUTS,2010,UKD4,2,266.5
2009,NUTS,2010,UKD6,2,1377.4
2010,NUTS,2010,UKD6,2,1355.126
2011,NUTS,2010,UKD6,2,1504.0
2012,NUTS,2010,UKD6,2,1051.6
2013,NUTS,2010,UKD6,2,1058.2
2014,NUTS,2010,UKD6,2,955.9
2015,NUTS,2010,UKD6,2,1165.0
2016,NUTS,2010,UKD6,2,1146.6
2017,NUTS,2010,UKD6,2,943.3
2018,NUTS,2010,UKD6,2,773.0
2009,NUTS,2010,UKD7,2,284.7
2010,NUTS,2010,UKD7,2,192.5
2011,NUTS,2010,UKD7,2,195.0
2012,NUTS,2010,UKD7,2,217.4
2013,NUTS,2010,UKD7,2,250.7
2014,NUTS,2010,UKD7,2,275.4
2015,NUTS,2010,UKD7,2,297.4
2016,NUTS,2010,UKD7,2,443.5
2017,NUTS,2010,UKD7,2,490.6
2018,NUTS,2010,UKD7,2,452.2
1995,NUTS,2010,UKE,1,279.0
1996,NUTS,2010,UKE,1,278.0
1997,NUTS,2010,UKE,1,255.0
1998,NUTS,2010,UKE,1,287.0
1999,NUTS,2010,UKE,1,309.0
2000,NUTS,2010,UKE,1,304.0
2001,NUTS,2010,UKE,1,298.0
2002,NUTS,2010,UKE,1,336.0
2003,NUTS,2010,UKE,1,345.0
2004,NUTS,2010,UKE,1,348.0
2005,NUTS,2010,UKE,1,363.113
2006,NUTS,2010,UKE,1,397.778
2007,NUTS,2010,UKE,1,431.347
2008,NUTS,2010,UKE,1,442.291
2009,NUTS,2010,UKE,1,470.1
2010,NUTS,2010,UKE,1,491.0
2011,NUTS,2010,UKE,1,542.0
2012,NUTS,2010,UKE,1,602.6
2013,NUTS,2010,UKE,1,644.0
2014,NUTS,2010,UKE,1,678.6
2015,NUTS,2010,UKE,1,779.1
2016,NUTS,2010,UKE,1,750.0
2017,NUTS,2010,UKE,1,937.8
2018,NUTS,2010,UKE,1,921.2
2002,NUTS,2010,UKE1,2,40.0
2003,NUTS,2010,UKE1,2,34.0
2004,NUTS,2010,UKE1,2,50.0
2005,NUTS,2010,UKE1,2,58.098
2006,NUTS,2010,UKE1,2,66.86
2007,NUTS,2010,UKE1,2,77.617
2008,NUTS,2010,UKE1,2,77.853
2009,NUTS,2010,UKE1,2,67.4
2010,NUTS,2010,UKE1,2,92.6
2011,NUTS,2010,UKE1,2,93.0
2012,NUTS,2010,UKE1,2,103.6
2013,NUTS,2010,UKE1,2,0.0
2014,NUTS,2010,UKE1,2,127.7
2015,NUTS,2010,UKE1,2,145.0
2016,NUTS,2010,UKE1,2,152.5
2017,NUTS,2010,UKE1,2,171.3
2018,NUTS,2010,UKE1,2,183.8
2002,NUTS,2010,UKE2,2,96.0
2003,NUTS,2010,UKE2,2,97.0
2004,NUTS,2010,UKE2,2,109.0
2005,NUTS,2010,UKE2,2,113.084
2006,NUTS,2010,UKE2,2,132.266
2007,NUTS,2010,UKE2,2,138.878
2008,NUTS,2010,UKE2,2,141.043
2009,NUTS,2010,UKE2,2,165.6
2010,NUTS,2010,UKE2,2,146.9
2011,NUTS,2010,UKE2,2,173.0
2012,NUTS,2010,UKE2,2,187.6
2013,NUTS,2010,UKE2,2,265.7
2014,NUTS,2010,UKE2,2,156.2
2015,NUTS,2010,UKE2,2,215.9
2016,NUTS,2010,UKE2,2,192.1
2017,NUTS,2010,UKE2,2,213.6
2018,NUTS,2010,UKE2,2,231.8
2002,NUTS,2010,UKE3,2,48.0
2003,NUTS,2010,UKE3,2,62.0
2004,NUTS,2010,UKE3,2,57.0
2005,NUTS,2010,UKE3,2,52.911
2006,NUTS,2010,UKE3,2,54.505
2007,NUTS,2010,UKE3,2,59.949
2008,NUTS,2010,UKE3,2,65.391
2009,NUTS,2010,UKE3,2,71.5
2010,NUTS,2010,UKE3,2,66.4
2011,NUTS,2010,UKE3,2,83.0
2012,NUTS,2010,UKE3,2,87.4
2013,NUTS,2010,UKE3,2,86.9
2014,NUTS,2010,UKE3,2,94.9
2015,NUTS,2010,UKE3,2,115.1
2016,NUTS,2010,UKE3,2,102.4
2017,NUTS,2010,UKE3,2,149.9
2018,NUTS,2010,UKE3,2,126.5
2002,NUTS,2010,UKE4,2,151.0
2003,NUTS,2010,UKE4,2,152.0
2004,NUTS,2010,UKE4,2,132.0
2005,NUTS,2010,UKE4,2,139.02
2006,NUTS,2010,UKE4,2,144.148
2007,NUTS,2010,UKE4,2,154.903
2008,NUTS,2010,UKE4,2,158.005
2009,NUTS,2010,UKE4,2,165.6
2010,NUTS,2010,UKE4,2,185.1
2011,NUTS,2010,UKE4,2,193.0
2012,NUTS,2010,UKE4,2,224.0
2013,NUTS,2010,UKE4,2,291.4
2014,NUTS,2010,UKE4,2,299.8
2015,NUTS,2010,UKE4,2,303.0
2016,NUTS,2010,UKE4,2,303.0
2017,NUTS,2010,UKE4,2,403.0
2018,NUTS,2010,UKE4,2,379.1
1995,NUTS,2010,UKF,1,615.0
1996,NUTS,2010,UKF,1,710.0
1997,NUTS,2010,UKF,1,708.0
1998,NUTS,2010,UKF,1,775.0
1999,NUTS,2010,UKF,1,838.0
2000,NUTS,2010,UKF,1,933.0
2001,NUTS,2010,UKF,1,895.0
2002,NUTS,2010,UKF,1,972.0
2003,NUTS,2010,UKF,1,868.0
2004,NUTS,2010,UKF,1,960.0
2005,NUTS,2010,UKF,1,1057.176
2006,NUTS,2010,UKF,1,1020.245
2007,NUTS,2010,UKF,1,1089.832
2008,NUTS,2010,UKF,1,1028.981
2009,NUTS,2010,UKF,1,1024.2
2010,NUTS,2010,UKF,1,1143.0
2011,NUTS,2010,UKF,1,1149.0
2012,NUTS,2010,UKF,1,1202.6
2013,NUTS,2010,UKF,1,1369.1
2014,NUTS,2010,UKF,1,1474.2
2015,NUTS,2010,UKF,1,1515.0
2016,NUTS,2010,UKF,1,1655.0
2017,NUTS,2010,UKF,1,1520.6
2018,NUTS,2010,UKF,1,1769.4
2002,NUTS,2010,UKF1,2,527.0
2003,NUTS,2010,UKF1,2,476.0
2004,NUTS,2010,UKF1,2,533.0
2005,NUTS,2010,UKF1,2,637.003
2006,NUTS,2010,UKF1,2,599.543
2007,NUTS,2010,UKF1,2,676.938
2008,NUTS,2010,UKF1,2,611.692
2009,NUTS,2010,UKF1,2,635.0
2010,NUTS,2010,UKF1,2,731.8
2011,NUTS,2010,UKF1,2,766.0
2012,NUTS,2010,UKF1,2,865.1
2013,NUTS,2010,UKF1,2,967.8
2014,NUTS,2010,UKF1,2,1059.5
2015,NUTS,2010,UKF1,2,1115.5
2016,NUTS,2010,UKF1,2,1203.3
2017,NUTS,2010,UKF1,2,1067.7
2018,NUTS,2010,UKF1,2,1296.1
2002,NUTS,2010,UKF2,2,406.0
2003,NUTS,2010,UKF2,2,363.0
2004,NUTS,2010,UKF2,2,390.0
2005,NUTS,2010,UKF2,2,386.974
2006,NUTS,2010,UKF2,2,380.193
2007,NUTS,2010,UKF2,2,372.356
2008,NUTS,2010,UKF2,2,363.64
2009,NUTS,2010,UKF2,2,366.5
2010,NUTS,2010,UKF2,2,347.8
2011,NUTS,2010,UKF2,2,336.0
2012,NUTS,2010,UKF2,2,302.2
2013,NUTS,2010,UKF2,2,360.4
2014,NUTS,2010,UKF2,2,371.1
2015,NUTS,2010,UKF2,2,356.7
2016,NUTS,2010,UKF2,2,397.7
2017,NUTS,2010,UKF2,2,391.2
2018,NUTS,2010,UKF2,2,414.9
2002,NUTS,2010,UKF3,2,39.0
2003,NUTS,2010,UKF3,2,30.0
2004,NUTS,2010,UKF3,2,38.0
2005,NUTS,2010,UKF3,2,34.236
2006,NUTS,2010,UKF3,2,40.509
2007,NUTS,2010,UKF3,2,40.538
2008,NUTS,2010,UKF3,2,53.649
2009,NUTS,2010,UKF3,2,22.7
2010,NUTS,2010,UKF3,2,63.3
2011,NUTS,2010,UKF3,2,47.0
2012,NUTS,2010,UKF3,2,35.3
2013,NUTS,2010,UKF3,2,40.9
2014,NUTS,2010,UKF3,2,43.6
2015,NUTS,2010,UKF3,2,42.9
2016,NUTS,2010,UKF3,2,54.1
2017,NUTS,2010,UKF3,2,61.7
2018,NUTS,2010,UKF3,2,58.4
1995,NUTS,2010,UKG,1,663.0
1996,NUTS,2010,UKG,1,628.0
1997,NUTS,2010,UKG,1,647.0
1998,NUTS,2010,UKG,1,708.0
1999,NUTS,2010,UKG,1,724.0
2000,NUTS,2010,UKG,1,576.0
2001,NUTS,2010,UKG,1,735.0
2002,NUTS,2010,UKG,1,773.0
2003,NUTS,2010,UKG,1,809.0
2004,NUTS,2010,UKG,1,772.0
2005,NUTS,2010,UKG,1,762.537
2006,NUTS,2010,UKG,1,964.117
2007,NUTS,2010,UKG,1,1009.031
2008,NUTS,2010,UKG,1,926.099
2009,NUTS,2010,UKG,1,909.1
2010,NUTS,2010,UKG,1,892.0
2011,NUTS,2010,UKG,1,1237.0
2012,NUTS,2010,UKG,1,1460.8
2013,NUTS,2010,UKG,1,1697.2
2014,NUTS,2010,UKG,1,1967.3
2015,NUTS,2010,UKG,1,2166.4
2016,NUTS,2010,UKG,1,2302.7
2017,NUTS,2010,UKG,1,2467.4
2018,NUTS,2010,UKG,1,2743.8
2002,NUTS,2010,UKG1,2,201.0
2003,NUTS,2010,UKG1,2,325.0
2004,NUTS,2010,UKG1,2,346.0
2005,NUTS,2010,UKG1,2,302.94
2006,NUTS,2010,UKG1,2,475.715
2007,NUTS,2010,UKG1,2,506.41
2008,NUTS,2010,UKG1,2,410.683
2009,NUTS,2010,UKG1,2,435.1
2010,NUTS,2010,UKG1,2,412.8
2011,NUTS,2010,UKG1,2,700.0
2012,NUTS,2010,UKG1,2,823.4
2013,NUTS,2010,UKG1,2,838.9
2014,NUTS,2010,UKG1,2,1034.7
2015,NUTS,2010,UKG1,2,1171.4
2016,NUTS,2010,UKG1,2,1134.8
2017,NUTS,2010,UKG1,2,1550.4
2018,NUTS,2010,UKG1,2,1651.0
2002,NUTS,2010,UKG2,2,99.0
2003,NUTS,2010,UKG2,2,85.0
2004,NUTS,2010,UKG2,2,74.0
2005,NUTS,2010,UKG2,2,86.11
2006,NUTS,2010,UKG2,2,96.992
2007,NUTS,2010,UKG2,2,103.932
2008,NUTS,2010,UKG2,2,97.871
2009,NUTS,2010,UKG2,2,103.5
2010,NUTS,2010,UKG2,2,99.7
2011,NUTS,2010,UKG2,2,151.0
2012,NUTS,2010,UKG2,2,155.5
2013,NUTS,2010,UKG2,2,177.8
2014,NUTS,2010,UKG2,2,178.1
2015,NUTS,2010,UKG2,2,194.1
2016,NUTS,2010,UKG2,2,237.3
2017,NUTS,2010,UKG2,2,214.1
2018,NUTS,2010,UKG2,2,286.1
2002,NUTS,2010,UKG3,2,472.0
2003,NUTS,2010,UKG3,2,399.0
2004,NUTS,2010,UKG3,2,352.0
2005,NUTS,2010,UKG3,2,374.525
2006,NUTS,2010,UKG3,2,391.41
2007,NUTS,2010,UKG3,2,398.688
2008,NUTS,2010,UKG3,2,417.545
2009,NUTS,2010,UKG3,2,370.5
2010,NUTS,2010,UKG3,2,379.6
2011,NUTS,2010,UKG3,2,386.0
2012,NUTS,2010,UKG3,2,481.9
2013,NUTS,2010,UKG3,2,680.5
2014,NUTS,2010,UKG3,2,754.5
2015,NUTS,2010,UKG3,2,800.9
2016,NUTS,2010,UKG3,2,930.7
2017,NUTS,2010,UKG3,2,702.9
2018,NUTS,2010,UKG3,2,806.8
1995,NUTS,2010,UKH,1,2024.0
1996,NUTS,2010,UKH,1,2128.0
1997,NUTS,2010,UKH,1,2381.0
1998,NUTS,2010,UKH,1,2367.0
1999,NUTS,2010,UKH,1,2559.0
2000,NUTS,2010,UKH,1,2758.0
2001,NUTS,2010,UKH,1,2768.0
2002,NUTS,2010,UKH,1,2650.0
2003,NUTS,2010,UKH,1,2936.0
2004,NUTS,2010,UKH,1,2703.0
2005,NUTS,2010,UKH,1,3440.233
2006,NUTS,2010,UKH,1,4088.237
2007,NUTS,2010,UKH,1,4500.053
2008,NUTS,2010,UKH,1,4298.382
2009,NUTS,2010,UKH,1,4057.8
2010,NUTS,2010,UKH,1,3986.0
2011,NUTS,2010,UKH,1,3638.0
2012,NUTS,2010,UKH,1,3449.5
2013,NUTS,2010,UKH,1,4071.0
2014,NUTS,2010,UKH,1,4231.3
2015,NUTS,2010,UKH,1,4178.3
2016,NUTS,2010,UKH,1,4392.9
2017,NUTS,2010,UKH,1,4676.7
2018,NUTS,2010,UKH,1,5141.1
2002,NUTS,2010,UKH1,2,1010.0
2003,NUTS,2010,UKH1,2,1324.0
2004,NUTS,2010,UKH1,2,941.0
2005,NUTS,2010,UKH1,2,1354.929
2006,NUTS,2010,UKH1,2,1886.46
2007,NUTS,2010,UKH1,2,2115.411
2008,NUTS,2010,UKH1,2,2184.071
2009,NUTS,2010,UKH1,2,1803.5
2010,NUTS,2010,UKH1,2,1787.5
2011,NUTS,2010,UKH1,2,1687.0
2012,NUTS,2010,UKH1,2,1782.0
2013,NUTS,2010,UKH1,2,1840.0
2014,NUTS,2010,UKH1,2,2120.7
2015,NUTS,2010,UKH1,2,2003.1
2016,NUTS,2010,UKH1,2,2000.7
2017,NUTS,2010,UKH1,2,2199.7
2018,NUTS,2010,UKH1,2,2721.0
2002,NUTS,2010,UKH2,2,878.0
2003,NUTS,2010,UKH2,2,916.0
2004,NUTS,2010,UKH2,2,1023.0
2005,NUTS,2010,UKH2,2,1087.263
2006,NUTS,2010,UKH2,2,1284.735
2007,NUTS,2010,UKH2,2,901.942
2008,NUTS,2010,UKH2,2,1070.999
2009,NUTS,2010,UKH2,2,1217.1
2010,NUTS,2010,UKH2,2,937.8
2011,NUTS,2010,UKH2,2,1178.0
2012,NUTS,2010,UKH2,2,1127.0
2013,NUTS,2010,UKH2,2,1675.1
2014,NUTS,2010,UKH2,2,1510.8
2015,NUTS,2010,UKH2,2,1556.5
2016,NUTS,2010,UKH2,2,1720.6
2017,NUTS,2010,UKH2,2,1770.3
2018,NUTS,2010,UKH2,2,1727.9
2002,NUTS,2010,UKH3,2,761.0
2003,NUTS,2010,UKH3,2,695.0
2004,NUTS,2010,UKH3,2,739.0
2005,NUTS,2010,UKH3,2,998.041
2006,NUTS,2010,UKH3,2,917.042
2007,NUTS,2010,UKH3,2,1482.7
2008,NUTS,2010,UKH3,2,1043.312
2009,NUTS,2010,UKH3,2,1037.1
2010,NUTS,2010,UKH3,2,1260.7
2011,NUTS,2010,UKH3,2,773.0
2012,NUTS,2010,UKH3,2,540.5
2013,NUTS,2010,UKH3,2,555.9
2014,NUTS,2010,UKH3,2,599.8
2015,NUTS,2010,UKH3,2,618.8
2016,NUTS,2010,UKH3,2,671.5
2017,NUTS,2010,UKH3,2,706.7
2018,NUTS,2010,UKH3,2,692.1
1995,NUTS,2010,UKI,1,881.0
1996,NUTS,2010,UKI,1,730.0
1997,NUTS,2010,UKI,1,667.0
1998,NUTS,2010,UKI,1,643.0
1999,NUTS,2010,UKI,1,735.0
2000,NUTS,2010,UKI,1,810.0
2001,NUTS,2010,UKI,1,649.0
2002,NUTS,2010,UKI,1,847.0
2003,NUTS,2010,UKI,1,709.0
2004,NUTS,2010,UKI,1,792.0
2005,NUTS,2010,UKI,1,653.603
2006,NUTS,2010,UKI,1,996.541
2007,NUTS,2010,UKI,1,1130.922
2008,NUTS,2010,UKI,1,1098.552
2009,NUTS,2010,UKI,1,964.2
2010,NUTS,2010,UKI,1,902.0
2011,NUTS,2010,UKI,1,1143.0
2012,NUTS,2010,UKI,1,1477.3
2013,NUTS,2010,UKI,1,1316.6
2014,NUTS,2010,UKI,1,1826.2
2015,NUTS,2010,UKI,1,1912.4
2016,NUTS,2010,UKI,1,2295.7
2017,NUTS,2010,UKI,1,2795.7
2018,NUTS,2010,UKI,1,2905.9
2011,NUTS,2010,UKI3,2,646.3
2012,NUTS,2010,UKI3,2,741.3
2013,NUTS,2010,UKI3,2,745.7
2014,NUTS,2010,UKI3,2,947.1
2015,NUTS,2010,UKI3,2,900.0
2016,NUTS,2010,UKI3,2,843.0
2017,NUTS,2010,UKI3,2,1261.3
2018,NUTS,2010,UKI3,2,1408.7
2011,NUTS,2010,UKI4,2,130.7
2012,NUTS,2010,UKI4,2,114.5
2013,NUTS,2010,UKI4,2,202.2
2014,NUTS,2010,UKI4,2,310.9
2015,NUTS,2010,UKI4,2,331.4
2016,NUTS,2010,UKI4,2,334.1
2017,NUTS,2010,UKI4,2,408.6
2018,NUTS,2010,UKI4,2,497.6
2011,NUTS,2010,UKI5,2,40.8
2012,NUTS,2010,UKI5,2,41.2
2013,NUTS,2010,UKI5,2,35.9
2014,NUTS,2010,UKI5,2,38.7
2015,NUTS,2010,UKI5,2,47.2
2016,NUTS,2010,UKI5,2,55.7
2017,NUTS,2010,UKI5,2,47.6
2018,NUTS,2010,UKI5,2,51.8
2011,NUTS,2010,UKI6,2,108.5
2012,NUTS,2010,UKI6,2,76.5
2013,NUTS,2010,UKI6,2,80.8
2014,NUTS,2010,UKI6,2,83.9
2015,NUTS,2010,UKI6,2,52.0
2016,NUTS,2010,UKI6,2,62.1
2017,NUTS,2010,UKI6,2,69.9
2018,NUTS,2010,UKI6,2,52.1
2011,NUTS,2010,UKI7,2,216.7
2012,NUTS,2010,UKI7,2,503.8
2013,NUTS,2010,UKI7,2,252.0
2014,NUTS,2010,UKI7,2,445.6
2015,NUTS,2010,UKI7,2,581.8
2016,NUTS,2010,UKI7,2,1000.9
2017,NUTS,2010,UKI7,2,1008.2
2018,NUTS,2010,UKI7,2,895.8
1995,NUTS,2010,UKJ,1,2232.0
1996,NUTS,2010,UKJ,1,2321.0
1997,NUTS,2010,UKJ,1,2379.0
1998,NUTS,2010,UKJ,1,2542.0
1999,NUTS,2010,UKJ,1,2916.0
2000,NUTS,2010,UKJ,1,2964.0
2001,NUTS,2010,UKJ,1,3141.0
2002,NUTS,2010,UKJ,1,3124.0
2003,NUTS,2010,UKJ,1,3252.0
2004,NUTS,2010,UKJ,1,3214.0
2005,NUTS,2010,UKJ,1,3281.501
2006,NUTS,2010,UKJ,1,3488.778
2007,NUTS,2010,UKJ,1,3705.999
2008,NUTS,2010,UKJ,1,3568.89
2009,NUTS,2010,UKJ,1,3745.9
2010,NUTS,2010,UKJ,1,3758.0
2011,NUTS,2010,UKJ,1,4527.0
2012,NUTS,2010,UKJ,1,4086.3
2013,NUTS,2010,UKJ,1,4194.8
2014,NUTS,2010,UKJ,1,4405.2
2015,NUTS,2010,UKJ,1,4708.6
2016,NUTS,2010,UKJ,1,4692.5
2017,NUTS,2010,UKJ,1,4860.0
2018,NUTS,2010,UKJ,1,5030.7
2002,NUTS,2010,UKJ1,2,1202.0
2003,NUTS,2010,UKJ1,2,1182.0
2004,NUTS,2010,UKJ1,2,1109.0
2005,NUTS,2010,UKJ1,2,1112.162
2006,NUTS,2010,UKJ1,2,1231.477
2007,NUTS,2010,UKJ1,2,1425.954
2008,NUTS,2010,UKJ1,2,1402.691
2009,NUTS,2010,UKJ1,2,1385.4
2010,NUTS,2010,UKJ1,2,1349.6
2011,NUTS,2010,UKJ1,2,1541.0
2012,NUTS,2010,UKJ1,2,1690.7
2013,NUTS,2010,UKJ1,2,1846.4
2014,NUTS,2010,UKJ1,2,2091.6
2015,NUTS,2010,UKJ1,2,2166.4
2016,NUTS,2010,UKJ1,2,2289.8
2017,NUTS,2010,UKJ1,2,2421.2
2018,NUTS,2010,UKJ1,2,2485.9
2002,NUTS,2010,UKJ2,2,612.0
2003,NUTS,2010,UKJ2,2,514.0
2004,NUTS,2010,UKJ2,2,555.0
2005,NUTS,2010,UKJ2,2,603.804
2006,NUTS,2010,UKJ2,2,560.311
2007,NUTS,2010,UKJ2,2,555.12
2008,NUTS,2010,UKJ2,2,693.243
2009,NUTS,2010,UKJ2,2,760.2
2010,NUTS,2010,UKJ2,2,841.0
2011,NUTS,2010,UKJ2,2,963.0
2012,NUTS,2010,UKJ2,2,964.5
2013,NUTS,2010,UKJ2,2,973.9
2014,NUTS,2010,UKJ2,2,956.6
2015,NUTS,2010,UKJ2,2,1108.2
2016,NUTS,2010,UKJ2,2,1054.6
2017,NUTS,2010,UKJ2,2,1211.8
2018,NUTS,2010,UKJ2,2,1188.7
2002,NUTS,2010,UKJ3,2,709.0
2003,NUTS,2010,UKJ3,2,955.0
2004,NUTS,2010,UKJ3,2,964.0
2005,NUTS,2010,UKJ3,2,963.805
2006,NUTS,2010,UKJ3,2,1109.008
2007,NUTS,2010,UKJ3,2,1065.972
2008,NUTS,2010,UKJ3,2,910.51
2009,NUTS,2010,UKJ3,2,890.8
2010,NUTS,2010,UKJ3,2,871.7
2011,NUTS,2010,UKJ3,2,991.0
2012,NUTS,2010,UKJ3,2,881.7
2013,NUTS,2010,UKJ3,2,996.0
2014,NUTS,2010,UKJ3,2,946.2
2015,NUTS,2010,UKJ3,2,989.2
2016,NUTS,2010,UKJ3,2,872.4
2017,NUTS,2010,UKJ3,2,742.8
2018,NUTS,2010,UKJ3,2,802.2
2002,NUTS,2010,UKJ4,2,601.0
2003,NUTS,2010,UKJ4,2,600.0
2004,NUTS,2010,UKJ4,2,585.0
2005,NUTS,2010,UKJ4,2,602.767
2006,NUTS,2010,UKJ4,2,587.981
2007,NUTS,2010,UKJ4,2,658.954
2008,NUTS,2010,UKJ4,2,562.446
2009,NUTS,2010,UKJ4,2,709.5
2010,NUTS,2010,UKJ4,2,695.6
2011,NUTS,2010,UKJ4,2,1032.0
2012,NUTS,2010,UKJ4,2,549.4
2013,NUTS,2010,UKJ4,2,378.5
2014,NUTS,2010,UKJ4,2,410.8
2015,NUTS,2010,UKJ4,2,444.8
2016,NUTS,2010,UKJ4,2,475.7
2017,NUTS,2010,UKJ4,2,484.2
2018,NUTS,2010,UKJ4,2,553.9
1995,NUTS,2010,UKK,1,754.0
1996,NUTS,2010,UKK,1,724.0
1997,NUTS,2010,UKK,1,767.0
1998,NUTS,2010,UKK,1,907.0
1999,NUTS,2010,UKK,1,887.0
2000,NUTS,2010,UKK,1,867.0
2001,NUTS,2010,UKK,1,988.0
2002,NUTS,2010,UKK,1,1157.0
2003,NUTS,2010,UKK,1,1229.0
2004,NUTS,2010,UKK,1,1297.0
2005,NUTS,2010,UKK,1,1245.995
2006,NUTS,2010,UKK,1,1276.305
2007,NUTS,2010,UKK,1,1305.946
2008,NUTS,2010,UKK,1,1426.362
2009,NUTS,2010,UKK,1,1318.6
