year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_mio_pps_kp05_gov
2000,NUTS,2010,SK03,2,3.424
2001,NUTS,2010,SK03,2,3.657
2002,NUTS,2010,SK03,2,2.859
2003,NUTS,2010,SK03,2,1.618
2004,NUTS,2010,SK03,2,1.678
2005,NUTS,2010,SK03,2,5.873
2006,NUTS,2010,SK03,2,5.847
2007,NUTS,2010,SK03,2,5.911
2008,NUTS,2010,SK03,2,6.973
2009,NUTS,2010,SK03,2,5.417
2010,NUTS,2010,SK03,2,6.766
2011,NUTS,2010,SK03,2,7.899
2012,NUTS,2010,SK03,2,9.795
2013,NUTS,2010,SK03,2,8.72
2014,NUTS,2010,SK03,2,9.157
2015,NUTS,2010,SK03,2,24.015
2016,NUTS,2010,SK03,2,8.46
2017,NUTS,2010,SK03,2,8.193
2018,NUTS,2010,SK03,2,8.484
2019,NUTS,2010,SK03,2,7.812
2020,NUTS,2010,SK03,2,11.49
2000,NUTS,2010,SK04,2,9.91
2001,NUTS,2010,SK04,2,9.884
2002,NUTS,2010,SK04,2,9.95
2003,NUTS,2010,SK04,2,11.482
2004,NUTS,2010,SK04,2,11.896
2005,NUTS,2010,SK04,2,10.879
2006,NUTS,2010,SK04,2,13.706
2007,NUTS,2010,SK04,2,12.325
2008,NUTS,2010,SK04,2,9.523
2009,NUTS,2010,SK04,2,14.548
2010,NUTS,2010,SK04,2,22.373
2011,NUTS,2010,SK04,2,26.147
2012,NUTS,2010,SK04,2,30.146
2013,NUTS,2010,SK04,2,24.308
2014,NUTS,2010,SK04,2,26.323
2015,NUTS,2010,SK04,2,17.375
2016,NUTS,2010,SK04,2,15.46
2017,NUTS,2010,SK04,2,16.124
2018,NUTS,2010,SK04,2,13.384
2019,NUTS,2010,SK04,2,15.019
2020,NUTS,2010,SK04,2,14.142
1998,NUTS,2010,TR,0,134.426
1999,NUTS,2010,TR,0,149.413
2000,NUTS,2010,TR,0,151.491
2001,NUTS,2010,TR,0,190.543
2002,NUTS,2010,TR,0,188.29
2003,NUTS,2010,TR,0,270.893
2004,NUTS,2010,TR,0,242.177
2005,NUTS,2010,TR,0,434.813
2006,NUTS,2010,TR,0,460.909
2007,NUTS,2010,TR,0,542.999
2008,NUTS,2010,TR,0,620.925
2009,NUTS,2010,TR,0,726.747
2010,NUTS,2010,TR,0,708.645
2011,NUTS,2010,TR,0,780.172
2012,NUTS,2010,TR,0,825.945
2013,NUTS,2010,TR,0,834.776
2014,NUTS,2010,TR,0,858.873
2015,NUTS,2010,TR,0,995.039
2016,NUTS,2010,TR,0,1009.878
2017,NUTS,2010,TR,0,1112.318
2018,NUTS,2010,TR,0,1189.104
2019,NUTS,2010,TR,0,893.327
2020,NUTS,2010,TR,0,949.763
1981,NUTS,2010,UK,0,3754.632
1983,NUTS,2010,UK,0,3630.525
1985,NUTS,2010,UK,0,3519.366
1986,NUTS,2010,UK,0,2805.692
1987,NUTS,2010,UK,0,2772.643
1988,NUTS,2010,UK,0,2811.501
1989,NUTS,2010,UK,0,2937.807
1990,NUTS,2010,UK,0,2780.032
1991,NUTS,2010,UK,0,2931.389
1992,NUTS,2010,UK,0,2980.668
1993,NUTS,2010,UK,0,3031.139
1994,NUTS,2010,UK,0,3181.188
1995,NUTS,2010,UK,0,2843.972
1996,NUTS,2010,UK,0,2766.021
1997,NUTS,2010,UK,0,2698.129
1998,NUTS,2010,UK,0,2751.448
1999,NUTS,2010,UK,0,2717.052
2000,NUTS,2010,UK,0,2882.418
2001,NUTS,2010,UK,0,2335.829
2002,NUTS,2010,UK,0,2203.963
2003,NUTS,2010,UK,0,2519.499
2004,NUTS,2010,UK,0,2578.34
2005,NUTS,2010,UK,0,2648.808
2006,NUTS,2010,UK,0,2609.577
2007,NUTS,2010,UK,0,2509.566
2008,NUTS,2010,UK,0,2495.278
2009,NUTS,2010,UK,0,2479.719
2010,NUTS,2010,UK,0,2586.17
2011,NUTS,2010,UK,0,2369.688
2012,NUTS,2010,UK,0,2156.617
2013,NUTS,2010,UK,0,2224.102
2014,NUTS,2010,UK,0,2129.979
2015,NUTS,2010,UK,0,1996.871
2016,NUTS,2010,UK,0,2023.894
2017,NUTS,2010,UK,0,2008.457
2018,NUTS,2010,UK,0,2200.272
2019,NUTS,2010,UK,0,2245.674
1995,NUTS,2010,UKC,1,5.566
1996,NUTS,2010,UKC,1,5.346
1997,NUTS,2010,UKC,1,4.012
1998,NUTS,2010,UKC,1,3.971
1999,NUTS,2010,UKC,1,2.623
2000,NUTS,2010,UKC,1,2.576
2001,NUTS,2010,UKC,1,24.199
2002,NUTS,2010,UKC,1,7.023
2003,NUTS,2010,UKC,1,2.437
2004,NUTS,2010,UKC,1,2.377
2005,NUTS,2010,UKC,1,2.314
2006,NUTS,2010,UKC,1,2.863
2007,NUTS,2010,UKC,1,1.021
2008,NUTS,2010,UKC,1,1.878
2009,NUTS,2010,UKC,1,0.942
2010,NUTS,2010,UKC,1,2.265
2011,NUTS,2010,UKC,1,0.202
2012,NUTS,2010,UKC,1,0.298
2013,NUTS,2010,UKC,1,0.585
2014,NUTS,2010,UKC,1,0.671
2015,NUTS,2010,UKC,1,44.944
2016,NUTS,2010,UKC,1,43.905
2002,NUTS,2010,UKC1,2,2.956
2003,NUTS,2010,UKC1,2,0.463
2004,NUTS,2010,UKC1,2,1.188
2008,NUTS,2010,UKC1,2,0.939
2009,NUTS,2010,UKC1,2,0.628
2010,NUTS,2010,UKC1,2,0.309
2011,NUTS,2010,UKC1,2,0.202
2012,NUTS,2010,UKC1,2,0.099
2013,NUTS,2010,UKC1,2,0.098
2014,NUTS,2010,UKC1,2,0.288
2015,NUTS,2010,UKC1,2,0.19
2016,NUTS,2010,UKC1,2,0.093
2002,NUTS,2010,UKC2,2,4.066
2003,NUTS,2010,UKC2,2,2.084
2004,NUTS,2010,UKC2,2,1.188
2005,NUTS,2010,UKC2,2,2.314
2006,NUTS,2010,UKC2,2,2.483
2007,NUTS,2010,UKC2,2,0.934
2008,NUTS,2010,UKC2,2,0.939
2009,NUTS,2010,UKC2,2,0.314
2010,NUTS,2010,UKC2,2,1.957
2011,NUTS,2010,UKC2,2,0.0
2012,NUTS,2010,UKC2,2,0.199
2013,NUTS,2010,UKC2,2,0.488
2014,NUTS,2010,UKC2,2,0.383
2015,NUTS,2010,UKC2,2,44.754
2016,NUTS,2010,UKC2,2,43.718
1995,NUTS,2010,UKD,1,86.274
1996,NUTS,2010,UKD,1,73.504
1997,NUTS,2010,UKD,1,82.917
1998,NUTS,2010,UKD,1,75.449
1999,NUTS,2010,UKD,1,62.947
2000,NUTS,2010,UKD,1,73.406
2001,NUTS,2010,UKD,1,84.059
2002,NUTS,2010,UKD,1,83.673
2003,NUTS,2010,UKD,1,91.388
2004,NUTS,2010,UKD,1,99.825
2005,NUTS,2010,UKD,1,99.514
2006,NUTS,2010,UKD,1,97.348
2007,NUTS,2010,UKD,1,100.723
2008,NUTS,2010,UKD,1,89.611
2009,NUTS,2010,UKD,1,92.388
2010,NUTS,2010,UKD,1,93.295
2011,NUTS,2010,UKD,1,84.142
2012,NUTS,2010,UKD,1,74.732
2013,NUTS,2010,UKD,1,82.006
2014,NUTS,2010,UKD,1,83.198
2015,NUTS,2010,UKD,1,143.021
2016,NUTS,2010,UKD,1,152.501
2002,NUTS,2010,UKD1,2,11.127
2003,NUTS,2010,UKD1,2,24.37
2004,NUTS,2010,UKD1,2,1.188
2005,NUTS,2010,UKD1,2,1.157
2006,NUTS,2010,UKD1,2,1.773
2008,NUTS,2010,UKD1,2,0.671
2009,NUTS,2010,UKD1,2,0.523
2010,NUTS,2010,UKD1,2,0.103
2011,NUTS,2010,UKD1,2,0.404
2012,NUTS,2010,UKD1,2,0.397
2013,NUTS,2010,UKD1,2,0.683
2014,NUTS,2010,UKD1,2,0.863
2015,NUTS,2010,UKD1,2,21.044
2016,NUTS,2010,UKD1,2,21.626
2002,NUTS,2010,UKD3,2,1.135
2003,NUTS,2010,UKD3,2,2.193
2004,NUTS,2010,UKD3,2,3.565
2005,NUTS,2010,UKD3,2,3.471
2006,NUTS,2010,UKD3,2,3.774
2007,NUTS,2010,UKD3,2,3.203
2008,NUTS,2010,UKD3,2,3.756
2009,NUTS,2010,UKD3,2,3.871
2010,NUTS,2010,UKD3,2,5.561
2011,NUTS,2010,UKD3,2,4.439
2012,NUTS,2010,UKD3,2,10.123
2013,NUTS,2010,UKD3,2,11.116
2014,NUTS,2010,UKD3,2,12.461
2015,NUTS,2010,UKD3,2,19.996
2016,NUTS,2010,UKD3,2,20.787
2002,NUTS,2010,UKD4,2,1.846
2003,NUTS,2010,UKD4,2,0.11
2004,NUTS,2010,UKD4,2,11.884
2005,NUTS,2010,UKD4,2,12.729
2006,NUTS,2010,UKD4,2,11.779
2007,NUTS,2010,UKD4,2,12.277
2008,NUTS,2010,UKD4,2,13.415
2009,NUTS,2010,UKD4,2,19.147
2010,NUTS,2010,UKD4,2,20.183
2011,NUTS,2010,UKD4,2,16.949
2012,NUTS,2010,UKD4,2,13.398
2013,NUTS,2010,UKD4,2,13.554
2014,NUTS,2010,UKD4,2,13.419
2015,NUTS,2010,UKD4,2,12.474
2016,NUTS,2010,UKD4,2,12.211
2009,NUTS,2010,UKD6,2,44.363
2010,NUTS,2010,UKD6,2,43.044
2011,NUTS,2010,UKD6,2,38.943
2012,NUTS,2010,UKD6,2,32.751
2013,NUTS,2010,UKD6,2,34.226
2014,NUTS,2010,UKD6,2,36.136
2015,NUTS,2010,UKD6,2,76.462
2016,NUTS,2010,UKD6,2,85.106
2009,NUTS,2010,UKD7,2,24.483
2010,NUTS,2010,UKD7,2,24.405
2011,NUTS,2010,UKD7,2,23.406
2012,NUTS,2010,UKD7,2,18.063
2013,NUTS,2010,UKD7,2,22.427
2014,NUTS,2010,UKD7,2,20.32
2015,NUTS,2010,UKD7,2,13.045
2016,NUTS,2010,UKD7,2,12.771
1995,NUTS,2010,UKE,1,48.703
1996,NUTS,2010,UKE,1,45.439
1997,NUTS,2010,UKE,1,60.181
1998,NUTS,2010,UKE,1,52.947
1999,NUTS,2010,UKE,1,52.456
2000,NUTS,2010,UKE,1,61.816
2001,NUTS,2010,UKE,1,63.681
2002,NUTS,2010,UKE,1,77.262
2003,NUTS,2010,UKE,1,60.925
2004,NUTS,2010,UKE,1,57.043
2005,NUTS,2010,UKE,1,56.7
2006,NUTS,2010,UKE,1,66.736
2007,NUTS,2010,UKE,1,54.026
2008,NUTS,2010,UKE,1,63.586
2009,NUTS,2010,UKE,1,64.033
2010,NUTS,2010,UKE,1,55.915
2011,NUTS,2010,UKE,1,57.507
2012,NUTS,2010,UKE,1,57.166
2013,NUTS,2010,UKE,1,71.767
2014,NUTS,2010,UKE,1,67.478
2015,NUTS,2010,UKE,1,105.314
2016,NUTS,2010,UKE,1,107.757
2017,NUTS,2010,UKE,1,110.372
2018,NUTS,2010,UKE,1,107.496
2005,NUTS,2010,UKE1,2,2.314
2006,NUTS,2010,UKE1,2,3.293
2008,NUTS,2010,UKE1,2,0.268
2009,NUTS,2010,UKE1,2,0.105
2010,NUTS,2010,UKE1,2,0.0
2011,NUTS,2010,UKE1,2,0.0
2012,NUTS,2010,UKE1,2,0.0
2013,NUTS,2010,UKE1,2,0.0
2014,NUTS,2010,UKE1,2,0.0
2015,NUTS,2010,UKE1,2,0.0
2016,NUTS,2010,UKE1,2,0.093
2017,NUTS,2010,UKE1,2,0.0
2018,NUTS,2010,UKE1,2,0.089
2002,NUTS,2010,UKE2,2,33.13
2003,NUTS,2010,UKE2,2,32.095
2004,NUTS,2010,UKE2,2,39.217
2005,NUTS,2010,UKE2,2,41.657
2006,NUTS,2010,UKE2,2,42.719
2007,NUTS,2010,UKE2,2,40.688
2008,NUTS,2010,UKE2,2,46.147
2009,NUTS,2010,UKE2,2,49.49
2010,NUTS,2010,UKE2,2,45.309
2011,NUTS,2010,UKE2,2,48.124
2012,NUTS,2010,UKE2,2,48.531
2013,NUTS,2010,UKE2,2,60.554
2014,NUTS,2010,UKE2,2,55.785
2015,NUTS,2010,UKE2,2,35.422
2016,NUTS,2010,UKE2,2,34.769
2017,NUTS,2010,UKE2,2,36.303
2018,NUTS,2010,UKE2,2,35.057
2002,NUTS,2010,UKE3,2,34.727
2003,NUTS,2010,UKE3,2,26.381
2004,NUTS,2010,UKE3,2,17.826
2005,NUTS,2010,UKE3,2,12.729
2006,NUTS,2010,UKE3,2,16.444
2007,NUTS,2010,UKE3,2,12.84
2008,NUTS,2010,UKE3,2,14.086
2009,NUTS,2010,UKE3,2,11.195
2010,NUTS,2010,UKE3,2,8.65
2011,NUTS,2010,UKE3,2,8.172
2012,NUTS,2010,UKE3,2,7.543
2013,NUTS,2010,UKE3,2,8.873
2014,NUTS,2010,UKE3,2,10.352
2015,NUTS,2010,UKE3,2,35.232
2016,NUTS,2010,UKE3,2,36.913
2017,NUTS,2010,UKE3,2,38.315
2018,NUTS,2010,UKE3,2,38.187
2002,NUTS,2010,UKE4,2,9.405
2006,NUTS,2010,UKE4,2,4.281
2008,NUTS,2010,UKE4,2,3.085
2009,NUTS,2010,UKE4,2,3.139
2010,NUTS,2010,UKE4,2,1.957
2011,NUTS,2010,UKE4,2,1.211
2012,NUTS,2010,UKE4,2,1.092
2013,NUTS,2010,UKE4,2,2.34
2014,NUTS,2010,UKE4,2,1.342
2015,NUTS,2010,UKE4,2,34.66
2016,NUTS,2010,UKE4,2,35.888
2017,NUTS,2010,UKE4,2,35.754
2018,NUTS,2010,UKE4,2,34.163
1995,NUTS,2010,UKF,1,83.491
1996,NUTS,2010,UKF,1,70.831
1997,NUTS,2010,UKF,1,86.929
1998,NUTS,2010,UKF,1,76.773
1999,NUTS,2010,UKF,1,62.947
2000,NUTS,2010,UKF,1,72.118
2001,NUTS,2010,UKF,1,86.607
2002,NUTS,2010,UKF,1,81.378
2003,NUTS,2010,UKF,1,96.262
2004,NUTS,2010,UKF,1,95.072
2005,NUTS,2010,UKF,1,102.985
2006,NUTS,2010,UKF,1,94.321
2007,NUTS,2010,UKF,1,98.467
2008,NUTS,2010,UKF,1,100.477
2009,NUTS,2010,UKF,1,96.155
2010,NUTS,2010,UKF,1,101.224
2011,NUTS,2010,UKF,1,101.091
2012,NUTS,2010,UKF,1,84.061
2013,NUTS,2010,UKF,1,84.639
2014,NUTS,2010,UKF,1,83.102
2015,NUTS,2010,UKF,1,71.415
2016,NUTS,2010,UKF,1,68.327
2017,NUTS,2010,UKF,1,67.577
2018,NUTS,2010,UKF,1,80.935
2002,NUTS,2010,UKF1,2,64.539
2003,NUTS,2010,UKF1,2,75.547
2004,NUTS,2010,UKF1,2,77.246
2005,NUTS,2010,UKF1,2,84.471
2006,NUTS,2010,UKF1,2,79.046
2007,NUTS,2010,UKF1,2,80.145
2008,NUTS,2010,UKF1,2,83.574
2009,NUTS,2010,UKF1,2,79.728
2010,NUTS,2010,UKF1,2,83.822
2011,NUTS,2010,UKF1,2,83.637
2012,NUTS,2010,UKF1,2,68.48
2013,NUTS,2010,UKF1,2,68.842
2014,NUTS,2010,UKF1,2,66.712
2015,NUTS,2010,UKF1,2,40.469
2016,NUTS,2010,UKF1,2,37.939
2017,NUTS,2010,UKF1,2,46.27
2018,NUTS,2010,UKF1,2,54.374
2002,NUTS,2010,UKF2,2,15.106
2003,NUTS,2010,UKF2,2,19.496
2004,NUTS,2010,UKF2,2,17.826
2005,NUTS,2010,UKF2,2,18.514
2006,NUTS,2010,UKF2,2,15.275
2007,NUTS,2010,UKF2,2,15.253
2008,NUTS,2010,UKF2,2,13.683
2009,NUTS,2010,UKF2,2,13.183
2010,NUTS,2010,UKF2,2,14.108
2011,NUTS,2010,UKF2,2,14.125
2012,NUTS,2010,UKF2,2,12.803
2013,NUTS,2010,UKF2,2,14.432
2014,NUTS,2010,UKF2,2,15.432
2015,NUTS,2010,UKF2,2,30.566
2016,NUTS,2010,UKF2,2,30.109
2017,NUTS,2010,UKF2,2,21.123
2018,NUTS,2010,UKF2,2,26.293
2002,NUTS,2010,UKF3,2,1.746
2003,NUTS,2010,UKF3,2,1.206
2006,NUTS,2010,UKF3,2,0.0
2007,NUTS,2010,UKF3,2,3.069
2008,NUTS,2010,UKF3,2,3.22
2009,NUTS,2010,UKF3,2,3.139
2010,NUTS,2010,UKF3,2,3.295
2011,NUTS,2010,UKF3,2,3.329
2012,NUTS,2010,UKF3,2,2.779
2013,NUTS,2010,UKF3,2,1.365
2014,NUTS,2010,UKF3,2,0.959
2015,NUTS,2010,UKF3,2,0.381
2016,NUTS,2010,UKF3,2,0.28
2017,NUTS,2010,UKF3,2,0.183
2018,NUTS,2010,UKF3,2,0.179
1995,NUTS,2010,UKG,1,196.203
1996,NUTS,2010,UKG,1,264.614
1997,NUTS,2010,UKG,1,207.291
1998,NUTS,2010,UKG,1,221.053
1999,NUTS,2010,UKG,1,215.07
2000,NUTS,2010,UKG,1,252.414
2001,NUTS,2010,UKG,1,82.786
2002,NUTS,2010,UKG,1,62.368
2003,NUTS,2010,UKG,1,47.522
2004,NUTS,2010,UKG,1,54.666
2005,NUTS,2010,UKG,1,55.543
2006,NUTS,2010,UKG,1,37.937
2007,NUTS,2010,UKG,1,25.473
2008,NUTS,2010,UKG,1,4.024
2009,NUTS,2010,UKG,1,3.557
2010,NUTS,2010,UKG,1,1.442
2011,NUTS,2010,UKG,1,1.412
2012,NUTS,2010,UKG,1,2.084
2013,NUTS,2010,UKG,1,3.608
2014,NUTS,2010,UKG,1,3.259
2015,NUTS,2010,UKG,1,68.464
2016,NUTS,2010,UKG,1,66.463
2017,NUTS,2010,UKG,1,65.29
2018,NUTS,2010,UKG,1,66.358
2002,NUTS,2010,UKG1,2,24.186
2003,NUTS,2010,UKG1,2,30.463
2004,NUTS,2010,UKG1,2,2.377
2005,NUTS,2010,UKG1,2,32.4
2006,NUTS,2010,UKG1,2,30.651
2007,NUTS,2010,UKG1,2,25.282
2008,NUTS,2010,UKG1,2,3.488
2009,NUTS,2010,UKG1,2,1.465
2010,NUTS,2010,UKG1,2,0.927
2011,NUTS,2010,UKG1,2,0.504
2012,NUTS,2010,UKG1,2,0.397
2013,NUTS,2010,UKG1,2,0.683
2014,NUTS,2010,UKG1,2,0.383
2015,NUTS,2010,UKG1,2,0.381
2016,NUTS,2010,UKG1,2,0.28
2017,NUTS,2010,UKG1,2,0.366
2018,NUTS,2010,UKG1,2,0.268
2002,NUTS,2010,UKG2,2,0.337
2003,NUTS,2010,UKG2,2,0.061
2004,NUTS,2010,UKG2,2,2.377
2005,NUTS,2010,UKG2,2,17.357
2006,NUTS,2010,UKG2,2,1.393
2007,NUTS,2010,UKG2,2,0.0
2008,NUTS,2010,UKG2,2,0.134
2009,NUTS,2010,UKG2,2,0.0
2010,NUTS,2010,UKG2,2,0.0
2011,NUTS,2010,UKG2,2,0.0
2012,NUTS,2010,UKG2,2,0.0
2013,NUTS,2010,UKG2,2,0.098
2014,NUTS,2010,UKG2,2,0.479
2015,NUTS,2010,UKG2,2,0.19
2016,NUTS,2010,UKG2,2,0.28
2017,NUTS,2010,UKG2,2,0.183
2018,NUTS,2010,UKG2,2,0.179
2002,NUTS,2010,UKG3,2,37.845
2003,NUTS,2010,UKG3,2,15.67
2004,NUTS,2010,UKG3,2,49.913
2005,NUTS,2010,UKG3,2,5.786
2006,NUTS,2010,UKG3,2,5.893
2008,NUTS,2010,UKG3,2,0.402
2009,NUTS,2010,UKG3,2,2.093
2010,NUTS,2010,UKG3,2,0.515
2011,NUTS,2010,UKG3,2,0.908
2012,NUTS,2010,UKG3,2,1.687
2013,NUTS,2010,UKG3,2,2.828
2014,NUTS,2010,UKG3,2,2.396
2015,NUTS,2010,UKG3,2,67.797
2016,NUTS,2010,UKG3,2,65.997
2017,NUTS,2010,UKG3,2,64.742
2018,NUTS,2010,UKG3,2,65.911
1995,NUTS,2010,UKH,1,464.765
1996,NUTS,2010,UKH,1,395.585
1997,NUTS,2010,UKH,1,406.558
1998,NUTS,2010,UKH,1,365.333
1999,NUTS,2010,UKH,1,279.328
2000,NUTS,2010,UKH,1,333.548
2001,NUTS,2010,UKH,1,352.794
2002,NUTS,2010,UKH,1,355.71
2003,NUTS,2010,UKH,1,420.384
2004,NUTS,2010,UKH,1,449.213
2005,NUTS,2010,UKH,1,439.713
2006,NUTS,2010,UKH,1,413.41
2007,NUTS,2010,UKH,1,401.721
2008,NUTS,2010,UKH,1,421.357
2009,NUTS,2010,UKH,1,398.429
2010,NUTS,2010,UKH,1,386.98
2011,NUTS,2010,UKH,1,208.942
2012,NUTS,2010,UKH,1,205.34
2013,NUTS,2010,UKH,1,207.013
2014,NUTS,2010,UKH,1,202.723
2015,NUTS,2010,UKH,1,215.008
2016,NUTS,2010,UKH,1,207.684
2017,NUTS,2010,UKH,1,193.859
2018,NUTS,2010,UKH,1,249.87
2002,NUTS,2010,UKH1,2,258.104
2003,NUTS,2010,UKH1,2,305.844
2004,NUTS,2010,UKH1,2,330.374
2005,NUTS,2010,UKH1,2,343.67
2006,NUTS,2010,UKH1,2,315.331
2007,NUTS,2010,UKH1,2,305.081
2008,NUTS,2010,UKH1,2,325.71
2009,NUTS,2010,UKH1,2,321.945
2010,NUTS,2010,UKH1,2,322.106
2011,NUTS,2010,UKH1,2,196.532
2012,NUTS,2010,UKH1,2,197.301
2013,NUTS,2010,UKH1,2,200.188
2014,NUTS,2010,UKH1,2,195.534
2015,NUTS,2010,UKH1,2,178.063
2016,NUTS,2010,UKH1,2,168.068
2017,NUTS,2010,UKH1,2,153.716
2018,NUTS,2010,UKH1,2,210.7
2002,NUTS,2010,UKH2,2,94.837
2003,NUTS,2010,UKH2,2,112.102
2004,NUTS,2010,UKH2,2,115.274
2005,NUTS,2010,UKH2,2,92.571
2006,NUTS,2010,UKH2,2,94.152
2007,NUTS,2010,UKH2,2,96.64
2008,NUTS,2010,UKH2,2,93.501
2009,NUTS,2010,UKH2,2,74.496
2010,NUTS,2010,UKH2,2,64.874
2011,NUTS,2010,UKH2,2,12.409
2012,NUTS,2010,UKH2,2,8.039
2013,NUTS,2010,UKH2,2,6.826
2014,NUTS,2010,UKH2,2,7.093
2015,NUTS,2010,UKH2,2,36.946
2016,NUTS,2010,UKH2,2,39.71
2017,NUTS,2010,UKH2,2,40.052
2018,NUTS,2010,UKH2,2,38.992
2002,NUTS,2010,UKH3,2,2.769
2003,NUTS,2010,UKH3,2,3.656
2004,NUTS,2010,UKH3,2,2.377
2005,NUTS,2010,UKH3,2,3.471
2006,NUTS,2010,UKH3,2,3.926
2007,NUTS,2010,UKH3,2,0.0
2008,NUTS,2010,UKH3,2,2.146
2009,NUTS,2010,UKH3,2,1.988
2010,NUTS,2010,UKH3,2,0.0
2011,NUTS,2010,UKH3,2,0.0
2012,NUTS,2010,UKH3,2,0.0
2013,NUTS,2010,UKH3,2,0.0
2014,NUTS,2010,UKH3,2,0.096
2015,NUTS,2010,UKH3,2,0.0
2016,NUTS,2010,UKH3,2,0.0
2017,NUTS,2010,UKH3,2,0.091
2018,NUTS,2010,UKH3,2,0.089
1995,NUTS,2010,UKI,1,339.529
1996,NUTS,2010,UKI,1,280.652
1997,NUTS,2010,UKI,1,262.123
1998,NUTS,2010,UKI,1,280.618
1999,NUTS,2010,UKI,1,259.657
2000,NUTS,2010,UKI,1,332.26
2001,NUTS,2010,UKI,1,285.292
2002,NUTS,2010,UKI,1,297.309
2003,NUTS,2010,UKI,1,348.492
2004,NUTS,2010,UKI,1,351.765
2005,NUTS,2010,UKI,1,380.699
2006,NUTS,2010,UKI,1,358.591
2007,NUTS,2010,UKI,1,328.004
2008,NUTS,2010,UKI,1,330.137
2009,NUTS,2010,UKI,1,331.78
2010,NUTS,2010,UKI,1,348.364
2011,NUTS,2010,UKI,1,320.021
2012,NUTS,2010,UKI,1,321.061
2013,NUTS,2010,UKI,1,326.463
2014,NUTS,2010,UKI,1,319.66
2015,NUTS,2010,UKI,1,408.401
2016,NUTS,2010,UKI,1,420.588
2017,NUTS,2010,UKI,1,409.117
2018,NUTS,2010,UKI,1,508.416
2011,NUTS,2010,UKI3,2,180.188
2012,NUTS,2010,UKI3,2,185.59
2013,NUTS,2010,UKI3,2,185.171
2014,NUTS,2010,UKI3,2,179.815
2015,NUTS,2010,UKI3,2,198.63
2016,NUTS,2010,UKI3,2,222.319
2017,NUTS,2010,UKI3,2,182.063
2018,NUTS,2010,UKI3,2,235.025
2011,NUTS,2010,UKI4,2,48.528
2012,NUTS,2010,UKI4,2,50.02
2013,NUTS,2010,UKI4,2,49.925
2014,NUTS,2010,UKI4,2,48.5
2015,NUTS,2010,UKI4,2,53.514
2016,NUTS,2010,UKI4,2,50.523
2017,NUTS,2010,UKI4,2,81.019
2018,NUTS,2010,UKI4,2,98.732
2011,NUTS,2010,UKI5,2,30.973
2012,NUTS,2010,UKI5,2,28.98
2013,NUTS,2010,UKI5,2,31.008
2014,NUTS,2010,UKI5,2,30.96
2015,NUTS,2010,UKI5,2,53.038
2016,NUTS,2010,UKI5,2,46.887
2017,NUTS,2010,UKI5,2,45.63
2018,NUTS,2010,UKI5,2,46.415
2011,NUTS,2010,UKI6,2,28.753
2012,NUTS,2010,UKI6,2,26.995
2013,NUTS,2010,UKI6,2,28.765
2014,NUTS,2010,UKI6,2,28.851
2015,NUTS,2010,UKI6,2,49.324
2016,NUTS,2010,UKI6,2,48.379
2017,NUTS,2010,UKI6,2,49.654
2018,NUTS,2010,UKI6,2,53.569
2011,NUTS,2010,UKI7,2,31.578
2012,NUTS,2010,UKI7,2,29.476
2013,NUTS,2010,UKI7,2,31.593
2014,NUTS,2010,UKI7,2,31.535
2015,NUTS,2010,UKI7,2,53.99
2016,NUTS,2010,UKI7,2,52.48
2017,NUTS,2010,UKI7,2,50.751
2018,NUTS,2010,UKI7,2,74.764
1995,NUTS,2010,UKJ,1,897.525
1996,NUTS,2010,UKJ,1,1002.327
1997,NUTS,2010,UKJ,1,871.96
1998,NUTS,2010,UKJ,1,860.386
1999,NUTS,2010,UKJ,1,730.45
2000,NUTS,2010,UKJ,1,816.483
2001,NUTS,2010,UKJ,1,655.917
2002,NUTS,2010,UKJ,1,572.551
2003,NUTS,2010,UKJ,1,732.321
2004,NUTS,2010,UKJ,1,724.921
2005,NUTS,2010,UKJ,1,647.998
2006,NUTS,2010,UKJ,1,698.132
2007,NUTS,2010,UKJ,1,691.473
2008,NUTS,2010,UKJ,1,748.946
2009,NUTS,2010,UKJ,1,742.137
2010,NUTS,2010,UKJ,1,834.818
2011,NUTS,2010,UKJ,1,841.618
2012,NUTS,2010,UKJ,1,786.823
2013,NUTS,2010,UKJ,1,825.811
2014,NUTS,2010,UKJ,1,741.208
2015,NUTS,2010,UKJ,1,563.515
2016,NUTS,2010,UKJ,1,564.979
2017,NUTS,2010,UKJ,1,558.809
2018,NUTS,2010,UKJ,1,575.31
2002,NUTS,2010,UKJ1,2,263.755
2003,NUTS,2010,UKJ1,2,281.474
2004,NUTS,2010,UKJ1,2,325.62
2005,NUTS,2010,UKJ1,2,290.442
2006,NUTS,2010,UKJ1,2,310.443
2007,NUTS,2010,UKJ1,2,275.918
2008,NUTS,2010,UKJ1,2,307.198
2009,NUTS,2010,UKJ1,2,304.472
2010,NUTS,2010,UKJ1,2,368.753
2011,NUTS,2010,UKJ1,2,355.736
2012,NUTS,2010,UKJ1,2,304.884
2013,NUTS,2010,UKJ1,2,327.243
2014,NUTS,2010,UKJ1,2,326.561
2015,NUTS,2010,UKJ1,2,374.407
2016,NUTS,2010,UKJ1,2,387.031
2017,NUTS,2010,UKJ1,2,386.713
2018,NUTS,2010,UKJ1,2,395.732
2002,NUTS,2010,UKJ2,2,63.341
2003,NUTS,2010,UKJ2,2,177.902
