year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_t_hc_hes_total
1997,NUTS,2010,RU,0,45837.0
1998,NUTS,2010,RU,0,41164.0
1999,NUTS,2010,RU,0,40781.0
2000,NUTS,2010,RU,0,40787.0
2001,NUTS,2010,RU,0,43463.0
2002,NUTS,2010,RU,0,44135.0
2003,NUTS,2010,RU,0,43120.0
2004,NUTS,2010,RU,0,43414.0
2005,NUTS,2010,RU,0,43500.0
2006,NUTS,2010,RU,0,44473.0
2007,NUTS,2010,RU,0,49059.0
2008,NUTS,2010,RU,0,47595.0
2009,NUTS,2010,RU,0,48498.0
2010,NUTS,2010,RU,0,53290.0
2011,NUTS,2010,RU,0,59454.0
2012,NUTS,2010,RU,0,60301.0
2013,NUTS,2010,RU,0,59116.0
2014,NUTS,2010,RU,0,62283.0
2015,NUTS,2010,RU,0,63870.0
2017,NUTS,2010,RU,0,59729.0
2018,NUTS,2010,RU,0,64073.0
2019,NUTS,2010,RU,0,74215.0
1987,NUTS,2010,SE,0,22192.0
1993,NUTS,2010,SE,0,34369.0
1995,NUTS,2010,SE,0,44182.0
1997,NUTS,2010,SE,0,49643.0
1999,NUTS,2010,SE,0,52480.0
2001,NUTS,2010,SE,0,51465.0
2003,NUTS,2010,SE,0,49909.0
2005,NUTS,2010,SE,0,46151.0
2007,NUTS,2010,SE,0,47318.0
2009,NUTS,2010,SE,0,48121.0
2011,NUTS,2010,SE,0,54422.0
2013,NUTS,2010,SE,0,55365.0
2015,NUTS,2010,SE,0,53534.0
2017,NUTS,2010,SE,0,37944.0
2019,NUTS,2010,SE,0,40982.0
1993,NUTS,2010,SE1,1,16906.0
1995,NUTS,2010,SE1,1,21272.0
1997,NUTS,2010,SE1,1,24311.0
1999,NUTS,2010,SE1,1,25283.0
2001,NUTS,2010,SE1,1,24058.0
2005,NUTS,2010,SE1,1,22597.0
2007,NUTS,2010,SE1,1,22909.0
2009,NUTS,2010,SE1,1,23502.0
2011,NUTS,2010,SE1,1,26675.0
2013,NUTS,2010,SE1,1,27426.0
2015,NUTS,2010,SE1,1,26025.0
2017,NUTS,2010,SE1,1,18890.0
2019,NUTS,2010,SE1,1,20347.0
1993,NUTS,2010,SE11,2,8807.0
1995,NUTS,2010,SE11,2,10897.0
1997,NUTS,2010,SE11,2,12651.0
1999,NUTS,2010,SE11,2,13011.0
2001,NUTS,2010,SE11,2,12889.0
2005,NUTS,2010,SE11,2,11956.0
2007,NUTS,2010,SE11,2,12486.0
2009,NUTS,2010,SE11,2,13097.0
2011,NUTS,2010,SE11,2,14288.0
2013,NUTS,2010,SE11,2,14661.0
2015,NUTS,2010,SE11,2,14528.0
2017,NUTS,2010,SE11,2,10638.0
2019,NUTS,2010,SE11,2,11149.0
1993,NUTS,2010,SE12,2,8099.0
1995,NUTS,2010,SE12,2,10375.0
1997,NUTS,2010,SE12,2,11660.0
1999,NUTS,2010,SE12,2,12272.0
2001,NUTS,2010,SE12,2,11169.0
2005,NUTS,2010,SE12,2,10641.0
2007,NUTS,2010,SE12,2,10423.0
2009,NUTS,2010,SE12,2,10405.0
2011,NUTS,2010,SE12,2,12387.0
2013,NUTS,2010,SE12,2,12765.0
2015,NUTS,2010,SE12,2,11497.0
2017,NUTS,2010,SE12,2,8252.0
2019,NUTS,2010,SE12,2,9198.0
1993,NUTS,2010,SE2,1,12504.0
1995,NUTS,2010,SE2,1,16054.0
1997,NUTS,2010,SE2,1,15734.0
1999,NUTS,2010,SE2,1,18956.0
2001,NUTS,2010,SE2,1,19796.0
2005,NUTS,2010,SE2,1,16566.0
2007,NUTS,2010,SE2,1,17129.0
2009,NUTS,2010,SE2,1,17362.0
2011,NUTS,2010,SE2,1,19418.0
2013,NUTS,2010,SE2,1,19741.0
2015,NUTS,2010,SE2,1,19713.0
2017,NUTS,2010,SE2,1,13927.0
2019,NUTS,2010,SE2,1,15155.0
1993,NUTS,2010,SE21,2,619.0
1995,NUTS,2010,SE21,2,1344.0
1997,NUTS,2010,SE21,2,1575.0
1999,NUTS,2010,SE21,2,1520.0
2001,NUTS,2010,SE21,2,1979.0
2005,NUTS,2010,SE21,2,1896.0
2007,NUTS,2010,SE21,2,2202.0
2009,NUTS,2010,SE21,2,2131.0
2011,NUTS,2010,SE21,2,2395.0
2013,NUTS,2010,SE21,2,2085.0
2015,NUTS,2010,SE21,2,2154.0
2017,NUTS,2010,SE21,2,1462.0
2019,NUTS,2010,SE21,2,1543.0
1993,NUTS,2010,SE22,2,5513.0
1995,NUTS,2010,SE22,2,6837.0
1997,NUTS,2010,SE22,2,5442.0
1999,NUTS,2010,SE22,2,8579.0
2001,NUTS,2010,SE22,2,8199.0
2005,NUTS,2010,SE22,2,7286.0
2007,NUTS,2010,SE22,2,7070.0
2009,NUTS,2010,SE22,2,7164.0
2011,NUTS,2010,SE22,2,8093.0
2013,NUTS,2010,SE22,2,8649.0
2015,NUTS,2010,SE22,2,8322.0
2017,NUTS,2010,SE22,2,5668.0
2019,NUTS,2010,SE22,2,6336.0
1993,NUTS,2010,SE23,2,6372.0
1995,NUTS,2010,SE23,2,7873.0
1997,NUTS,2010,SE23,2,8717.0
1999,NUTS,2010,SE23,2,8857.0
2001,NUTS,2010,SE23,2,9618.0
2005,NUTS,2010,SE23,2,7384.0
2007,NUTS,2010,SE23,2,7857.0
2009,NUTS,2010,SE23,2,8067.0
2011,NUTS,2010,SE23,2,8930.0
2013,NUTS,2010,SE23,2,9007.0
2015,NUTS,2010,SE23,2,9237.0
2017,NUTS,2010,SE23,2,6797.0
2019,NUTS,2010,SE23,2,7276.0
1993,NUTS,2010,SE3,1,4959.0
1995,NUTS,2010,SE3,1,6856.0
1997,NUTS,2010,SE3,1,7492.0
1999,NUTS,2010,SE3,1,8182.0
2001,NUTS,2010,SE3,1,8196.0
2005,NUTS,2010,SE3,1,6988.0
2007,NUTS,2010,SE3,1,7281.0
2009,NUTS,2010,SE3,1,7258.0
2011,NUTS,2010,SE3,1,8326.0
2013,NUTS,2010,SE3,1,8114.0
2015,NUTS,2010,SE3,1,7796.0
2017,NUTS,2010,SE3,1,5127.0
2019,NUTS,2010,SE3,1,5464.0
1993,NUTS,2010,SE31,2,828.0
1995,NUTS,2010,SE31,2,1470.0
1997,NUTS,2010,SE31,2,1513.0
1999,NUTS,2010,SE31,2,1791.0
2001,NUTS,2010,SE31,2,2136.0
2005,NUTS,2010,SE31,2,1665.0
2007,NUTS,2010,SE31,2,1963.0
2009,NUTS,2010,SE31,2,1893.0
2011,NUTS,2010,SE31,2,2204.0
2013,NUTS,2010,SE31,2,2082.0
2015,NUTS,2010,SE31,2,2108.0
2017,NUTS,2010,SE31,2,1342.0
2019,NUTS,2010,SE31,2,1293.0
1993,NUTS,2010,SE32,2,428.0
1995,NUTS,2010,SE32,2,693.0
1997,NUTS,2010,SE32,2,852.0
1999,NUTS,2010,SE32,2,988.0
2001,NUTS,2010,SE32,2,982.0
2005,NUTS,2010,SE32,2,805.0
2007,NUTS,2010,SE32,2,672.0
2009,NUTS,2010,SE32,2,736.0
2011,NUTS,2010,SE32,2,1094.0
2013,NUTS,2010,SE32,2,745.0
2015,NUTS,2010,SE32,2,797.0
2017,NUTS,2010,SE32,2,514.0
2019,NUTS,2010,SE32,2,575.0
1993,NUTS,2010,SE33,2,3703.0
1995,NUTS,2010,SE33,2,4693.0
1997,NUTS,2010,SE33,2,5127.0
1999,NUTS,2010,SE33,2,5403.0
2001,NUTS,2010,SE33,2,5078.0
2005,NUTS,2010,SE33,2,4518.0
2007,NUTS,2010,SE33,2,4646.0
2009,NUTS,2010,SE33,2,4629.0
2011,NUTS,2010,SE33,2,5028.0
2013,NUTS,2010,SE33,2,5287.0
2015,NUTS,2010,SE33,2,4891.0
2017,NUTS,2010,SE33,2,3271.0
2019,NUTS,2010,SE33,2,3595.0
1993,NUTS,2010,SI,0,3840.0
1994,NUTS,2010,SI,0,4435.0
1995,NUTS,2010,SI,0,4746.0
1996,NUTS,2010,SI,0,5099.0
1997,NUTS,2010,SI,0,3564.0
1998,NUTS,2010,SI,0,3756.0
1999,NUTS,2010,SI,0,4026.0
2000,NUTS,2010,SI,0,4142.0
2001,NUTS,2010,SI,0,4204.0
2002,NUTS,2010,SI,0,4013.0
2003,NUTS,2010,SI,0,3265.0
2004,NUTS,2010,SI,0,3450.0
2005,NUTS,2010,SI,0,4695.0
2006,NUTS,2010,SI,0,4738.0
2007,NUTS,2010,SI,0,4733.0
2008,NUTS,2010,SI,0,5186.0
2009,NUTS,2010,SI,0,5332.0
2010,NUTS,2010,SI,0,5887.0
2011,NUTS,2010,SI,0,6216.0
2012,NUTS,2010,SI,0,5918.0
2013,NUTS,2010,SI,0,5494.0
2014,NUTS,2010,SI,0,5472.0
2015,NUTS,2010,SI,0,5250.0
2016,NUTS,2010,SI,0,4614.0
2017,NUTS,2010,SI,0,5212.0
2018,NUTS,2010,SI,0,5860.0
2019,NUTS,2010,SI,0,5729.0
1980,NUTS,2010,SI0,1,2755.0
1981,NUTS,2010,SI0,1,2956.0
1982,NUTS,2010,SI0,1,3140.0
1983,NUTS,2010,SI0,1,3140.0
1984,NUTS,2010,SI0,1,3140.0
1985,NUTS,2010,SI0,1,3408.0
1986,NUTS,2010,SI0,1,3500.0
1987,NUTS,2010,SI0,1,3905.0
1988,NUTS,2010,SI0,1,4092.0
1989,NUTS,2010,SI0,1,4160.0
1990,NUTS,2010,SI0,1,4237.0
1991,NUTS,2010,SI0,1,4252.0
1992,NUTS,2010,SI0,1,4343.0
1993,NUTS,2010,SI0,1,3840.0
1994,NUTS,2010,SI0,1,4435.0
1995,NUTS,2010,SI0,1,4746.0
1996,NUTS,2010,SI0,1,5099.0
1997,NUTS,2010,SI0,1,3564.0
1998,NUTS,2010,SI0,1,3756.0
1999,NUTS,2010,SI0,1,4026.0
2000,NUTS,2010,SI0,1,4142.0
2001,NUTS,2010,SI0,1,4204.0
2002,NUTS,2010,SI0,1,4013.0
2003,NUTS,2010,SI0,1,3265.0
2004,NUTS,2010,SI0,1,3450.0
2005,NUTS,2010,SI0,1,4695.0
2006,NUTS,2010,SI0,1,4738.0
2007,NUTS,2010,SI0,1,4733.0
2008,NUTS,2010,SI0,1,5186.0
2009,NUTS,2010,SI0,1,5332.0
2010,NUTS,2010,SI0,1,5887.0
2011,NUTS,2010,SI0,1,6216.0
2012,NUTS,2010,SI0,1,5918.0
2013,NUTS,2010,SI0,1,5494.0
2014,NUTS,2010,SI0,1,5472.0
2015,NUTS,2010,SI0,1,5250.0
2016,NUTS,2010,SI0,1,4614.0
2017,NUTS,2010,SI0,1,5212.0
2018,NUTS,2010,SI0,1,5860.0
2019,NUTS,2010,SI0,1,5729.0
2013,NUTS,2010,SI03,2,1107.0
2014,NUTS,2010,SI03,2,1119.0
2015,NUTS,2010,SI03,2,1010.0
2016,NUTS,2010,SI03,2,928.0
2017,NUTS,2010,SI03,2,1099.0
2018,NUTS,2010,SI03,2,1258.0
2019,NUTS,2010,SI03,2,1297.0
2013,NUTS,2010,SI04,2,4387.0
2014,NUTS,2010,SI04,2,4352.0
2015,NUTS,2010,SI04,2,4240.0
2016,NUTS,2010,SI04,2,3685.0
2017,NUTS,2010,SI04,2,4113.0
2018,NUTS,2010,SI04,2,4602.0
2019,NUTS,2010,SI04,2,4432.0
1994,NUTS,2010,SK,0,9260.0
1995,NUTS,2010,SK,0,9972.0
1996,NUTS,2010,SK,0,9578.0
1997,NUTS,2010,SK,0,11305.0
1998,NUTS,2010,SK,0,12066.0
1999,NUTS,2010,SK,0,10912.0
2000,NUTS,2010,SK,0,11114.0
2001,NUTS,2010,SK,0,11510.0
2002,NUTS,2010,SK,0,11192.0
2003,NUTS,2010,SK,0,11917.0
2004,NUTS,2010,SK,0,13442.0
2005,NUTS,2010,SK,0,13199.0
2006,NUTS,2010,SK,0,14393.0
2007,NUTS,2010,SK,0,14777.0
2008,NUTS,2010,SK,0,15060.0
2009,NUTS,2010,SK,0,17159.0
2010,NUTS,2010,SK,0,18374.0
2011,NUTS,2010,SK,0,18974.0
2012,NUTS,2010,SK,0,18556.0
2013,NUTS,2010,SK,0,18465.0
2014,NUTS,2010,SK,0,18136.0
2015,NUTS,2010,SK,0,17005.0
2016,NUTS,2010,SK,0,18976.0
2017,NUTS,2010,SK,0,18783.0
2018,NUTS,2010,SK,0,19844.0
2019,NUTS,2010,SK,0,19377.0
2020,NUTS,2010,SK,0,18802.0
2000,NUTS,2010,SK01,2,4971.0
2001,NUTS,2010,SK01,2,5029.0
2002,NUTS,2010,SK01,2,5030.0
2003,NUTS,2010,SK01,2,5546.0
2004,NUTS,2010,SK01,2,6232.0
2005,NUTS,2010,SK01,2,5780.0
2006,NUTS,2010,SK01,2,6560.0
2007,NUTS,2010,SK01,2,6554.0
2008,NUTS,2010,SK01,2,6582.0
2009,NUTS,2010,SK01,2,7864.0
2010,NUTS,2010,SK01,2,8894.0
2011,NUTS,2010,SK01,2,9472.0
2012,NUTS,2010,SK01,2,8893.0
2013,NUTS,2010,SK01,2,8043.0
2014,NUTS,2010,SK01,2,7802.0
2015,NUTS,2010,SK01,2,7053.0
2016,NUTS,2010,SK01,2,8285.0
2017,NUTS,2010,SK01,2,7760.0
2018,NUTS,2010,SK01,2,8466.0
2019,NUTS,2010,SK01,2,8230.0
2020,NUTS,2010,SK01,2,7996.0
2000,NUTS,2010,SK02,2,1687.0
2001,NUTS,2010,SK02,2,2061.0
2002,NUTS,2010,SK02,2,1771.0
2003,NUTS,2010,SK02,2,1845.0
2004,NUTS,2010,SK02,2,2059.0
2005,NUTS,2010,SK02,2,2243.0
2006,NUTS,2010,SK02,2,2303.0
2007,NUTS,2010,SK02,2,2523.0
2008,NUTS,2010,SK02,2,2473.0
2009,NUTS,2010,SK02,2,2714.0
2010,NUTS,2010,SK02,2,2576.0
2011,NUTS,2010,SK02,2,2493.0
2012,NUTS,2010,SK02,2,2439.0
2013,NUTS,2010,SK02,2,3292.0
2014,NUTS,2010,SK02,2,3325.0
2015,NUTS,2010,SK02,2,3067.0
2016,NUTS,2010,SK02,2,3098.0
2017,NUTS,2010,SK02,2,3128.0
2018,NUTS,2010,SK02,2,3218.0
2019,NUTS,2010,SK02,2,3104.0
2020,NUTS,2010,SK02,2,3129.0
2000,NUTS,2010,SK03,2,1813.0
2001,NUTS,2010,SK03,2,1882.0
2002,NUTS,2010,SK03,2,1947.0
2003,NUTS,2010,SK03,2,2109.0
2004,NUTS,2010,SK03,2,2463.0
2005,NUTS,2010,SK03,2,2361.0
2006,NUTS,2010,SK03,2,2633.0
2007,NUTS,2010,SK03,2,2534.0
2008,NUTS,2010,SK03,2,2780.0
2009,NUTS,2010,SK03,2,3078.0
2010,NUTS,2010,SK03,2,3405.0
2011,NUTS,2010,SK03,2,3360.0
2012,NUTS,2010,SK03,2,3450.0
2013,NUTS,2010,SK03,2,3316.0
2014,NUTS,2010,SK03,2,3357.0
2015,NUTS,2010,SK03,2,3209.0
2016,NUTS,2010,SK03,2,3696.0
2017,NUTS,2010,SK03,2,3952.0
2018,NUTS,2010,SK03,2,3909.0
2019,NUTS,2010,SK03,2,3672.0
2020,NUTS,2010,SK03,2,3407.0
2000,NUTS,2010,SK04,2,2643.0
2001,NUTS,2010,SK04,2,2538.0
2002,NUTS,2010,SK04,2,2444.0
2003,NUTS,2010,SK04,2,2417.0
2004,NUTS,2010,SK04,2,2688.0
2005,NUTS,2010,SK04,2,2815.0
2006,NUTS,2010,SK04,2,2897.0
2007,NUTS,2010,SK04,2,3166.0
2008,NUTS,2010,SK04,2,3225.0
2009,NUTS,2010,SK04,2,3503.0
2010,NUTS,2010,SK04,2,3499.0
2011,NUTS,2010,SK04,2,3649.0
2012,NUTS,2010,SK04,2,3774.0
2013,NUTS,2010,SK04,2,3814.0
2014,NUTS,2010,SK04,2,3652.0
2015,NUTS,2010,SK04,2,3676.0
2016,NUTS,2010,SK04,2,3897.0
2017,NUTS,2010,SK04,2,3943.0
2018,NUTS,2010,SK04,2,4251.0
2019,NUTS,2010,SK04,2,4371.0
2020,NUTS,2010,SK04,2,4270.0
1991,NUTS,2010,TR,0,29167.0
1992,NUTS,2010,TR,0,30172.0
1993,NUTS,2010,TR,0,34188.0
1994,NUTS,2010,TR,0,36013.0
1995,NUTS,2010,TR,0,39900.0
1996,NUTS,2010,TR,0,44939.0
1997,NUTS,2010,TR,0,47158.0
1998,NUTS,2010,TR,0,47088.0
1999,NUTS,2010,TR,0,50638.0
2000,NUTS,2010,TR,0,59294.0
2001,NUTS,2010,TR,0,58663.0
2002,NUTS,2010,TR,0,62207.0
2003,NUTS,2010,TR,0,63861.0
2004,NUTS,2010,TR,0,65535.0
2005,NUTS,2010,TR,0,67504.0
2006,NUTS,2010,TR,0,71019.0
2007,NUTS,2010,TR,0,79120.0
2008,NUTS,2010,TR,0,80183.0
2009,NUTS,2010,TR,0,83281.0
2010,NUTS,2010,TR,0,87897.0
2011,NUTS,2010,TR,0,95188.0
2012,NUTS,2010,TR,0,108478.0
2013,NUTS,2010,TR,0,113409.0
2014,NUTS,2010,TR,0,126046.0
2015,NUTS,2010,TR,0,132516.0
2016,NUTS,2010,TR,0,144968.0
2017,NUTS,2010,TR,0,152246.0
2018,NUTS,2010,TR,0,158040.0
2019,NUTS,2010,TR,0,165541.0
2020,NUTS,2010,TR,0,165674.0
2005,NUTS,2010,UK,0,291651.0
2007,NUTS,2010,UK,0,308753.0
2009,NUTS,2010,UK,0,322255.0
2010,NUTS,2010,UK,0,329006.0
2011,NUTS,2010,UK,0,343045.0
2012,NUTS,2010,UK,0,350065.0
2013,NUTS,2010,UK,0,355060.0
2014,NUTS,2010,UK,0,363134.0
2015,NUTS,2010,UK,0,371245.0
2016,NUTS,2010,UK,0,377999.0
2017,NUTS,2010,UK,0,376094.0
2018,NUTS,2010,UK,0,380469.0
2005,NUTS,2010,UKC,1,12395.0
2007,NUTS,2010,UKC,1,13238.0
2009,NUTS,2010,UKC,1,13505.0
2011,NUTS,2010,UKC,1,14365.0
2012,NUTS,2010,UKC,1,14659.0
2013,NUTS,2010,UKC,1,15026.0
2014,NUTS,2010,UKC,1,15368.0
2015,NUTS,2010,UKC,1,16161.0
2016,NUTS,2010,UKC,1,16455.0
2017,NUTS,2010,UKC,1,16072.0
2018,NUTS,2010,UKC,1,16259.0
2005,NUTS,2010,UKC1,2,4383.0
2007,NUTS,2010,UKC1,2,4785.0
2009,NUTS,2010,UKC1,2,5145.0
2011,NUTS,2010,UKC1,2,5281.0
2012,NUTS,2010,UKC1,2,5389.0
2013,NUTS,2010,UKC1,2,5448.0
2014,NUTS,2010,UKC1,2,5572.0
2015,NUTS,2010,UKC1,2,5831.0
2016,NUTS,2010,UKC1,2,5937.0
2017,NUTS,2010,UKC1,2,5653.0
2018,NUTS,2010,UKC1,2,5719.0
2005,NUTS,2010,UKC2,2,8012.0
2007,NUTS,2010,UKC2,2,8453.0
2009,NUTS,2010,UKC2,2,8360.0
2011,NUTS,2010,UKC2,2,9084.0
2012,NUTS,2010,UKC2,2,9270.0
2013,NUTS,2010,UKC2,2,9578.0
2014,NUTS,2010,UKC2,2,9796.0
2015,NUTS,2010,UKC2,2,10330.0
2016,NUTS,2010,UKC2,2,10518.0
2017,NUTS,2010,UKC2,2,10419.0
2018,NUTS,2010,UKC2,2,10540.0
2005,NUTS,2010,UKD,1,27989.0
2007,NUTS,2010,UKD,1,29560.0
2009,NUTS,2010,UKD,1,30563.0
2011,NUTS,2010,UKD,1,31257.0
2012,NUTS,2010,UKD,1,31897.0
2013,NUTS,2010,UKD,1,33266.0
2014,NUTS,2010,UKD,1,34023.0
2015,NUTS,2010,UKD,1,35258.0
2016,NUTS,2010,UKD,1,35899.0
2017,NUTS,2010,UKD,1,36673.0
2018,NUTS,2010,UKD,1,37100.0
2005,NUTS,2010,UKD1,2,570.0
2007,NUTS,2010,UKD1,2,911.0
2009,NUTS,2010,UKD1,2,831.0
2011,NUTS,2010,UKD1,2,602.0
2012,NUTS,2010,UKD1,2,614.0
2013,NUTS,2010,UKD1,2,561.0
2014,NUTS,2010,UKD1,2,574.0
2015,NUTS,2010,UKD1,2,641.0
2016,NUTS,2010,UKD1,2,653.0
2017,NUTS,2010,UKD1,2,700.0
2018,NUTS,2010,UKD1,2,708.0
2005,NUTS,2010,UKD3,2,14874.0
2007,NUTS,2010,UKD3,2,15679.0
2009,NUTS,2010,UKD3,2,16170.0
2011,NUTS,2010,UKD3,2,16583.0
2012,NUTS,2010,UKD3,2,16922.0
2013,NUTS,2010,UKD3,2,17008.0
2014,NUTS,2010,UKD3,2,17395.0
2015,NUTS,2010,UKD3,2,17472.0
2016,NUTS,2010,UKD3,2,17790.0
2017,NUTS,2010,UKD3,2,17850.0
2018,NUTS,2010,UKD3,2,18058.0
2005,NUTS,2010,UKD4,2,4974.0
2007,NUTS,2010,UKD4,2,5036.0
2009,NUTS,2010,UKD4,2,5576.0
2011,NUTS,2010,UKD4,2,5604.0
2012,NUTS,2010,UKD4,2,5719.0
2013,NUTS,2010,UKD4,2,6177.0
2014,NUTS,2010,UKD4,2,6318.0
2015,NUTS,2010,UKD4,2,6713.0
2016,NUTS,2010,UKD4,2,6835.0
2017,NUTS,2010,UKD4,2,7170.0
2018,NUTS,2010,UKD4,2,7253.0
2009,NUTS,2010,UKD6,2,904.0
2011,NUTS,2010,UKD6,2,959.0
2012,NUTS,2010,UKD6,2,979.0
2013,NUTS,2010,UKD6,2,1457.0
2014,NUTS,2010,UKD6,2,1490.0
2015,NUTS,2010,UKD6,2,1313.0
2016,NUTS,2010,UKD6,2,1337.0
2017,NUTS,2010,UKD6,2,1343.0
2018,NUTS,2010,UKD6,2,1359.0
2009,NUTS,2010,UKD7,2,7082.0
2011,NUTS,2010,UKD7,2,7509.0
2012,NUTS,2010,UKD7,2,7663.0
2013,NUTS,2010,UKD7,2,8063.0
2014,NUTS,2010,UKD7,2,8246.0
2015,NUTS,2010,UKD7,2,9119.0
2016,NUTS,2010,UKD7,2,9285.0
2017,NUTS,2010,UKD7,2,9610.0
2018,NUTS,2010,UKD7,2,9722.0
2005,NUTS,2010,UKE,1,25468.0
2007,NUTS,2010,UKE,1,26004.0
2009,NUTS,2010,UKE,1,25137.0
2011,NUTS,2010,UKE,1,28859.0
2012,NUTS,2010,UKE,1,29450.0
2013,NUTS,2010,UKE,1,30016.0
2014,NUTS,2010,UKE,1,30699.0
2015,NUTS,2010,UKE,1,32385.0
2016,NUTS,2010,UKE,1,32974.0
2017,NUTS,2010,UKE,1,32523.0
2018,NUTS,2010,UKE,1,32901.0
2005,NUTS,2010,UKE1,2,2066.0
2007,NUTS,2010,UKE1,2,1653.0
2009,NUTS,2010,UKE1,2,1945.0
2011,NUTS,2010,UKE1,2,2345.0
2012,NUTS,2010,UKE1,2,2393.0
2013,NUTS,2010,UKE1,2,2353.0
2014,NUTS,2010,UKE1,2,2407.0
2015,NUTS,2010,UKE1,2,2147.0
2016,NUTS,2010,UKE1,2,2186.0
2017,NUTS,2010,UKE1,2,1771.0
2018,NUTS,2010,UKE1,2,1792.0
2005,NUTS,2010,UKE2,2,3478.0
2007,NUTS,2010,UKE2,2,3777.0
2009,NUTS,2010,UKE2,2,3948.0
2011,NUTS,2010,UKE2,2,4051.0
2012,NUTS,2010,UKE2,2,4134.0
2013,NUTS,2010,UKE2,2,4412.0
2014,NUTS,2010,UKE2,2,4512.0
2015,NUTS,2010,UKE2,2,5390.0
2016,NUTS,2010,UKE2,2,5488.0
2017,NUTS,2010,UKE2,2,5286.0
2018,NUTS,2010,UKE2,2,5347.0
2005,NUTS,2010,UKE3,2,8364.0
2007,NUTS,2010,UKE3,2,8759.0
2009,NUTS,2010,UKE3,2,7442.0
2011,NUTS,2010,UKE3,2,9559.0
2012,NUTS,2010,UKE3,2,9755.0
2013,NUTS,2010,UKE3,2,10616.0
2014,NUTS,2010,UKE3,2,10857.0
2015,NUTS,2010,UKE3,2,11121.0
2016,NUTS,2010,UKE3,2,11323.0
2017,NUTS,2010,UKE3,2,11307.0
2018,NUTS,2010,UKE3,2,11439.0
2005,NUTS,2010,UKE4,2,11560.0
2007,NUTS,2010,UKE4,2,11815.0
2009,NUTS,2010,UKE4,2,11802.0
2011,NUTS,2010,UKE4,2,12904.0
2012,NUTS,2010,UKE4,2,13168.0
2013,NUTS,2010,UKE4,2,12635.0
2014,NUTS,2010,UKE4,2,12922.0
2015,NUTS,2010,UKE4,2,13727.0
2016,NUTS,2010,UKE4,2,13977.0
2017,NUTS,2010,UKE4,2,14159.0
2018,NUTS,2010,UKE4,2,14324.0
2005,NUTS,2010,UKF,1,19928.0
2007,NUTS,2010,UKF,1,21010.0
2009,NUTS,2010,UKF,1,22085.0
2011,NUTS,2010,UKF,1,23236.0
2012,NUTS,2010,UKF,1,23712.0
2013,NUTS,2010,UKF,1,24148.0
2014,NUTS,2010,UKF,1,24697.0
2015,NUTS,2010,UKF,1,24781.0
2016,NUTS,2010,UKF,1,25232.0
2017,NUTS,2010,UKF,1,24793.0
2018,NUTS,2010,UKF,1,25081.0
2005,NUTS,2010,UKF1,2,10232.0
2007,NUTS,2010,UKF1,2,11074.0
2009,NUTS,2010,UKF1,2,11659.0
2011,NUTS,2010,UKF1,2,12140.0
2012,NUTS,2010,UKF1,2,12388.0
2013,NUTS,2010,UKF1,2,12917.0
2014,NUTS,2010,UKF1,2,13211.0
2015,NUTS,2010,UKF1,2,13302.0
2016,NUTS,2010,UKF1,2,13544.0
2017,NUTS,2010,UKF1,2,13444.0
2018,NUTS,2010,UKF1,2,13600.0
2005,NUTS,2010,UKF2,2,8822.0
2007,NUTS,2010,UKF2,2,9019.0
2009,NUTS,2010,UKF2,2,9394.0
2011,NUTS,2010,UKF2,2,9992.0
2012,NUTS,2010,UKF2,2,10197.0
2013,NUTS,2010,UKF2,2,10018.0
2014,NUTS,2010,UKF2,2,10246.0
2015,NUTS,2010,UKF2,2,10045.0
2016,NUTS,2010,UKF2,2,10228.0
2017,NUTS,2010,UKF2,2,9878.0
2018,NUTS,2010,UKF2,2,9993.0
2005,NUTS,2010,UKF3,2,874.0
2007,NUTS,2010,UKF3,2,917.0
2009,NUTS,2010,UKF3,2,1032.0
2011,NUTS,2010,UKF3,2,1104.0
2012,NUTS,2010,UKF3,2,1127.0
2013,NUTS,2010,UKF3,2,1213.0
2014,NUTS,2010,UKF3,2,1241.0
2015,NUTS,2010,UKF3,2,1434.0
2016,NUTS,2010,UKF3,2,1460.0
2017,NUTS,2010,UKF3,2,1471.0
2018,NUTS,2010,UKF3,2,1488.0
2005,NUTS,2010,UKG,1,19725.0
2007,NUTS,2010,UKG,1,19906.0
2009,NUTS,2010,UKG,1,20730.0
2011,NUTS,2010,UKG,1,21340.0
2012,NUTS,2010,UKG,1,21777.0
2013,NUTS,2010,UKG,1,23322.0
2014,NUTS,2010,UKG,1,23852.0
2015,NUTS,2010,UKG,1,25015.0
2016,NUTS,2010,UKG,1,25470.0
2017,NUTS,2010,UKG,1,26220.0
2018,NUTS,2010,UKG,1,26525.0
2005,NUTS,2010,UKG1,2,448.0
2007,NUTS,2010,UKG1,2,475.0
2009,NUTS,2010,UKG1,2,473.0
2011,NUTS,2010,UKG1,2,540.0
2012,NUTS,2010,UKG1,2,551.0
2013,NUTS,2010,UKG1,2,600.0
2014,NUTS,2010,UKG1,2,614.0
2015,NUTS,2010,UKG1,2,706.0
2016,NUTS,2010,UKG1,2,719.0
2017,NUTS,2010,UKG1,2,664.0
2018,NUTS,2010,UKG1,2,672.0
2005,NUTS,2010,UKG2,2,2320.0
2007,NUTS,2010,UKG2,2,2368.0
2009,NUTS,2010,UKG2,2,2253.0
2011,NUTS,2010,UKG2,2,1923.0
