year,region_type,region_year_spec,region_id,region_level,pat_ep_rtec_mge_p_mhab
2006,NUTS,2010,UKI2,2,1.162
2007,NUTS,2010,UKI2,2,1.482
2008,NUTS,2010,UKI2,2,1.288
2009,NUTS,2010,UKI2,2,1.61
2010,NUTS,2010,UKI2,2,1.224
2011,NUTS,2010,UKI2,2,0.542
2012,NUTS,2010,UKI2,2,1.135
1990,NUTS,2010,UKI21,3,0.59
1991,NUTS,2010,UKI21,3,1.038
1992,NUTS,2010,UKI21,3,1.208
1993,NUTS,2010,UKI21,3,0.573
1994,NUTS,2010,UKI21,3,2.02
1995,NUTS,2010,UKI21,3,0.663
1996,NUTS,2010,UKI21,3,0.327
1997,NUTS,2010,UKI21,3,1.142
1998,NUTS,2010,UKI21,3,0.761
1999,NUTS,2010,UKI21,3,3.637
2000,NUTS,2010,UKI21,3,1.609
2001,NUTS,2010,UKI21,3,0.819
2002,NUTS,2010,UKI21,3,1.162
2003,NUTS,2010,UKI21,3,1.432
2005,NUTS,2010,UKI21,3,1.292
2006,NUTS,2010,UKI21,3,0.433
2007,NUTS,2010,UKI21,3,0.611
2009,NUTS,2010,UKI21,3,0.195
2010,NUTS,2010,UKI21,3,0.971
2012,NUTS,2010,UKI21,3,0.607
1990,NUTS,2010,UKI22,3,9.994
1991,NUTS,2010,UKI22,3,10.735
1992,NUTS,2010,UKI22,3,2.971
1993,NUTS,2010,UKI22,3,3.652
1994,NUTS,2010,UKI22,3,2.284
1995,NUTS,2010,UKI22,3,2.041
1996,NUTS,2010,UKI22,3,1.799
1997,NUTS,2010,UKI22,3,0.893
1998,NUTS,2010,UKI22,3,4.004
1999,NUTS,2010,UKI22,3,1.747
2000,NUTS,2010,UKI22,3,3.276
2001,NUTS,2010,UKI22,3,3.724
2002,NUTS,2010,UKI22,3,2.098
2003,NUTS,2010,UKI22,3,1.716
2004,NUTS,2010,UKI22,3,3.681
2005,NUTS,2010,UKI22,3,1.88
2006,NUTS,2010,UKI22,3,1.028
2007,NUTS,2010,UKI22,3,0.877
2009,NUTS,2010,UKI22,3,2.647
2010,NUTS,2010,UKI22,3,0.67
2011,NUTS,2010,UKI22,3,0.221
2012,NUTS,2010,UKI22,3,1.684
1990,NUTS,2010,UKI23,3,4.931
1991,NUTS,2010,UKI23,3,7.475
1992,NUTS,2010,UKI23,3,5.329
1993,NUTS,2010,UKI23,3,4.65
1994,NUTS,2010,UKI23,3,4.458
1995,NUTS,2010,UKI23,3,1.942
1996,NUTS,2010,UKI23,3,4.139
1997,NUTS,2010,UKI23,3,21.415
1998,NUTS,2010,UKI23,3,5.164
1999,NUTS,2010,UKI23,3,6.141
2000,NUTS,2010,UKI23,3,4.774
2001,NUTS,2010,UKI23,3,2.496
2002,NUTS,2010,UKI23,3,3.641
2003,NUTS,2010,UKI23,3,2.419
2004,NUTS,2010,UKI23,3,3.693
2005,NUTS,2010,UKI23,3,4.214
2006,NUTS,2010,UKI23,3,1.905
2007,NUTS,2010,UKI23,3,2.654
2008,NUTS,2010,UKI23,3,3.269
2009,NUTS,2010,UKI23,3,2.219
2010,NUTS,2010,UKI23,3,1.8
2011,NUTS,2010,UKI23,3,1.231
2012,NUTS,2010,UKI23,3,1.268
1990,NUTS,2010,UKJ,1,4.592
1991,NUTS,2010,UKJ,1,4.56
1992,NUTS,2010,UKJ,1,4.751
1993,NUTS,2010,UKJ,1,4.526
1994,NUTS,2010,UKJ,1,4.754
1995,NUTS,2010,UKJ,1,5.642
1996,NUTS,2010,UKJ,1,5.517
1997,NUTS,2010,UKJ,1,6.829
1998,NUTS,2010,UKJ,1,10.159
1999,NUTS,2010,UKJ,1,13.186
2000,NUTS,2010,UKJ,1,10.598
2001,NUTS,2010,UKJ,1,9.943
2002,NUTS,2010,UKJ,1,9.879
2003,NUTS,2010,UKJ,1,6.683
2004,NUTS,2010,UKJ,1,3.932
2005,NUTS,2010,UKJ,1,5.404
2006,NUTS,2010,UKJ,1,4.911
2007,NUTS,2010,UKJ,1,4.389
2008,NUTS,2010,UKJ,1,5.999
2009,NUTS,2010,UKJ,1,4.369
2010,NUTS,2010,UKJ,1,3.598
2011,NUTS,2010,UKJ,1,3.414
2012,NUTS,2010,UKJ,1,3.207
1990,NUTS,2010,UKJ1,2,13.198
1991,NUTS,2010,UKJ1,2,12.069
1992,NUTS,2010,UKJ1,2,11.66
1993,NUTS,2010,UKJ1,2,12.715
1994,NUTS,2010,UKJ1,2,14.215
1995,NUTS,2010,UKJ1,2,13.158
1996,NUTS,2010,UKJ1,2,17.776
1997,NUTS,2010,UKJ1,2,19.905
1998,NUTS,2010,UKJ1,2,26.003
1999,NUTS,2010,UKJ1,2,31.227
2000,NUTS,2010,UKJ1,2,24.29
2001,NUTS,2010,UKJ1,2,25.894
2002,NUTS,2010,UKJ1,2,28.428
2003,NUTS,2010,UKJ1,2,17.919
2004,NUTS,2010,UKJ1,2,10.774
2005,NUTS,2010,UKJ1,2,15.385
2006,NUTS,2010,UKJ1,2,12.609
2007,NUTS,2010,UKJ1,2,12.631
2008,NUTS,2010,UKJ1,2,13.486
2009,NUTS,2010,UKJ1,2,12.358
2010,NUTS,2010,UKJ1,2,8.222
2011,NUTS,2010,UKJ1,2,8.482
2012,NUTS,2010,UKJ1,2,8.37
1990,NUTS,2010,UKJ11,3,12.261
1991,NUTS,2010,UKJ11,3,13.124
1992,NUTS,2010,UKJ11,3,8.655
1993,NUTS,2010,UKJ11,3,10.619
1994,NUTS,2010,UKJ11,3,10.829
1995,NUTS,2010,UKJ11,3,8.947
1996,NUTS,2010,UKJ11,3,7.169
1997,NUTS,2010,UKJ11,3,12.247
1998,NUTS,2010,UKJ11,3,20.886
1999,NUTS,2010,UKJ11,3,26.071
2000,NUTS,2010,UKJ11,3,16.151
2001,NUTS,2010,UKJ11,3,15.312
2002,NUTS,2010,UKJ11,3,17.474
2003,NUTS,2010,UKJ11,3,15.345
2004,NUTS,2010,UKJ11,3,4.048
2005,NUTS,2010,UKJ11,3,8.108
2006,NUTS,2010,UKJ11,3,8.922
2007,NUTS,2010,UKJ11,3,2.823
2008,NUTS,2010,UKJ11,3,3.985
2009,NUTS,2010,UKJ11,3,14.181
2010,NUTS,2010,UKJ11,3,9.225
2011,NUTS,2010,UKJ11,3,1.162
2012,NUTS,2010,UKJ11,3,4.865
1990,NUTS,2010,UKJ12,3,5.695
1991,NUTS,2010,UKJ12,3,2.82
1992,NUTS,2010,UKJ12,3,6.023
1993,NUTS,2010,UKJ12,3,11.419
1994,NUTS,2010,UKJ12,3,4.464
1996,NUTS,2010,UKJ12,3,1.697
2000,NUTS,2010,UKJ12,3,0.96
2002,NUTS,2010,UKJ12,3,3.881
2003,NUTS,2010,UKJ12,3,4.623
2006,NUTS,2010,UKJ12,3,4.438
2007,NUTS,2010,UKJ12,3,4.365
2009,NUTS,2010,UKJ12,3,0.841
2010,NUTS,2010,UKJ12,3,4.119
2011,NUTS,2010,UKJ12,3,2.019
2012,NUTS,2010,UKJ12,3,1.991
1990,NUTS,2010,UKJ13,3,7.009
1991,NUTS,2010,UKJ13,3,8.216
1992,NUTS,2010,UKJ13,3,6.683
1993,NUTS,2010,UKJ13,3,2.842
1994,NUTS,2010,UKJ13,3,5.81
1995,NUTS,2010,UKJ13,3,3.755
1996,NUTS,2010,UKJ13,3,3.843
1997,NUTS,2010,UKJ13,3,1.532
1998,NUTS,2010,UKJ13,3,8.269
1999,NUTS,2010,UKJ13,3,13.334
2000,NUTS,2010,UKJ13,3,9.212
2001,NUTS,2010,UKJ13,3,9.997
2002,NUTS,2010,UKJ13,3,7.078
2003,NUTS,2010,UKJ13,3,0.688
2004,NUTS,2010,UKJ13,3,1.621
2005,NUTS,2010,UKJ13,3,4.03
2006,NUTS,2010,UKJ13,3,0.513
2007,NUTS,2010,UKJ13,3,3.459
2008,NUTS,2010,UKJ13,3,4.889
2009,NUTS,2010,UKJ13,3,3.557
2010,NUTS,2010,UKJ13,3,6.649
2012,NUTS,2010,UKJ13,3,1.139
1990,NUTS,2010,UKJ14,3,21.649
1991,NUTS,2010,UKJ14,3,16.594
1992,NUTS,2010,UKJ14,3,21.29
1993,NUTS,2010,UKJ14,3,23.741
1994,NUTS,2010,UKJ14,3,28.541
1995,NUTS,2010,UKJ14,3,30.558
1996,NUTS,2010,UKJ14,3,48.354
1997,NUTS,2010,UKJ14,3,51.419
1998,NUTS,2010,UKJ14,3,55.67
1999,NUTS,2010,UKJ14,3,62.842
2000,NUTS,2010,UKJ14,3,54.917
2001,NUTS,2010,UKJ14,3,61.397
2002,NUTS,2010,UKJ14,3,68.31
2003,NUTS,2010,UKJ14,3,39.443
2004,NUTS,2010,UKJ14,3,30.425
2005,NUTS,2010,UKJ14,3,39.069
2006,NUTS,2010,UKJ14,3,29.687
2007,NUTS,2010,UKJ14,3,35.528
2008,NUTS,2010,UKJ14,3,37.569
2009,NUTS,2010,UKJ14,3,21.062
2010,NUTS,2010,UKJ14,3,9.676
2011,NUTS,2010,UKJ14,3,27.173
2012,NUTS,2010,UKJ14,3,21.025
1990,NUTS,2010,UKJ2,2,2.439
1991,NUTS,2010,UKJ2,2,1.675
1992,NUTS,2010,UKJ2,2,4.098
1993,NUTS,2010,UKJ2,2,2.719
1994,NUTS,2010,UKJ2,2,1.898
1995,NUTS,2010,UKJ2,2,4.086
1996,NUTS,2010,UKJ2,2,1.421
1997,NUTS,2010,UKJ2,2,2.163
1998,NUTS,2010,UKJ2,2,5.021
1999,NUTS,2010,UKJ2,2,4.285
2000,NUTS,2010,UKJ2,2,3.468
2001,NUTS,2010,UKJ2,2,3.207
2002,NUTS,2010,UKJ2,2,2.687
2003,NUTS,2010,UKJ2,2,1.487
2004,NUTS,2010,UKJ2,2,1.736
2005,NUTS,2010,UKJ2,2,2.516
2006,NUTS,2010,UKJ2,2,2.29
2007,NUTS,2010,UKJ2,2,2.7
2008,NUTS,2010,UKJ2,2,5.962
2009,NUTS,2010,UKJ2,2,2.435
2010,NUTS,2010,UKJ2,2,3.614
2011,NUTS,2010,UKJ2,2,2.451
2012,NUTS,2010,UKJ2,2,2.149
1990,NUTS,2010,UKJ21,3,1.042
1995,NUTS,2010,UKJ21,3,0.704
1997,NUTS,2010,UKJ21,3,4.105
1998,NUTS,2010,UKJ21,3,1.017
1999,NUTS,2010,UKJ21,3,1.334
2001,NUTS,2010,UKJ21,3,2.005
2008,NUTS,2010,UKJ21,3,1.269
2010,NUTS,2010,UKJ21,3,3.738
1990,NUTS,2010,UKJ22,3,0.902
1994,NUTS,2010,UKJ22,3,0.695
1995,NUTS,2010,UKJ22,3,2.096
1996,NUTS,2010,UKJ22,3,0.689
1997,NUTS,2010,UKJ22,3,0.686
1999,NUTS,2010,UKJ22,3,2.053
2001,NUTS,2010,UKJ22,3,2.275
2003,NUTS,2010,UKJ22,3,1.002
2008,NUTS,2010,UKJ22,3,6.434
2010,NUTS,2010,UKJ22,3,0.268
2012,NUTS,2010,UKJ22,3,0.472
1990,NUTS,2010,UKJ23,3,4.195
1991,NUTS,2010,UKJ23,3,3.678
1992,NUTS,2010,UKJ23,3,4.102
1993,NUTS,2010,UKJ23,3,3.766
1994,NUTS,2010,UKJ23,3,2.806
1995,NUTS,2010,UKJ23,3,6.24
1996,NUTS,2010,UKJ23,3,2.28
1997,NUTS,2010,UKJ23,3,2.309
1998,NUTS,2010,UKJ23,3,8.985
1999,NUTS,2010,UKJ23,3,8.111
2000,NUTS,2010,UKJ23,3,5.519
2001,NUTS,2010,UKJ23,3,4.997
2002,NUTS,2010,UKJ23,3,4.18
2003,NUTS,2010,UKJ23,3,2.403
2004,NUTS,2010,UKJ23,3,3.111
2005,NUTS,2010,UKJ23,3,3.697
2006,NUTS,2010,UKJ23,3,4.0
2007,NUTS,2010,UKJ23,3,3.332
2008,NUTS,2010,UKJ23,3,10.582
2009,NUTS,2010,UKJ23,3,5.563
2010,NUTS,2010,UKJ23,3,5.287
2011,NUTS,2010,UKJ23,3,5.457
2012,NUTS,2010,UKJ23,3,4.976
1990,NUTS,2010,UKJ24,3,1.412
1991,NUTS,2010,UKJ24,3,0.465
1992,NUTS,2010,UKJ24,3,8.198
1993,NUTS,2010,UKJ24,3,3.939
1994,NUTS,2010,UKJ24,3,2.032
1995,NUTS,2010,UKJ24,3,3.475
1996,NUTS,2010,UKJ24,3,1.143
1997,NUTS,2010,UKJ24,3,2.28
1998,NUTS,2010,UKJ24,3,4.061
1999,NUTS,2010,UKJ24,3,1.342
2000,NUTS,2010,UKJ24,3,3.996
2001,NUTS,2010,UKJ24,3,1.698
2002,NUTS,2010,UKJ24,3,3.24
2003,NUTS,2010,UKJ24,3,1.014
2004,NUTS,2010,UKJ24,3,1.532
2005,NUTS,2010,UKJ24,3,3.357
2006,NUTS,2010,UKJ24,3,2.17
2007,NUTS,2010,UKJ24,3,4.482
2008,NUTS,2010,UKJ24,3,0.736
2009,NUTS,2010,UKJ24,3,0.479
2010,NUTS,2010,UKJ24,3,3.414
2011,NUTS,2010,UKJ24,3,0.658
1990,NUTS,2010,UKJ3,2,1.268
1991,NUTS,2010,UKJ3,2,1.282
1992,NUTS,2010,UKJ3,2,1.265
1993,NUTS,2010,UKJ3,2,0.44
1994,NUTS,2010,UKJ3,2,0.876
1995,NUTS,2010,UKJ3,2,1.322
1996,NUTS,2010,UKJ3,2,0.45
1997,NUTS,2010,UKJ3,2,1.789
1998,NUTS,2010,UKJ3,2,3.521
1999,NUTS,2010,UKJ3,2,4.53
2000,NUTS,2010,UKJ3,2,3.034
2001,NUTS,2010,UKJ3,2,2.43
2002,NUTS,2010,UKJ3,2,2.437
2003,NUTS,2010,UKJ3,2,3.068
2004,NUTS,2010,UKJ3,2,1.459
2005,NUTS,2010,UKJ3,2,1.046
2006,NUTS,2010,UKJ3,2,3.124
2007,NUTS,2010,UKJ3,2,0.364
2008,NUTS,2010,UKJ3,2,0.946
2009,NUTS,2010,UKJ3,2,1.165
2010,NUTS,2010,UKJ3,2,0.841
2011,NUTS,2010,UKJ3,2,1.23
2012,NUTS,2010,UKJ3,2,1.478
1999,NUTS,2010,UKJ31,3,5.307
2009,NUTS,2010,UKJ31,3,1.671
2011,NUTS,2010,UKJ31,3,5.881
1990,NUTS,2010,UKJ32,3,4.909
1991,NUTS,2010,UKJ32,3,4.892
1992,NUTS,2010,UKJ32,3,2.194
1993,NUTS,2010,UKJ32,3,1.214
1994,NUTS,2010,UKJ32,3,3.224
1996,NUTS,2010,UKJ32,3,1.179
1997,NUTS,2010,UKJ32,3,5.485
1998,NUTS,2010,UKJ32,3,5.452
1999,NUTS,2010,UKJ32,3,23.309
2000,NUTS,2010,UKJ32,3,11.539
2001,NUTS,2010,UKJ32,3,2.472
2002,NUTS,2010,UKJ32,3,15.138
2003,NUTS,2010,UKJ32,3,7.911
2004,NUTS,2010,UKJ32,3,4.489
2005,NUTS,2010,UKJ32,3,3.332
2006,NUTS,2010,UKJ32,3,8.339
2007,NUTS,2010,UKJ32,3,1.454
2008,NUTS,2010,UKJ32,3,2.195
2009,NUTS,2010,UKJ32,3,5.803
2010,NUTS,2010,UKJ32,3,1.08
2012,NUTS,2010,UKJ32,3,0.589
1990,NUTS,2010,UKJ33,3,0.974
1991,NUTS,2010,UKJ33,3,0.996
1992,NUTS,2010,UKJ33,3,1.439
1993,NUTS,2010,UKJ33,3,0.422
1994,NUTS,2010,UKJ33,3,0.696
1995,NUTS,2010,UKJ33,3,1.9
1996,NUTS,2010,UKJ33,3,0.439
1997,NUTS,2010,UKJ33,3,1.606
1998,NUTS,2010,UKJ33,3,4.097
1999,NUTS,2010,UKJ33,3,1.588
2000,NUTS,2010,UKJ33,3,2.325
2001,NUTS,2010,UKJ33,3,2.244
2002,NUTS,2010,UKJ33,3,0.82
2003,NUTS,2010,UKJ33,3,3.005
2004,NUTS,2010,UKJ33,3,1.301
2005,NUTS,2010,UKJ33,3,0.913
2006,NUTS,2010,UKJ33,3,3.013
2007,NUTS,2010,UKJ33,3,0.258
2008,NUTS,2010,UKJ33,3,0.97
2009,NUTS,2010,UKJ33,3,0.385
2010,NUTS,2010,UKJ33,3,1.018
2011,NUTS,2010,UKJ33,3,0.858
2012,NUTS,2010,UKJ33,3,2.021
2001,NUTS,2010,UKJ34,3,7.566
1990,NUTS,2010,UKJ4,2,0.709
1991,NUTS,2010,UKJ4,2,3.164
1992,NUTS,2010,UKJ4,2,0.765
1993,NUTS,2010,UKJ4,2,1.361
1994,NUTS,2010,UKJ4,2,1.359
1995,NUTS,2010,UKJ4,2,3.129
1996,NUTS,2010,UKJ4,2,1.626
1997,NUTS,2010,UKJ4,2,2.704
1998,NUTS,2010,UKJ4,2,4.888
1999,NUTS,2010,UKJ4,2,13.373
2000,NUTS,2010,UKJ4,2,12.473
2001,NUTS,2010,UKJ4,2,8.091
2002,NUTS,2010,UKJ4,2,5.255
2003,NUTS,2010,UKJ4,2,4.251
2004,NUTS,2010,UKJ4,2,1.201
2005,NUTS,2010,UKJ4,2,1.741
2006,NUTS,2010,UKJ4,2,0.936
2007,NUTS,2010,UKJ4,2,0.708
2008,NUTS,2010,UKJ4,2,1.794
2009,NUTS,2010,UKJ4,2,0.474
2010,NUTS,2010,UKJ4,2,0.522
2011,NUTS,2010,UKJ4,2,0.679
1992,NUTS,2010,UKJ41,3,1.357
2006,NUTS,2010,UKJ41,3,0.791
1990,NUTS,2010,UKJ42,3,0.843
1991,NUTS,2010,UKJ42,3,3.763
1992,NUTS,2010,UKJ42,3,0.646
1993,NUTS,2010,UKJ42,3,1.618
1994,NUTS,2010,UKJ42,3,1.421
1995,NUTS,2010,UKJ42,3,3.715
1996,NUTS,2010,UKJ42,3,1.929
1997,NUTS,2010,UKJ42,3,3.207
1998,NUTS,2010,UKJ42,3,5.801
1999,NUTS,2010,UKJ42,3,15.88
2000,NUTS,2010,UKJ42,3,14.81
2001,NUTS,2010,UKJ42,3,9.609
2002,NUTS,2010,UKJ42,3,6.239
2003,NUTS,2010,UKJ42,3,5.044
2004,NUTS,2010,UKJ42,3,1.424
2005,NUTS,2010,UKJ42,3,2.061
2006,NUTS,2010,UKJ42,3,0.962
2007,NUTS,2010,UKJ42,3,0.836
2008,NUTS,2010,UKJ42,3,2.119
2009,NUTS,2010,UKJ42,3,0.56
2010,NUTS,2010,UKJ42,3,0.616
2011,NUTS,2010,UKJ42,3,0.802
1990,NUTS,2010,UKK,1,0.644
1991,NUTS,2010,UKK,1,2.99
1992,NUTS,2010,UKK,1,1.164
1993,NUTS,2010,UKK,1,1.44
1994,NUTS,2010,UKK,1,1.764
1995,NUTS,2010,UKK,1,1.969
1996,NUTS,2010,UKK,1,3.252
1997,NUTS,2010,UKK,1,4.314
1998,NUTS,2010,UKK,1,4.284
1999,NUTS,2010,UKK,1,6.125
2000,NUTS,2010,UKK,1,3.409
2001,NUTS,2010,UKK,1,4.671
2002,NUTS,2010,UKK,1,3.502
2003,NUTS,2010,UKK,1,1.883
2004,NUTS,2010,UKK,1,3.568
2005,NUTS,2010,UKK,1,2.704
2006,NUTS,2010,UKK,1,1.848
2007,NUTS,2010,UKK,1,1.133
2008,NUTS,2010,UKK,1,1.423
2009,NUTS,2010,UKK,1,1.432
2010,NUTS,2010,UKK,1,1.97
2011,NUTS,2010,UKK,1,0.99
2012,NUTS,2010,UKK,1,1.912
1990,NUTS,2010,UKK1,2,1.06
1991,NUTS,2010,UKK1,2,5.126
1992,NUTS,2010,UKK1,2,2.321
1993,NUTS,2010,UKK1,2,2.666
1994,NUTS,2010,UKK1,2,3.952
1995,NUTS,2010,UKK1,2,3.844
1996,NUTS,2010,UKK1,2,6.494
1997,NUTS,2010,UKK1,2,7.44
1998,NUTS,2010,UKK1,2,8.825
1999,NUTS,2010,UKK1,2,10.16
2000,NUTS,2010,UKK1,2,7.623
2001,NUTS,2010,UKK1,2,9.03
2002,NUTS,2010,UKK1,2,7.35
2003,NUTS,2010,UKK1,2,2.692
2004,NUTS,2010,UKK1,2,6.104
2005,NUTS,2010,UKK1,2,4.099
2006,NUTS,2010,UKK1,2,3.526
2007,NUTS,2010,UKK1,2,1.467
2008,NUTS,2010,UKK1,2,3.077
2009,NUTS,2010,UKK1,2,2.435
2010,NUTS,2010,UKK1,2,2.293
2011,NUTS,2010,UKK1,2,2.092
2012,NUTS,2010,UKK1,2,2.926
1990,NUTS,2010,UKK11,3,1.29
1991,NUTS,2010,UKK11,3,9.393
1992,NUTS,2010,UKK11,3,1.277
1993,NUTS,2010,UKK11,3,0.64
1994,NUTS,2010,UKK11,3,1.279
1995,NUTS,2010,UKK11,3,2.556
1996,NUTS,2010,UKK11,3,8.533
1997,NUTS,2010,UKK11,3,5.139
1998,NUTS,2010,UKK11,3,7.604
1999,NUTS,2010,UKK11,3,8.124
2000,NUTS,2010,UKK11,3,13.13
2001,NUTS,2010,UKK11,3,10.686
2002,NUTS,2010,UKK11,3,7.412
2003,NUTS,2010,UKK11,3,4.019
2004,NUTS,2010,UKK11,3,11.001
2005,NUTS,2010,UKK11,3,3.695
2006,NUTS,2010,UKK11,3,0.197
2007,NUTS,2010,UKK11,3,0.805
2008,NUTS,2010,UKK11,3,1.814
2009,NUTS,2010,UKK11,3,2.111
1991,NUTS,2010,UKK12,3,5.621
1992,NUTS,2010,UKK12,3,2.472
1993,NUTS,2010,UKK12,3,0.439
1994,NUTS,2010,UKK12,3,0.436
1995,NUTS,2010,UKK12,3,1.753
1996,NUTS,2010,UKK12,3,4.599
1997,NUTS,2010,UKK12,3,5.151
1998,NUTS,2010,UKK12,3,2.553
1999,NUTS,2010,UKK12,3,5.128
2000,NUTS,2010,UKK12,3,3.343
2001,NUTS,2010,UKK12,3,0.963
2002,NUTS,2010,UKK12,3,7.843
2003,NUTS,2010,UKK12,3,0.821
2004,NUTS,2010,UKK12,3,7.066
2005,NUTS,2010,UKK12,3,1.945
2006,NUTS,2010,UKK12,3,0.644
2007,NUTS,2010,UKK12,3,1.597
2008,NUTS,2010,UKK12,3,2.379
2009,NUTS,2010,UKK12,3,1.452
2010,NUTS,2010,UKK12,3,0.785
2011,NUTS,2010,UKK12,3,1.874
2012,NUTS,2010,UKK12,3,4.65
1992,NUTS,2010,UKK13,3,0.931
1993,NUTS,2010,UKK13,3,0.315
1995,NUTS,2010,UKK13,3,0.917
1996,NUTS,2010,UKK13,3,3.644
1998,NUTS,2010,UKK13,3,3.001
2005,NUTS,2010,UKK13,3,0.435
2008,NUTS,2010,UKK13,3,0.511
2009,NUTS,2010,UKK13,3,2.122
2012,NUTS,2010,UKK13,3,0.833
1999,NUTS,2010,UKK14,3,5.6
2002,NUTS,2010,UKK14,3,2.761
2005,NUTS,2010,UKK14,3,1.755
2006,NUTS,2010,UKK14,3,2.618
2007,NUTS,2010,UKK14,3,1.696
1990,NUTS,2010,UKK15,3,4.26
1991,NUTS,2010,UKK15,3,9.369
1992,NUTS,2010,UKK15,3,5.981
1993,NUTS,2010,UKK15,3,12.008
1994,NUTS,2010,UKK15,3,18.338
1995,NUTS,2010,UKK15,3,13.455
1996,NUTS,2010,UKK15,3,13.685
1997,NUTS,2010,UKK15,3,25.758
1998,NUTS,2010,UKK15,3,30.132
1999,NUTS,2010,UKK15,3,34.412
2000,NUTS,2010,UKK15,3,21.816
2001,NUTS,2010,UKK15,3,34.418
2002,NUTS,2010,UKK15,3,18.029
2003,NUTS,2010,UKK15,3,8.695
2004,NUTS,2010,UKK15,3,10.808
2005,NUTS,2010,UKK15,3,13.128
2006,NUTS,2010,UKK15,3,15.415
2007,NUTS,2010,UKK15,3,3.663
2008,NUTS,2010,UKK15,3,9.752
2009,NUTS,2010,UKK15,3,5.544
2010,NUTS,2010,UKK15,3,10.31
2011,NUTS,2010,UKK15,3,7.835
2012,NUTS,2010,UKK15,3,7.17
1990,NUTS,2010,UKK2,2,0.744
1991,NUTS,2010,UKK2,2,0.393
1993,NUTS,2010,UKK2,2,0.3
1994,NUTS,2010,UKK2,2,0.114
1995,NUTS,2010,UKK2,2,0.871
1996,NUTS,2010,UKK2,2,0.867
1998,NUTS,2010,UKK2,2,1.567
1999,NUTS,2010,UKK2,2,3.75
2000,NUTS,2010,UKK2,2,0.212
2001,NUTS,2010,UKK2,2,1.683
2002,NUTS,2010,UKK2,2,0.835
2003,NUTS,2010,UKK2,2,1.244
2004,NUTS,2010,UKK2,2,1.857
2005,NUTS,2010,UKK2,2,1.28
2007,NUTS,2010,UKK2,2,1.753
2009,NUTS,2010,UKK2,2,0.398
2011,NUTS,2010,UKK2,2,0.259
2012,NUTS,2010,UKK2,2,2.154
1991,NUTS,2010,UKK21,3,0.378
1995,NUTS,2010,UKK21,3,3.381
2000,NUTS,2010,UKK21,3,0.832
2002,NUTS,2010,UKK21,3,1.651
2012,NUTS,2010,UKK21,3,2.279
1990,NUTS,2010,UKK22,3,2.287
1993,NUTS,2010,UKK22,3,0.38
1996,NUTS,2010,UKK22,3,2.644
1998,NUTS,2010,UKK22,3,1.75
1999,NUTS,2010,UKK22,3,3.119
2001,NUTS,2010,UKK22,3,2.56
2002,NUTS,2010,UKK22,3,1.27
2003,NUTS,2010,UKK22,3,3.777
2009,NUTS,2010,UKK22,3,1.217
2012,NUTS,2010,UKK22,3,4.826
1991,NUTS,2010,UKK23,3,0.71
1993,NUTS,2010,UKK23,3,0.425
1994,NUTS,2010,UKK23,3,0.274
1998,NUTS,2010,UKK23,3,2.412
1999,NUTS,2010,UKK23,3,6.552
2001,NUTS,2010,UKK23,3,2.015
2004,NUTS,2010,UKK23,3,4.423
2005,NUTS,2010,UKK23,3,3.044
2007,NUTS,2010,UKK23,3,4.175
2011,NUTS,2010,UKK23,3,0.623
1998,NUTS,2010,UKK3,2,0.206
2001,NUTS,2010,UKK3,2,0.5
2005,NUTS,2010,UKK3,2,5.818
2006,NUTS,2010,UKK3,2,2.891
2008,NUTS,2010,UKK3,2,0.628
2010,NUTS,2010,UKK3,2,1.886
2012,NUTS,2010,UKK3,2,0.929
1998,NUTS,2010,UKK30,3,0.206
2001,NUTS,2010,UKK30,3,0.5
2005,NUTS,2010,UKK30,3,5.818
2006,NUTS,2010,UKK30,3,2.891
2008,NUTS,2010,UKK30,3,0.628
2010,NUTS,2010,UKK30,3,1.886
2012,NUTS,2010,UKK30,3,0.929
1991,NUTS,2010,UKK4,2,2.909
1992,NUTS,2010,UKK4,2,0.648
1993,NUTS,2010,UKK4,2,0.885
1995,NUTS,2010,UKK4,2,0.315
1996,NUTS,2010,UKK4,2,0.859
1997,NUTS,2010,UKK4,2,4.762
1999,NUTS,2010,UKK4,2,3.422
2001,NUTS,2010,UKK4,2,1.118
2002,NUTS,2010,UKK4,2,0.343
2003,NUTS,2010,UKK4,2,1.842
2004,NUTS,2010,UKK4,2,2.015
2007,NUTS,2010,UKK4,2,0.296
2009,NUTS,2010,UKK4,2,1.2
2010,NUTS,2010,UKK4,2,3.547
1991,NUTS,2010,UKK41,3,3.951
2004,NUTS,2010,UKK41,3,0.821
2009,NUTS,2010,UKK41,3,3.956
2010,NUTS,2010,UKK41,3,3.943
1996,NUTS,2010,UKK42,3,4.005
2002,NUTS,2010,UKK42,3,1.536
1991,NUTS,2010,UKK43,3,3.045
1992,NUTS,2010,UKK43,3,1.014
1993,NUTS,2010,UKK43,3,1.386
1995,NUTS,2010,UKK43,3,0.491
1996,NUTS,2010,UKK43,3,0.593
1997,NUTS,2010,UKK43,3,7.37
1999,NUTS,2010,UKK43,3,5.247
2001,NUTS,2010,UKK43,3,1.706
2002,NUTS,2010,UKK43,3,0.24
2003,NUTS,2010,UKK43,3,2.809
2004,NUTS,2010,UKK43,3,2.791
2007,NUTS,2010,UKK43,3,0.45
2009,NUTS,2010,UKK43,3,0.473
2010,NUTS,2010,UKK43,3,4.041
