year,region_type,region_year_spec,region_id,region_level,pat_ep_rtec_ht_nr
1987,NUTS,2010,UKH1,2,67.52
1988,NUTS,2010,UKH1,2,68.7
1989,NUTS,2010,UKH1,2,71.51
1990,NUTS,2010,UKH1,2,79.18
1991,NUTS,2010,UKH1,2,59.05
1992,NUTS,2010,UKH1,2,79.5
1993,NUTS,2010,UKH1,2,118.18
1994,NUTS,2010,UKH1,2,139.02
1995,NUTS,2010,UKH1,2,142.66
1996,NUTS,2010,UKH1,2,188.88
1997,NUTS,2010,UKH1,2,221.46
1998,NUTS,2010,UKH1,2,223.17
1999,NUTS,2010,UKH1,2,254.86
2000,NUTS,2010,UKH1,2,262.84
2001,NUTS,2010,UKH1,2,331.39
2002,NUTS,2010,UKH1,2,232.47
2003,NUTS,2010,UKH1,2,221.92
2004,NUTS,2010,UKH1,2,210.56
2005,NUTS,2010,UKH1,2,214.49
2006,NUTS,2010,UKH1,2,196.29
2007,NUTS,2010,UKH1,2,179.98
2008,NUTS,2010,UKH1,2,147.18
2009,NUTS,2010,UKH1,2,122.83
2010,NUTS,2010,UKH1,2,111.05
2011,NUTS,2010,UKH1,2,101.95
2012,NUTS,2010,UKH1,2,93.23
1984,NUTS,2010,UKH11,3,1.0
1990,NUTS,2010,UKH11,3,0.33
1992,NUTS,2010,UKH11,3,1.0
1993,NUTS,2010,UKH11,3,0.5
1995,NUTS,2010,UKH11,3,0.58
1998,NUTS,2010,UKH11,3,0.5
1999,NUTS,2010,UKH11,3,3.33
2000,NUTS,2010,UKH11,3,1.0
2003,NUTS,2010,UKH11,3,1.0
2004,NUTS,2010,UKH11,3,1.33
2005,NUTS,2010,UKH11,3,2.33
2007,NUTS,2010,UKH11,3,1.17
2010,NUTS,2010,UKH11,3,0.33
2011,NUTS,2010,UKH11,3,0.2
1977,NUTS,2010,UKH12,3,1.0
1978,NUTS,2010,UKH12,3,0.92
1979,NUTS,2010,UKH12,3,0.5
1980,NUTS,2010,UKH12,3,4.08
1981,NUTS,2010,UKH12,3,4.0
1982,NUTS,2010,UKH12,3,9.17
1983,NUTS,2010,UKH12,3,8.12
1984,NUTS,2010,UKH12,3,39.43
1985,NUTS,2010,UKH12,3,16.96
1986,NUTS,2010,UKH12,3,22.0
1987,NUTS,2010,UKH12,3,23.02
1988,NUTS,2010,UKH12,3,29.54
1989,NUTS,2010,UKH12,3,34.61
1990,NUTS,2010,UKH12,3,45.02
1991,NUTS,2010,UKH12,3,34.48
1992,NUTS,2010,UKH12,3,50.5
1993,NUTS,2010,UKH12,3,66.87
1994,NUTS,2010,UKH12,3,71.5
1995,NUTS,2010,UKH12,3,82.84
1996,NUTS,2010,UKH12,3,113.76
1997,NUTS,2010,UKH12,3,126.76
1998,NUTS,2010,UKH12,3,143.5
1999,NUTS,2010,UKH12,3,173.8
2000,NUTS,2010,UKH12,3,182.1
2001,NUTS,2010,UKH12,3,219.72
2002,NUTS,2010,UKH12,3,144.16
2003,NUTS,2010,UKH12,3,156.26
2004,NUTS,2010,UKH12,3,152.47
2005,NUTS,2010,UKH12,3,149.03
2006,NUTS,2010,UKH12,3,132.04
2007,NUTS,2010,UKH12,3,109.57
2008,NUTS,2010,UKH12,3,92.48
2009,NUTS,2010,UKH12,3,87.22
2010,NUTS,2010,UKH12,3,97.65
2011,NUTS,2010,UKH12,3,92.25
2012,NUTS,2010,UKH12,3,83.48
1980,NUTS,2010,UKH13,3,1.83
1981,NUTS,2010,UKH13,3,1.29
1984,NUTS,2010,UKH13,3,0.98
1985,NUTS,2010,UKH13,3,1.0
1986,NUTS,2010,UKH13,3,2.0
1987,NUTS,2010,UKH13,3,0.5
1988,NUTS,2010,UKH13,3,5.0
1989,NUTS,2010,UKH13,3,1.1
1990,NUTS,2010,UKH13,3,2.67
1991,NUTS,2010,UKH13,3,4.17
1992,NUTS,2010,UKH13,3,3.08
1993,NUTS,2010,UKH13,3,4.32
1994,NUTS,2010,UKH13,3,4.5
1995,NUTS,2010,UKH13,3,9.92
1996,NUTS,2010,UKH13,3,7.28
1997,NUTS,2010,UKH13,3,10.83
1998,NUTS,2010,UKH13,3,8.08
1999,NUTS,2010,UKH13,3,13.75
2000,NUTS,2010,UKH13,3,5.42
2001,NUTS,2010,UKH13,3,5.67
2002,NUTS,2010,UKH13,3,5.95
2003,NUTS,2010,UKH13,3,1.5
2004,NUTS,2010,UKH13,3,5.67
2005,NUTS,2010,UKH13,3,2.14
2006,NUTS,2010,UKH13,3,5.33
2007,NUTS,2010,UKH13,3,14.29
2008,NUTS,2010,UKH13,3,3.75
2009,NUTS,2010,UKH13,3,6.78
2010,NUTS,2010,UKH13,3,7.83
2011,NUTS,2010,UKH13,3,5.0
2012,NUTS,2010,UKH13,3,2.5
1977,NUTS,2010,UKH14,3,1.0
1979,NUTS,2010,UKH14,3,0.5
1980,NUTS,2010,UKH14,3,3.5
1981,NUTS,2010,UKH14,3,5.48
1982,NUTS,2010,UKH14,3,5.0
1983,NUTS,2010,UKH14,3,6.87
1984,NUTS,2010,UKH14,3,17.53
1985,NUTS,2010,UKH14,3,32.67
1986,NUTS,2010,UKH14,3,27.55
1987,NUTS,2010,UKH14,3,44.0
1988,NUTS,2010,UKH14,3,34.17
1989,NUTS,2010,UKH14,3,35.8
1990,NUTS,2010,UKH14,3,31.17
1991,NUTS,2010,UKH14,3,20.4
1992,NUTS,2010,UKH14,3,24.92
1993,NUTS,2010,UKH14,3,46.49
1994,NUTS,2010,UKH14,3,63.02
1995,NUTS,2010,UKH14,3,49.32
1996,NUTS,2010,UKH14,3,67.83
1997,NUTS,2010,UKH14,3,83.86
1998,NUTS,2010,UKH14,3,71.09
1999,NUTS,2010,UKH14,3,63.97
2000,NUTS,2010,UKH14,3,74.32
2001,NUTS,2010,UKH14,3,106.01
2002,NUTS,2010,UKH14,3,82.36
2003,NUTS,2010,UKH14,3,63.17
2004,NUTS,2010,UKH14,3,51.08
2005,NUTS,2010,UKH14,3,60.98
2006,NUTS,2010,UKH14,3,58.92
2007,NUTS,2010,UKH14,3,54.95
2008,NUTS,2010,UKH14,3,50.95
2009,NUTS,2010,UKH14,3,28.83
2010,NUTS,2010,UKH14,3,5.23
2011,NUTS,2010,UKH14,3,4.5
2012,NUTS,2010,UKH14,3,7.25
1978,NUTS,2010,UKH2,2,3.33
1979,NUTS,2010,UKH2,2,9.5
1980,NUTS,2010,UKH2,2,5.33
1981,NUTS,2010,UKH2,2,13.15
1982,NUTS,2010,UKH2,2,14.25
1983,NUTS,2010,UKH2,2,34.92
1984,NUTS,2010,UKH2,2,27.0
1985,NUTS,2010,UKH2,2,36.61
1986,NUTS,2010,UKH2,2,34.3
1987,NUTS,2010,UKH2,2,39.0
1988,NUTS,2010,UKH2,2,32.0
1989,NUTS,2010,UKH2,2,43.04
1990,NUTS,2010,UKH2,2,50.75
1991,NUTS,2010,UKH2,2,35.73
1992,NUTS,2010,UKH2,2,33.09
1993,NUTS,2010,UKH2,2,43.09
1994,NUTS,2010,UKH2,2,26.2
1995,NUTS,2010,UKH2,2,34.96
1996,NUTS,2010,UKH2,2,73.34
1997,NUTS,2010,UKH2,2,72.48
1998,NUTS,2010,UKH2,2,69.12
1999,NUTS,2010,UKH2,2,84.11
2000,NUTS,2010,UKH2,2,73.43
2001,NUTS,2010,UKH2,2,70.35
2002,NUTS,2010,UKH2,2,66.62
2003,NUTS,2010,UKH2,2,44.76
2004,NUTS,2010,UKH2,2,39.7
2005,NUTS,2010,UKH2,2,47.37
2006,NUTS,2010,UKH2,2,52.03
2007,NUTS,2010,UKH2,2,43.26
2008,NUTS,2010,UKH2,2,36.45
2009,NUTS,2010,UKH2,2,29.86
2010,NUTS,2010,UKH2,2,46.84
2011,NUTS,2010,UKH2,2,28.04
2012,NUTS,2010,UKH2,2,36.08
1984,NUTS,2010,UKH21,3,1.67
1986,NUTS,2010,UKH21,3,1.0
1987,NUTS,2010,UKH21,3,3.5
1989,NUTS,2010,UKH21,3,0.56
1991,NUTS,2010,UKH21,3,1.0
1993,NUTS,2010,UKH21,3,0.5
1994,NUTS,2010,UKH21,3,0.5
1996,NUTS,2010,UKH21,3,1.2
1997,NUTS,2010,UKH21,3,2.5
1998,NUTS,2010,UKH21,3,1.5
1999,NUTS,2010,UKH21,3,2.25
2000,NUTS,2010,UKH21,3,0.53
2001,NUTS,2010,UKH21,3,1.2
2002,NUTS,2010,UKH21,3,1.5
2003,NUTS,2010,UKH21,3,1.0
2004,NUTS,2010,UKH21,3,0.25
2005,NUTS,2010,UKH21,3,3.5
2006,NUTS,2010,UKH21,3,3.0
2007,NUTS,2010,UKH21,3,0.5
2010,NUTS,2010,UKH21,3,5.0
2012,NUTS,2010,UKH21,3,0.5
1979,NUTS,2010,UKH23,3,1.0
1980,NUTS,2010,UKH23,3,2.0
1981,NUTS,2010,UKH23,3,1.5
1982,NUTS,2010,UKH23,3,5.5
1983,NUTS,2010,UKH23,3,10.0
1984,NUTS,2010,UKH23,3,5.17
1985,NUTS,2010,UKH23,3,10.18
1986,NUTS,2010,UKH23,3,18.92
1987,NUTS,2010,UKH23,3,21.67
1988,NUTS,2010,UKH23,3,23.42
1989,NUTS,2010,UKH23,3,24.73
1990,NUTS,2010,UKH23,3,27.67
1991,NUTS,2010,UKH23,3,19.05
1992,NUTS,2010,UKH23,3,18.88
1993,NUTS,2010,UKH23,3,21.5
1994,NUTS,2010,UKH23,3,17.15
1995,NUTS,2010,UKH23,3,27.42
1996,NUTS,2010,UKH23,3,54.36
1997,NUTS,2010,UKH23,3,63.52
1998,NUTS,2010,UKH23,3,52.47
1999,NUTS,2010,UKH23,3,66.74
2000,NUTS,2010,UKH23,3,60.71
2001,NUTS,2010,UKH23,3,52.58
2002,NUTS,2010,UKH23,3,53.28
2003,NUTS,2010,UKH23,3,39.26
2004,NUTS,2010,UKH23,3,33.45
2005,NUTS,2010,UKH23,3,39.04
2006,NUTS,2010,UKH23,3,41.53
2007,NUTS,2010,UKH23,3,36.56
2008,NUTS,2010,UKH23,3,29.2
2009,NUTS,2010,UKH23,3,25.5
2010,NUTS,2010,UKH23,3,37.67
2011,NUTS,2010,UKH23,3,22.54
2012,NUTS,2010,UKH23,3,30.83
1979,NUTS,2010,UKH24,3,2.0
1982,NUTS,2010,UKH24,3,0.5
1983,NUTS,2010,UKH24,3,5.87
1984,NUTS,2010,UKH24,3,1.5
1985,NUTS,2010,UKH24,3,3.25
1986,NUTS,2010,UKH24,3,3.25
1987,NUTS,2010,UKH24,3,1.25
1988,NUTS,2010,UKH24,3,1.5
1989,NUTS,2010,UKH24,3,9.5
1990,NUTS,2010,UKH24,3,7.25
1991,NUTS,2010,UKH24,3,10.47
1992,NUTS,2010,UKH24,3,11.46
1993,NUTS,2010,UKH24,3,19.0
1994,NUTS,2010,UKH24,3,6.33
1995,NUTS,2010,UKH24,3,7.01
1996,NUTS,2010,UKH24,3,10.05
1997,NUTS,2010,UKH24,3,5.13
1998,NUTS,2010,UKH24,3,9.76
1999,NUTS,2010,UKH24,3,11.03
2000,NUTS,2010,UKH24,3,8.08
2001,NUTS,2010,UKH24,3,4.1
2002,NUTS,2010,UKH24,3,7.46
2003,NUTS,2010,UKH24,3,0.5
2004,NUTS,2010,UKH24,3,1.0
2005,NUTS,2010,UKH24,3,3.75
2006,NUTS,2010,UKH24,3,5.5
2007,NUTS,2010,UKH24,3,2.87
2008,NUTS,2010,UKH24,3,4.0
2009,NUTS,2010,UKH24,3,1.83
2010,NUTS,2010,UKH24,3,2.17
2011,NUTS,2010,UKH24,3,3.67
2012,NUTS,2010,UKH24,3,3.92
1982,NUTS,2010,UKH25,3,1.0
1983,NUTS,2010,UKH25,3,0.5
1984,NUTS,2010,UKH25,3,0.5
1985,NUTS,2010,UKH25,3,3.6
1986,NUTS,2010,UKH25,3,3.3
1987,NUTS,2010,UKH25,3,3.17
1988,NUTS,2010,UKH25,3,0.33
1989,NUTS,2010,UKH25,3,2.0
1990,NUTS,2010,UKH25,3,10.67
1991,NUTS,2010,UKH25,3,4.37
1992,NUTS,2010,UKH25,3,2.25
1993,NUTS,2010,UKH25,3,1.0
1994,NUTS,2010,UKH25,3,1.21
1995,NUTS,2010,UKH25,3,0.53
1996,NUTS,2010,UKH25,3,7.73
1997,NUTS,2010,UKH25,3,1.0
1998,NUTS,2010,UKH25,3,5.28
1999,NUTS,2010,UKH25,3,3.59
2000,NUTS,2010,UKH25,3,4.1
2001,NUTS,2010,UKH25,3,12.48
2002,NUTS,2010,UKH25,3,4.38
2003,NUTS,2010,UKH25,3,4.0
2004,NUTS,2010,UKH25,3,5.0
2005,NUTS,2010,UKH25,3,1.08
2006,NUTS,2010,UKH25,3,2.0
2007,NUTS,2010,UKH25,3,3.33
2008,NUTS,2010,UKH25,3,3.25
2009,NUTS,2010,UKH25,3,2.53
2010,NUTS,2010,UKH25,3,2.0
2011,NUTS,2010,UKH25,3,1.83
2012,NUTS,2010,UKH25,3,0.83
1978,NUTS,2010,UKH3,2,2.0
1979,NUTS,2010,UKH3,2,2.5
1980,NUTS,2010,UKH3,2,0.5
1981,NUTS,2010,UKH3,2,2.53
1982,NUTS,2010,UKH3,2,1.5
1983,NUTS,2010,UKH3,2,3.0
1984,NUTS,2010,UKH3,2,8.75
1985,NUTS,2010,UKH3,2,10.0
1986,NUTS,2010,UKH3,2,15.33
1987,NUTS,2010,UKH3,2,11.0
1988,NUTS,2010,UKH3,2,15.92
1989,NUTS,2010,UKH3,2,30.47
1990,NUTS,2010,UKH3,2,24.85
1991,NUTS,2010,UKH3,2,22.0
1992,NUTS,2010,UKH3,2,17.56
1993,NUTS,2010,UKH3,2,21.91
1994,NUTS,2010,UKH3,2,19.69
1995,NUTS,2010,UKH3,2,26.56
1996,NUTS,2010,UKH3,2,49.9
1997,NUTS,2010,UKH3,2,61.71
1998,NUTS,2010,UKH3,2,79.97
1999,NUTS,2010,UKH3,2,75.57
2000,NUTS,2010,UKH3,2,53.62
2001,NUTS,2010,UKH3,2,48.3
2002,NUTS,2010,UKH3,2,50.64
2003,NUTS,2010,UKH3,2,35.75
2004,NUTS,2010,UKH3,2,47.07
2005,NUTS,2010,UKH3,2,35.92
2006,NUTS,2010,UKH3,2,24.63
2007,NUTS,2010,UKH3,2,28.47
2008,NUTS,2010,UKH3,2,25.02
2009,NUTS,2010,UKH3,2,25.75
2010,NUTS,2010,UKH3,2,24.47
2011,NUTS,2010,UKH3,2,26.81
2012,NUTS,2010,UKH3,2,10.77
1986,NUTS,2010,UKH31,3,0.83
1989,NUTS,2010,UKH31,3,0.67
1990,NUTS,2010,UKH31,3,1.0
1994,NUTS,2010,UKH31,3,1.0
1996,NUTS,2010,UKH31,3,3.75
1997,NUTS,2010,UKH31,3,2.33
1998,NUTS,2010,UKH31,3,1.0
1999,NUTS,2010,UKH31,3,3.67
2000,NUTS,2010,UKH31,3,1.25
2001,NUTS,2010,UKH31,3,0.25
2002,NUTS,2010,UKH31,3,1.0
2003,NUTS,2010,UKH31,3,0.87
2007,NUTS,2010,UKH31,3,1.5
2010,NUTS,2010,UKH31,3,1.0
1997,NUTS,2010,UKH32,3,1.5
1999,NUTS,2010,UKH32,3,0.57
2000,NUTS,2010,UKH32,3,5.42
2003,NUTS,2010,UKH32,3,0.75
2004,NUTS,2010,UKH32,3,0.25
2005,NUTS,2010,UKH32,3,2.0
2009,NUTS,2010,UKH32,3,0.5
1978,NUTS,2010,UKH33,3,2.0
1979,NUTS,2010,UKH33,3,2.5
1980,NUTS,2010,UKH33,3,0.5
1981,NUTS,2010,UKH33,3,2.53
1982,NUTS,2010,UKH33,3,1.5
1983,NUTS,2010,UKH33,3,3.0
1984,NUTS,2010,UKH33,3,8.75
1985,NUTS,2010,UKH33,3,10.0
1986,NUTS,2010,UKH33,3,14.5
1987,NUTS,2010,UKH33,3,11.0
1988,NUTS,2010,UKH33,3,15.92
1989,NUTS,2010,UKH33,3,29.81
1990,NUTS,2010,UKH33,3,23.85
1991,NUTS,2010,UKH33,3,22.0
1992,NUTS,2010,UKH33,3,17.56
1993,NUTS,2010,UKH33,3,21.91
1994,NUTS,2010,UKH33,3,18.69
1995,NUTS,2010,UKH33,3,26.56
1996,NUTS,2010,UKH33,3,46.15
1997,NUTS,2010,UKH33,3,57.88
1998,NUTS,2010,UKH33,3,78.97
1999,NUTS,2010,UKH33,3,71.33
2000,NUTS,2010,UKH33,3,46.95
2001,NUTS,2010,UKH33,3,48.05
2002,NUTS,2010,UKH33,3,49.64
2003,NUTS,2010,UKH33,3,34.13
2004,NUTS,2010,UKH33,3,46.82
2005,NUTS,2010,UKH33,3,33.92
2006,NUTS,2010,UKH33,3,24.63
2007,NUTS,2010,UKH33,3,26.97
2008,NUTS,2010,UKH33,3,25.02
2009,NUTS,2010,UKH33,3,25.25
2010,NUTS,2010,UKH33,3,23.47
2011,NUTS,2010,UKH33,3,26.81
2012,NUTS,2010,UKH33,3,10.77
1978,NUTS,2010,UKI,1,5.0
1979,NUTS,2010,UKI,1,9.83
1980,NUTS,2010,UKI,1,6.5
1981,NUTS,2010,UKI,1,18.39
1982,NUTS,2010,UKI,1,22.62
1983,NUTS,2010,UKI,1,37.29
1984,NUTS,2010,UKI,1,32.36
1985,NUTS,2010,UKI,1,37.59
1986,NUTS,2010,UKI,1,34.53
1987,NUTS,2010,UKI,1,53.56
1988,NUTS,2010,UKI,1,58.78
1989,NUTS,2010,UKI,1,57.29
1990,NUTS,2010,UKI,1,68.11
1991,NUTS,2010,UKI,1,61.16
1992,NUTS,2010,UKI,1,51.48
1993,NUTS,2010,UKI,1,85.68
1994,NUTS,2010,UKI,1,74.84
1995,NUTS,2010,UKI,1,103.8
1996,NUTS,2010,UKI,1,103.56
1997,NUTS,2010,UKI,1,151.94
1998,NUTS,2010,UKI,1,191.23
1999,NUTS,2010,UKI,1,208.04
2000,NUTS,2010,UKI,1,227.32
2001,NUTS,2010,UKI,1,199.77
2002,NUTS,2010,UKI,1,171.53
2003,NUTS,2010,UKI,1,150.17
2004,NUTS,2010,UKI,1,176.13
2005,NUTS,2010,UKI,1,181.53
2006,NUTS,2010,UKI,1,150.67
2007,NUTS,2010,UKI,1,149.02
2008,NUTS,2010,UKI,1,146.38
2009,NUTS,2010,UKI,1,170.9
2010,NUTS,2010,UKI,1,187.07
2011,NUTS,2010,UKI,1,159.92
2012,NUTS,2010,UKI,1,173.1
1978,NUTS,2010,UKI1,2,5.0
1979,NUTS,2010,UKI1,2,6.0
1980,NUTS,2010,UKI1,2,3.0
1981,NUTS,2010,UKI1,2,4.5
1982,NUTS,2010,UKI1,2,7.33
1983,NUTS,2010,UKI1,2,8.71
1984,NUTS,2010,UKI1,2,4.42
1985,NUTS,2010,UKI1,2,8.67
1986,NUTS,2010,UKI1,2,12.7
1987,NUTS,2010,UKI1,2,17.07
1988,NUTS,2010,UKI1,2,13.92
1989,NUTS,2010,UKI1,2,15.29
1990,NUTS,2010,UKI1,2,21.92
1991,NUTS,2010,UKI1,2,14.25
1992,NUTS,2010,UKI1,2,18.29
1993,NUTS,2010,UKI1,2,41.06
1994,NUTS,2010,UKI1,2,34.76
1995,NUTS,2010,UKI1,2,53.73
1996,NUTS,2010,UKI1,2,44.78
1997,NUTS,2010,UKI1,2,64.54
1998,NUTS,2010,UKI1,2,89.78
1999,NUTS,2010,UKI1,2,105.31
2000,NUTS,2010,UKI1,2,138.89
2001,NUTS,2010,UKI1,2,118.84
2002,NUTS,2010,UKI1,2,88.6
2003,NUTS,2010,UKI1,2,94.41
2004,NUTS,2010,UKI1,2,117.35
2005,NUTS,2010,UKI1,2,114.34
2006,NUTS,2010,UKI1,2,101.39
2007,NUTS,2010,UKI1,2,96.07
2008,NUTS,2010,UKI1,2,89.3
2009,NUTS,2010,UKI1,2,104.09
2010,NUTS,2010,UKI1,2,131.02
2011,NUTS,2010,UKI1,2,117.14
2012,NUTS,2010,UKI1,2,120.4
1978,NUTS,2010,UKI11,3,5.0
1979,NUTS,2010,UKI11,3,6.0
1980,NUTS,2010,UKI11,3,3.0
1981,NUTS,2010,UKI11,3,3.0
1982,NUTS,2010,UKI11,3,7.33
1983,NUTS,2010,UKI11,3,6.71
1984,NUTS,2010,UKI11,3,2.42
1985,NUTS,2010,UKI11,3,6.83
1986,NUTS,2010,UKI11,3,9.2
1987,NUTS,2010,UKI11,3,11.95
1988,NUTS,2010,UKI11,3,10.42
1989,NUTS,2010,UKI11,3,10.15
1990,NUTS,2010,UKI11,3,15.18
1991,NUTS,2010,UKI11,3,10.21
1992,NUTS,2010,UKI11,3,14.0
1993,NUTS,2010,UKI11,3,33.18
1994,NUTS,2010,UKI11,3,25.57
1995,NUTS,2010,UKI11,3,39.35
1996,NUTS,2010,UKI11,3,25.82
1997,NUTS,2010,UKI11,3,44.58
1998,NUTS,2010,UKI11,3,63.4
1999,NUTS,2010,UKI11,3,68.71
2000,NUTS,2010,UKI11,3,99.49
2001,NUTS,2010,UKI11,3,85.52
2002,NUTS,2010,UKI11,3,61.29
2003,NUTS,2010,UKI11,3,56.28
2004,NUTS,2010,UKI11,3,71.81
2005,NUTS,2010,UKI11,3,70.47
2006,NUTS,2010,UKI11,3,67.31
2007,NUTS,2010,UKI11,3,48.7
2008,NUTS,2010,UKI11,3,59.49
2009,NUTS,2010,UKI11,3,69.03
2010,NUTS,2010,UKI11,3,94.02
2011,NUTS,2010,UKI11,3,87.85
2012,NUTS,2010,UKI11,3,92.28
1981,NUTS,2010,UKI12,3,1.5
1983,NUTS,2010,UKI12,3,2.0
1984,NUTS,2010,UKI12,3,2.0
1985,NUTS,2010,UKI12,3,1.83
1986,NUTS,2010,UKI12,3,3.5
1987,NUTS,2010,UKI12,3,5.12
1988,NUTS,2010,UKI12,3,3.5
1989,NUTS,2010,UKI12,3,5.14
1990,NUTS,2010,UKI12,3,6.74
1991,NUTS,2010,UKI12,3,4.03
1992,NUTS,2010,UKI12,3,4.28
1993,NUTS,2010,UKI12,3,7.88
1994,NUTS,2010,UKI12,3,9.19
1995,NUTS,2010,UKI12,3,14.38
1996,NUTS,2010,UKI12,3,18.96
1997,NUTS,2010,UKI12,3,19.96
1998,NUTS,2010,UKI12,3,26.38
1999,NUTS,2010,UKI12,3,36.6
2000,NUTS,2010,UKI12,3,39.4
2001,NUTS,2010,UKI12,3,33.32
2002,NUTS,2010,UKI12,3,27.31
2003,NUTS,2010,UKI12,3,38.13
2004,NUTS,2010,UKI12,3,45.54
2005,NUTS,2010,UKI12,3,43.87
2006,NUTS,2010,UKI12,3,34.08
2007,NUTS,2010,UKI12,3,47.37
2008,NUTS,2010,UKI12,3,29.82
2009,NUTS,2010,UKI12,3,35.05
2010,NUTS,2010,UKI12,3,37.0
2011,NUTS,2010,UKI12,3,29.28
2012,NUTS,2010,UKI12,3,28.12
1979,NUTS,2010,UKI2,2,3.83
1980,NUTS,2010,UKI2,2,2.5
1981,NUTS,2010,UKI2,2,12.25
1982,NUTS,2010,UKI2,2,13.67
1983,NUTS,2010,UKI2,2,24.42
1984,NUTS,2010,UKI2,2,26.11
1985,NUTS,2010,UKI2,2,27.58
1986,NUTS,2010,UKI2,2,21.38
1987,NUTS,2010,UKI2,2,32.83
1988,NUTS,2010,UKI2,2,42.0
1989,NUTS,2010,UKI2,2,40.35
1990,NUTS,2010,UKI2,2,44.2
1991,NUTS,2010,UKI2,2,42.25
1992,NUTS,2010,UKI2,2,30.08
1993,NUTS,2010,UKI2,2,43.88
1994,NUTS,2010,UKI2,2,38.65
1995,NUTS,2010,UKI2,2,47.57
1996,NUTS,2010,UKI2,2,54.95
1997,NUTS,2010,UKI2,2,82.48
1998,NUTS,2010,UKI2,2,87.26
1999,NUTS,2010,UKI2,2,95.84
2000,NUTS,2010,UKI2,2,77.98
2001,NUTS,2010,UKI2,2,73.7
2002,NUTS,2010,UKI2,2,79.31
2003,NUTS,2010,UKI2,2,51.59
2004,NUTS,2010,UKI2,2,54.87
2005,NUTS,2010,UKI2,2,56.71
2006,NUTS,2010,UKI2,2,47.67
2007,NUTS,2010,UKI2,2,49.87
2008,NUTS,2010,UKI2,2,56.33
2009,NUTS,2010,UKI2,2,63.16
2010,NUTS,2010,UKI2,2,53.3
2011,NUTS,2010,UKI2,2,39.89
2012,NUTS,2010,UKI2,2,50.95
1980,NUTS,2010,UKI21,3,0.5
1981,NUTS,2010,UKI21,3,0.83
1982,NUTS,2010,UKI21,3,1.0
1983,NUTS,2010,UKI21,3,0.5
1984,NUTS,2010,UKI21,3,0.71
1985,NUTS,2010,UKI21,3,1.5
1986,NUTS,2010,UKI21,3,1.17
1987,NUTS,2010,UKI21,3,4.58
1988,NUTS,2010,UKI21,3,1.5
1989,NUTS,2010,UKI21,3,2.25
1990,NUTS,2010,UKI21,3,5.06
1991,NUTS,2010,UKI21,3,4.57
1992,NUTS,2010,UKI21,3,5.0
1993,NUTS,2010,UKI21,3,3.43
1994,NUTS,2010,UKI21,3,5.86
1995,NUTS,2010,UKI21,3,5.92
1996,NUTS,2010,UKI21,3,10.17
1997,NUTS,2010,UKI21,3,11.45
1998,NUTS,2010,UKI21,3,7.83
1999,NUTS,2010,UKI21,3,18.49
2000,NUTS,2010,UKI21,3,9.94
2001,NUTS,2010,UKI21,3,10.65
2002,NUTS,2010,UKI21,3,14.75
2003,NUTS,2010,UKI21,3,12.83
2004,NUTS,2010,UKI21,3,5.64
2005,NUTS,2010,UKI21,3,8.81
2006,NUTS,2010,UKI21,3,3.52
2007,NUTS,2010,UKI21,3,6.07
2008,NUTS,2010,UKI21,3,17.83
2009,NUTS,2010,UKI21,3,9.98
2010,NUTS,2010,UKI21,3,9.14
2011,NUTS,2010,UKI21,3,3.83
2012,NUTS,2010,UKI21,3,9.68
1979,NUTS,2010,UKI22,3,1.5
1980,NUTS,2010,UKI22,3,2.0
1981,NUTS,2010,UKI22,3,6.0
1982,NUTS,2010,UKI22,3,5.0
1983,NUTS,2010,UKI22,3,10.5
1984,NUTS,2010,UKI22,3,7.56
1985,NUTS,2010,UKI22,3,12.75
1986,NUTS,2010,UKI22,3,9.58
1987,NUTS,2010,UKI22,3,14.28
1988,NUTS,2010,UKI22,3,23.4
1989,NUTS,2010,UKI22,3,21.2
1990,NUTS,2010,UKI22,3,22.17
1991,NUTS,2010,UKI22,3,15.5
1992,NUTS,2010,UKI22,3,6.07
1993,NUTS,2010,UKI22,3,8.73
1994,NUTS,2010,UKI22,3,8.4
1995,NUTS,2010,UKI22,3,13.7
1996,NUTS,2010,UKI22,3,13.5
1997,NUTS,2010,UKI22,3,9.63
1998,NUTS,2010,UKI22,3,13.93
1999,NUTS,2010,UKI22,3,12.69
2000,NUTS,2010,UKI22,3,13.51
2001,NUTS,2010,UKI22,3,12.7
2002,NUTS,2010,UKI22,3,8.06
2003,NUTS,2010,UKI22,3,15.82
2004,NUTS,2010,UKI22,3,11.3
2005,NUTS,2010,UKI22,3,9.43
2006,NUTS,2010,UKI22,3,6.86
2007,NUTS,2010,UKI22,3,10.98
2008,NUTS,2010,UKI22,3,6.38
2009,NUTS,2010,UKI22,3,11.29
2010,NUTS,2010,UKI22,3,11.13
2011,NUTS,2010,UKI22,3,6.5
2012,NUTS,2010,UKI22,3,8.24
1979,NUTS,2010,UKI23,3,2.33
1981,NUTS,2010,UKI23,3,5.42
1982,NUTS,2010,UKI23,3,7.67
1983,NUTS,2010,UKI23,3,13.42
1984,NUTS,2010,UKI23,3,17.83
1985,NUTS,2010,UKI23,3,13.33
1986,NUTS,2010,UKI23,3,10.63
1987,NUTS,2010,UKI23,3,13.96
1988,NUTS,2010,UKI23,3,17.1
1989,NUTS,2010,UKI23,3,16.9
1990,NUTS,2010,UKI23,3,16.97
1991,NUTS,2010,UKI23,3,22.18
1992,NUTS,2010,UKI23,3,19.01
