year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_gov_mio_nac
2015,NUTS,2010,RU,0,284154.3
2017,NUTS,2010,RU,0,310029.7
2018,NUTS,2010,RU,0,354037.8
2019,NUTS,2010,RU,0,320991.5
1981,NUTS,2010,SE,0,811.7
1983,NUTS,2010,SE,0,920.0
1985,NUTS,2010,SE,0,1100.0
1987,NUTS,2010,SE,0,1290.0
1989,NUTS,2010,SE,0,1401.0
1991,NUTS,2010,SE,0,1696.0
1993,NUTS,2010,SE,0,2001.0
1995,NUTS,2010,SE,0,2171.0
1997,NUTS,2010,SE,0,2372.311
1999,NUTS,2010,SE,0,2547.0
2001,NUTS,2010,SE,0,2751.0
2003,NUTS,2010,SE,0,3382.0
2004,NUTS,2010,SE,0,2962.0
2005,NUTS,2010,SE,0,4805.0
2006,NUTS,2010,SE,0,4860.0
2007,NUTS,2010,SE,0,5306.0
2008,NUTS,2010,SE,0,5258.0
2009,NUTS,2010,SE,0,4960.0
2010,NUTS,2010,SE,0,5515.0
2011,NUTS,2010,SE,0,5119.0
2012,NUTS,2010,SE,0,5807.0
2013,NUTS,2010,SE,0,4589.0
2014,NUTS,2010,SE,0,4640.0
2015,NUTS,2010,SE,0,4687.0
2016,NUTS,2010,SE,0,4881.0
2017,NUTS,2010,SE,0,5633.0
2018,NUTS,2010,SE,0,5799.0
2019,NUTS,2010,SE,0,7719.0
2020,NUTS,2010,SE,0,7729.0
1999,NUTS,2010,SE1,1,2131.0
2003,NUTS,2010,SE1,1,2892.0
2005,NUTS,2010,SE1,1,3361.0
2007,NUTS,2010,SE1,1,3604.0
2009,NUTS,2010,SE1,1,3218.0
2011,NUTS,2010,SE1,1,3077.0
2013,NUTS,2010,SE1,1,2660.0
2015,NUTS,2010,SE1,1,2669.0
2017,NUTS,2010,SE1,1,3277.0
2019,NUTS,2010,SE1,1,4048.0
1999,NUTS,2010,SE11,2,1520.0
2003,NUTS,2010,SE11,2,2153.0
2005,NUTS,2010,SE11,2,2300.0
2007,NUTS,2010,SE11,2,2199.0
2009,NUTS,2010,SE11,2,1819.0
2011,NUTS,2010,SE11,2,1654.0
2013,NUTS,2010,SE11,2,1759.0
2015,NUTS,2010,SE11,2,1785.0
2017,NUTS,2010,SE11,2,1989.0
2019,NUTS,2010,SE11,2,2312.0
1999,NUTS,2010,SE12,2,611.0
2003,NUTS,2010,SE12,2,739.0
2005,NUTS,2010,SE12,2,1061.0
2007,NUTS,2010,SE12,2,1405.0
2009,NUTS,2010,SE12,2,1398.0
2011,NUTS,2010,SE12,2,1423.0
2013,NUTS,2010,SE12,2,901.0
2015,NUTS,2010,SE12,2,886.0
2017,NUTS,2010,SE12,2,1287.0
2019,NUTS,2010,SE12,2,1736.0
1999,NUTS,2010,SE2,1,62.0
2003,NUTS,2010,SE2,1,98.0
2005,NUTS,2010,SE2,1,985.0
2007,NUTS,2010,SE2,1,1086.0
2009,NUTS,2010,SE2,1,1191.0
2011,NUTS,2010,SE2,1,1405.0
2013,NUTS,2010,SE2,1,1402.0
2015,NUTS,2010,SE2,1,1470.0
2017,NUTS,2010,SE2,1,1734.0
2019,NUTS,2010,SE2,1,2675.0
1999,NUTS,2010,SE21,2,2.0
2003,NUTS,2010,SE21,2,4.0
2005,NUTS,2010,SE21,2,31.0
2007,NUTS,2010,SE21,2,69.0
2009,NUTS,2010,SE21,2,62.0
2011,NUTS,2010,SE21,2,66.0
2013,NUTS,2010,SE21,2,77.0
2015,NUTS,2010,SE21,2,66.0
2017,NUTS,2010,SE21,2,102.0
2019,NUTS,2010,SE21,2,121.0
1999,NUTS,2010,SE22,2,17.0
2003,NUTS,2010,SE22,2,35.0
2005,NUTS,2010,SE22,2,283.0
2007,NUTS,2010,SE22,2,322.0
2009,NUTS,2010,SE22,2,421.0
2011,NUTS,2010,SE22,2,549.0
2013,NUTS,2010,SE22,2,652.0
2015,NUTS,2010,SE22,2,645.0
2017,NUTS,2010,SE22,2,730.0
2019,NUTS,2010,SE22,2,1061.0
1999,NUTS,2010,SE23,2,43.0
2003,NUTS,2010,SE23,2,59.0
2005,NUTS,2010,SE23,2,671.0
2007,NUTS,2010,SE23,2,695.0
2009,NUTS,2010,SE23,2,708.0
2011,NUTS,2010,SE23,2,789.0
2013,NUTS,2010,SE23,2,674.0
2015,NUTS,2010,SE23,2,760.0
2017,NUTS,2010,SE23,2,902.0
2019,NUTS,2010,SE23,2,1493.0
1999,NUTS,2010,SE3,1,355.0
2003,NUTS,2010,SE3,1,392.0
2005,NUTS,2010,SE3,1,553.0
2007,NUTS,2010,SE3,1,617.0
2009,NUTS,2010,SE3,1,551.0
2011,NUTS,2010,SE3,1,637.0
2013,NUTS,2010,SE3,1,526.0
2015,NUTS,2010,SE3,1,546.0
2017,NUTS,2010,SE3,1,624.0
2019,NUTS,2010,SE3,1,771.0
1999,NUTS,2010,SE31,2,137.0
2003,NUTS,2010,SE31,2,129.0
2005,NUTS,2010,SE31,2,183.0
2007,NUTS,2010,SE31,2,221.0
2009,NUTS,2010,SE31,2,181.0
2011,NUTS,2010,SE31,2,215.0
2013,NUTS,2010,SE31,2,140.0
2015,NUTS,2010,SE31,2,128.0
2017,NUTS,2010,SE31,2,133.0
2019,NUTS,2010,SE31,2,155.0
1999,NUTS,2010,SE32,2,33.0
2003,NUTS,2010,SE32,2,4.0
2005,NUTS,2010,SE32,2,98.0
2007,NUTS,2010,SE32,2,57.0
2009,NUTS,2010,SE32,2,41.0
2011,NUTS,2010,SE32,2,37.0
2013,NUTS,2010,SE32,2,51.0
2015,NUTS,2010,SE32,2,50.0
2017,NUTS,2010,SE32,2,64.0
2019,NUTS,2010,SE32,2,54.0
1999,NUTS,2010,SE33,2,185.0
2003,NUTS,2010,SE33,2,259.0
2005,NUTS,2010,SE33,2,272.0
2007,NUTS,2010,SE33,2,339.0
2009,NUTS,2010,SE33,2,328.0
2011,NUTS,2010,SE33,2,386.0
2013,NUTS,2010,SE33,2,334.0
2015,NUTS,2010,SE33,2,369.0
2017,NUTS,2010,SE33,2,427.0
2019,NUTS,2010,SE33,2,562.0
1993,NUTS,2010,SI,0,29.761
1994,NUTS,2010,SI,0,39.939
1995,NUTS,2010,SI,0,39.605
1996,NUTS,2010,SI,0,40.924
1997,NUTS,2010,SI,0,48.648
1998,NUTS,2010,SI,0,60.971
1999,NUTS,2010,SI,0,65.747
2000,NUTS,2010,SI,0,66.408
2001,NUTS,2010,SI,0,75.44
2002,NUTS,2010,SI,0,78.384
2003,NUTS,2010,SI,0,70.689
2004,NUTS,2010,SI,0,75.084
2005,NUTS,2010,SI,0,99.875
2006,NUTS,2010,SI,0,118.537
2007,NUTS,2010,SI,0,122.49
2008,NUTS,2010,SI,0,135.225
2009,NUTS,2010,SI,0,136.351
2010,NUTS,2010,SI,0,135.921
2011,NUTS,2010,SI,0,127.831
2012,NUTS,2010,SI,0,121.483
2013,NUTS,2010,SI,0,121.662
2014,NUTS,2010,SI,0,108.289
2015,NUTS,2010,SI,0,115.218
2016,NUTS,2010,SI,0,109.131
2017,NUTS,2010,SI,0,110.681
2018,NUTS,2010,SI,0,120.932
2019,NUTS,2010,SI,0,136.638
2020,NUTS,2010,SI,0,138.591
1993,NUTS,2010,SI0,1,29.761
1994,NUTS,2010,SI0,1,39.939
1995,NUTS,2010,SI0,1,39.605
1996,NUTS,2010,SI0,1,40.924
1997,NUTS,2010,SI0,1,48.648
1998,NUTS,2010,SI0,1,60.971
1999,NUTS,2010,SI0,1,65.747
2000,NUTS,2010,SI0,1,66.408
2001,NUTS,2010,SI0,1,75.44
2002,NUTS,2010,SI0,1,78.384
2003,NUTS,2010,SI0,1,70.689
2004,NUTS,2010,SI0,1,75.084
2005,NUTS,2010,SI0,1,99.875
2006,NUTS,2010,SI0,1,118.537
2007,NUTS,2010,SI0,1,122.49
2008,NUTS,2010,SI0,1,135.225
2009,NUTS,2010,SI0,1,136.4
2010,NUTS,2010,SI0,1,135.878
2011,NUTS,2010,SI0,1,127.831
2012,NUTS,2010,SI0,1,121.483
2013,NUTS,2010,SI0,1,121.662
2014,NUTS,2010,SI0,1,108.289
2015,NUTS,2010,SI0,1,115.218
2016,NUTS,2010,SI0,1,109.131
2017,NUTS,2010,SI0,1,110.681
2018,NUTS,2010,SI0,1,120.932
2019,NUTS,2010,SI0,1,136.638
2013,NUTS,2010,SI03,2,7.755
2014,NUTS,2010,SI03,2,0.001
2015,NUTS,2010,SI03,2,0.835
2016,NUTS,2010,SI03,2,0.731
2017,NUTS,2010,SI03,2,0.619
2018,NUTS,2010,SI03,2,1.163
2019,NUTS,2010,SI03,2,1.42
2013,NUTS,2010,SI04,2,113.907
2014,NUTS,2010,SI04,2,107.191
2015,NUTS,2010,SI04,2,114.382
2016,NUTS,2010,SI04,2,108.4
2017,NUTS,2010,SI04,2,110.062
2018,NUTS,2010,SI04,2,119.769
2019,NUTS,2010,SI04,2,135.218
1990,NUTS,2010,SK,0,50.787
1991,NUTS,2010,SK,0,51.218
1992,NUTS,2010,SK,0,55.699
1993,NUTS,2010,SK,0,48.065
1994,NUTS,2010,SK,0,62.936
1995,NUTS,2010,SK,0,71.765
1996,NUTS,2010,SK,0,76.578
1997,NUTS,2010,SK,0,45.476
1998,NUTS,2010,SK,0,50.588
1999,NUTS,2010,SK,0,50.72
2000,NUTS,2010,SK,0,49.857
2001,NUTS,2010,SK,0,50.853
2002,NUTS,2010,SK,0,55.832
2003,NUTS,2010,SK,0,73.624
2004,NUTS,2010,SK,0,70.504
2005,NUTS,2010,SK,0,73.857
2006,NUTS,2010,SK,0,87.692
2007,NUTS,2010,SK,0,99.927
2008,NUTS,2010,SK,0,103.803
2009,NUTS,2010,SK,0,102.699
2010,NUTS,2010,SK,0,124.752
2011,NUTS,2010,SK,0,129.575
2012,NUTS,2010,SK,0,143.515
2013,NUTS,2010,SK,0,125.126
2014,NUTS,2010,SK,0,189.768
2015,NUTS,2010,SK,0,258.341
2016,NUTS,2010,SK,0,137.394
2017,NUTS,2010,SK,0,155.827
2018,NUTS,2010,SK,0,159.386
2019,NUTS,2010,SK,0,154.939
2020,NUTS,2010,SK,0,165.414
1990,NUTS,2010,SK0,1,50.787
1991,NUTS,2010,SK0,1,51.218
1992,NUTS,2010,SK0,1,55.699
1993,NUTS,2010,SK0,1,48.065
1994,NUTS,2010,SK0,1,62.936
1995,NUTS,2010,SK0,1,71.765
1996,NUTS,2010,SK0,1,76.578
1997,NUTS,2010,SK0,1,45.476
1998,NUTS,2010,SK0,1,50.588
1999,NUTS,2010,SK0,1,50.72
2000,NUTS,2010,SK0,1,49.857
2001,NUTS,2010,SK0,1,50.853
2002,NUTS,2010,SK0,1,55.832
2003,NUTS,2010,SK0,1,73.624
2004,NUTS,2010,SK0,1,70.504
2005,NUTS,2010,SK0,1,73.857
2006,NUTS,2010,SK0,1,87.692
2007,NUTS,2010,SK0,1,99.927
2008,NUTS,2010,SK0,1,103.803
2009,NUTS,2010,SK0,1,102.699
2010,NUTS,2010,SK0,1,124.752
2011,NUTS,2010,SK0,1,129.575
2012,NUTS,2010,SK0,1,143.515
2013,NUTS,2010,SK0,1,125.126
2014,NUTS,2010,SK0,1,189.768
2015,NUTS,2010,SK0,1,258.341
2016,NUTS,2010,SK0,1,137.394
2017,NUTS,2010,SK0,1,155.827
2018,NUTS,2010,SK0,1,159.386
2019,NUTS,2010,SK0,1,154.939
2020,NUTS,2010,SK0,1,165.414
2000,NUTS,2010,SK01,2,36.713
2001,NUTS,2010,SK01,2,37.343
2002,NUTS,2010,SK01,2,42.057
2003,NUTS,2010,SK01,2,56.961
2004,NUTS,2010,SK01,2,54.538
2005,NUTS,2010,SK01,2,53.309
2006,NUTS,2010,SK01,2,59.284
2007,NUTS,2010,SK01,2,72.312
2008,NUTS,2010,SK01,2,77.281
2009,NUTS,2010,SK01,2,80.12
2010,NUTS,2010,SK01,2,89.341
2011,NUTS,2010,SK01,2,91.712
2012,NUTS,2010,SK01,2,99.714
2013,NUTS,2010,SK01,2,96.816
2014,NUTS,2010,SK01,2,130.574
2015,NUTS,2010,SK01,2,191.044
2016,NUTS,2010,SK01,2,95.326
2017,NUTS,2010,SK01,2,116.86
2018,NUTS,2010,SK01,2,124.579
2019,NUTS,2010,SK01,2,118.941
2020,NUTS,2010,SK01,2,133.426
2000,NUTS,2010,SK02,2,5.743
2001,NUTS,2010,SK02,2,5.643
2002,NUTS,2010,SK02,2,6.041
2003,NUTS,2010,SK02,2,8.332
2004,NUTS,2010,SK02,2,6.838
2005,NUTS,2010,SK02,2,8.996
2006,NUTS,2010,SK02,2,14.539
2007,NUTS,2010,SK02,2,14.53
2008,NUTS,2010,SK02,2,14.347
2009,NUTS,2010,SK02,2,8.016
2010,NUTS,2010,SK02,2,14.043
2011,NUTS,2010,SK02,2,12.477
2012,NUTS,2010,SK02,2,13.645
2013,NUTS,2010,SK02,2,3.247
2014,NUTS,2010,SK02,2,32.321
2015,NUTS,2010,SK02,2,36.017
2016,NUTS,2010,SK02,2,24.083
2017,NUTS,2010,SK02,2,20.461
2018,NUTS,2010,SK02,2,17.826
2019,NUTS,2010,SK02,2,17.827
2020,NUTS,2010,SK02,2,11.105
2000,NUTS,2010,SK03,2,1.892
2001,NUTS,2010,SK03,2,2.124
2002,NUTS,2010,SK03,2,1.726
2003,NUTS,2010,SK03,2,1.029
2004,NUTS,2010,SK03,2,1.129
2005,NUTS,2010,SK03,2,4.05
2006,NUTS,2010,SK03,2,4.149
2007,NUTS,2010,SK03,2,4.241
2008,NUTS,2010,SK03,2,5.146
2009,NUTS,2010,SK03,2,3.951
2010,NUTS,2010,SK03,2,4.962
2011,NUTS,2010,SK03,2,5.89
2012,NUTS,2010,SK03,2,7.395
2013,NUTS,2010,SK03,2,6.617
2014,NUTS,2010,SK03,2,6.935
2015,NUTS,2010,SK03,2,18.149
2016,NUTS,2010,SK03,2,6.361
2017,NUTS,2010,SK03,2,6.235
2018,NUTS,2010,SK03,2,6.588
2019,NUTS,2010,SK03,2,6.217
2020,NUTS,2010,SK03,2,9.361
2000,NUTS,2010,SK04,2,5.477
2001,NUTS,2010,SK04,2,5.743
2002,NUTS,2010,SK04,2,6.008
2003,NUTS,2010,SK04,2,7.303
2004,NUTS,2010,SK04,2,8.0
2005,NUTS,2010,SK04,2,7.502
2006,NUTS,2010,SK04,2,9.726
2007,NUTS,2010,SK04,2,8.843
2008,NUTS,2010,SK04,2,7.028
2009,NUTS,2010,SK04,2,10.612
2010,NUTS,2010,SK04,2,16.407
2011,NUTS,2010,SK04,2,19.496
2012,NUTS,2010,SK04,2,22.761
2013,NUTS,2010,SK04,2,18.446
2014,NUTS,2010,SK04,2,19.938
2015,NUTS,2010,SK04,2,13.131
2016,NUTS,2010,SK04,2,11.624
2017,NUTS,2010,SK04,2,12.271
2018,NUTS,2010,SK04,2,10.393
2019,NUTS,2010,SK04,2,11.954
2020,NUTS,2010,SK04,2,11.522
1990,NUTS,2010,TR,0,0.126
1991,NUTS,2010,TR,0,0.262
1992,NUTS,2010,TR,0,0.44
1993,NUTS,2010,TR,0,0.872
1994,NUTS,2010,TR,0,1.21
1995,NUTS,2010,TR,0,2.172
1996,NUTS,2010,TR,0,7.929
1997,NUTS,2010,TR,0,14.94
1998,NUTS,2010,TR,0,19.033
1999,NUTS,2010,TR,0,32.637
2000,NUTS,2010,TR,0,49.425
2001,NUTS,2010,TR,0,95.101
2002,NUTS,2010,TR,0,129.289
2003,NUTS,2010,TR,0,229.326
2004,NUTS,2010,TR,0,230.494
2005,NUTS,2010,TR,0,443.161
2006,NUTS,2010,TR,0,513.804
2007,NUTS,2010,TR,0,642.842
2008,NUTS,2010,TR,0,823.65
2009,NUTS,2010,TR,0,1016.522
2010,NUTS,2010,TR,0,1060.683
2011,NUTS,2010,TR,0,1263.504
2012,NUTS,2010,TR,0,1436.923
2013,NUTS,2010,TR,0,1543.494
2014,NUTS,2010,TR,0,1705.4
2015,NUTS,2010,TR,0,2130.767
2016,NUTS,2010,TR,0,2338.373
2017,NUTS,2010,TR,0,2858.435
2018,NUTS,2010,TR,0,3559.21
2019,NUTS,2010,TR,0,3044.486
2020,NUTS,2010,TR,0,3716.727
1981,NUTS,2010,UK,0,1243.0
1983,NUTS,2010,UK,0,1357.0
1985,NUTS,2010,UK,0,1457.0
1986,NUTS,2010,UK,0,1212.0
1987,NUTS,2010,UK,0,1264.0
1988,NUTS,2010,UK,0,1360.0
1989,NUTS,2010,UK,0,1534.0
1990,NUTS,2010,UK,0,1566.0
1991,NUTS,2010,UK,0,1757.0
1992,NUTS,2010,UK,0,1846.4
1993,NUTS,2010,UK,0,1928.3
1994,NUTS,2010,UK,0,2051.0
1995,NUTS,2010,UK,0,2043.8
1996,NUTS,2010,UK,0,2069.7
1997,NUTS,2010,UK,0,2017.5
1998,NUTS,2010,UK,0,2078.65
1999,NUTS,2010,UK,0,2071.872
2000,NUTS,2010,UK,0,2238.2
2001,NUTS,2010,UK,0,1834.0
2002,NUTS,2010,UK,0,1766.9
2003,NUTS,2010,UK,0,2067.7
2004,NUTS,2010,UK,0,2169.6
2005,NUTS,2010,UK,0,2289.1
2006,NUTS,2010,UK,0,2318.5
2007,NUTS,2010,UK,0,2289.849
2008,NUTS,2010,UK,0,2346.939
2009,NUTS,2010,UK,0,2370.0
2010,NUTS,2010,UK,0,2511.456
2011,NUTS,2010,UK,0,2348.8
2012,NUTS,2010,UK,0,2173.0
2013,NUTS,2010,UK,0,2280.9
2014,NUTS,2010,UK,0,2222.2
2015,NUTS,2010,UK,0,2097.1
2016,NUTS,2010,UK,0,2171.2
2017,NUTS,2010,UK,0,2196.4
2018,NUTS,2010,UK,0,2460.3
2019,NUTS,2010,UK,0,2565.0
1995,NUTS,2010,UKC,1,4.0
1996,NUTS,2010,UKC,1,4.0
1997,NUTS,2010,UKC,1,3.0
1998,NUTS,2010,UKC,1,3.0
1999,NUTS,2010,UKC,1,2.0
2000,NUTS,2010,UKC,1,2.0
2001,NUTS,2010,UKC,1,19.0
2002,NUTS,2010,UKC,1,5.63
2003,NUTS,2010,UKC,1,2.0
2004,NUTS,2010,UKC,1,2.0
2005,NUTS,2010,UKC,1,2.0
2006,NUTS,2010,UKC,1,2.543
2007,NUTS,2010,UKC,1,0.932
2008,NUTS,2010,UKC,1,1.766
2009,NUTS,2010,UKC,1,0.9
2010,NUTS,2010,UKC,1,2.2
2011,NUTS,2010,UKC,1,0.2
2012,NUTS,2010,UKC,1,0.3
2013,NUTS,2010,UKC,1,0.6
2014,NUTS,2010,UKC,1,0.7
2015,NUTS,2010,UKC,1,47.2
2016,NUTS,2010,UKC,1,47.1
2017,NUTS,2010,UKC,1,
2018,NUTS,2010,UKC,1,
2002,NUTS,2010,UKC1,2,2.37
2003,NUTS,2010,UKC1,2,0.38
2004,NUTS,2010,UKC1,2,1.0
2008,NUTS,2010,UKC1,2,0.883
2009,NUTS,2010,UKC1,2,0.6
2010,NUTS,2010,UKC1,2,0.3
2011,NUTS,2010,UKC1,2,0.2
2012,NUTS,2010,UKC1,2,0.1
2013,NUTS,2010,UKC1,2,0.1
2014,NUTS,2010,UKC1,2,0.3
2015,NUTS,2010,UKC1,2,0.2
2016,NUTS,2010,UKC1,2,0.1
2017,NUTS,2010,UKC1,2,
2018,NUTS,2010,UKC1,2,
2002,NUTS,2010,UKC2,2,3.26
2003,NUTS,2010,UKC2,2,1.71
2004,NUTS,2010,UKC2,2,1.0
2005,NUTS,2010,UKC2,2,2.0
2006,NUTS,2010,UKC2,2,2.206
2007,NUTS,2010,UKC2,2,0.852
2008,NUTS,2010,UKC2,2,0.883
2009,NUTS,2010,UKC2,2,0.3
2010,NUTS,2010,UKC2,2,1.9
2011,NUTS,2010,UKC2,2,0.0
2012,NUTS,2010,UKC2,2,0.2
2013,NUTS,2010,UKC2,2,0.5
2014,NUTS,2010,UKC2,2,0.4
2015,NUTS,2010,UKC2,2,47.0
2016,NUTS,2010,UKC2,2,46.9
2017,NUTS,2010,UKC2,2,
2018,NUTS,2010,UKC2,2,
1995,NUTS,2010,UKD,1,62.0
1996,NUTS,2010,UKD,1,55.0
1997,NUTS,2010,UKD,1,62.0
1998,NUTS,2010,UKD,1,57.0
1999,NUTS,2010,UKD,1,48.0
2000,NUTS,2010,UKD,1,57.0
2001,NUTS,2010,UKD,1,66.0
2002,NUTS,2010,UKD,1,67.08
2003,NUTS,2010,UKD,1,75.0
2004,NUTS,2010,UKD,1,84.0
2005,NUTS,2010,UKD,1,86.0
2006,NUTS,2010,UKD,1,86.49
2007,NUTS,2010,UKD,1,91.904
2008,NUTS,2010,UKD,1,84.283
2009,NUTS,2010,UKD,1,88.3
2010,NUTS,2010,UKD,1,90.6
2011,NUTS,2010,UKD,1,83.4
2012,NUTS,2010,UKD,1,75.3
2013,NUTS,2010,UKD,1,84.1
2014,NUTS,2010,UKD,1,86.8
2015,NUTS,2010,UKD,1,150.2
2016,NUTS,2010,UKD,1,163.6
2017,NUTS,2010,UKD,1,
2018,NUTS,2010,UKD,1,
2002,NUTS,2010,UKD1,2,8.92
2003,NUTS,2010,UKD1,2,20.0
2004,NUTS,2010,UKD1,2,1.0
2005,NUTS,2010,UKD1,2,1.0
2006,NUTS,2010,UKD1,2,1.575
2008,NUTS,2010,UKD1,2,0.631
2009,NUTS,2010,UKD1,2,0.5
2010,NUTS,2010,UKD1,2,0.1
2011,NUTS,2010,UKD1,2,0.4
2012,NUTS,2010,UKD1,2,0.4
2013,NUTS,2010,UKD1,2,0.7
2014,NUTS,2010,UKD1,2,0.9
2015,NUTS,2010,UKD1,2,22.1
2016,NUTS,2010,UKD1,2,23.2
2017,NUTS,2010,UKD1,2,
2018,NUTS,2010,UKD1,2,
2002,NUTS,2010,UKD3,2,0.91
2003,NUTS,2010,UKD3,2,1.8
2004,NUTS,2010,UKD3,2,3.0
2005,NUTS,2010,UKD3,2,3.0
2006,NUTS,2010,UKD3,2,3.353
2007,NUTS,2010,UKD3,2,2.922
2008,NUTS,2010,UKD3,2,3.533
2009,NUTS,2010,UKD3,2,3.7
2010,NUTS,2010,UKD3,2,5.4
2011,NUTS,2010,UKD3,2,4.4
2012,NUTS,2010,UKD3,2,10.2
2013,NUTS,2010,UKD3,2,11.4
2014,NUTS,2010,UKD3,2,13.0
2015,NUTS,2010,UKD3,2,21.0
2016,NUTS,2010,UKD3,2,22.3
2017,NUTS,2010,UKD3,2,
2018,NUTS,2010,UKD3,2,
2002,NUTS,2010,UKD4,2,1.48
2003,NUTS,2010,UKD4,2,0.09
2004,NUTS,2010,UKD4,2,10.0
2005,NUTS,2010,UKD4,2,11.0
2006,NUTS,2010,UKD4,2,10.465
2007,NUTS,2010,UKD4,2,11.202
2008,NUTS,2010,UKD4,2,12.617
2009,NUTS,2010,UKD4,2,18.3
2010,NUTS,2010,UKD4,2,19.6
2011,NUTS,2010,UKD4,2,16.8
2012,NUTS,2010,UKD4,2,13.5
2013,NUTS,2010,UKD4,2,13.9
2014,NUTS,2010,UKD4,2,14.0
2015,NUTS,2010,UKD4,2,13.1
2016,NUTS,2010,UKD4,2,13.1
2017,NUTS,2010,UKD4,2,
2018,NUTS,2010,UKD4,2,
2009,NUTS,2010,UKD6,2,42.4
2010,NUTS,2010,UKD6,2,41.8
2011,NUTS,2010,UKD6,2,38.6
2012,NUTS,2010,UKD6,2,33.0
2013,NUTS,2010,UKD6,2,35.1
2014,NUTS,2010,UKD6,2,37.7
2015,NUTS,2010,UKD6,2,80.3
2016,NUTS,2010,UKD6,2,91.3
2017,NUTS,2010,UKD6,2,
2018,NUTS,2010,UKD6,2,
2009,NUTS,2010,UKD7,2,23.4
2010,NUTS,2010,UKD7,2,23.7
2011,NUTS,2010,UKD7,2,23.2
2012,NUTS,2010,UKD7,2,18.2
2013,NUTS,2010,UKD7,2,23.0
2014,NUTS,2010,UKD7,2,21.2
2015,NUTS,2010,UKD7,2,13.7
2016,NUTS,2010,UKD7,2,13.7
2017,NUTS,2010,UKD7,2,
2018,NUTS,2010,UKD7,2,
1995,NUTS,2010,UKE,1,35.0
1996,NUTS,2010,UKE,1,34.0
1997,NUTS,2010,UKE,1,45.0
1998,NUTS,2010,UKE,1,40.0
1999,NUTS,2010,UKE,1,40.0
2000,NUTS,2010,UKE,1,48.0
2001,NUTS,2010,UKE,1,50.0
2002,NUTS,2010,UKE,1,61.94
2003,NUTS,2010,UKE,1,50.0
2004,NUTS,2010,UKE,1,48.0
2005,NUTS,2010,UKE,1,49.0
2006,NUTS,2010,UKE,1,59.293
2007,NUTS,2010,UKE,1,49.296
2008,NUTS,2010,UKE,1,59.806
2009,NUTS,2010,UKE,1,61.2
2010,NUTS,2010,UKE,1,54.3
2011,NUTS,2010,UKE,1,57.0
2012,NUTS,2010,UKE,1,57.6
2013,NUTS,2010,UKE,1,73.6
2014,NUTS,2010,UKE,1,70.4
2015,NUTS,2010,UKE,1,110.6
2016,NUTS,2010,UKE,1,115.6
2017,NUTS,2010,UKE,1,120.7
2018,NUTS,2010,UKE,1,120.2
2005,NUTS,2010,UKE1,2,2.0
2006,NUTS,2010,UKE1,2,2.926
2008,NUTS,2010,UKE1,2,0.252
2009,NUTS,2010,UKE1,2,0.1
2010,NUTS,2010,UKE1,2,0.0
2011,NUTS,2010,UKE1,2,0.0
2012,NUTS,2010,UKE1,2,0.0
2013,NUTS,2010,UKE1,2,0.0
2014,NUTS,2010,UKE1,2,0.0
2015,NUTS,2010,UKE1,2,0.0
2016,NUTS,2010,UKE1,2,0.1
2017,NUTS,2010,UKE1,2,0.0
2018,NUTS,2010,UKE1,2,0.1
2002,NUTS,2010,UKE2,2,26.56
2003,NUTS,2010,UKE2,2,26.34
2004,NUTS,2010,UKE2,2,33.0
2005,NUTS,2010,UKE2,2,36.0
2006,NUTS,2010,UKE2,2,37.954
2007,NUTS,2010,UKE2,2,37.126
2008,NUTS,2010,UKE2,2,43.403
2009,NUTS,2010,UKE2,2,47.3
2010,NUTS,2010,UKE2,2,44.0
2011,NUTS,2010,UKE2,2,47.7
2012,NUTS,2010,UKE2,2,48.9
2013,NUTS,2010,UKE2,2,62.1
2014,NUTS,2010,UKE2,2,58.2
2015,NUTS,2010,UKE2,2,37.2
2016,NUTS,2010,UKE2,2,37.3
2017,NUTS,2010,UKE2,2,39.7
2018,NUTS,2010,UKE2,2,39.2
2002,NUTS,2010,UKE3,2,27.84
2003,NUTS,2010,UKE3,2,21.65
2004,NUTS,2010,UKE3,2,15.0
2005,NUTS,2010,UKE3,2,11.0
2006,NUTS,2010,UKE3,2,14.61
2007,NUTS,2010,UKE3,2,11.716
2008,NUTS,2010,UKE3,2,13.248
2009,NUTS,2010,UKE3,2,10.7
2010,NUTS,2010,UKE3,2,8.4
2011,NUTS,2010,UKE3,2,8.1
2012,NUTS,2010,UKE3,2,7.6
2013,NUTS,2010,UKE3,2,9.1
2014,NUTS,2010,UKE3,2,10.8
2015,NUTS,2010,UKE3,2,37.0
2016,NUTS,2010,UKE3,2,39.6
2017,NUTS,2010,UKE3,2,41.9
2018,NUTS,2010,UKE3,2,42.7
2002,NUTS,2010,UKE4,2,7.54
2006,NUTS,2010,UKE4,2,3.804
2008,NUTS,2010,UKE4,2,2.902
2009,NUTS,2010,UKE4,2,3.0
2010,NUTS,2010,UKE4,2,1.9
2011,NUTS,2010,UKE4,2,1.2
2012,NUTS,2010,UKE4,2,1.1
2013,NUTS,2010,UKE4,2,2.4
2014,NUTS,2010,UKE4,2,1.4
2015,NUTS,2010,UKE4,2,36.4
2016,NUTS,2010,UKE4,2,38.5
2017,NUTS,2010,UKE4,2,39.1
2018,NUTS,2010,UKE4,2,38.2
1995,NUTS,2010,UKF,1,60.0
1996,NUTS,2010,UKF,1,53.0
