year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_hc_rse_total_t
2017,NUTS,2010,RO31,2,1415.0
2018,NUTS,2010,RO31,2,1408.0
2019,NUTS,2010,RO31,2,1362.0
2002,NUTS,2010,RO32,2,11086.0
2003,NUTS,2010,RO32,2,12131.0
2004,NUTS,2010,RO32,2,13420.0
2005,NUTS,2010,RO32,2,16041.0
2006,NUTS,2010,RO32,2,13403.0
2007,NUTS,2010,RO32,2,14361.0
2008,NUTS,2010,RO32,2,14347.0
2009,NUTS,2010,RO32,2,13399.0
2010,NUTS,2010,RO32,2,13225.0
2011,NUTS,2010,RO32,2,11398.0
2012,NUTS,2010,RO32,2,13131.0
2013,NUTS,2010,RO32,2,12652.0
2014,NUTS,2010,RO32,2,12468.0
2015,NUTS,2010,RO32,2,12655.0
2016,NUTS,2010,RO32,2,13384.0
2017,NUTS,2010,RO32,2,13411.0
2018,NUTS,2010,RO32,2,13856.0
2019,NUTS,2010,RO32,2,13229.0
2002,NUTS,2010,RO4,1,3377.0
2003,NUTS,2010,RO4,1,4730.0
2004,NUTS,2010,RO4,1,4824.0
2005,NUTS,2010,RO4,1,3417.0
2006,NUTS,2010,RO4,1,3218.0
2007,NUTS,2010,RO4,1,4032.0
2008,NUTS,2010,RO4,1,3752.0
2009,NUTS,2010,RO4,1,4613.0
2010,NUTS,2010,RO4,1,5078.0
2011,NUTS,2010,RO4,1,4000.0
2012,NUTS,2010,RO4,1,4324.0
2013,NUTS,2010,RO4,1,4535.0
2014,NUTS,2010,RO4,1,4251.0
2015,NUTS,2010,RO4,1,4253.0
2016,NUTS,2010,RO4,1,4120.0
2017,NUTS,2010,RO4,1,4144.0
2018,NUTS,2010,RO4,1,3731.0
2019,NUTS,2010,RO4,1,3641.0
2002,NUTS,2010,RO41,2,2142.0
2003,NUTS,2010,RO41,2,2248.0
2004,NUTS,2010,RO41,2,2256.0
2005,NUTS,2010,RO41,2,2142.0
2006,NUTS,2010,RO41,2,2102.0
2007,NUTS,2010,RO41,2,2175.0
2008,NUTS,2010,RO41,2,2071.0
2009,NUTS,2010,RO41,2,2082.0
2010,NUTS,2010,RO41,2,2127.0
2011,NUTS,2010,RO41,2,1700.0
2012,NUTS,2010,RO41,2,1608.0
2013,NUTS,2010,RO41,2,1612.0
2014,NUTS,2010,RO41,2,1625.0
2015,NUTS,2010,RO41,2,1703.0
2016,NUTS,2010,RO41,2,1622.0
2017,NUTS,2010,RO41,2,1651.0
2018,NUTS,2010,RO41,2,1033.0
2019,NUTS,2010,RO41,2,1002.0
2002,NUTS,2010,RO42,2,1235.0
2003,NUTS,2010,RO42,2,2482.0
2004,NUTS,2010,RO42,2,2568.0
2005,NUTS,2010,RO42,2,1275.0
2006,NUTS,2010,RO42,2,1116.0
2007,NUTS,2010,RO42,2,1857.0
2008,NUTS,2010,RO42,2,1681.0
2009,NUTS,2010,RO42,2,2531.0
2010,NUTS,2010,RO42,2,2951.0
2011,NUTS,2010,RO42,2,2300.0
2012,NUTS,2010,RO42,2,2716.0
2013,NUTS,2010,RO42,2,2923.0
2014,NUTS,2010,RO42,2,2626.0
2015,NUTS,2010,RO42,2,2550.0
2016,NUTS,2010,RO42,2,2498.0
2017,NUTS,2010,RO42,2,2493.0
2018,NUTS,2010,RO42,2,2698.0
2019,NUTS,2010,RO42,2,2639.0
2008,NUTS,2010,RS,0,11534.0
2009,NUTS,2010,RS,0,12006.0
2010,NUTS,2010,RS,0,12637.0
2011,NUTS,2010,RS,0,13609.0
2012,NUTS,2010,RS,0,13249.0
2013,NUTS,2010,RS,0,14643.0
2014,NUTS,2010,RS,0,15163.0
2015,NUTS,2010,RS,0,16338.0
2016,NUTS,2010,RS,0,16592.0
2017,NUTS,2010,RS,0,16182.0
2018,NUTS,2010,RS,0,16213.0
2019,NUTS,2010,RS,0,16399.0
2020,NUTS,2010,RS,0,16662.0
2018,NUTS,2010,RS1,1,13074.0
2019,NUTS,2010,RS1,1,13322.0
2020,NUTS,2010,RS1,1,13618.0
2018,NUTS,2010,RS11,2,9084.0
2019,NUTS,2010,RS11,2,9474.0
2020,NUTS,2010,RS11,2,9777.0
2018,NUTS,2010,RS12,2,3990.0
2019,NUTS,2010,RS12,2,3848.0
2020,NUTS,2010,RS12,2,3841.0
2018,NUTS,2010,RS2,1,3139.0
2019,NUTS,2010,RS2,1,3077.0
2020,NUTS,2010,RS2,1,3044.0
2018,NUTS,2010,RS21,2,1370.0
2019,NUTS,2010,RS21,2,1230.0
2020,NUTS,2010,RS21,2,1311.0
2018,NUTS,2010,RS22,2,1769.0
2019,NUTS,2010,RS22,2,1847.0
2020,NUTS,2010,RS22,2,1733.0
1989,NUTS,2010,RU,0,1118812.0
1990,NUTS,2010,RU,0,992571.0
1991,NUTS,2010,RU,0,878482.0
1992,NUTS,2010,RU,0,804043.0
1993,NUTS,2010,RU,0,644881.0
1994,NUTS,2010,RU,0,525319.0
1995,NUTS,2010,RU,0,518690.0
1996,NUTS,2010,RU,0,484796.0
1997,NUTS,2010,RU,0,455108.0
1998,NUTS,2010,RU,0,416958.0
1999,NUTS,2010,RU,0,420212.0
2000,NUTS,2010,RU,0,425954.0
2001,NUTS,2010,RU,0,422176.0
2002,NUTS,2010,RU,0,414676.0
2003,NUTS,2010,RU,0,409775.0
2004,NUTS,2010,RU,0,401425.0
2005,NUTS,2010,RU,0,391121.0
2006,NUTS,2010,RU,0,388939.0
2007,NUTS,2010,RU,0,392849.0
2008,NUTS,2010,RU,0,375804.0
2009,NUTS,2010,RU,0,369237.0
2010,NUTS,2010,RU,0,368915.0
2011,NUTS,2010,RU,0,374791.0
2012,NUTS,2010,RU,0,372620.0
2013,NUTS,2010,RU,0,369015.0
2014,NUTS,2010,RU,0,373905.0
2015,NUTS,2010,RU,0,379411.0
2017,NUTS,2010,RU,0,359793.0
2018,NUTS,2010,RU,0,347854.0
2019,NUTS,2010,RU,0,348221.0
2005,NUTS,2010,SE,0,82459.0
2007,NUTS,2010,SE,0,71244.0
2009,NUTS,2010,SE,0,73025.0
2011,NUTS,2010,SE,0,80154.0
2013,NUTS,2010,SE,0,101820.0
2015,NUTS,2010,SE,0,108761.0
2017,NUTS,2010,SE,0,107042.0
2019,NUTS,2010,SE,0,111179.0
2007,NUTS,2010,SE1,1,34475.0
2009,NUTS,2010,SE1,1,36648.0
2011,NUTS,2010,SE1,1,37200.0
2013,NUTS,2010,SE1,1,50729.0
2015,NUTS,2010,SE1,1,55462.0
2017,NUTS,2010,SE1,1,51794.0
2019,NUTS,2010,SE1,1,53424.0
2007,NUTS,2010,SE11,2,22447.0
2009,NUTS,2010,SE11,2,21878.0
2011,NUTS,2010,SE11,2,21788.0
2013,NUTS,2010,SE11,2,31397.0
2015,NUTS,2010,SE11,2,33930.0
2017,NUTS,2010,SE11,2,33689.0
2019,NUTS,2010,SE11,2,33404.0
2007,NUTS,2010,SE12,2,12028.0
2009,NUTS,2010,SE12,2,14768.0
2011,NUTS,2010,SE12,2,15414.0
2013,NUTS,2010,SE12,2,19332.0
2015,NUTS,2010,SE12,2,21531.0
2017,NUTS,2010,SE12,2,18103.0
2019,NUTS,2010,SE12,2,20020.0
2007,NUTS,2010,SE2,1,28808.0
2009,NUTS,2010,SE2,1,27893.0
2011,NUTS,2010,SE2,1,33208.0
2013,NUTS,2010,SE2,1,39834.0
2015,NUTS,2010,SE2,1,42056.0
2017,NUTS,2010,SE2,1,46104.0
2007,NUTS,2010,SE21,2,3911.0
2009,NUTS,2010,SE21,2,2916.0
2011,NUTS,2010,SE21,2,3167.0
2013,NUTS,2010,SE21,2,4149.0
2015,NUTS,2010,SE21,2,3991.0
2007,NUTS,2010,SE22,2,10761.0
2009,NUTS,2010,SE22,2,9638.0
2011,NUTS,2010,SE22,2,9567.0
2013,NUTS,2010,SE22,2,14334.0
2015,NUTS,2010,SE22,2,14803.0
2017,NUTS,2010,SE22,2,14627.0
2019,NUTS,2010,SE22,2,16372.0
2007,NUTS,2010,SE23,2,14136.0
2009,NUTS,2010,SE23,2,15339.0
2011,NUTS,2010,SE23,2,20473.0
2013,NUTS,2010,SE23,2,21351.0
2015,NUTS,2010,SE23,2,23262.0
2017,NUTS,2010,SE23,2,27820.0
2019,NUTS,2010,SE23,2,27902.0
2007,NUTS,2010,SE3,1,7846.0
2009,NUTS,2010,SE3,1,8230.0
2011,NUTS,2010,SE3,1,9353.0
2013,NUTS,2010,SE3,1,10768.0
2015,NUTS,2010,SE3,1,10993.0
2017,NUTS,2010,SE3,1,9025.0
2007,NUTS,2010,SE31,2,2846.0
2009,NUTS,2010,SE31,2,2745.0
2011,NUTS,2010,SE31,2,3156.0
2013,NUTS,2010,SE31,2,4133.0
2015,NUTS,2010,SE31,2,4338.0
2017,NUTS,2010,SE31,2,3394.0
2019,NUTS,2010,SE31,2,3516.0
2007,NUTS,2010,SE32,2,774.0
2009,NUTS,2010,SE32,2,967.0
2011,NUTS,2010,SE32,2,1043.0
2013,NUTS,2010,SE32,2,1130.0
2015,NUTS,2010,SE32,2,1067.0
2007,NUTS,2010,SE33,2,4226.0
2009,NUTS,2010,SE33,2,4519.0
2011,NUTS,2010,SE33,2,5156.0
2013,NUTS,2010,SE33,2,5505.0
2015,NUTS,2010,SE33,2,5590.0
2017,NUTS,2010,SE33,2,4517.0
2019,NUTS,2010,SE33,2,4899.0
1993,NUTS,2010,SI,0,4900.0
1994,NUTS,2010,SI,0,5911.0
1995,NUTS,2010,SI,0,6094.0
1996,NUTS,2010,SI,0,6220.0
1997,NUTS,2010,SI,0,6072.0
1998,NUTS,2010,SI,0,6425.0
1999,NUTS,2010,SI,0,6721.0
2000,NUTS,2010,SI,0,6562.0
2001,NUTS,2010,SI,0,6740.0
2002,NUTS,2010,SI,0,7027.0
2003,NUTS,2010,SI,0,5428.0
2004,NUTS,2010,SI,0,5842.0
2005,NUTS,2010,SI,0,7644.0
2006,NUTS,2010,SI,0,8270.0
2007,NUTS,2010,SI,0,8742.0
2008,NUTS,2010,SI,0,10124.0
2009,NUTS,2010,SI,0,10444.0
2010,NUTS,2010,SI,0,11056.0
2011,NUTS,2010,SI,0,12514.0
2012,NUTS,2010,SI,0,12362.0
2013,NUTS,2010,SI,0,12111.0
2014,NUTS,2010,SI,0,12155.0
2015,NUTS,2010,SI,0,11308.0
2016,NUTS,2010,SI,0,11282.0
2017,NUTS,2010,SI,0,14079.0
2018,NUTS,2010,SI,0,15388.0
2019,NUTS,2010,SI,0,15925.0
1980,NUTS,2010,SI0,1,4297.0
1981,NUTS,2010,SI0,1,4190.0
1982,NUTS,2010,SI0,1,4519.0
1983,NUTS,2010,SI0,1,5008.0
1984,NUTS,2010,SI0,1,5141.0
1985,NUTS,2010,SI0,1,5214.0
1986,NUTS,2010,SI0,1,5266.0
1987,NUTS,2010,SI0,1,5628.0
1988,NUTS,2010,SI0,1,5884.0
1989,NUTS,2010,SI0,1,5643.0
1990,NUTS,2010,SI0,1,5446.0
1991,NUTS,2010,SI0,1,5565.0
1992,NUTS,2010,SI0,1,5584.0
1993,NUTS,2010,SI0,1,4900.0
1994,NUTS,2010,SI0,1,5911.0
1995,NUTS,2010,SI0,1,6094.0
1996,NUTS,2010,SI0,1,6220.0
1997,NUTS,2010,SI0,1,6072.0
1998,NUTS,2010,SI0,1,6425.0
1999,NUTS,2010,SI0,1,6721.0
2000,NUTS,2010,SI0,1,6562.0
2001,NUTS,2010,SI0,1,6740.0
2002,NUTS,2010,SI0,1,7027.0
2003,NUTS,2010,SI0,1,5428.0
2004,NUTS,2010,SI0,1,5842.0
2005,NUTS,2010,SI0,1,7644.0
2006,NUTS,2010,SI0,1,8270.0
2007,NUTS,2010,SI0,1,8742.0
2008,NUTS,2010,SI0,1,10124.0
2009,NUTS,2010,SI0,1,10444.0
2010,NUTS,2010,SI0,1,11056.0
2011,NUTS,2010,SI0,1,12514.0
2012,NUTS,2010,SI0,1,12362.0
2013,NUTS,2010,SI0,1,12111.0
2014,NUTS,2010,SI0,1,12155.0
2015,NUTS,2010,SI0,1,11308.0
2016,NUTS,2010,SI0,1,11282.0
2017,NUTS,2010,SI0,1,14079.0
2018,NUTS,2010,SI0,1,15388.0
2019,NUTS,2010,SI0,1,15925.0
2013,NUTS,2010,SI03,2,3067.0
2014,NUTS,2010,SI03,2,3061.0
2015,NUTS,2010,SI03,2,2718.0
2016,NUTS,2010,SI03,2,2721.0
2017,NUTS,2010,SI03,2,3429.0
2018,NUTS,2010,SI03,2,4020.0
2019,NUTS,2010,SI03,2,4395.0
2013,NUTS,2010,SI04,2,9042.0
2014,NUTS,2010,SI04,2,9094.0
2015,NUTS,2010,SI04,2,8591.0
2016,NUTS,2010,SI04,2,8562.0
2017,NUTS,2010,SI04,2,10649.0
2018,NUTS,2010,SI04,2,11367.0
2019,NUTS,2010,SI04,2,11531.0
1994,NUTS,2010,SK,0,16220.0
1995,NUTS,2010,SK,0,15810.0
1996,NUTS,2010,SK,0,15832.0
1997,NUTS,2010,SK,0,16564.0
1998,NUTS,2010,SK,0,17033.0
1999,NUTS,2010,SK,0,15425.0
2000,NUTS,2010,SK,0,15747.0
2001,NUTS,2010,SK,0,15923.0
2002,NUTS,2010,SK,0,15385.0
2003,NUTS,2010,SK,0,16108.0
2004,NUTS,2010,SK,0,17354.0
2005,NUTS,2010,SK,0,17526.0
2006,NUTS,2010,SK,0,18816.0
2007,NUTS,2010,SK,0,19375.0
2008,NUTS,2010,SK,0,19814.0
2009,NUTS,2010,SK,0,21832.0
2010,NUTS,2010,SK,0,24049.0
2011,NUTS,2010,SK,0,24711.0
2012,NUTS,2010,SK,0,25069.0
2013,NUTS,2010,SK,0,24441.0
2014,NUTS,2010,SK,0,25080.0
2015,NUTS,2010,SK,0,24396.0
2016,NUTS,2010,SK,0,26720.0
2017,NUTS,2010,SK,0,26861.0
2018,NUTS,2010,SK,0,28755.0
2019,NUTS,2010,SK,0,28851.0
2020,NUTS,2010,SK,0,28696.0
2000,NUTS,2010,SK01,2,7395.0
2001,NUTS,2010,SK01,2,7396.0
2002,NUTS,2010,SK01,2,7481.0
2003,NUTS,2010,SK01,2,7889.0
2004,NUTS,2010,SK01,2,8357.0
2005,NUTS,2010,SK01,2,8071.0
2006,NUTS,2010,SK01,2,8858.0
2007,NUTS,2010,SK01,2,8905.0
2008,NUTS,2010,SK01,2,9211.0
2009,NUTS,2010,SK01,2,10489.0
2010,NUTS,2010,SK01,2,11992.0
2011,NUTS,2010,SK01,2,12710.0
2012,NUTS,2010,SK01,2,12533.0
2013,NUTS,2010,SK01,2,11836.0
2014,NUTS,2010,SK01,2,11435.0
2015,NUTS,2010,SK01,2,10755.0
2016,NUTS,2010,SK01,2,12985.0
2017,NUTS,2010,SK01,2,12390.0
2018,NUTS,2010,SK01,2,13594.0
2019,NUTS,2010,SK01,2,13562.0
2020,NUTS,2010,SK01,2,13858.0
2000,NUTS,2010,SK02,2,2743.0
2001,NUTS,2010,SK02,2,2993.0
2002,NUTS,2010,SK02,2,2641.0
2003,NUTS,2010,SK02,2,2728.0
2004,NUTS,2010,SK02,2,2937.0
2005,NUTS,2010,SK02,2,3270.0
2006,NUTS,2010,SK02,2,3410.0
2007,NUTS,2010,SK02,2,3639.0
2008,NUTS,2010,SK02,2,3675.0
2009,NUTS,2010,SK02,2,3843.0
2010,NUTS,2010,SK02,2,3840.0
2011,NUTS,2010,SK02,2,3608.0
2012,NUTS,2010,SK02,2,3745.0
2013,NUTS,2010,SK02,2,4079.0
2014,NUTS,2010,SK02,2,4883.0
2015,NUTS,2010,SK02,2,4802.0
2016,NUTS,2010,SK02,2,4418.0
2017,NUTS,2010,SK02,2,4811.0
2018,NUTS,2010,SK02,2,5058.0
2019,NUTS,2010,SK02,2,5056.0
2020,NUTS,2010,SK02,2,5046.0
2000,NUTS,2010,SK03,2,2484.0
2001,NUTS,2010,SK03,2,2419.0
2002,NUTS,2010,SK03,2,2368.0
2003,NUTS,2010,SK03,2,2542.0
2004,NUTS,2010,SK03,2,2915.0
2005,NUTS,2010,SK03,2,2885.0
2006,NUTS,2010,SK03,2,3150.0
2007,NUTS,2010,SK03,2,3022.0
2008,NUTS,2010,SK03,2,3301.0
2009,NUTS,2010,SK03,2,3504.0
2010,NUTS,2010,SK03,2,3913.0
2011,NUTS,2010,SK03,2,3996.0
2012,NUTS,2010,SK03,2,4223.0
2013,NUTS,2010,SK03,2,3957.0
2014,NUTS,2010,SK03,2,4219.0
2015,NUTS,2010,SK03,2,4255.0
2016,NUTS,2010,SK03,2,4681.0
2017,NUTS,2010,SK03,2,4801.0
2018,NUTS,2010,SK03,2,4901.0
2019,NUTS,2010,SK03,2,4772.0
2020,NUTS,2010,SK03,2,4550.0
2000,NUTS,2010,SK04,2,3127.0
2001,NUTS,2010,SK04,2,3115.0
2002,NUTS,2010,SK04,2,2895.0
2003,NUTS,2010,SK04,2,2949.0
2004,NUTS,2010,SK04,2,3145.0
2005,NUTS,2010,SK04,2,3300.0
2006,NUTS,2010,SK04,2,3398.0
2007,NUTS,2010,SK04,2,3809.0
2008,NUTS,2010,SK04,2,3627.0
2009,NUTS,2010,SK04,2,3996.0
2010,NUTS,2010,SK04,2,4304.0
2011,NUTS,2010,SK04,2,4397.0
2012,NUTS,2010,SK04,2,4568.0
2013,NUTS,2010,SK04,2,4569.0
2014,NUTS,2010,SK04,2,4543.0
2015,NUTS,2010,SK04,2,4584.0
2016,NUTS,2010,SK04,2,4636.0
2017,NUTS,2010,SK04,2,4859.0
2018,NUTS,2010,SK04,2,5202.0
2019,NUTS,2010,SK04,2,5461.0
2020,NUTS,2010,SK04,2,5242.0
1996,NUTS,2010,TR,0,51170.0
1997,NUTS,2010,TR,0,54577.0
1998,NUTS,2010,TR,0,54061.0
1999,NUTS,2010,TR,0,58020.0
2000,NUTS,2010,TR,0,67512.0
2001,NUTS,2010,TR,0,67190.0
2002,NUTS,2010,TR,0,71288.0
2003,NUTS,2010,TR,0,74520.0
2004,NUTS,2010,TR,0,77110.0
2005,NUTS,2010,TR,0,83856.0
2006,NUTS,2010,TR,0,90118.0
2007,NUTS,2010,TR,0,101961.0
2008,NUTS,2010,TR,0,106423.0
2009,NUTS,2010,TR,0,114436.0
2010,NUTS,2010,TR,0,124796.0
2011,NUTS,2010,TR,0,137452.0
2012,NUTS,2010,TR,0,155133.0
2013,NUTS,2010,TR,0,166097.0
2014,NUTS,2010,TR,0,181544.0
2015,NUTS,2010,TR,0,190784.0
2016,NUTS,2010,TR,0,191769.0
2017,NUTS,2010,TR,0,210769.0
2018,NUTS,2010,TR,0,230030.0
2019,NUTS,2010,TR,0,243773.0
2020,NUTS,2010,TR,0,257930.0
2005,NUTS,2010,UK,0,364807.0
2007,NUTS,2010,UK,0,377210.0
2009,NUTS,2010,UK,0,385489.0
2010,NUTS,2010,UK,0,394755.0
2011,NUTS,2010,UK,0,429009.0
2012,NUTS,2010,UK,0,442385.0
2013,NUTS,2010,UK,0,466689.0
2014,NUTS,2010,UK,0,489181.0
2015,NUTS,2010,UK,0,496953.0
2016,NUTS,2010,UK,0,510980.0
2017,NUTS,2010,UK,0,520936.0
2018,NUTS,2010,UK,0,535477.0
2005,NUTS,2010,UKC,1,12357.0
2007,NUTS,2010,UKC,1,13116.0
2009,NUTS,2010,UKC,1,13488.0
2011,NUTS,2010,UKC,1,15499.0
2012,NUTS,2010,UKC,1,15890.0
2013,NUTS,2010,UKC,1,17074.0
2014,NUTS,2010,UKC,1,17175.0
2015,NUTS,2010,UKC,1,18018.0
2016,NUTS,2010,UKC,1,18462.0
2017,NUTS,2010,UKC,1,18892.0
2018,NUTS,2010,UKC,1,19513.0
2005,NUTS,2010,UKC1,2,4602.0
2007,NUTS,2010,UKC1,2,4959.0
2009,NUTS,2010,UKC1,2,5373.0
2011,NUTS,2010,UKC1,2,5961.0
2012,NUTS,2010,UKC1,2,6224.0
2013,NUTS,2010,UKC1,2,7014.0
2014,NUTS,2010,UKC1,2,6563.0
2015,NUTS,2010,UKC1,2,6683.0
2016,NUTS,2010,UKC1,2,6680.0
2017,NUTS,2010,UKC1,2,6715.0
2018,NUTS,2010,UKC1,2,7048.0
2005,NUTS,2010,UKC2,2,7755.0
2007,NUTS,2010,UKC2,2,8156.0
2009,NUTS,2010,UKC2,2,8115.0
2011,NUTS,2010,UKC2,2,9538.0
2012,NUTS,2010,UKC2,2,9667.0
2013,NUTS,2010,UKC2,2,10060.0
2014,NUTS,2010,UKC2,2,10612.0
2015,NUTS,2010,UKC2,2,11335.0
2016,NUTS,2010,UKC2,2,11782.0
2017,NUTS,2010,UKC2,2,12177.0
2018,NUTS,2010,UKC2,2,12466.0
2005,NUTS,2010,UKD,1,34491.0
2007,NUTS,2010,UKD,1,35809.0
2009,NUTS,2010,UKD,1,36230.0
2011,NUTS,2010,UKD,1,36631.0
2012,NUTS,2010,UKD,1,37746.0
2013,NUTS,2010,UKD,1,38971.0
2014,NUTS,2010,UKD,1,41590.0
2015,NUTS,2010,UKD,1,43226.0
2016,NUTS,2010,UKD,1,43988.0
2017,NUTS,2010,UKD,1,45503.0
2018,NUTS,2010,UKD,1,47013.0
2005,NUTS,2010,UKD1,2,1664.0
2007,NUTS,2010,UKD1,2,1940.0
2009,NUTS,2010,UKD1,2,1792.0
2011,NUTS,2010,UKD1,2,980.0
2012,NUTS,2010,UKD1,2,869.0
2013,NUTS,2010,UKD1,2,835.0
2014,NUTS,2010,UKD1,2,914.0
2015,NUTS,2010,UKD1,2,922.0
2016,NUTS,2010,UKD1,2,945.0
2017,NUTS,2010,UKD1,2,997.0
2018,NUTS,2010,UKD1,2,1107.0
2005,NUTS,2010,UKD3,2,14660.0
2007,NUTS,2010,UKD3,2,15398.0
2009,NUTS,2010,UKD3,2,15731.0
2011,NUTS,2010,UKD3,2,17021.0
2012,NUTS,2010,UKD3,2,17575.0
2013,NUTS,2010,UKD3,2,17341.0
2014,NUTS,2010,UKD3,2,18435.0
2015,NUTS,2010,UKD3,2,19091.0
2016,NUTS,2010,UKD3,2,19833.0
2017,NUTS,2010,UKD3,2,20113.0
2018,NUTS,2010,UKD3,2,20728.0
2005,NUTS,2010,UKD4,2,7488.0
2007,NUTS,2010,UKD4,2,7502.0
2009,NUTS,2010,UKD4,2,7968.0
2011,NUTS,2010,UKD4,2,7121.0
2012,NUTS,2010,UKD4,2,7413.0
2013,NUTS,2010,UKD4,2,7993.0
2014,NUTS,2010,UKD4,2,8300.0
2015,NUTS,2010,UKD4,2,8822.0
2016,NUTS,2010,UKD4,2,8376.0
2017,NUTS,2010,UKD4,2,9564.0
2018,NUTS,2010,UKD4,2,9964.0
2009,NUTS,2010,UKD6,2,3322.0
2011,NUTS,2010,UKD6,2,3478.0
2012,NUTS,2010,UKD6,2,3638.0
2013,NUTS,2010,UKD6,2,3854.0
2014,NUTS,2010,UKD6,2,4166.0
2015,NUTS,2010,UKD6,2,4130.0
2016,NUTS,2010,UKD6,2,3894.0
2017,NUTS,2010,UKD6,2,3675.0
2018,NUTS,2010,UKD6,2,3703.0
2009,NUTS,2010,UKD7,2,7418.0
2011,NUTS,2010,UKD7,2,8032.0
2012,NUTS,2010,UKD7,2,8251.0
2013,NUTS,2010,UKD7,2,8948.0
2014,NUTS,2010,UKD7,2,9775.0
2015,NUTS,2010,UKD7,2,10260.0
2016,NUTS,2010,UKD7,2,10940.0
2017,NUTS,2010,UKD7,2,11153.0
2018,NUTS,2010,UKD7,2,11512.0
2005,NUTS,2010,UKE,1,26443.0
2007,NUTS,2010,UKE,1,26933.0
2009,NUTS,2010,UKE,1,25245.0
2011,NUTS,2010,UKE,1,30461.0
2012,NUTS,2010,UKE,1,31804.0
2013,NUTS,2010,UKE,1,34932.0
2014,NUTS,2010,UKE,1,36119.0
2015,NUTS,2010,UKE,1,37806.0
2016,NUTS,2010,UKE,1,38033.0
2017,NUTS,2010,UKE,1,39505.0
2018,NUTS,2010,UKE,1,39981.0
2005,NUTS,2010,UKE1,2,2257.0
2007,NUTS,2010,UKE1,2,1884.0
2009,NUTS,2010,UKE1,2,2180.0
2011,NUTS,2010,UKE1,2,2142.0
2012,NUTS,2010,UKE1,2,3097.0
2013,NUTS,2010,UKE1,2,3245.0
2014,NUTS,2010,UKE1,2,3568.0
2015,NUTS,2010,UKE1,2,3232.0
2016,NUTS,2010,UKE1,2,3327.0
2017,NUTS,2010,UKE1,2,3282.0
2018,NUTS,2010,UKE1,2,3343.0
2005,NUTS,2010,UKE2,2,4541.0
2007,NUTS,2010,UKE2,2,4787.0
2009,NUTS,2010,UKE2,2,4817.0
2011,NUTS,2010,UKE2,2,5525.0
2012,NUTS,2010,UKE2,2,4871.0
2013,NUTS,2010,UKE2,2,5668.0
2014,NUTS,2010,UKE2,2,5862.0
2015,NUTS,2010,UKE2,2,6697.0
2016,NUTS,2010,UKE2,2,6748.0
2017,NUTS,2010,UKE2,2,6674.0
2018,NUTS,2010,UKE2,2,6837.0
2005,NUTS,2010,UKE3,2,7960.0
2007,NUTS,2010,UKE3,2,8333.0
2009,NUTS,2010,UKE3,2,6954.0
2011,NUTS,2010,UKE3,2,9655.0
2012,NUTS,2010,UKE3,2,9893.0
2013,NUTS,2010,UKE3,2,10936.0
2014,NUTS,2010,UKE3,2,11439.0
2015,NUTS,2010,UKE3,2,11704.0
2016,NUTS,2010,UKE3,2,11807.0
2017,NUTS,2010,UKE3,2,12293.0
2018,NUTS,2010,UKE3,2,12322.0
2005,NUTS,2010,UKE4,2,11685.0
2007,NUTS,2010,UKE4,2,11928.0
2009,NUTS,2010,UKE4,2,11294.0
2011,NUTS,2010,UKE4,2,13139.0
2012,NUTS,2010,UKE4,2,13943.0
2013,NUTS,2010,UKE4,2,15082.0
2014,NUTS,2010,UKE4,2,15250.0
2015,NUTS,2010,UKE4,2,16173.0
2016,NUTS,2010,UKE4,2,16152.0
2017,NUTS,2010,UKE4,2,17258.0
2018,NUTS,2010,UKE4,2,17478.0
2005,NUTS,2010,UKF,1,25392.0
2007,NUTS,2010,UKF,1,26253.0
2009,NUTS,2010,UKF,1,26815.0
2011,NUTS,2010,UKF,1,30162.0
2012,NUTS,2010,UKF,1,30771.0
2013,NUTS,2010,UKF,1,32981.0
2014,NUTS,2010,UKF,1,34547.0
2015,NUTS,2010,UKF,1,34241.0
2016,NUTS,2010,UKF,1,35882.0
2017,NUTS,2010,UKF,1,35553.0
2018,NUTS,2010,UKF,1,36890.0
2005,NUTS,2010,UKF1,2,13838.0
2007,NUTS,2010,UKF1,2,14517.0
2009,NUTS,2010,UKF1,2,14954.0
2011,NUTS,2010,UKF1,2,17686.0
2012,NUTS,2010,UKF1,2,18255.0
2013,NUTS,2010,UKF1,2,20121.0
2014,NUTS,2010,UKF1,2,21104.0
2015,NUTS,2010,UKF1,2,21016.0
2016,NUTS,2010,UKF1,2,22015.0
2017,NUTS,2010,UKF1,2,22121.0
2018,NUTS,2010,UKF1,2,23192.0
2005,NUTS,2010,UKF2,2,10265.0
2007,NUTS,2010,UKF2,2,10417.0
2009,NUTS,2010,UKF2,2,10460.0
2011,NUTS,2010,UKF2,2,11057.0
2012,NUTS,2010,UKF2,2,11049.0
2013,NUTS,2010,UKF2,2,11289.0
2014,NUTS,2010,UKF2,2,11833.0
2015,NUTS,2010,UKF2,2,11462.0
2016,NUTS,2010,UKF2,2,11953.0
2017,NUTS,2010,UKF2,2,11599.0
2018,NUTS,2010,UKF2,2,11809.0
2005,NUTS,2010,UKF3,2,1288.0
2007,NUTS,2010,UKF3,2,1319.0
2009,NUTS,2010,UKF3,2,1401.0
2011,NUTS,2010,UKF3,2,1419.0
2012,NUTS,2010,UKF3,2,1466.0
2013,NUTS,2010,UKF3,2,1571.0
2014,NUTS,2010,UKF3,2,1610.0
