year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_mio_eur_gov
2019,NUTS,2010,SE,0,728.957
2020,NUTS,2010,SE,0,737.162
1999,NUTS,2010,SE1,1,241.953
2003,NUTS,2010,SE1,1,316.959
2005,NUTS,2010,SE1,1,362.091
2007,NUTS,2010,SE1,1,389.617
2009,NUTS,2010,SE1,1,303.039
2011,NUTS,2010,SE1,1,340.761
2013,NUTS,2010,SE1,1,307.461
2015,NUTS,2010,SE1,1,285.348
2017,NUTS,2010,SE1,1,340.111
2019,NUTS,2010,SE1,1,382.28
1999,NUTS,2010,SE11,2,172.58
2003,NUTS,2010,SE11,2,235.966
2005,NUTS,2010,SE11,2,247.786
2007,NUTS,2010,SE11,2,237.727
2009,NUTS,2010,SE11,2,171.295
2011,NUTS,2010,SE11,2,183.171
2013,NUTS,2010,SE11,2,203.317
2015,NUTS,2010,SE11,2,190.838
2017,NUTS,2010,SE11,2,206.433
2019,NUTS,2010,SE11,2,218.338
1999,NUTS,2010,SE12,2,69.373
2003,NUTS,2010,SE12,2,80.993
2005,NUTS,2010,SE12,2,114.305
2007,NUTS,2010,SE12,2,151.89
2009,NUTS,2010,SE12,2,131.65
2011,NUTS,2010,SE12,2,157.589
2013,NUTS,2010,SE12,2,104.144
2015,NUTS,2010,SE12,2,94.724
2017,NUTS,2010,SE12,2,133.574
2019,NUTS,2010,SE12,2,163.942
1999,NUTS,2010,SE2,1,7.04
2003,NUTS,2010,SE2,1,10.741
2005,NUTS,2010,SE2,1,106.117
2007,NUTS,2010,SE2,1,117.404
2009,NUTS,2010,SE2,1,112.156
2011,NUTS,2010,SE2,1,155.596
2013,NUTS,2010,SE2,1,162.053
2015,NUTS,2010,SE2,1,157.16
2017,NUTS,2010,SE2,1,179.967
2019,NUTS,2010,SE2,1,252.618
1999,NUTS,2010,SE21,2,0.227
2003,NUTS,2010,SE21,2,0.438
2005,NUTS,2010,SE21,2,3.34
2007,NUTS,2010,SE21,2,7.459
2009,NUTS,2010,SE21,2,5.839
2011,NUTS,2010,SE21,2,7.309
2013,NUTS,2010,SE21,2,8.9
2015,NUTS,2010,SE21,2,7.056
2017,NUTS,2010,SE21,2,10.586
2019,NUTS,2010,SE21,2,11.427
1999,NUTS,2010,SE22,2,1.93
2003,NUTS,2010,SE22,2,3.836
2005,NUTS,2010,SE22,2,30.489
2007,NUTS,2010,SE22,2,34.81
2009,NUTS,2010,SE22,2,39.646
2011,NUTS,2010,SE22,2,60.799
2013,NUTS,2010,SE22,2,75.363
2015,NUTS,2010,SE22,2,68.958
2017,NUTS,2010,SE22,2,75.765
2019,NUTS,2010,SE22,2,100.197
1999,NUTS,2010,SE23,2,4.882
2003,NUTS,2010,SE23,2,6.466
2005,NUTS,2010,SE23,2,72.289
2007,NUTS,2010,SE23,2,75.134
2009,NUTS,2010,SE23,2,66.672
2011,NUTS,2010,SE23,2,87.377
2013,NUTS,2010,SE23,2,77.906
2015,NUTS,2010,SE23,2,81.253
2017,NUTS,2010,SE23,2,93.616
2019,NUTS,2010,SE23,2,140.994
1999,NUTS,2010,SE3,1,40.307
2003,NUTS,2010,SE3,1,42.963
2005,NUTS,2010,SE3,1,59.576
2007,NUTS,2010,SE3,1,66.702
2009,NUTS,2010,SE3,1,51.888
2011,NUTS,2010,SE3,1,70.544
2013,NUTS,2010,SE3,1,60.799
2015,NUTS,2010,SE3,1,58.374
2017,NUTS,2010,SE3,1,64.763
2019,NUTS,2010,SE3,1,72.811
1999,NUTS,2010,SE31,2,15.555
2003,NUTS,2010,SE31,2,14.138
2005,NUTS,2010,SE31,2,19.715
2007,NUTS,2010,SE31,2,23.892
2009,NUTS,2010,SE31,2,17.045
2011,NUTS,2010,SE31,2,23.81
2013,NUTS,2010,SE31,2,16.182
2015,NUTS,2010,SE31,2,13.685
2017,NUTS,2010,SE31,2,13.804
2019,NUTS,2010,SE31,2,14.638
1999,NUTS,2010,SE32,2,3.747
2003,NUTS,2010,SE32,2,0.438
2005,NUTS,2010,SE32,2,10.558
2007,NUTS,2010,SE32,2,6.162
2009,NUTS,2010,SE32,2,3.861
2011,NUTS,2010,SE32,2,4.098
2013,NUTS,2010,SE32,2,5.895
2015,NUTS,2010,SE32,2,5.346
2017,NUTS,2010,SE32,2,6.642
2019,NUTS,2010,SE32,2,5.1
1999,NUTS,2010,SE33,2,21.005
2003,NUTS,2010,SE33,2,28.386
2005,NUTS,2010,SE33,2,29.303
2007,NUTS,2010,SE33,2,36.648
2009,NUTS,2010,SE33,2,30.888
2011,NUTS,2010,SE33,2,42.747
2013,NUTS,2010,SE33,2,38.606
2015,NUTS,2010,SE33,2,39.451
2017,NUTS,2010,SE33,2,44.317
2019,NUTS,2010,SE33,2,53.073
1993,NUTS,2010,SI,0,53.828
1994,NUTS,2010,SI,0,62.65
1995,NUTS,2010,SI,0,61.28
1996,NUTS,2010,SI,0,57.093
1997,NUTS,2010,SI,0,64.417
1998,NUTS,2010,SI,0,78.581
1999,NUTS,2010,SI,0,81.019
2000,NUTS,2010,SI,0,77.022
2001,NUTS,2010,SI,0,82.937
2002,NUTS,2010,SI,0,83.122
2003,NUTS,2010,SI,0,72.442
2004,NUTS,2010,SI,0,75.257
2005,NUTS,2010,SI,0,99.905
2006,NUTS,2010,SI,0,118.561
2007,NUTS,2010,SI,0,122.49
2008,NUTS,2010,SI,0,135.225
2009,NUTS,2010,SI,0,136.351
2010,NUTS,2010,SI,0,135.921
2011,NUTS,2010,SI,0,127.831
2012,NUTS,2010,SI,0,121.483
2013,NUTS,2010,SI,0,121.662
2014,NUTS,2010,SI,0,108.289
2015,NUTS,2010,SI,0,115.218
2016,NUTS,2010,SI,0,109.131
2017,NUTS,2010,SI,0,110.681
2018,NUTS,2010,SI,0,120.932
2019,NUTS,2010,SI,0,136.638
2020,NUTS,2010,SI,0,138.591
1993,NUTS,2010,SI0,1,53.828
1994,NUTS,2010,SI0,1,62.65
1995,NUTS,2010,SI0,1,61.28
1996,NUTS,2010,SI0,1,57.093
1997,NUTS,2010,SI0,1,64.417
1998,NUTS,2010,SI0,1,78.581
1999,NUTS,2010,SI0,1,81.019
2000,NUTS,2010,SI0,1,77.022
2001,NUTS,2010,SI0,1,82.937
2002,NUTS,2010,SI0,1,83.122
2003,NUTS,2010,SI0,1,72.442
2004,NUTS,2010,SI0,1,75.257
2005,NUTS,2010,SI0,1,99.905
2006,NUTS,2010,SI0,1,118.561
2007,NUTS,2010,SI0,1,122.49
2008,NUTS,2010,SI0,1,135.225
2009,NUTS,2010,SI0,1,136.4
2010,NUTS,2010,SI0,1,135.878
2011,NUTS,2010,SI0,1,127.831
2012,NUTS,2010,SI0,1,121.483
2013,NUTS,2010,SI0,1,121.662
2014,NUTS,2010,SI0,1,108.289
2015,NUTS,2010,SI0,1,115.218
2016,NUTS,2010,SI0,1,109.131
2017,NUTS,2010,SI0,1,110.681
2018,NUTS,2010,SI0,1,120.932
2019,NUTS,2010,SI0,1,136.638
2013,NUTS,2010,SI03,2,7.755
2014,NUTS,2010,SI03,2,0.001
2015,NUTS,2010,SI03,2,0.835
2016,NUTS,2010,SI03,2,0.731
2017,NUTS,2010,SI03,2,0.619
2018,NUTS,2010,SI03,2,1.163
2019,NUTS,2010,SI03,2,1.42
2013,NUTS,2010,SI04,2,113.907
2014,NUTS,2010,SI04,2,107.191
2015,NUTS,2010,SI04,2,114.382
2016,NUTS,2010,SI04,2,108.4
2017,NUTS,2010,SI04,2,110.062
2018,NUTS,2010,SI04,2,119.769
2019,NUTS,2010,SI04,2,135.218
1993,NUTS,2010,SK,0,40.188
1994,NUTS,2010,SK,0,49.74
1995,NUTS,2010,SK,0,55.628
1996,NUTS,2010,SK,0,59.271
1997,NUTS,2010,SK,0,35.946
1998,NUTS,2010,SK,0,38.543
1999,NUTS,2010,SK,0,34.631
2000,NUTS,2010,SK,0,35.257
2001,NUTS,2010,SK,0,35.381
2002,NUTS,2010,SK,0,39.396
2003,NUTS,2010,SK,0,53.459
2004,NUTS,2010,SK,0,53.07
2005,NUTS,2010,SK,0,57.642
2006,NUTS,2010,SK,0,70.954
2007,NUTS,2010,SK,0,89.133
2008,NUTS,2010,SK,0,100.032
2009,NUTS,2010,SK,0,102.699
2010,NUTS,2010,SK,0,124.752
2011,NUTS,2010,SK,0,129.575
2012,NUTS,2010,SK,0,143.515
2013,NUTS,2010,SK,0,125.126
2014,NUTS,2010,SK,0,189.768
2015,NUTS,2010,SK,0,258.341
2016,NUTS,2010,SK,0,137.394
2017,NUTS,2010,SK,0,155.827
2018,NUTS,2010,SK,0,159.386
2019,NUTS,2010,SK,0,154.939
2020,NUTS,2010,SK,0,165.414
1993,NUTS,2010,SK0,1,40.188
1994,NUTS,2010,SK0,1,49.74
1995,NUTS,2010,SK0,1,55.628
1996,NUTS,2010,SK0,1,59.271
1997,NUTS,2010,SK0,1,35.946
1998,NUTS,2010,SK0,1,38.543
1999,NUTS,2010,SK0,1,34.631
2000,NUTS,2010,SK0,1,35.257
2001,NUTS,2010,SK0,1,35.381
2002,NUTS,2010,SK0,1,39.396
2003,NUTS,2010,SK0,1,53.459
2004,NUTS,2010,SK0,1,53.07
2005,NUTS,2010,SK0,1,57.642
2006,NUTS,2010,SK0,1,70.954
2007,NUTS,2010,SK0,1,89.133
2008,NUTS,2010,SK0,1,100.032
2009,NUTS,2010,SK0,1,102.699
2010,NUTS,2010,SK0,1,124.752
2011,NUTS,2010,SK0,1,129.575
2012,NUTS,2010,SK0,1,143.515
2013,NUTS,2010,SK0,1,125.126
2014,NUTS,2010,SK0,1,189.768
2015,NUTS,2010,SK0,1,258.341
2016,NUTS,2010,SK0,1,137.394
2017,NUTS,2010,SK0,1,155.827
2018,NUTS,2010,SK0,1,159.386
2019,NUTS,2010,SK0,1,154.939
2020,NUTS,2010,SK0,1,165.414
2000,NUTS,2010,SK01,2,25.962
2001,NUTS,2010,SK01,2,25.982
2002,NUTS,2010,SK01,2,29.676
2003,NUTS,2010,SK01,2,41.36
2004,NUTS,2010,SK01,2,41.052
2005,NUTS,2010,SK01,2,41.606
2006,NUTS,2010,SK01,2,47.969
2007,NUTS,2010,SK01,2,64.501
2008,NUTS,2010,SK01,2,74.474
2009,NUTS,2010,SK01,2,80.12
2010,NUTS,2010,SK01,2,89.341
2011,NUTS,2010,SK01,2,91.712
2012,NUTS,2010,SK01,2,99.714
2013,NUTS,2010,SK01,2,96.816
2014,NUTS,2010,SK01,2,130.574
2015,NUTS,2010,SK01,2,191.044
2016,NUTS,2010,SK01,2,95.326
2017,NUTS,2010,SK01,2,116.86
2018,NUTS,2010,SK01,2,124.579
2019,NUTS,2010,SK01,2,118.941
2020,NUTS,2010,SK01,2,133.426
2000,NUTS,2010,SK02,2,4.061
2001,NUTS,2010,SK02,2,3.926
2002,NUTS,2010,SK02,2,4.263
2003,NUTS,2010,SK02,2,6.05
2004,NUTS,2010,SK02,2,5.147
2005,NUTS,2010,SK02,2,7.021
2006,NUTS,2010,SK02,2,11.764
2007,NUTS,2010,SK02,2,12.961
2008,NUTS,2010,SK02,2,13.826
2009,NUTS,2010,SK02,2,8.016
2010,NUTS,2010,SK02,2,14.043
2011,NUTS,2010,SK02,2,12.477
2012,NUTS,2010,SK02,2,13.645
2013,NUTS,2010,SK02,2,3.247
2014,NUTS,2010,SK02,2,32.321
2015,NUTS,2010,SK02,2,36.017
2016,NUTS,2010,SK02,2,24.083
2017,NUTS,2010,SK02,2,20.461
2018,NUTS,2010,SK02,2,17.826
2019,NUTS,2010,SK02,2,17.827
2020,NUTS,2010,SK02,2,11.105
2000,NUTS,2010,SK03,2,1.338
2001,NUTS,2010,SK03,2,1.478
2002,NUTS,2010,SK03,2,1.218
2003,NUTS,2010,SK03,2,0.747
2004,NUTS,2010,SK03,2,0.85
2005,NUTS,2010,SK03,2,3.161
2006,NUTS,2010,SK03,2,3.357
2007,NUTS,2010,SK03,2,3.783
2008,NUTS,2010,SK03,2,4.959
2009,NUTS,2010,SK03,2,3.951
2010,NUTS,2010,SK03,2,4.962
2011,NUTS,2010,SK03,2,5.89
2012,NUTS,2010,SK03,2,7.395
2013,NUTS,2010,SK03,2,6.617
2014,NUTS,2010,SK03,2,6.935
2015,NUTS,2010,SK03,2,18.149
2016,NUTS,2010,SK03,2,6.361
2017,NUTS,2010,SK03,2,6.235
2018,NUTS,2010,SK03,2,6.588
2019,NUTS,2010,SK03,2,6.217
2020,NUTS,2010,SK03,2,9.361
2000,NUTS,2010,SK04,2,3.873
2001,NUTS,2010,SK04,2,3.995
2002,NUTS,2010,SK04,2,4.239
2003,NUTS,2010,SK04,2,5.303
2004,NUTS,2010,SK04,2,6.022
2005,NUTS,2010,SK04,2,5.855
2006,NUTS,2010,SK04,2,7.869
2007,NUTS,2010,SK04,2,7.888
2008,NUTS,2010,SK04,2,6.773
2009,NUTS,2010,SK04,2,10.612
2010,NUTS,2010,SK04,2,16.407
2011,NUTS,2010,SK04,2,19.496
2012,NUTS,2010,SK04,2,22.761
2013,NUTS,2010,SK04,2,18.446
2014,NUTS,2010,SK04,2,19.938
2015,NUTS,2010,SK04,2,13.131
2016,NUTS,2010,SK04,2,11.624
2017,NUTS,2010,SK04,2,12.271
2018,NUTS,2010,SK04,2,10.393
2019,NUTS,2010,SK04,2,11.954
2020,NUTS,2010,SK04,2,11.522
1990,NUTS,2010,TR,0,38.182
1991,NUTS,2010,TR,0,50.385
1992,NUTS,2010,TR,0,49.438
1993,NUTS,2010,TR,0,67.597
1994,NUTS,2010,TR,0,34.085
1995,NUTS,2010,TR,0,36.26
1996,NUTS,2010,TR,0,76.831
1997,NUTS,2010,TR,0,86.962
1998,NUTS,2010,TR,0,64.804
1999,NUTS,2010,TR,0,72.981
2000,NUTS,2010,TR,0,85.986
2001,NUTS,2010,TR,0,86.267
2002,NUTS,2010,TR,0,89.803
2003,NUTS,2010,TR,0,135.304
2004,NUTS,2010,TR,0,129.702
2005,NUTS,2010,TR,0,264.243
2006,NUTS,2010,TR,0,284.026
2007,NUTS,2010,TR,0,359.833
2008,NUTS,2010,TR,0,432.045
2009,NUTS,2010,TR,0,469.938
2010,NUTS,2010,TR,0,531.271
2011,NUTS,2010,TR,0,540.467
2012,NUTS,2010,TR,0,621.104
2013,NUTS,2010,TR,0,609.234
2014,NUTS,2010,TR,0,586.754
2015,NUTS,2010,TR,0,704.269
2016,NUTS,2010,TR,0,699.421
2017,NUTS,2010,TR,0,693.694
2018,NUTS,2010,TR,0,623.58
2019,NUTS,2010,TR,0,478.858
2020,NUTS,2010,TR,0,461.436
1981,NUTS,2010,UK,0,2247.333
1983,NUTS,2010,UK,0,2311.755
1985,NUTS,2010,UK,0,2473.684
1986,NUTS,2010,UK,0,1804.914
1987,NUTS,2010,UK,0,1793.926
1988,NUTS,2010,UK,0,2046.96
1989,NUTS,2010,UK,0,2278.331
1990,NUTS,2010,UK,0,2193.585
1991,NUTS,2010,UK,0,2506.419
1992,NUTS,2010,UK,0,2502.915
1993,NUTS,2010,UK,0,2472.18
1994,NUTS,2010,UK,0,2643.382
1995,NUTS,2010,UK,0,2465.975
1996,NUTS,2010,UK,0,2543.254
1997,NUTS,2010,UK,0,2914.199
1998,NUTS,2010,UK,0,3073.108
1999,NUTS,2010,UK,0,3145.396
2000,NUTS,2010,UK,0,3672.19
2001,NUTS,2010,UK,0,2949.027
2002,NUTS,2010,UK,0,2809.956
2003,NUTS,2010,UK,0,2988.006
2004,NUTS,2010,UK,0,3196.7
2005,NUTS,2010,UK,0,3347.616
2006,NUTS,2010,UK,0,3401.056
2007,NUTS,2010,UK,0,3346.265
2008,NUTS,2010,UK,0,2947.305
2009,NUTS,2010,UK,0,2660.231
2010,NUTS,2010,UK,0,2927.787
2011,NUTS,2010,UK,0,2706.303
2012,NUTS,2010,UK,0,2679.739
2013,NUTS,2010,UK,0,2685.624
2014,NUTS,2010,UK,0,2756.73
2015,NUTS,2010,UK,0,2889.364
2016,NUTS,2010,UK,0,2649.42
2017,NUTS,2010,UK,0,2505.304
2018,NUTS,2010,UK,0,2780.943
2019,NUTS,2010,UK,0,2922.078
1995,NUTS,2010,UKC,1,4.826
1996,NUTS,2010,UKC,1,4.915
1997,NUTS,2010,UKC,1,4.333
1998,NUTS,2010,UKC,1,4.435
1999,NUTS,2010,UKC,1,3.036
2000,NUTS,2010,UKC,1,3.281
2001,NUTS,2010,UKC,1,30.552
2002,NUTS,2010,UKC,1,8.954
2003,NUTS,2010,UKC,1,2.89
2004,NUTS,2010,UKC,1,2.947
2005,NUTS,2010,UKC,1,2.925
2006,NUTS,2010,UKC,1,3.731
2007,NUTS,2010,UKC,1,1.361
2008,NUTS,2010,UKC,1,2.218
2009,NUTS,2010,UKC,1,1.01
2010,NUTS,2010,UKC,1,2.565
2011,NUTS,2010,UKC,1,0.23
2012,NUTS,2010,UKC,1,0.37
2013,NUTS,2010,UKC,1,0.707
2014,NUTS,2010,UKC,1,0.868
2015,NUTS,2010,UKC,1,65.032
2016,NUTS,2010,UKC,1,57.474
2002,NUTS,2010,UKC1,2,3.769
2003,NUTS,2010,UKC1,2,0.549
2004,NUTS,2010,UKC1,2,1.473
2008,NUTS,2010,UKC1,2,1.109
2009,NUTS,2010,UKC1,2,0.674
2010,NUTS,2010,UKC1,2,0.35
2011,NUTS,2010,UKC1,2,0.23
2012,NUTS,2010,UKC1,2,0.123
2013,NUTS,2010,UKC1,2,0.118
2014,NUTS,2010,UKC1,2,0.372
2015,NUTS,2010,UKC1,2,0.276
2016,NUTS,2010,UKC1,2,0.122
2002,NUTS,2010,UKC2,2,5.185
2003,NUTS,2010,UKC2,2,2.471
2004,NUTS,2010,UKC2,2,1.473
2005,NUTS,2010,UKC2,2,2.925
2006,NUTS,2010,UKC2,2,3.235
2007,NUTS,2010,UKC2,2,1.246
2008,NUTS,2010,UKC2,2,1.109
2009,NUTS,2010,UKC2,2,0.337
2010,NUTS,2010,UKC2,2,2.215
2011,NUTS,2010,UKC2,2,0.0
2012,NUTS,2010,UKC2,2,0.247
2013,NUTS,2010,UKC2,2,0.589
2014,NUTS,2010,UKC2,2,0.496
2015,NUTS,2010,UKC2,2,64.756
2016,NUTS,2010,UKC2,2,57.23
1995,NUTS,2010,UKD,1,74.807
1996,NUTS,2010,UKD,1,67.584
1997,NUTS,2010,UKD,1,89.557
1998,NUTS,2010,UKD,1,84.27
1999,NUTS,2010,UKD,1,72.871
2000,NUTS,2010,UKD,1,93.519
2001,NUTS,2010,UKD,1,106.126
2002,NUTS,2010,UKD,1,106.679
2003,NUTS,2010,UKD,1,108.382
2004,NUTS,2010,UKD,1,123.766
2005,NUTS,2010,UKD,1,125.768
2006,NUTS,2010,UKD,1,126.873
2007,NUTS,2010,UKD,1,134.304
2008,NUTS,2010,UKD,1,105.844
2009,NUTS,2010,UKD,1,99.113
2010,NUTS,2010,UKD,1,105.619
2011,NUTS,2010,UKD,1,96.094
2012,NUTS,2010,UKD,1,92.86
2013,NUTS,2010,UKD,1,99.023
2014,NUTS,2010,UKD,1,107.679
2015,NUTS,2010,UKD,1,206.944
2016,NUTS,2010,UKD,1,199.634
2002,NUTS,2010,UKD1,2,14.186
2003,NUTS,2010,UKD1,2,28.902
2004,NUTS,2010,UKD1,2,1.473
2005,NUTS,2010,UKD1,2,1.462
2006,NUTS,2010,UKD1,2,2.311
2008,NUTS,2010,UKD1,2,0.792
2009,NUTS,2010,UKD1,2,0.561
2010,NUTS,2010,UKD1,2,0.117
2011,NUTS,2010,UKD1,2,0.461
2012,NUTS,2010,UKD1,2,0.493
2013,NUTS,2010,UKD1,2,0.824
2014,NUTS,2010,UKD1,2,1.117
2015,NUTS,2010,UKD1,2,30.449
2016,NUTS,2010,UKD1,2,28.31
2002,NUTS,2010,UKD3,2,1.447
2003,NUTS,2010,UKD3,2,2.601
2004,NUTS,2010,UKD3,2,4.42
2005,NUTS,2010,UKD3,2,4.387
2006,NUTS,2010,UKD3,2,4.919
2007,NUTS,2010,UKD3,2,4.271
2008,NUTS,2010,UKD3,2,4.437
2009,NUTS,2010,UKD3,2,4.153
2010,NUTS,2010,UKD3,2,6.295
2011,NUTS,2010,UKD3,2,5.07
2012,NUTS,2010,UKD3,2,12.579
2013,NUTS,2010,UKD3,2,13.423
2014,NUTS,2010,UKD3,2,16.127
2015,NUTS,2010,UKD3,2,28.934
2016,NUTS,2010,UKD3,2,27.212
2002,NUTS,2010,UKD4,2,2.354
2003,NUTS,2010,UKD4,2,0.13
2004,NUTS,2010,UKD4,2,14.734
2005,NUTS,2010,UKD4,2,16.087
2006,NUTS,2010,UKD4,2,15.352
2007,NUTS,2010,UKD4,2,16.371
2008,NUTS,2010,UKD4,2,15.845
2009,NUTS,2010,UKD4,2,20.541
2010,NUTS,2010,UKD4,2,22.849
2011,NUTS,2010,UKD4,2,19.357
2012,NUTS,2010,UKD4,2,16.648
2013,NUTS,2010,UKD4,2,16.366
2014,NUTS,2010,UKD4,2,17.368
2015,NUTS,2010,UKD4,2,18.049
2016,NUTS,2010,UKD4,2,15.985
2009,NUTS,2010,UKD6,2,47.592
2010,NUTS,2010,UKD6,2,48.729
2011,NUTS,2010,UKD6,2,44.475
2012,NUTS,2010,UKD6,2,40.696
2013,NUTS,2010,UKD6,2,41.328
2014,NUTS,2010,UKD6,2,46.768
2015,NUTS,2010,UKD6,2,110.637
2016,NUTS,2010,UKD6,2,111.409
2009,NUTS,2010,UKD7,2,26.266
2010,NUTS,2010,UKD7,2,27.629
2011,NUTS,2010,UKD7,2,26.731
2012,NUTS,2010,UKD7,2,22.444
2013,NUTS,2010,UKD7,2,27.081
2014,NUTS,2010,UKD7,2,26.3
2015,NUTS,2010,UKD7,2,18.876
2016,NUTS,2010,UKD7,2,16.718
1995,NUTS,2010,UKE,1,42.23
1996,NUTS,2010,UKE,1,41.779
1997,NUTS,2010,UKE,1,65.001
1998,NUTS,2010,UKE,1,59.137
1999,NUTS,2010,UKE,1,60.726
2000,NUTS,2010,UKE,1,78.753
2001,NUTS,2010,UKE,1,80.399
2002,NUTS,2010,UKE,1,98.505
2003,NUTS,2010,UKE,1,72.254
2004,NUTS,2010,UKE,1,70.723
2005,NUTS,2010,UKE,1,71.658
2006,NUTS,2010,UKE,1,86.977
2007,NUTS,2010,UKE,1,72.039
2008,NUTS,2010,UKE,1,75.105
2009,NUTS,2010,UKE,1,68.695
2010,NUTS,2010,UKE,1,63.302
2011,NUTS,2010,UKE,1,65.676
2012,NUTS,2010,UKE,1,71.032
2013,NUTS,2010,UKE,1,86.66
2014,NUTS,2010,UKE,1,87.334
2015,NUTS,2010,UKE,1,152.384
2016,NUTS,2010,UKE,1,141.062
2017,NUTS,2010,UKE,1,137.675
2018,NUTS,2010,UKE,1,135.865
2005,NUTS,2010,UKE1,2,2.925
2006,NUTS,2010,UKE1,2,4.292
2008,NUTS,2010,UKE1,2,0.317
2009,NUTS,2010,UKE1,2,0.112
2010,NUTS,2010,UKE1,2,0.0
2011,NUTS,2010,UKE1,2,0.0
2012,NUTS,2010,UKE1,2,0.0
2013,NUTS,2010,UKE1,2,0.0
2014,NUTS,2010,UKE1,2,0.0
2015,NUTS,2010,UKE1,2,0.0
2016,NUTS,2010,UKE1,2,0.122
2017,NUTS,2010,UKE1,2,0.0
2018,NUTS,2010,UKE1,2,0.113
2002,NUTS,2010,UKE2,2,42.239
2003,NUTS,2010,UKE2,2,38.064
2004,NUTS,2010,UKE2,2,48.622
2005,NUTS,2010,UKE2,2,52.647
2006,NUTS,2010,UKE2,2,55.675
2007,NUTS,2010,UKE2,2,54.254
2008,NUTS,2010,UKE2,2,54.506
2009,NUTS,2010,UKE2,2,53.092
2010,NUTS,2010,UKE2,2,51.294
2011,NUTS,2010,UKE2,2,54.96
2012,NUTS,2010,UKE2,2,60.303
2013,NUTS,2010,UKE2,2,73.119
2014,NUTS,2010,UKE2,2,72.2
2015,NUTS,2010,UKE2,2,51.254
2016,NUTS,2010,UKE2,2,45.516
2017,NUTS,2010,UKE2,2,45.283
2018,NUTS,2010,UKE2,2,44.309
2002,NUTS,2010,UKE3,2,44.275
2003,NUTS,2010,UKE3,2,31.286
2004,NUTS,2010,UKE3,2,22.101
2005,NUTS,2010,UKE3,2,16.087
2006,NUTS,2010,UKE3,2,21.431
2007,NUTS,2010,UKE3,2,17.121
2008,NUTS,2010,UKE3,2,16.637
2009,NUTS,2010,UKE3,2,12.01
2010,NUTS,2010,UKE3,2,9.793
2011,NUTS,2010,UKE3,2,9.333
2012,NUTS,2010,UKE3,2,9.372
2013,NUTS,2010,UKE3,2,10.715
2014,NUTS,2010,UKE3,2,13.398
2015,NUTS,2010,UKE3,2,50.978
2016,NUTS,2010,UKE3,2,48.322
2017,NUTS,2010,UKE3,2,47.793
2018,NUTS,2010,UKE3,2,48.265
2002,NUTS,2010,UKE4,2,11.991
2006,NUTS,2010,UKE4,2,5.579
2008,NUTS,2010,UKE4,2,3.644
2009,NUTS,2010,UKE4,2,3.367
2010,NUTS,2010,UKE4,2,2.215
2011,NUTS,2010,UKE4,2,1.383
2012,NUTS,2010,UKE4,2,1.357
2013,NUTS,2010,UKE4,2,2.826
2014,NUTS,2010,UKE4,2,1.737
2015,NUTS,2010,UKE4,2,50.152
2016,NUTS,2010,UKE4,2,46.98
2017,NUTS,2010,UKE4,2,44.599
2018,NUTS,2010,UKE4,2,43.179
1995,NUTS,2010,UKF,1,72.394
1996,NUTS,2010,UKF,1,65.127
1997,NUTS,2010,UKF,1,93.89
1998,NUTS,2010,UKF,1,85.748
1999,NUTS,2010,UKF,1,72.871
2000,NUTS,2010,UKF,1,91.879
2001,NUTS,2010,UKF,1,109.342
2002,NUTS,2010,UKF,1,103.753
2003,NUTS,2010,UKF,1,114.162
2004,NUTS,2010,UKF,1,117.872
2005,NUTS,2010,UKF,1,130.155
2006,NUTS,2010,UKF,1,122.928
2007,NUTS,2010,UKF,1,131.297
2008,NUTS,2010,UKF,1,118.678
2009,NUTS,2010,UKF,1,103.154
2010,NUTS,2010,UKF,1,114.596
2011,NUTS,2010,UKF,1,115.451
2012,NUTS,2010,UKF,1,104.452
2013,NUTS,2010,UKF,1,102.202
2014,NUTS,2010,UKF,1,107.555
2015,NUTS,2010,UKF,1,103.334
2016,NUTS,2010,UKF,1,89.445
2017,NUTS,2010,UKF,1,84.293
2018,NUTS,2010,UKF,1,102.295
2002,NUTS,2010,UKF1,2,82.284
2003,NUTS,2010,UKF1,2,89.595
2004,NUTS,2010,UKF1,2,95.771
2005,NUTS,2010,UKF1,2,106.756
2006,NUTS,2010,UKF1,2,103.021
2007,NUTS,2010,UKF1,2,106.865
2008,NUTS,2010,UKF1,2,98.714
2009,NUTS,2010,UKF1,2,85.532
2010,NUTS,2010,UKF1,2,94.894
2011,NUTS,2010,UKF1,2,95.518
2012,NUTS,2010,UKF1,2,85.091
2013,NUTS,2010,UKF1,2,83.127
2014,NUTS,2010,UKF1,2,86.342
2015,NUTS,2010,UKF1,2,58.556
2016,NUTS,2010,UKF1,2,49.664
2017,NUTS,2010,UKF1,2,57.716
2018,NUTS,2010,UKF1,2,68.724
2002,NUTS,2010,UKF2,2,19.259
2003,NUTS,2010,UKF2,2,23.121
2004,NUTS,2010,UKF2,2,22.101
2005,NUTS,2010,UKF2,2,23.399
2006,NUTS,2010,UKF2,2,19.908
2007,NUTS,2010,UKF2,2,20.339
2008,NUTS,2010,UKF2,2,16.162
2009,NUTS,2010,UKF2,2,14.143
2010,NUTS,2010,UKF2,2,15.971
2011,NUTS,2010,UKF2,2,16.131
2012,NUTS,2010,UKF2,2,15.908
2013,NUTS,2010,UKF2,2,17.426
2014,NUTS,2010,UKF2,2,19.973
2015,NUTS,2010,UKF2,2,44.227
2016,NUTS,2010,UKF2,2,39.414
