year,region_type,region_year_spec,region_id,region_level,pat_ep_rtec_p_mhab_smc
2012,NUTS,2010,UKG1,2,0.793
1990,NUTS,2010,UKG11,3,3.129
1998,NUTS,2010,UKG11,3,5.891
1990,NUTS,2010,UKG12,3,5.894
1991,NUTS,2010,UKG12,3,3.914
1992,NUTS,2010,UKG12,3,0.972
1993,NUTS,2010,UKG12,3,4.824
1994,NUTS,2010,UKG12,3,6.685
1995,NUTS,2010,UKG12,3,18.33
1996,NUTS,2010,UKG12,3,4.415
1997,NUTS,2010,UKG12,3,8.328
1998,NUTS,2010,UKG12,3,20.973
1999,NUTS,2010,UKG12,3,10.758
2000,NUTS,2010,UKG12,3,14.856
2001,NUTS,2010,UKG12,3,3.697
2002,NUTS,2010,UKG12,3,18.091
2003,NUTS,2010,UKG12,3,9.159
2004,NUTS,2010,UKG12,3,5.292
2006,NUTS,2010,UKG12,3,1.212
2008,NUTS,2010,UKG12,3,1.788
2009,NUTS,2010,UKG12,3,2.368
2010,NUTS,2010,UKG12,3,1.776
2011,NUTS,2010,UKG12,3,0.884
2012,NUTS,2010,UKG12,3,0.581
1991,NUTS,2010,UKG13,3,0.679
1992,NUTS,2010,UKG13,3,2.048
1993,NUTS,2010,UKG13,3,1.021
1994,NUTS,2010,UKG13,3,4.07
1995,NUTS,2010,UKG13,3,6.084
1996,NUTS,2010,UKG13,3,2.023
2000,NUTS,2010,UKG13,3,1.659
2001,NUTS,2010,UKG13,3,4.467
2002,NUTS,2010,UKG13,3,2.852
2003,NUTS,2010,UKG13,3,2.671
2004,NUTS,2010,UKG13,3,1.296
2006,NUTS,2010,UKG13,3,1.273
2008,NUTS,2010,UKG13,3,2.477
2009,NUTS,2010,UKG13,3,0.462
2010,NUTS,2010,UKG13,3,1.841
2012,NUTS,2010,UKG13,3,1.279
1993,NUTS,2010,UKG2,2,0.344
1995,NUTS,2010,UKG2,2,0.683
1997,NUTS,2010,UKG2,2,0.225
1998,NUTS,2010,UKG2,2,0.339
2000,NUTS,2010,UKG2,2,0.789
2002,NUTS,2010,UKG2,2,0.335
2004,NUTS,2010,UKG2,2,0.664
2008,NUTS,2010,UKG2,2,1.134
2009,NUTS,2010,UKG2,2,0.496
2010,NUTS,2010,UKG2,2,0.212
2011,NUTS,2010,UKG2,2,0.957
2008,NUTS,2010,UKG22,3,0.836
2009,NUTS,2010,UKG22,3,0.896
2010,NUTS,2010,UKG22,3,1.088
1993,NUTS,2010,UKG24,3,0.629
1995,NUTS,2010,UKG24,3,1.256
1997,NUTS,2010,UKG24,3,0.413
1998,NUTS,2010,UKG24,3,0.623
2000,NUTS,2010,UKG24,3,1.455
2002,NUTS,2010,UKG24,3,0.618
2004,NUTS,2010,UKG24,3,1.224
2008,NUTS,2010,UKG24,3,1.795
2009,NUTS,2010,UKG24,3,0.595
2011,NUTS,2010,UKG24,3,1.77
1990,NUTS,2010,UKG3,2,0.191
1992,NUTS,2010,UKG3,2,0.096
1994,NUTS,2010,UKG3,2,0.41
1995,NUTS,2010,UKG3,2,0.192
1996,NUTS,2010,UKG3,2,0.111
1997,NUTS,2010,UKG3,2,0.127
1998,NUTS,2010,UKG3,2,0.425
1999,NUTS,2010,UKG3,2,0.271
2000,NUTS,2010,UKG3,2,1.389
2001,NUTS,2010,UKG3,2,0.856
2002,NUTS,2010,UKG3,2,0.323
2003,NUTS,2010,UKG3,2,0.205
2004,NUTS,2010,UKG3,2,0.127
2007,NUTS,2010,UKG3,2,0.38
2008,NUTS,2010,UKG3,2,0.377
2009,NUTS,2010,UKG3,2,0.897
2010,NUTS,2010,UKG3,2,0.53
2012,NUTS,2010,UKG3,2,0.12
1990,NUTS,2010,UKG31,3,0.499
1994,NUTS,2010,UKG31,3,1.067
1995,NUTS,2010,UKG31,3,0.5
1997,NUTS,2010,UKG31,3,0.331
1998,NUTS,2010,UKG31,3,1.108
1999,NUTS,2010,UKG31,3,0.707
2000,NUTS,2010,UKG31,3,1.691
2001,NUTS,2010,UKG31,3,0.711
2002,NUTS,2010,UKG31,3,0.334
2007,NUTS,2010,UKG31,3,0.976
2009,NUTS,2010,UKG31,3,0.383
2012,NUTS,2010,UKG31,3,0.306
1992,NUTS,2010,UKG32,3,1.25
2002,NUTS,2010,UKG32,3,1.251
2003,NUTS,2010,UKG32,3,1.648
2004,NUTS,2010,UKG32,3,1.643
1996,NUTS,2010,UKG33,3,0.952
2000,NUTS,2010,UKG33,3,5.198
2001,NUTS,2010,UKG33,3,1.651
2002,NUTS,2010,UKG33,3,0.828
2003,NUTS,2010,UKG33,3,0.665
2008,NUTS,2010,UKG33,3,3.297
2009,NUTS,2010,UKG33,3,6.53
2010,NUTS,2010,UKG33,3,4.62
1990,NUTS,2010,UKH,1,2.625
1991,NUTS,2010,UKH,1,1.651
1992,NUTS,2010,UKH,1,2.777
1993,NUTS,2010,UKH,1,3.521
1994,NUTS,2010,UKH,1,2.687
1995,NUTS,2010,UKH,1,0.996
1996,NUTS,2010,UKH,1,3.018
1997,NUTS,2010,UKH,1,3.598
1998,NUTS,2010,UKH,1,5.679
1999,NUTS,2010,UKH,1,9.326
2000,NUTS,2010,UKH,1,5.746
2001,NUTS,2010,UKH,1,9.583
2002,NUTS,2010,UKH,1,6.054
2003,NUTS,2010,UKH,1,6.665
2004,NUTS,2010,UKH,1,6.302
2005,NUTS,2010,UKH,1,4.666
2006,NUTS,2010,UKH,1,4.4
2007,NUTS,2010,UKH,1,2.563
2008,NUTS,2010,UKH,1,3.471
2009,NUTS,2010,UKH,1,3.002
2010,NUTS,2010,UKH,1,3.89
2011,NUTS,2010,UKH,1,3.719
2012,NUTS,2010,UKH,1,1.694
1990,NUTS,2010,UKH1,2,3.515
1991,NUTS,2010,UKH1,2,1.103
1992,NUTS,2010,UKH1,2,4.468
1993,NUTS,2010,UKH1,2,5.448
1994,NUTS,2010,UKH1,2,5.712
1995,NUTS,2010,UKH1,2,1.831
1996,NUTS,2010,UKH1,2,3.955
1997,NUTS,2010,UKH1,2,7.018
1998,NUTS,2010,UKH1,2,11.297
1999,NUTS,2010,UKH1,2,16.117
2000,NUTS,2010,UKH1,2,11.21
2001,NUTS,2010,UKH1,2,19.028
2002,NUTS,2010,UKH1,2,12.773
2003,NUTS,2010,UKH1,2,13.598
2004,NUTS,2010,UKH1,2,11.989
2005,NUTS,2010,UKH1,2,9.157
2006,NUTS,2010,UKH1,2,9.894
2007,NUTS,2010,UKH1,2,6.128
2008,NUTS,2010,UKH1,2,7.507
2009,NUTS,2010,UKH1,2,5.638
2010,NUTS,2010,UKH1,2,8.037
2011,NUTS,2010,UKH1,2,8.348
2012,NUTS,2010,UKH1,2,3.731
1993,NUTS,2010,UKH11,3,3.214
2003,NUTS,2010,UKH11,3,4.194
2010,NUTS,2010,UKH11,3,1.83
1990,NUTS,2010,UKH12,3,8.352
1991,NUTS,2010,UKH12,3,4.476
1992,NUTS,2010,UKH12,3,17.043
1993,NUTS,2010,UKH12,3,17.002
1994,NUTS,2010,UKH12,3,19.042
1995,NUTS,2010,UKH12,3,7.356
1996,NUTS,2010,UKH12,3,14.871
1997,NUTS,2010,UKH12,3,21.453
1998,NUTS,2010,UKH12,3,42.256
1999,NUTS,2010,UKH12,3,63.486
2000,NUTS,2010,UKH12,3,41.767
2001,NUTS,2010,UKH12,3,61.967
2002,NUTS,2010,UKH12,3,46.605
2003,NUTS,2010,UKH12,3,49.713
2004,NUTS,2010,UKH12,3,43.316
2005,NUTS,2010,UKH12,3,33.105
2006,NUTS,2010,UKH12,3,37.916
2007,NUTS,2010,UKH12,3,20.621
2008,NUTS,2010,UKH12,3,27.075
2009,NUTS,2010,UKH12,3,18.971
2010,NUTS,2010,UKH12,3,28.891
2011,NUTS,2010,UKH12,3,32.185
2012,NUTS,2010,UKH12,3,14.344
2007,NUTS,2010,UKH13,3,0.601
2008,NUTS,2010,UKH13,3,0.298
2009,NUTS,2010,UKH13,3,0.296
1990,NUTS,2010,UKH14,3,4.69
1992,NUTS,2010,UKH14,3,0.774
1993,NUTS,2010,UKH14,3,3.113
1994,NUTS,2010,UKH14,3,3.109
1996,NUTS,2010,UKH14,3,0.765
1997,NUTS,2010,UKH14,3,5.198
1998,NUTS,2010,UKH14,3,1.888
2000,NUTS,2010,UKH14,3,1.985
2001,NUTS,2010,UKH14,3,10.682
2002,NUTS,2010,UKH14,3,2.975
2003,NUTS,2010,UKH14,3,1.962
2004,NUTS,2010,UKH14,3,2.918
2005,NUTS,2010,UKH14,3,2.163
2006,NUTS,2010,UKH14,3,0.471
2007,NUTS,2010,UKH14,3,1.983
2008,NUTS,2010,UKH14,3,1.405
2009,NUTS,2010,UKH14,3,2.094
2010,NUTS,2010,UKH14,3,1.387
1990,NUTS,2010,UKH2,2,3.436
1991,NUTS,2010,UKH2,2,3.642
1992,NUTS,2010,UKH2,2,2.964
1993,NUTS,2010,UKH2,2,3.389
1994,NUTS,2010,UKH2,2,1.306
1995,NUTS,2010,UKH2,2,0.76
1996,NUTS,2010,UKH2,2,3.074
1997,NUTS,2010,UKH2,2,0.856
1998,NUTS,2010,UKH2,2,1.311
1999,NUTS,2010,UKH2,2,3.952
2000,NUTS,2010,UKH2,2,1.574
2001,NUTS,2010,UKH2,2,3.566
2002,NUTS,2010,UKH2,2,2.102
2003,NUTS,2010,UKH2,2,2.395
2004,NUTS,2010,UKH2,2,0.154
2005,NUTS,2010,UKH2,2,0.51
2007,NUTS,2010,UKH2,2,0.199
2008,NUTS,2010,UKH2,2,0.766
2010,NUTS,2010,UKH2,2,0.879
2002,NUTS,2010,UKH21,3,2.692
2004,NUTS,2010,UKH21,3,1.357
2005,NUTS,2010,UKH21,3,2.711
1990,NUTS,2010,UKH23,3,4.255
1991,NUTS,2010,UKH23,3,0.509
1992,NUTS,2010,UKH23,3,2.534
1993,NUTS,2010,UKH23,3,0.677
1995,NUTS,2010,UKH23,3,1.173
1996,NUTS,2010,UKH23,3,2.996
1997,NUTS,2010,UKH23,3,1.322
1998,NUTS,2010,UKH23,3,2.024
1999,NUTS,2010,UKH23,3,5.126
2000,NUTS,2010,UKH23,3,2.434
2001,NUTS,2010,UKH23,3,3.583
2002,NUTS,2010,UKH23,3,2.293
2003,NUTS,2010,UKH23,3,3.711
2005,NUTS,2010,UKH23,3,0.314
2007,NUTS,2010,UKH23,3,0.309
2008,NUTS,2010,UKH23,3,0.491
2010,NUTS,2010,UKH23,3,0.454
2002,NUTS,2010,UKH25,3,2.127
2008,NUTS,2010,UKH25,3,3.025
2010,NUTS,2010,UKH25,3,3.978
1990,NUTS,2010,UKH3,2,0.652
1991,NUTS,2010,UKH3,2,0.436
1992,NUTS,2010,UKH3,2,0.324
1993,NUTS,2010,UKH3,2,1.078
1995,NUTS,2010,UKH3,2,0.109
1996,NUTS,2010,UKH3,2,1.703
1997,NUTS,2010,UKH3,2,1.695
1998,NUTS,2010,UKH3,2,2.407
1999,NUTS,2010,UKH3,2,5.465
2000,NUTS,2010,UKH3,2,2.496
2001,NUTS,2010,UKH3,2,2.792
2002,NUTS,2010,UKH3,2,0.901
2003,NUTS,2010,UKH3,2,1.504
2004,NUTS,2010,UKH3,2,4.639
2005,NUTS,2010,UKH3,2,2.625
2006,NUTS,2010,UKH3,2,1.203
2008,NUTS,2010,UKH3,2,0.593
2009,NUTS,2010,UKH3,2,2.353
2010,NUTS,2010,UKH3,2,1.169
2011,NUTS,2010,UKH3,2,1.033
2012,NUTS,2010,UKH3,2,0.576
1999,NUTS,2010,UKH31,3,4.101
1990,NUTS,2010,UKH33,3,0.802
1991,NUTS,2010,UKH33,3,0.537
1992,NUTS,2010,UKH33,3,0.4
1993,NUTS,2010,UKH33,3,1.331
1995,NUTS,2010,UKH33,3,0.134
1996,NUTS,2010,UKH33,3,2.102
1997,NUTS,2010,UKH33,3,2.093
1998,NUTS,2010,UKH33,3,2.974
1999,NUTS,2010,UKH33,3,6.227
2000,NUTS,2010,UKH33,3,3.078
2001,NUTS,2010,UKH33,3,3.439
2002,NUTS,2010,UKH33,3,1.109
2003,NUTS,2010,UKH33,3,1.852
2004,NUTS,2010,UKH33,3,5.712
2005,NUTS,2010,UKH33,3,3.231
2006,NUTS,2010,UKH33,3,1.482
2008,NUTS,2010,UKH33,3,0.731
2009,NUTS,2010,UKH33,3,2.906
2010,NUTS,2010,UKH33,3,1.445
2011,NUTS,2010,UKH33,3,1.278
2012,NUTS,2010,UKH33,3,0.713
1990,NUTS,2010,UKI,1,0.461
1991,NUTS,2010,UKI,1,0.245
1992,NUTS,2010,UKI,1,0.048
1993,NUTS,2010,UKI,1,0.158
1994,NUTS,2010,UKI,1,0.146
1995,NUTS,2010,UKI,1,0.73
1996,NUTS,2010,UKI,1,0.372
1997,NUTS,2010,UKI,1,0.357
1998,NUTS,2010,UKI,1,1.516
1999,NUTS,2010,UKI,1,0.963
2000,NUTS,2010,UKI,1,1.062
2001,NUTS,2010,UKI,1,0.849
2002,NUTS,2010,UKI,1,1.656
2003,NUTS,2010,UKI,1,1.007
2004,NUTS,2010,UKI,1,1.405
2005,NUTS,2010,UKI,1,1.204
2006,NUTS,2010,UKI,1,1.597
2007,NUTS,2010,UKI,1,0.989
2008,NUTS,2010,UKI,1,1.176
2009,NUTS,2010,UKI,1,0.581
2010,NUTS,2010,UKI,1,0.615
2011,NUTS,2010,UKI,1,0.84
2012,NUTS,2010,UKI,1,0.543
1990,NUTS,2010,UKI1,2,0.391
1991,NUTS,2010,UKI1,2,0.321
1992,NUTS,2010,UKI1,2,0.127
1993,NUTS,2010,UKI1,2,0.127
1994,NUTS,2010,UKI1,2,0.384
1995,NUTS,2010,UKI1,2,1.794
1998,NUTS,2010,UKI1,2,1.303
1999,NUTS,2010,UKI1,2,0.991
2000,NUTS,2010,UKI1,2,1.091
2001,NUTS,2010,UKI1,2,0.777
2002,NUTS,2010,UKI1,2,1.176
2003,NUTS,2010,UKI1,2,1.648
2004,NUTS,2010,UKI1,2,1.555
2005,NUTS,2010,UKI1,2,1.202
2006,NUTS,2010,UKI1,2,2.139
2007,NUTS,2010,UKI1,2,1.329
2008,NUTS,2010,UKI1,2,0.71
2009,NUTS,2010,UKI1,2,0.869
2010,NUTS,2010,UKI1,2,1.083
2011,NUTS,2010,UKI1,2,1.532
2012,NUTS,2010,UKI1,2,1.073
1990,NUTS,2010,UKI11,3,1.088
1991,NUTS,2010,UKI11,3,0.895
1992,NUTS,2010,UKI11,3,0.356
1993,NUTS,2010,UKI11,3,0.359
1994,NUTS,2010,UKI11,3,1.092
1995,NUTS,2010,UKI11,3,4.042
1998,NUTS,2010,UKI11,3,1.254
1999,NUTS,2010,UKI11,3,1.797
2000,NUTS,2010,UKI11,3,0.206
2002,NUTS,2010,UKI11,3,1.876
2003,NUTS,2010,UKI11,3,0.968
2004,NUTS,2010,UKI11,3,2.047
2005,NUTS,2010,UKI11,3,1.894
2006,NUTS,2010,UKI11,3,4.993
2007,NUTS,2010,UKI11,3,1.711
2008,NUTS,2010,UKI11,3,2.027
2009,NUTS,2010,UKI11,3,0.884
2010,NUTS,2010,UKI11,3,2.155
2011,NUTS,2010,UKI11,3,4.131
2012,NUTS,2010,UKI11,3,2.732
1995,NUTS,2010,UKI12,3,0.586
1998,NUTS,2010,UKI12,3,1.329
1999,NUTS,2010,UKI12,3,0.562
2000,NUTS,2010,UKI12,3,1.567
2001,NUTS,2010,UKI12,3,1.202
2002,NUTS,2010,UKI12,3,0.788
2003,NUTS,2010,UKI12,3,2.025
2004,NUTS,2010,UKI12,3,1.286
2005,NUTS,2010,UKI12,3,0.813
2006,NUTS,2010,UKI12,3,0.54
2007,NUTS,2010,UKI12,3,1.118
2009,NUTS,2010,UKI12,3,0.861
2010,NUTS,2010,UKI12,3,0.52
2011,NUTS,2010,UKI12,3,0.198
2012,NUTS,2010,UKI12,3,0.231
1990,NUTS,2010,UKI2,2,0.503
1991,NUTS,2010,UKI2,2,0.196
1993,NUTS,2010,UKI2,2,0.177
1995,NUTS,2010,UKI2,2,0.077
1996,NUTS,2010,UKI2,2,0.6
1997,NUTS,2010,UKI2,2,0.577
1998,NUTS,2010,UKI2,2,1.493
1999,NUTS,2010,UKI2,2,0.946
2000,NUTS,2010,UKI2,2,1.041
2001,NUTS,2010,UKI2,2,0.895
2002,NUTS,2010,UKI2,2,1.882
2003,NUTS,2010,UKI2,2,0.439
2004,NUTS,2010,UKI2,2,1.309
2005,NUTS,2010,UKI2,2,1.205
2006,NUTS,2010,UKI2,2,1.245
2007,NUTS,2010,UKI2,2,0.768
2008,NUTS,2010,UKI2,2,1.479
2009,NUTS,2010,UKI2,2,0.394
2010,NUTS,2010,UKI2,2,0.31
2011,NUTS,2010,UKI2,2,0.39
2012,NUTS,2010,UKI2,2,0.196
1996,NUTS,2010,UKI21,3,0.655
2001,NUTS,2010,UKI21,3,0.211
2004,NUTS,2010,UKI21,3,0.276
2005,NUTS,2010,UKI21,3,0.125
2006,NUTS,2010,UKI21,3,0.124
2007,NUTS,2010,UKI21,3,0.079
2008,NUTS,2010,UKI21,3,0.903
2009,NUTS,2010,UKI21,3,0.278
2010,NUTS,2010,UKI21,3,0.192
2012,NUTS,2010,UKI21,3,0.36
1990,NUTS,2010,UKI22,3,0.922
1995,NUTS,2010,UKI22,3,0.299
1996,NUTS,2010,UKI22,3,0.225
1999,NUTS,2010,UKI22,3,0.177
2000,NUTS,2010,UKI22,3,0.289
2001,NUTS,2010,UKI22,3,0.87
2002,NUTS,2010,UKI22,3,0.772
2003,NUTS,2010,UKI22,3,1.023
2004,NUTS,2010,UKI22,3,0.346
2005,NUTS,2010,UKI22,3,0.862
2006,NUTS,2010,UKI22,3,0.883
2007,NUTS,2010,UKI22,3,1.557
2008,NUTS,2010,UKI22,3,0.801
2009,NUTS,2010,UKI22,3,0.559
2011,NUTS,2010,UKI22,3,0.549
2012,NUTS,2010,UKI22,3,0.267
1990,NUTS,2010,UKI23,3,0.689
1991,NUTS,2010,UKI23,3,0.509
1993,NUTS,2010,UKI23,3,0.46
1996,NUTS,2010,UKI23,3,0.8
1997,NUTS,2010,UKI23,3,1.49
1998,NUTS,2010,UKI23,3,3.845
1999,NUTS,2010,UKI23,3,2.315
2000,NUTS,2010,UKI23,3,2.48
2001,NUTS,2010,UKI23,3,1.527
2002,NUTS,2010,UKI23,3,4.31
2003,NUTS,2010,UKI23,3,0.451
2004,NUTS,2010,UKI23,3,2.875
2005,NUTS,2010,UKI23,3,2.402
2006,NUTS,2010,UKI23,3,2.488
2007,NUTS,2010,UKI23,3,0.877
2008,NUTS,2010,UKI23,3,2.431
2009,NUTS,2010,UKI23,3,0.398
2010,NUTS,2010,UKI23,3,0.61
2011,NUTS,2010,UKI23,3,0.641
1990,NUTS,2010,UKJ,1,3.314
1991,NUTS,2010,UKJ,1,2.387
1992,NUTS,2010,UKJ,1,3.064
1993,NUTS,2010,UKJ,1,2.283
1994,NUTS,2010,UKJ,1,1.755
1995,NUTS,2010,UKJ,1,1.27
1996,NUTS,2010,UKJ,1,1.94
1997,NUTS,2010,UKJ,1,1.936
1998,NUTS,2010,UKJ,1,4.537
1999,NUTS,2010,UKJ,1,3.943
2000,NUTS,2010,UKJ,1,4.766
2001,NUTS,2010,UKJ,1,3.889
2002,NUTS,2010,UKJ,1,6.782
2003,NUTS,2010,UKJ,1,5.676
2004,NUTS,2010,UKJ,1,6.784
2005,NUTS,2010,UKJ,1,6.468
2006,NUTS,2010,UKJ,1,6.537
2007,NUTS,2010,UKJ,1,5.326
2008,NUTS,2010,UKJ,1,6.797
2009,NUTS,2010,UKJ,1,6.573
2010,NUTS,2010,UKJ,1,6.3
2011,NUTS,2010,UKJ,1,6.065
2012,NUTS,2010,UKJ,1,6.791
1990,NUTS,2010,UKJ1,2,5.052
1991,NUTS,2010,UKJ1,2,1.491
1992,NUTS,2010,UKJ1,2,2.325
1993,NUTS,2010,UKJ1,2,1.892
1994,NUTS,2010,UKJ1,2,1.004
1995,NUTS,2010,UKJ1,2,1.491
1996,NUTS,2010,UKJ1,2,4.64
1997,NUTS,2010,UKJ1,2,4.359
1998,NUTS,2010,UKJ1,2,5.057
1999,NUTS,2010,UKJ1,2,6.167
2000,NUTS,2010,UKJ1,2,5.204
2001,NUTS,2010,UKJ1,2,5.894
2002,NUTS,2010,UKJ1,2,2.714
2003,NUTS,2010,UKJ1,2,4.251
2004,NUTS,2010,UKJ1,2,2.339
2005,NUTS,2010,UKJ1,2,2.48
2006,NUTS,2010,UKJ1,2,2.952
2007,NUTS,2010,UKJ1,2,7.183
2008,NUTS,2010,UKJ1,2,2.031
2009,NUTS,2010,UKJ1,2,4.434
2010,NUTS,2010,UKJ1,2,3.344
2011,NUTS,2010,UKJ1,2,5.598
2012,NUTS,2010,UKJ1,2,6.581
1990,NUTS,2010,UKJ11,3,7.127
1991,NUTS,2010,UKJ11,3,1.77
1992,NUTS,2010,UKJ11,3,1.325
1993,NUTS,2010,UKJ11,3,0.329
1997,NUTS,2010,UKJ11,3,0.418
1998,NUTS,2010,UKJ11,3,1.888
1999,NUTS,2010,UKJ11,3,2.926
2000,NUTS,2010,UKJ11,3,4.257
2001,NUTS,2010,UKJ11,3,1.085
2002,NUTS,2010,UKJ11,3,1.296
2003,NUTS,2010,UKJ11,3,1.36
2004,NUTS,2010,UKJ11,3,0.934
2005,NUTS,2010,UKJ11,3,3.008
2006,NUTS,2010,UKJ11,3,0.245
2007,NUTS,2010,UKJ11,3,5.659
2008,NUTS,2010,UKJ11,3,0.838
2009,NUTS,2010,UKJ11,3,0.296
2010,NUTS,2010,UKJ11,3,0.293
2011,NUTS,2010,UKJ11,3,3.02
2012,NUTS,2010,UKJ11,3,2.109
1993,NUTS,2010,UKJ12,3,2.745
1996,NUTS,2010,UKJ12,3,24.01
1997,NUTS,2010,UKJ12,3,5.047
1998,NUTS,2010,UKJ12,3,7.95
1999,NUTS,2010,UKJ12,3,14.651
2000,NUTS,2010,UKJ12,3,3.362
2001,NUTS,2010,UKJ12,3,3.55
2003,NUTS,2010,UKJ12,3,4.623
2004,NUTS,2010,UKJ12,3,4.576
1990,NUTS,2010,UKJ13,3,1.835
1991,NUTS,2010,UKJ13,3,0.725
1992,NUTS,2010,UKJ13,3,2.184
1995,NUTS,2010,UKJ13,3,2.146
1996,NUTS,2010,UKJ13,3,0.363
1997,NUTS,2010,UKJ13,3,2.128
1998,NUTS,2010,UKJ13,3,1.421
2000,NUTS,2010,UKJ13,3,2.098
2001,NUTS,2010,UKJ13,3,2.091
2005,NUTS,2010,UKJ13,3,0.682
2006,NUTS,2010,UKJ13,3,1.375
2008,NUTS,2010,UKJ13,3,0.404
2009,NUTS,2010,UKJ13,3,3.356
2010,NUTS,2010,UKJ13,3,0.998
2011,NUTS,2010,UKJ13,3,2.972
2012,NUTS,2010,UKJ13,3,0.491
1990,NUTS,2010,UKJ14,3,6.439
1991,NUTS,2010,UKJ14,3,2.174
1992,NUTS,2010,UKJ14,3,4.462
1993,NUTS,2010,UKJ14,3,5.184
1994,NUTS,2010,UKJ14,3,3.457
1995,NUTS,2010,UKJ14,3,3.432
1996,NUTS,2010,UKJ14,3,7.835
1997,NUTS,2010,UKJ14,3,11.167
1998,NUTS,2010,UKJ14,3,11.205
1999,NUTS,2010,UKJ14,3,12.442
2000,NUTS,2010,UKJ14,3,9.53
2001,NUTS,2010,UKJ14,3,16.057
2002,NUTS,2010,UKJ14,3,7.676
2003,NUTS,2010,UKJ14,3,11.211
2004,NUTS,2010,UKJ14,3,5.192
2005,NUTS,2010,UKJ14,3,4.054
2006,NUTS,2010,UKJ14,3,8.741
2007,NUTS,2010,UKJ14,3,17.346
2008,NUTS,2010,UKJ14,3,5.605
2009,NUTS,2010,UKJ14,3,12.372
2010,NUTS,2010,UKJ14,3,10.45
2011,NUTS,2010,UKJ14,3,13.164
2012,NUTS,2010,UKJ14,3,19.702
1990,NUTS,2010,UKJ2,2,3.832
1991,NUTS,2010,UKJ2,2,4.207
1992,NUTS,2010,UKJ2,2,6.748
1993,NUTS,2010,UKJ2,2,5.613
1994,NUTS,2010,UKJ2,2,4.479
1995,NUTS,2010,UKJ2,2,2.23
1996,NUTS,2010,UKJ2,2,1.279
1997,NUTS,2010,UKJ2,2,1.124
1998,NUTS,2010,UKJ2,2,0.231
1999,NUTS,2010,UKJ2,2,3.592
2000,NUTS,2010,UKJ2,2,1.316
2001,NUTS,2010,UKJ2,2,2.69
2002,NUTS,2010,UKJ2,2,14.659
2003,NUTS,2010,UKJ2,2,7.201
2004,NUTS,2010,UKJ2,2,13.835
2005,NUTS,2010,UKJ2,2,9.826
2006,NUTS,2010,UKJ2,2,10.609
2007,NUTS,2010,UKJ2,2,4.48
2008,NUTS,2010,UKJ2,2,13.732
2009,NUTS,2010,UKJ2,2,14.083
2010,NUTS,2010,UKJ2,2,11.628
2011,NUTS,2010,UKJ2,2,10.324
2012,NUTS,2010,UKJ2,2,12.039
1999,NUTS,2010,UKJ21,3,0.404
2012,NUTS,2010,UKJ21,3,0.729
1994,NUTS,2010,UKJ22,3,2.106
1995,NUTS,2010,UKJ22,3,1.048
1999,NUTS,2010,UKJ22,3,2.053
2001,NUTS,2010,UKJ22,3,4.062
2002,NUTS,2010,UKJ22,3,2.02
2004,NUTS,2010,UKJ22,3,1.332
2009,NUTS,2010,UKJ22,3,1.924
2010,NUTS,2010,UKJ22,3,1.916
2011,NUTS,2010,UKJ22,3,1.903
2012,NUTS,2010,UKJ22,3,0.624
1990,NUTS,2010,UKJ23,3,8.785
1991,NUTS,2010,UKJ23,3,10.054
1992,NUTS,2010,UKJ23,3,16.116
1993,NUTS,2010,UKJ23,3,11.464
1994,NUTS,2010,UKJ23,3,7.794
1995,NUTS,2010,UKJ23,3,3.888
1996,NUTS,2010,UKJ23,3,2.426
1997,NUTS,2010,UKJ23,3,0.725
1998,NUTS,2010,UKJ23,3,0.24
1999,NUTS,2010,UKJ23,3,1.622
2000,NUTS,2010,UKJ23,3,2.935
2001,NUTS,2010,UKJ23,3,1.918
2002,NUTS,2010,UKJ23,3,34.041
2003,NUTS,2010,UKJ23,3,16.962
2004,NUTS,2010,UKJ23,3,31.954
2005,NUTS,2010,UKJ23,3,23.397
2006,NUTS,2010,UKJ23,3,22.972
2007,NUTS,2010,UKJ23,3,10.557
2008,NUTS,2010,UKJ23,3,31.327
2009,NUTS,2010,UKJ23,3,33.209
2010,NUTS,2010,UKJ23,3,27.237
2011,NUTS,2010,UKJ23,3,23.19
2012,NUTS,2010,UKJ23,3,27.758
1990,NUTS,2010,UKJ24,3,0.565
1993,NUTS,2010,UKJ24,3,2.813
1994,NUTS,2010,UKJ24,3,2.802
1995,NUTS,2010,UKJ24,3,1.39
1996,NUTS,2010,UKJ24,3,0.923
1997,NUTS,2010,UKJ24,3,2.799
1998,NUTS,2010,UKJ24,3,0.447
1999,NUTS,2010,UKJ24,3,8.43
2000,NUTS,2010,UKJ24,3,0.333
2001,NUTS,2010,UKJ24,3,3.755
2002,NUTS,2010,UKJ24,3,0.608
2003,NUTS,2010,UKJ24,3,0.659
2004,NUTS,2010,UKJ24,3,1.349
2005,NUTS,2010,UKJ24,3,0.651
2006,NUTS,2010,UKJ24,3,3.875
2007,NUTS,2010,UKJ24,3,0.423
2008,NUTS,2010,UKJ24,3,2.717
2011,NUTS,2010,UKJ24,3,1.241
2012,NUTS,2010,UKJ24,3,1.231
1990,NUTS,2010,UKJ3,2,1.778
1991,NUTS,2010,UKJ3,2,1.773
1992,NUTS,2010,UKJ3,2,1.277
1995,NUTS,2010,UKJ3,2,0.771
1996,NUTS,2010,UKJ3,2,1.441
1997,NUTS,2010,UKJ3,2,1.961
1998,NUTS,2010,UKJ3,2,13.331
1999,NUTS,2010,UKJ3,2,4.178
