year,region_type,region_year_spec,region_id,region_level,pat_ep_rtec_nr_avi
1999,NUTS,2010,UKG31,3,0.5
2004,NUTS,2010,UKG31,3,1.0
2007,NUTS,2010,UKG31,3,1.33
2008,NUTS,2010,UKG31,3,0.33
2010,NUTS,2010,UKG31,3,0.5
2012,NUTS,2010,UKG31,3,0.83
1984,NUTS,2010,UKG32,3,1.0
1986,NUTS,2010,UKG32,3,0.5
2005,NUTS,2010,UKG32,3,1.0
2007,NUTS,2010,UKG32,3,0.33
1986,NUTS,2010,UKG33,3,1.0
1988,NUTS,2010,UKG33,3,0.33
1998,NUTS,2010,UKG33,3,1.0
2000,NUTS,2010,UKG33,3,2.25
2003,NUTS,2010,UKG33,3,1.0
2004,NUTS,2010,UKG33,3,2.0
2006,NUTS,2010,UKG33,3,2.0
1984,NUTS,2010,UKG36,3,1.0
1988,NUTS,2010,UKG36,3,1.0
1989,NUTS,2010,UKG36,3,1.0
2004,NUTS,2010,UKG36,3,1.0
2008,NUTS,2010,UKG36,3,0.5
2010,NUTS,2010,UKG38,3,0.5
2012,NUTS,2010,UKG38,3,0.25
1983,NUTS,2010,UKG39,3,1.0
1984,NUTS,2010,UKG39,3,0.5
1991,NUTS,2010,UKG39,3,0.13
1996,NUTS,2010,UKG39,3,0.25
1999,NUTS,2010,UKG39,3,1.5
2001,NUTS,2010,UKG39,3,0.25
2005,NUTS,2010,UKG39,3,0.5
2006,NUTS,2010,UKG39,3,0.67
2007,NUTS,2010,UKG39,3,0.33
2008,NUTS,2010,UKG39,3,2.0
2009,NUTS,2010,UKG39,3,2.33
2010,NUTS,2010,UKG39,3,4.83
2011,NUTS,2010,UKG39,3,0.5
1979,NUTS,2010,UKH,1,3.0
1980,NUTS,2010,UKH,1,2.0
1982,NUTS,2010,UKH,1,2.5
1983,NUTS,2010,UKH,1,3.5
1985,NUTS,2010,UKH,1,1.0
1986,NUTS,2010,UKH,1,3.67
1987,NUTS,2010,UKH,1,5.0
1988,NUTS,2010,UKH,1,3.83
1989,NUTS,2010,UKH,1,2.0
1990,NUTS,2010,UKH,1,3.0
1991,NUTS,2010,UKH,1,3.5
1992,NUTS,2010,UKH,1,3.0
1993,NUTS,2010,UKH,1,1.0
1994,NUTS,2010,UKH,1,1.0
1995,NUTS,2010,UKH,1,1.5
1996,NUTS,2010,UKH,1,3.5
1997,NUTS,2010,UKH,1,1.5
1998,NUTS,2010,UKH,1,1.5
1999,NUTS,2010,UKH,1,2.58
2000,NUTS,2010,UKH,1,4.75
2001,NUTS,2010,UKH,1,3.4
2002,NUTS,2010,UKH,1,0.5
2003,NUTS,2010,UKH,1,2.2
2004,NUTS,2010,UKH,1,5.33
2005,NUTS,2010,UKH,1,8.0
2006,NUTS,2010,UKH,1,7.17
2007,NUTS,2010,UKH,1,3.5
2008,NUTS,2010,UKH,1,1.83
2009,NUTS,2010,UKH,1,5.78
2010,NUTS,2010,UKH,1,9.57
2011,NUTS,2010,UKH,1,6.67
2012,NUTS,2010,UKH,1,4.83
1979,NUTS,2010,UKH1,2,1.0
1982,NUTS,2010,UKH1,2,0.5
1988,NUTS,2010,UKH1,2,0.83
1992,NUTS,2010,UKH1,2,1.5
1995,NUTS,2010,UKH1,2,1.0
1997,NUTS,2010,UKH1,2,0.5
1999,NUTS,2010,UKH1,2,0.33
2000,NUTS,2010,UKH1,2,2.75
2001,NUTS,2010,UKH1,2,1.0
2002,NUTS,2010,UKH1,2,0.5
2003,NUTS,2010,UKH1,2,0.5
2004,NUTS,2010,UKH1,2,1.33
2005,NUTS,2010,UKH1,2,5.0
2006,NUTS,2010,UKH1,2,2.67
2007,NUTS,2010,UKH1,2,3.5
2008,NUTS,2010,UKH1,2,1.33
2009,NUTS,2010,UKH1,2,3.33
2010,NUTS,2010,UKH1,2,3.57
2011,NUTS,2010,UKH1,2,1.0
2005,NUTS,2010,UKH11,3,2.33
1979,NUTS,2010,UKH12,3,0.5
1988,NUTS,2010,UKH12,3,0.83
1992,NUTS,2010,UKH12,3,1.5
1999,NUTS,2010,UKH12,3,0.33
2000,NUTS,2010,UKH12,3,1.25
2002,NUTS,2010,UKH12,3,0.5
2003,NUTS,2010,UKH12,3,0.33
2005,NUTS,2010,UKH12,3,1.67
2006,NUTS,2010,UKH12,3,1.67
2008,NUTS,2010,UKH12,3,1.33
2009,NUTS,2010,UKH12,3,3.33
2010,NUTS,2010,UKH12,3,2.07
1995,NUTS,2010,UKH13,3,1.0
2000,NUTS,2010,UKH13,3,1.5
2001,NUTS,2010,UKH13,3,1.0
2003,NUTS,2010,UKH13,3,0.17
2004,NUTS,2010,UKH13,3,1.0
2005,NUTS,2010,UKH13,3,1.0
2006,NUTS,2010,UKH13,3,1.0
2007,NUTS,2010,UKH13,3,3.0
2010,NUTS,2010,UKH13,3,1.5
2011,NUTS,2010,UKH13,3,1.0
1979,NUTS,2010,UKH14,3,0.5
1982,NUTS,2010,UKH14,3,0.5
1997,NUTS,2010,UKH14,3,0.5
2004,NUTS,2010,UKH14,3,0.33
2007,NUTS,2010,UKH14,3,0.5
1979,NUTS,2010,UKH2,2,2.0
1980,NUTS,2010,UKH2,2,2.0
1982,NUTS,2010,UKH2,2,2.0
1983,NUTS,2010,UKH2,2,3.5
1985,NUTS,2010,UKH2,2,1.0
1986,NUTS,2010,UKH2,2,3.67
1987,NUTS,2010,UKH2,2,4.0
1988,NUTS,2010,UKH2,2,3.0
1989,NUTS,2010,UKH2,2,2.0
1990,NUTS,2010,UKH2,2,2.0
1991,NUTS,2010,UKH2,2,3.5
1992,NUTS,2010,UKH2,2,1.5
1993,NUTS,2010,UKH2,2,1.0
1994,NUTS,2010,UKH2,2,1.0
1995,NUTS,2010,UKH2,2,0.5
1996,NUTS,2010,UKH2,2,3.0
1998,NUTS,2010,UKH2,2,1.5
1999,NUTS,2010,UKH2,2,1.25
2000,NUTS,2010,UKH2,2,2.0
2001,NUTS,2010,UKH2,2,2.4
2003,NUTS,2010,UKH2,2,1.5
2004,NUTS,2010,UKH2,2,4.0
2005,NUTS,2010,UKH2,2,3.0
2006,NUTS,2010,UKH2,2,4.5
2008,NUTS,2010,UKH2,2,0.5
2009,NUTS,2010,UKH2,2,2.45
2010,NUTS,2010,UKH2,2,6.0
2011,NUTS,2010,UKH2,2,3.67
2012,NUTS,2010,UKH2,2,3.83
1999,NUTS,2010,UKH21,3,0.25
2003,NUTS,2010,UKH21,3,0.5
2005,NUTS,2010,UKH21,3,1.0
2006,NUTS,2010,UKH21,3,3.0
2010,NUTS,2010,UKH21,3,5.0
1980,NUTS,2010,UKH23,3,2.0
1982,NUTS,2010,UKH23,3,1.0
1983,NUTS,2010,UKH23,3,3.5
1986,NUTS,2010,UKH23,3,2.67
1987,NUTS,2010,UKH23,3,4.0
1988,NUTS,2010,UKH23,3,3.0
1989,NUTS,2010,UKH23,3,2.0
1991,NUTS,2010,UKH23,3,2.5
1992,NUTS,2010,UKH23,3,1.0
1994,NUTS,2010,UKH23,3,1.0
1995,NUTS,2010,UKH23,3,0.5
1996,NUTS,2010,UKH23,3,3.0
1999,NUTS,2010,UKH23,3,1.0
2000,NUTS,2010,UKH23,3,2.0
2001,NUTS,2010,UKH23,3,1.4
2004,NUTS,2010,UKH23,3,3.0
2005,NUTS,2010,UKH23,3,2.0
2006,NUTS,2010,UKH23,3,1.0
2008,NUTS,2010,UKH23,3,0.5
2010,NUTS,2010,UKH23,3,1.0
2011,NUTS,2010,UKH23,3,1.5
2012,NUTS,2010,UKH23,3,2.83
1979,NUTS,2010,UKH24,3,2.0
1986,NUTS,2010,UKH24,3,1.0
1990,NUTS,2010,UKH24,3,2.0
1991,NUTS,2010,UKH24,3,1.0
1992,NUTS,2010,UKH24,3,0.5
1993,NUTS,2010,UKH24,3,1.0
1998,NUTS,2010,UKH24,3,1.0
2004,NUTS,2010,UKH24,3,1.0
2009,NUTS,2010,UKH24,3,1.0
2011,NUTS,2010,UKH24,3,1.83
2012,NUTS,2010,UKH24,3,1.0
1998,NUTS,2010,UKH25,3,0.5
2001,NUTS,2010,UKH25,3,1.0
2003,NUTS,2010,UKH25,3,1.0
2006,NUTS,2010,UKH25,3,0.5
2009,NUTS,2010,UKH25,3,1.45
2011,NUTS,2010,UKH25,3,0.33
1987,NUTS,2010,UKH3,2,1.0
1990,NUTS,2010,UKH3,2,1.0
1996,NUTS,2010,UKH3,2,0.5
1997,NUTS,2010,UKH3,2,1.0
1999,NUTS,2010,UKH3,2,1.0
2003,NUTS,2010,UKH3,2,0.2
2011,NUTS,2010,UKH3,2,2.0
2012,NUTS,2010,UKH3,2,1.0
1999,NUTS,2010,UKH31,3,1.0
2003,NUTS,2010,UKH31,3,0.2
1987,NUTS,2010,UKH33,3,1.0
1990,NUTS,2010,UKH33,3,1.0
1996,NUTS,2010,UKH33,3,0.5
1997,NUTS,2010,UKH33,3,1.0
2011,NUTS,2010,UKH33,3,2.0
2012,NUTS,2010,UKH33,3,1.0
1981,NUTS,2010,UKI,1,1.0
1982,NUTS,2010,UKI,1,2.0
1984,NUTS,2010,UKI,1,2.0
1985,NUTS,2010,UKI,1,1.5
1986,NUTS,2010,UKI,1,1.83
1987,NUTS,2010,UKI,1,6.0
1988,NUTS,2010,UKI,1,1.33
1990,NUTS,2010,UKI,1,0.5
1991,NUTS,2010,UKI,1,0.33
1993,NUTS,2010,UKI,1,0.75
1994,NUTS,2010,UKI,1,1.33
1996,NUTS,2010,UKI,1,5.5
1997,NUTS,2010,UKI,1,6.0
1998,NUTS,2010,UKI,1,1.25
1999,NUTS,2010,UKI,1,0.67
2000,NUTS,2010,UKI,1,1.58
2001,NUTS,2010,UKI,1,1.3
2003,NUTS,2010,UKI,1,2.0
2004,NUTS,2010,UKI,1,4.5
2005,NUTS,2010,UKI,1,3.7
2006,NUTS,2010,UKI,1,2.33
2007,NUTS,2010,UKI,1,2.0
2008,NUTS,2010,UKI,1,4.75
2009,NUTS,2010,UKI,1,4.26
2010,NUTS,2010,UKI,1,2.0
2011,NUTS,2010,UKI,1,1.33
2012,NUTS,2010,UKI,1,2.67
1986,NUTS,2010,UKI1,2,0.5
1991,NUTS,2010,UKI1,2,0.33
1993,NUTS,2010,UKI1,2,0.25
1994,NUTS,2010,UKI1,2,0.67
1996,NUTS,2010,UKI1,2,5.5
1997,NUTS,2010,UKI1,2,3.5
1998,NUTS,2010,UKI1,2,0.5
1999,NUTS,2010,UKI1,2,0.33
2000,NUTS,2010,UKI1,2,1.0
2003,NUTS,2010,UKI1,2,2.0
2005,NUTS,2010,UKI1,2,3.2
2006,NUTS,2010,UKI1,2,1.33
2007,NUTS,2010,UKI1,2,2.0
2008,NUTS,2010,UKI1,2,4.5
2009,NUTS,2010,UKI1,2,1.79
2010,NUTS,2010,UKI1,2,1.0
2011,NUTS,2010,UKI1,2,1.0
2012,NUTS,2010,UKI1,2,2.4
1993,NUTS,2010,UKI11,3,0.25
1994,NUTS,2010,UKI11,3,0.67
1996,NUTS,2010,UKI11,3,0.5
1999,NUTS,2010,UKI11,3,0.33
2000,NUTS,2010,UKI11,3,1.0
2003,NUTS,2010,UKI11,3,1.0
2008,NUTS,2010,UKI11,3,0.5
2009,NUTS,2010,UKI11,3,1.14
2010,NUTS,2010,UKI11,3,1.0
2012,NUTS,2010,UKI11,3,1.2
1986,NUTS,2010,UKI12,3,0.5
1991,NUTS,2010,UKI12,3,0.33
1996,NUTS,2010,UKI12,3,5.0
1997,NUTS,2010,UKI12,3,3.5
1998,NUTS,2010,UKI12,3,0.5
2003,NUTS,2010,UKI12,3,1.0
2005,NUTS,2010,UKI12,3,3.2
2006,NUTS,2010,UKI12,3,1.33
2007,NUTS,2010,UKI12,3,2.0
2008,NUTS,2010,UKI12,3,4.0
2009,NUTS,2010,UKI12,3,0.64
2011,NUTS,2010,UKI12,3,1.0
2012,NUTS,2010,UKI12,3,1.2
1981,NUTS,2010,UKI2,2,1.0
1982,NUTS,2010,UKI2,2,2.0
1984,NUTS,2010,UKI2,2,2.0
1985,NUTS,2010,UKI2,2,1.5
1986,NUTS,2010,UKI2,2,1.33
1987,NUTS,2010,UKI2,2,6.0
1988,NUTS,2010,UKI2,2,1.33
1990,NUTS,2010,UKI2,2,0.5
1993,NUTS,2010,UKI2,2,0.5
1994,NUTS,2010,UKI2,2,0.67
1997,NUTS,2010,UKI2,2,2.0
1998,NUTS,2010,UKI2,2,0.75
1999,NUTS,2010,UKI2,2,0.33
2000,NUTS,2010,UKI2,2,0.58
2001,NUTS,2010,UKI2,2,1.19
2004,NUTS,2010,UKI2,2,2.5
2006,NUTS,2010,UKI2,2,1.0
2008,NUTS,2010,UKI2,2,0.25
2009,NUTS,2010,UKI2,2,2.48
2010,NUTS,2010,UKI2,2,1.0
2011,NUTS,2010,UKI2,2,0.33
2012,NUTS,2010,UKI2,2,0.27
1986,NUTS,2010,UKI21,3,0.33
1987,NUTS,2010,UKI21,3,1.0
1997,NUTS,2010,UKI21,3,0.5
1998,NUTS,2010,UKI21,3,0.25
1999,NUTS,2010,UKI21,3,0.33
2009,NUTS,2010,UKI21,3,1.17
1981,NUTS,2010,UKI22,3,1.0
1982,NUTS,2010,UKI22,3,1.0
1987,NUTS,2010,UKI22,3,1.0
1988,NUTS,2010,UKI22,3,1.33
1990,NUTS,2010,UKI22,3,0.5
1997,NUTS,2010,UKI22,3,1.0
2000,NUTS,2010,UKI22,3,0.33
2004,NUTS,2010,UKI22,3,2.5
2008,NUTS,2010,UKI22,3,0.25
2009,NUTS,2010,UKI22,3,1.17
2010,NUTS,2010,UKI22,3,0.5
2011,NUTS,2010,UKI22,3,0.33
1982,NUTS,2010,UKI23,3,1.0
1984,NUTS,2010,UKI23,3,2.0
1985,NUTS,2010,UKI23,3,1.5
1986,NUTS,2010,UKI23,3,1.0
1987,NUTS,2010,UKI23,3,4.0
1993,NUTS,2010,UKI23,3,0.5
1994,NUTS,2010,UKI23,3,0.67
1997,NUTS,2010,UKI23,3,0.5
1998,NUTS,2010,UKI23,3,0.5
2000,NUTS,2010,UKI23,3,0.25
2001,NUTS,2010,UKI23,3,1.19
2006,NUTS,2010,UKI23,3,1.0
2009,NUTS,2010,UKI23,3,0.14
2010,NUTS,2010,UKI23,3,0.5
2012,NUTS,2010,UKI23,3,0.27
1981,NUTS,2010,UKJ,1,2.0
1982,NUTS,2010,UKJ,1,2.4
1984,NUTS,2010,UKJ,1,5.0
1985,NUTS,2010,UKJ,1,3.5
1986,NUTS,2010,UKJ,1,7.0
1987,NUTS,2010,UKJ,1,3.33
1988,NUTS,2010,UKJ,1,5.17
1989,NUTS,2010,UKJ,1,5.5
1990,NUTS,2010,UKJ,1,2.5
1991,NUTS,2010,UKJ,1,2.83
1992,NUTS,2010,UKJ,1,2.17
1993,NUTS,2010,UKJ,1,5.75
1994,NUTS,2010,UKJ,1,8.67
1995,NUTS,2010,UKJ,1,3.6
1996,NUTS,2010,UKJ,1,3.0
1997,NUTS,2010,UKJ,1,3.67
1998,NUTS,2010,UKJ,1,5.25
1999,NUTS,2010,UKJ,1,5.33
2000,NUTS,2010,UKJ,1,2.9
2001,NUTS,2010,UKJ,1,9.19
2002,NUTS,2010,UKJ,1,2.83
2003,NUTS,2010,UKJ,1,8.5
2004,NUTS,2010,UKJ,1,6.0
2005,NUTS,2010,UKJ,1,3.67
2006,NUTS,2010,UKJ,1,6.67
2007,NUTS,2010,UKJ,1,7.33
2008,NUTS,2010,UKJ,1,4.75
2009,NUTS,2010,UKJ,1,9.26
2010,NUTS,2010,UKJ,1,6.53
2011,NUTS,2010,UKJ,1,8.92
2012,NUTS,2010,UKJ,1,4.33
1981,NUTS,2010,UKJ1,2,1.0
1982,NUTS,2010,UKJ1,2,1.4
1984,NUTS,2010,UKJ1,2,1.5
1985,NUTS,2010,UKJ1,2,1.5
1986,NUTS,2010,UKJ1,2,1.0
1987,NUTS,2010,UKJ1,2,1.0
1988,NUTS,2010,UKJ1,2,2.5
1989,NUTS,2010,UKJ1,2,1.0
1990,NUTS,2010,UKJ1,2,0.5
1993,NUTS,2010,UKJ1,2,2.0
1994,NUTS,2010,UKJ1,2,1.0
1995,NUTS,2010,UKJ1,2,1.5
1996,NUTS,2010,UKJ1,2,2.0
1998,NUTS,2010,UKJ1,2,3.0
1999,NUTS,2010,UKJ1,2,3.33
2000,NUTS,2010,UKJ1,2,2.4
2001,NUTS,2010,UKJ1,2,6.02
2002,NUTS,2010,UKJ1,2,1.33
2003,NUTS,2010,UKJ1,2,2.17
2004,NUTS,2010,UKJ1,2,1.0
2006,NUTS,2010,UKJ1,2,1.0
2008,NUTS,2010,UKJ1,2,1.0
2009,NUTS,2010,UKJ1,2,2.0
2010,NUTS,2010,UKJ1,2,2.03
2011,NUTS,2010,UKJ1,2,2.11
2012,NUTS,2010,UKJ1,2,1.0
1990,NUTS,2010,UKJ11,3,0.5
1999,NUTS,2010,UKJ11,3,0.33
2001,NUTS,2010,UKJ11,3,1.0
2003,NUTS,2010,UKJ11,3,0.17
2006,NUTS,2010,UKJ11,3,1.0
2010,NUTS,2010,UKJ11,3,0.5
2011,NUTS,2010,UKJ11,3,0.44
1987,NUTS,2010,UKJ12,3,1.0
2011,NUTS,2010,UKJ12,3,0.33
1981,NUTS,2010,UKJ13,3,1.0
1982,NUTS,2010,UKJ13,3,1.0
1985,NUTS,2010,UKJ13,3,1.5
1988,NUTS,2010,UKJ13,3,1.5
1989,NUTS,2010,UKJ13,3,0.5
1993,NUTS,2010,UKJ13,3,2.0
1994,NUTS,2010,UKJ13,3,1.0
1995,NUTS,2010,UKJ13,3,1.5
1996,NUTS,2010,UKJ13,3,2.0
1998,NUTS,2010,UKJ13,3,2.0
1999,NUTS,2010,UKJ13,3,2.0
2000,NUTS,2010,UKJ13,3,2.0
2001,NUTS,2010,UKJ13,3,4.14
2002,NUTS,2010,UKJ13,3,1.0
2003,NUTS,2010,UKJ13,3,2.0
2008,NUTS,2010,UKJ13,3,1.0
2009,NUTS,2010,UKJ13,3,1.0
2010,NUTS,2010,UKJ13,3,1.2
2012,NUTS,2010,UKJ13,3,1.0
1984,NUTS,2010,UKJ14,3,1.0
1988,NUTS,2010,UKJ14,3,1.0
1989,NUTS,2010,UKJ14,3,0.5
1998,NUTS,2010,UKJ14,3,1.0
1999,NUTS,2010,UKJ14,3,1.0
2000,NUTS,2010,UKJ14,3,0.4
2001,NUTS,2010,UKJ14,3,0.88
2002,NUTS,2010,UKJ14,3,0.33
2004,NUTS,2010,UKJ14,3,1.0
2009,NUTS,2010,UKJ14,3,1.0
2010,NUTS,2010,UKJ14,3,0.33
2011,NUTS,2010,UKJ14,3,1.33
1981,NUTS,2010,UKJ2,2,1.0
1984,NUTS,2010,UKJ2,2,2.5
1985,NUTS,2010,UKJ2,2,2.0
1986,NUTS,2010,UKJ2,2,0.5
1987,NUTS,2010,UKJ2,2,1.0
1988,NUTS,2010,UKJ2,2,0.83
1989,NUTS,2010,UKJ2,2,1.0
1990,NUTS,2010,UKJ2,2,1.0
1992,NUTS,2010,UKJ2,2,0.5
1993,NUTS,2010,UKJ2,2,1.0
1994,NUTS,2010,UKJ2,2,2.0
1997,NUTS,2010,UKJ2,2,3.33
1998,NUTS,2010,UKJ2,2,1.25
2001,NUTS,2010,UKJ2,2,2.68
2002,NUTS,2010,UKJ2,2,1.5
2003,NUTS,2010,UKJ2,2,1.0
2004,NUTS,2010,UKJ2,2,2.5
2005,NUTS,2010,UKJ2,2,1.0
2006,NUTS,2010,UKJ2,2,1.5
2008,NUTS,2010,UKJ2,2,1.33
2009,NUTS,2010,UKJ2,2,2.43
2010,NUTS,2010,UKJ2,2,1.0
2011,NUTS,2010,UKJ2,2,2.0
1988,NUTS,2010,UKJ21,3,0.17
2001,NUTS,2010,UKJ21,3,1.19
2009,NUTS,2010,UKJ21,3,0.14
2002,NUTS,2010,UKJ22,3,0.5
2009,NUTS,2010,UKJ22,3,0.14
1981,NUTS,2010,UKJ23,3,1.0
1984,NUTS,2010,UKJ23,3,2.0
1985,NUTS,2010,UKJ23,3,1.0
1986,NUTS,2010,UKJ23,3,0.5
1988,NUTS,2010,UKJ23,3,0.67
1989,NUTS,2010,UKJ23,3,0.5
1992,NUTS,2010,UKJ23,3,0.5
1993,NUTS,2010,UKJ23,3,0.5
1994,NUTS,2010,UKJ23,3,1.0
1997,NUTS,2010,UKJ23,3,0.5
1998,NUTS,2010,UKJ23,3,1.25
2001,NUTS,2010,UKJ23,3,0.2
2002,NUTS,2010,UKJ23,3,1.0
2003,NUTS,2010,UKJ23,3,1.0
2004,NUTS,2010,UKJ23,3,2.0
2006,NUTS,2010,UKJ23,3,1.0
2008,NUTS,2010,UKJ23,3,0.33
2009,NUTS,2010,UKJ23,3,1.14
2011,NUTS,2010,UKJ23,3,2.0
1984,NUTS,2010,UKJ24,3,0.5
1985,NUTS,2010,UKJ24,3,1.0
1987,NUTS,2010,UKJ24,3,1.0
1989,NUTS,2010,UKJ24,3,0.5
1990,NUTS,2010,UKJ24,3,1.0
1993,NUTS,2010,UKJ24,3,0.5
1994,NUTS,2010,UKJ24,3,1.0
1997,NUTS,2010,UKJ24,3,2.83
2001,NUTS,2010,UKJ24,3,1.29
2004,NUTS,2010,UKJ24,3,0.5
2005,NUTS,2010,UKJ24,3,1.0
2006,NUTS,2010,UKJ24,3,0.5
2008,NUTS,2010,UKJ24,3,1.0
2009,NUTS,2010,UKJ24,3,1.0
2010,NUTS,2010,UKJ24,3,1.0
1982,NUTS,2010,UKJ3,2,1.0
1984,NUTS,2010,UKJ3,2,1.0
1986,NUTS,2010,UKJ3,2,5.5
1987,NUTS,2010,UKJ3,2,1.0
1988,NUTS,2010,UKJ3,2,0.83
1989,NUTS,2010,UKJ3,2,0.5
1990,NUTS,2010,UKJ3,2,1.0
1991,NUTS,2010,UKJ3,2,2.83
1992,NUTS,2010,UKJ3,2,1.67
1993,NUTS,2010,UKJ3,2,2.75
1994,NUTS,2010,UKJ3,2,5.67
1995,NUTS,2010,UKJ3,2,2.1
1996,NUTS,2010,UKJ3,2,1.0
1997,NUTS,2010,UKJ3,2,0.33
1998,NUTS,2010,UKJ3,2,1.0
1999,NUTS,2010,UKJ3,2,1.0
2001,NUTS,2010,UKJ3,2,0.5
2003,NUTS,2010,UKJ3,2,3.53
2004,NUTS,2010,UKJ3,2,2.5
2005,NUTS,2010,UKJ3,2,2.67
2006,NUTS,2010,UKJ3,2,4.17
2007,NUTS,2010,UKJ3,2,5.33
2008,NUTS,2010,UKJ3,2,2.42
2009,NUTS,2010,UKJ3,2,2.83
2010,NUTS,2010,UKJ3,2,2.0
2011,NUTS,2010,UKJ3,2,3.31
2012,NUTS,2010,UKJ3,2,3.33
1991,NUTS,2010,UKJ32,3,0.33
1995,NUTS,2010,UKJ32,3,0.33
2004,NUTS,2010,UKJ32,3,0.5
2006,NUTS,2010,UKJ32,3,0.83
2008,NUTS,2010,UKJ32,3,0.75
1984,NUTS,2010,UKJ33,3,1.0
1986,NUTS,2010,UKJ33,3,5.5
1987,NUTS,2010,UKJ33,3,1.0
1988,NUTS,2010,UKJ33,3,0.83
1989,NUTS,2010,UKJ33,3,0.5
1990,NUTS,2010,UKJ33,3,1.0
1991,NUTS,2010,UKJ33,3,2.5
1992,NUTS,2010,UKJ33,3,1.67
1993,NUTS,2010,UKJ33,3,2.75
1994,NUTS,2010,UKJ33,3,5.17
1995,NUTS,2010,UKJ33,3,1.77
1996,NUTS,2010,UKJ33,3,1.0
1997,NUTS,2010,UKJ33,3,0.33
1998,NUTS,2010,UKJ33,3,1.0
1999,NUTS,2010,UKJ33,3,1.0
2001,NUTS,2010,UKJ33,3,0.5
2003,NUTS,2010,UKJ33,3,3.53
2004,NUTS,2010,UKJ33,3,2.0
2005,NUTS,2010,UKJ33,3,2.67
2006,NUTS,2010,UKJ33,3,2.33
2007,NUTS,2010,UKJ33,3,2.33
2008,NUTS,2010,UKJ33,3,1.0
2009,NUTS,2010,UKJ33,3,1.83
2010,NUTS,2010,UKJ33,3,1.0
2011,NUTS,2010,UKJ33,3,3.31
2012,NUTS,2010,UKJ33,3,2.33
1982,NUTS,2010,UKJ34,3,1.0
1994,NUTS,2010,UKJ34,3,0.5
2006,NUTS,2010,UKJ34,3,1.0
2007,NUTS,2010,UKJ34,3,3.0
2008,NUTS,2010,UKJ34,3,0.67
2009,NUTS,2010,UKJ34,3,1.0
2010,NUTS,2010,UKJ34,3,1.0
2012,NUTS,2010,UKJ34,3,1.0
1987,NUTS,2010,UKJ4,2,0.33
1988,NUTS,2010,UKJ4,2,1.0
1989,NUTS,2010,UKJ4,2,3.0
1999,NUTS,2010,UKJ4,2,1.0
2000,NUTS,2010,UKJ4,2,0.5
2003,NUTS,2010,UKJ4,2,1.8
2007,NUTS,2010,UKJ4,2,2.0
2009,NUTS,2010,UKJ4,2,2.0
2010,NUTS,2010,UKJ4,2,1.5
2011,NUTS,2010,UKJ4,2,1.5
1989,NUTS,2010,UKJ41,3,1.0
2007,NUTS,2010,UKJ41,3,1.0
2009,NUTS,2010,UKJ41,3,2.0
2010,NUTS,2010,UKJ41,3,1.5
2011,NUTS,2010,UKJ41,3,1.0
1987,NUTS,2010,UKJ42,3,0.33
1988,NUTS,2010,UKJ42,3,1.0
1989,NUTS,2010,UKJ42,3,2.0
1999,NUTS,2010,UKJ42,3,1.0
2000,NUTS,2010,UKJ42,3,0.5
2003,NUTS,2010,UKJ42,3,1.8
2007,NUTS,2010,UKJ42,3,1.0
2011,NUTS,2010,UKJ42,3,0.5
1981,NUTS,2010,UKK,1,3.0
1983,NUTS,2010,UKK,1,2.0
1984,NUTS,2010,UKK,1,0.5
1985,NUTS,2010,UKK,1,1.0
1986,NUTS,2010,UKK,1,2.0
1987,NUTS,2010,UKK,1,8.0
1988,NUTS,2010,UKK,1,8.0
1989,NUTS,2010,UKK,1,12.5
1990,NUTS,2010,UKK,1,9.33
1991,NUTS,2010,UKK,1,7.0
1992,NUTS,2010,UKK,1,4.5
1993,NUTS,2010,UKK,1,3.0
1994,NUTS,2010,UKK,1,8.0
1995,NUTS,2010,UKK,1,6.0
1996,NUTS,2010,UKK,1,5.92
1997,NUTS,2010,UKK,1,11.0
1998,NUTS,2010,UKK,1,13.08
1999,NUTS,2010,UKK,1,13.67
2000,NUTS,2010,UKK,1,12.92
2001,NUTS,2010,UKK,1,15.12
2002,NUTS,2010,UKK,1,15.58
2003,NUTS,2010,UKK,1,7.92
2004,NUTS,2010,UKK,1,13.42
2005,NUTS,2010,UKK,1,17.83
2006,NUTS,2010,UKK,1,29.94
2007,NUTS,2010,UKK,1,36.67
2008,NUTS,2010,UKK,1,37.0
2009,NUTS,2010,UKK,1,33.54
2010,NUTS,2010,UKK,1,44.67
2011,NUTS,2010,UKK,1,43.05
2012,NUTS,2010,UKK,1,37.62
1981,NUTS,2010,UKK1,2,1.0
1983,NUTS,2010,UKK1,2,1.0
1984,NUTS,2010,UKK1,2,0.5
1986,NUTS,2010,UKK1,2,2.0
1987,NUTS,2010,UKK1,2,6.0
1988,NUTS,2010,UKK1,2,6.0
1989,NUTS,2010,UKK1,2,11.0
1990,NUTS,2010,UKK1,2,4.0
1991,NUTS,2010,UKK1,2,4.0
1992,NUTS,2010,UKK1,2,4.5
1994,NUTS,2010,UKK1,2,5.0
1995,NUTS,2010,UKK1,2,2.0
1996,NUTS,2010,UKK1,2,3.25
1997,NUTS,2010,UKK1,2,5.0
1998,NUTS,2010,UKK1,2,10.92
1999,NUTS,2010,UKK1,2,8.67
2000,NUTS,2010,UKK1,2,9.92
2001,NUTS,2010,UKK1,2,7.12
2002,NUTS,2010,UKK1,2,8.42
2003,NUTS,2010,UKK1,2,4.17
2004,NUTS,2010,UKK1,2,10.58
