year,region_type,region_year_spec,region_id,region_level,pat_ep_rtec_nr_lsr
2002,NUTS,2010,ITI14,3,0.33
2007,NUTS,2010,ITI14,3,0.67
2001,NUTS,2010,ITI15,3,0.5
2008,NUTS,2010,ITI16,3,0.25
2002,NUTS,2010,ITI17,3,0.17
2003,NUTS,2010,ITI17,3,0.33
2005,NUTS,2010,ITI17,3,0.75
2006,NUTS,2010,ITI17,3,0.33
2008,NUTS,2010,ITI17,3,1.42
2005,NUTS,2010,ITI18,3,0.25
2007,NUTS,2010,ITI18,3,0.33
2005,NUTS,2010,ITI1A,3,0.25
1987,NUTS,2010,ITI3,2,0.5
2002,NUTS,2010,ITI3,2,1.0
2002,NUTS,2010,ITI31,3,1.0
1987,NUTS,2010,ITI34,3,0.5
1979,NUTS,2010,ITI4,2,2.0
1980,NUTS,2010,ITI4,2,1.0
1981,NUTS,2010,ITI4,2,2.67
1982,NUTS,2010,ITI4,2,1.0
1983,NUTS,2010,ITI4,2,2.0
1984,NUTS,2010,ITI4,2,1.0
1985,NUTS,2010,ITI4,2,3.0
1986,NUTS,2010,ITI4,2,3.0
1987,NUTS,2010,ITI4,2,0.25
1989,NUTS,2010,ITI4,2,1.0
1990,NUTS,2010,ITI4,2,3.0
1991,NUTS,2010,ITI4,2,1.0
1992,NUTS,2010,ITI4,2,1.0
1995,NUTS,2010,ITI4,2,0.5
1996,NUTS,2010,ITI4,2,0.33
2001,NUTS,2010,ITI4,2,1.0
2002,NUTS,2010,ITI4,2,2.33
2006,NUTS,2010,ITI4,2,1.0
2008,NUTS,2010,ITI4,2,0.5
2012,NUTS,2010,ITI4,2,0.25
1979,NUTS,2010,ITI43,3,2.0
1980,NUTS,2010,ITI43,3,1.0
1981,NUTS,2010,ITI43,3,2.67
1982,NUTS,2010,ITI43,3,1.0
1983,NUTS,2010,ITI43,3,2.0
1984,NUTS,2010,ITI43,3,1.0
1985,NUTS,2010,ITI43,3,3.0
1986,NUTS,2010,ITI43,3,3.0
1987,NUTS,2010,ITI43,3,0.25
1989,NUTS,2010,ITI43,3,1.0
1990,NUTS,2010,ITI43,3,3.0
1991,NUTS,2010,ITI43,3,1.0
1992,NUTS,2010,ITI43,3,1.0
1995,NUTS,2010,ITI43,3,0.5
1996,NUTS,2010,ITI43,3,0.33
2001,NUTS,2010,ITI43,3,1.0
2006,NUTS,2010,ITI43,3,1.0
2008,NUTS,2010,ITI43,3,0.5
2012,NUTS,2010,ITI43,3,0.25
2002,NUTS,2010,ITI45,3,2.33
2004,NUTS,2010,ITX,1,1.0
2006,NUTS,2010,ITX,1,0.33
2004,NUTS,2010,ITXX,2,1.0
2006,NUTS,2010,ITXX,2,0.33
2004,NUTS,2010,ITXXX,3,1.0
2006,NUTS,2010,ITXXX,3,0.33
2000,NUTS,2010,LT,0,0.67
2006,NUTS,2010,LT,0,1.0
2007,NUTS,2010,LT,0,1.0
2009,NUTS,2010,LT,0,1.0
2011,NUTS,2010,LT,0,1.0
2012,NUTS,2010,LT,0,4.5
2000,NUTS,2010,LT0,1,0.67
2006,NUTS,2010,LT0,1,1.0
2007,NUTS,2010,LT0,1,1.0
2009,NUTS,2010,LT0,1,1.0
2011,NUTS,2010,LT0,1,1.0
2012,NUTS,2010,LT0,1,4.5
2000,NUTS,2010,LT00,2,0.67
2006,NUTS,2010,LT00,2,1.0
2007,NUTS,2010,LT00,2,1.0
2009,NUTS,2010,LT00,2,1.0
2011,NUTS,2010,LT00,2,1.0
2012,NUTS,2010,LT00,2,4.5
2000,NUTS,2010,LT00A,3,0.67
2006,NUTS,2010,LT00A,3,1.0
2007,NUTS,2010,LT00A,3,1.0
2009,NUTS,2010,LT00A,3,1.0
2011,NUTS,2010,LT00A,3,1.0
2012,NUTS,2010,LT00A,3,4.5
1977,NUTS,2010,NL,0,2.0
1978,NUTS,2010,NL,0,3.0
1979,NUTS,2010,NL,0,2.0
1980,NUTS,2010,NL,0,1.0
1981,NUTS,2010,NL,0,2.0
1982,NUTS,2010,NL,0,4.0
1983,NUTS,2010,NL,0,6.0
1984,NUTS,2010,NL,0,6.0
1986,NUTS,2010,NL,0,6.0
1987,NUTS,2010,NL,0,9.0
1988,NUTS,2010,NL,0,10.0
1989,NUTS,2010,NL,0,8.0
1990,NUTS,2010,NL,0,8.0
1991,NUTS,2010,NL,0,17.0
1992,NUTS,2010,NL,0,11.0
1993,NUTS,2010,NL,0,16.0
1994,NUTS,2010,NL,0,10.0
1995,NUTS,2010,NL,0,12.88
1996,NUTS,2010,NL,0,9.0
1997,NUTS,2010,NL,0,6.67
1998,NUTS,2010,NL,0,5.0
1999,NUTS,2010,NL,0,7.0
2000,NUTS,2010,NL,0,2.33
2001,NUTS,2010,NL,0,2.0
2002,NUTS,2010,NL,0,12.57
2003,NUTS,2010,NL,0,4.83
2004,NUTS,2010,NL,0,6.14
2005,NUTS,2010,NL,0,3.0
2006,NUTS,2010,NL,0,4.0
2007,NUTS,2010,NL,0,12.5
2008,NUTS,2010,NL,0,11.5
2009,NUTS,2010,NL,0,7.5
2010,NUTS,2010,NL,0,5.0
2011,NUTS,2010,NL,0,4.5
2012,NUTS,2010,NL,0,12.0
1995,NUTS,2010,NL1,1,0.8
1995,NUTS,2010,NL11,2,0.6
1995,NUTS,2010,NL113,3,0.6
1995,NUTS,2010,NL13,2,0.2
1995,NUTS,2010,NL131,3,0.2
1987,NUTS,2010,NL2,1,2.0
1989,NUTS,2010,NL2,1,0.5
1990,NUTS,2010,NL2,1,2.0
1991,NUTS,2010,NL2,1,1.0
1995,NUTS,2010,NL2,1,1.0
1997,NUTS,2010,NL2,1,1.33
1998,NUTS,2010,NL2,1,1.0
1999,NUTS,2010,NL2,1,1.0
2000,NUTS,2010,NL2,1,0.33
2002,NUTS,2010,NL2,1,0.33
2003,NUTS,2010,NL2,1,0.5
2007,NUTS,2010,NL2,1,0.5
2008,NUTS,2010,NL2,1,0.5
1987,NUTS,2010,NL21,2,2.0
1989,NUTS,2010,NL21,2,0.5
1990,NUTS,2010,NL21,2,2.0
1991,NUTS,2010,NL21,2,0.5
1995,NUTS,2010,NL21,2,1.0
1997,NUTS,2010,NL21,2,0.33
1998,NUTS,2010,NL21,2,1.0
2000,NUTS,2010,NL21,2,0.33
2007,NUTS,2010,NL21,2,0.5
2008,NUTS,2010,NL21,2,0.5
1987,NUTS,2010,NL213,3,2.0
1989,NUTS,2010,NL213,3,0.5
1990,NUTS,2010,NL213,3,2.0
1991,NUTS,2010,NL213,3,0.5
1995,NUTS,2010,NL213,3,1.0
1997,NUTS,2010,NL213,3,0.33
1998,NUTS,2010,NL213,3,1.0
2000,NUTS,2010,NL213,3,0.33
2007,NUTS,2010,NL213,3,0.5
2008,NUTS,2010,NL213,3,0.5
1991,NUTS,2010,NL22,2,0.5
1997,NUTS,2010,NL22,2,1.0
1999,NUTS,2010,NL22,2,1.0
2003,NUTS,2010,NL22,2,0.5
1997,NUTS,2010,NL225,3,1.0
1999,NUTS,2010,NL225,3,1.0
2003,NUTS,2010,NL225,3,0.5
1991,NUTS,2010,NL226,3,0.5
2002,NUTS,2010,NL23,2,0.33
2002,NUTS,2010,NL230,3,0.33
1989,NUTS,2010,NL3,1,0.5
1991,NUTS,2010,NL3,1,2.0
1992,NUTS,2010,NL3,1,1.0
1993,NUTS,2010,NL3,1,1.0
1995,NUTS,2010,NL3,1,1.0
1996,NUTS,2010,NL3,1,1.0
1997,NUTS,2010,NL3,1,2.0
2001,NUTS,2010,NL3,1,1.0
2002,NUTS,2010,NL3,1,0.87
2003,NUTS,2010,NL3,1,1.33
2004,NUTS,2010,NL3,1,1.14
2007,NUTS,2010,NL3,1,1.0
2008,NUTS,2010,NL3,1,2.5
2011,NUTS,2010,NL3,1,1.0
2012,NUTS,2010,NL3,1,3.0
1997,NUTS,2010,NL31,2,1.0
2002,NUTS,2010,NL31,2,0.33
2004,NUTS,2010,NL31,2,0.14
2007,NUTS,2010,NL31,2,0.5
2008,NUTS,2010,NL31,2,0.5
1997,NUTS,2010,NL310,3,1.0
2002,NUTS,2010,NL310,3,0.33
2004,NUTS,2010,NL310,3,0.14
2007,NUTS,2010,NL310,3,0.5
2008,NUTS,2010,NL310,3,0.5
1989,NUTS,2010,NL32,2,0.5
1993,NUTS,2010,NL32,2,0.5
1997,NUTS,2010,NL32,2,1.0
2001,NUTS,2010,NL32,2,1.0
2002,NUTS,2010,NL32,2,0.53
2003,NUTS,2010,NL32,2,1.0
2007,NUTS,2010,NL32,2,0.5
2008,NUTS,2010,NL32,2,1.0
2007,NUTS,2010,NL323,3,0.5
2002,NUTS,2010,NL325,3,0.33
1989,NUTS,2010,NL326,3,0.5
1993,NUTS,2010,NL326,3,0.5
2001,NUTS,2010,NL326,3,1.0
2002,NUTS,2010,NL326,3,0.2
2003,NUTS,2010,NL326,3,1.0
2008,NUTS,2010,NL326,3,1.0
1997,NUTS,2010,NL327,3,1.0
1991,NUTS,2010,NL33,2,2.0
1992,NUTS,2010,NL33,2,1.0
1995,NUTS,2010,NL33,2,1.0
1996,NUTS,2010,NL33,2,1.0
2003,NUTS,2010,NL33,2,0.33
2008,NUTS,2010,NL33,2,1.0
2011,NUTS,2010,NL33,2,1.0
2012,NUTS,2010,NL33,2,3.0
1991,NUTS,2010,NL332,3,2.0
1992,NUTS,2010,NL332,3,1.0
1996,NUTS,2010,NL332,3,1.0
2003,NUTS,2010,NL332,3,0.33
2008,NUTS,2010,NL333,3,1.0
2011,NUTS,2010,NL333,3,1.0
2012,NUTS,2010,NL333,3,2.0
1995,NUTS,2010,NL339,3,1.0
2012,NUTS,2010,NL339,3,1.0
1993,NUTS,2010,NL34,2,0.5
2004,NUTS,2010,NL34,2,1.0
1993,NUTS,2010,NL342,3,0.5
2004,NUTS,2010,NL342,3,1.0
1977,NUTS,2010,NL4,1,2.0
1978,NUTS,2010,NL4,1,3.0
1979,NUTS,2010,NL4,1,2.0
1980,NUTS,2010,NL4,1,1.0
1981,NUTS,2010,NL4,1,2.0
1982,NUTS,2010,NL4,1,4.0
1983,NUTS,2010,NL4,1,6.0
1984,NUTS,2010,NL4,1,6.0
1986,NUTS,2010,NL4,1,6.0
1987,NUTS,2010,NL4,1,7.0
1988,NUTS,2010,NL4,1,10.0
1989,NUTS,2010,NL4,1,7.0
1990,NUTS,2010,NL4,1,6.0
1991,NUTS,2010,NL4,1,14.0
1992,NUTS,2010,NL4,1,10.0
1993,NUTS,2010,NL4,1,15.0
1994,NUTS,2010,NL4,1,10.0
1995,NUTS,2010,NL4,1,10.08
1996,NUTS,2010,NL4,1,8.0
1997,NUTS,2010,NL4,1,3.33
1998,NUTS,2010,NL4,1,4.0
1999,NUTS,2010,NL4,1,6.0
2000,NUTS,2010,NL4,1,2.0
2001,NUTS,2010,NL4,1,1.0
2002,NUTS,2010,NL4,1,11.37
2003,NUTS,2010,NL4,1,3.0
2004,NUTS,2010,NL4,1,5.0
2005,NUTS,2010,NL4,1,3.0
2006,NUTS,2010,NL4,1,4.0
2007,NUTS,2010,NL4,1,11.0
2008,NUTS,2010,NL4,1,8.5
2009,NUTS,2010,NL4,1,7.5
2010,NUTS,2010,NL4,1,5.0
2011,NUTS,2010,NL4,1,3.5
2012,NUTS,2010,NL4,1,9.0
1977,NUTS,2010,NL41,2,2.0
1978,NUTS,2010,NL41,2,3.0
1979,NUTS,2010,NL41,2,2.0
1980,NUTS,2010,NL41,2,1.0
1981,NUTS,2010,NL41,2,2.0
1982,NUTS,2010,NL41,2,4.0
1983,NUTS,2010,NL41,2,6.0
1984,NUTS,2010,NL41,2,6.0
1986,NUTS,2010,NL41,2,6.0
1987,NUTS,2010,NL41,2,4.0
1988,NUTS,2010,NL41,2,10.0
1989,NUTS,2010,NL41,2,7.0
1990,NUTS,2010,NL41,2,6.0
1991,NUTS,2010,NL41,2,14.0
1992,NUTS,2010,NL41,2,10.0
1993,NUTS,2010,NL41,2,15.0
1994,NUTS,2010,NL41,2,10.0
1995,NUTS,2010,NL41,2,10.08
1996,NUTS,2010,NL41,2,8.0
1997,NUTS,2010,NL41,2,3.33
1998,NUTS,2010,NL41,2,4.0
1999,NUTS,2010,NL41,2,6.0
2000,NUTS,2010,NL41,2,2.0
2001,NUTS,2010,NL41,2,1.0
2002,NUTS,2010,NL41,2,11.37
2003,NUTS,2010,NL41,2,3.0
2004,NUTS,2010,NL41,2,5.0
2005,NUTS,2010,NL41,2,3.0
2006,NUTS,2010,NL41,2,4.0
2007,NUTS,2010,NL41,2,11.0
2008,NUTS,2010,NL41,2,8.5
2009,NUTS,2010,NL41,2,7.5
2010,NUTS,2010,NL41,2,5.0
2011,NUTS,2010,NL41,2,3.5
2012,NUTS,2010,NL41,2,9.0
1995,NUTS,2010,NL411,3,0.2
2010,NUTS,2010,NL411,3,1.0
2002,NUTS,2010,NL413,3,0.2
1977,NUTS,2010,NL414,3,2.0
1978,NUTS,2010,NL414,3,3.0
1979,NUTS,2010,NL414,3,2.0
1980,NUTS,2010,NL414,3,1.0
1981,NUTS,2010,NL414,3,2.0
1982,NUTS,2010,NL414,3,4.0
1983,NUTS,2010,NL414,3,6.0
1984,NUTS,2010,NL414,3,6.0
1986,NUTS,2010,NL414,3,6.0
1987,NUTS,2010,NL414,3,4.0
1988,NUTS,2010,NL414,3,10.0
1989,NUTS,2010,NL414,3,7.0
1990,NUTS,2010,NL414,3,6.0
1991,NUTS,2010,NL414,3,14.0
1992,NUTS,2010,NL414,3,10.0
1993,NUTS,2010,NL414,3,15.0
1994,NUTS,2010,NL414,3,10.0
1995,NUTS,2010,NL414,3,9.88
1996,NUTS,2010,NL414,3,8.0
1997,NUTS,2010,NL414,3,3.33
1998,NUTS,2010,NL414,3,4.0
1999,NUTS,2010,NL414,3,6.0
2000,NUTS,2010,NL414,3,2.0
2001,NUTS,2010,NL414,3,1.0
2002,NUTS,2010,NL414,3,11.17
2003,NUTS,2010,NL414,3,3.0
2004,NUTS,2010,NL414,3,5.0
2005,NUTS,2010,NL414,3,3.0
2006,NUTS,2010,NL414,3,4.0
2007,NUTS,2010,NL414,3,11.0
2008,NUTS,2010,NL414,3,8.5
2009,NUTS,2010,NL414,3,7.5
2010,NUTS,2010,NL414,3,4.0
2011,NUTS,2010,NL414,3,3.5
2012,NUTS,2010,NL414,3,9.0
1987,NUTS,2010,NL42,2,3.0
1987,NUTS,2010,NL421,3,3.0
1994,NUTS,2010,NO,0,0.25
1998,NUTS,2010,NO,0,0.17
2000,NUTS,2010,NO,0,2.0
2002,NUTS,2010,NO,0,1.0
2003,NUTS,2010,NO,0,1.0
2005,NUTS,2010,NO,0,1.0
2008,NUTS,2010,NO,0,1.0
1994,NUTS,2010,NO0,1,0.25
1998,NUTS,2010,NO0,1,0.17
2000,NUTS,2010,NO0,1,2.0
2002,NUTS,2010,NO0,1,1.0
2003,NUTS,2010,NO0,1,1.0
2005,NUTS,2010,NO0,1,1.0
2008,NUTS,2010,NO0,1,1.0
2003,NUTS,2010,NO01,2,1.0
2003,NUTS,2010,NO011,3,1.0
1994,NUTS,2010,NO06,2,0.25
1998,NUTS,2010,NO06,2,0.17
2000,NUTS,2010,NO06,2,2.0
2002,NUTS,2010,NO06,2,1.0
2005,NUTS,2010,NO06,2,1.0
2008,NUTS,2010,NO06,2,1.0
1994,NUTS,2010,NO061,3,0.25
1998,NUTS,2010,NO061,3,0.17
2000,NUTS,2010,NO061,3,2.0
2002,NUTS,2010,NO061,3,1.0
2005,NUTS,2010,NO061,3,1.0
2008,NUTS,2010,NO061,3,1.0
1987,NUTS,2010,PL,0,0.5
1993,NUTS,2010,PL,0,1.0
1997,NUTS,2010,PL,0,1.0
2001,NUTS,2010,PL,0,3.2
2002,NUTS,2010,PL,0,1.4
2004,NUTS,2010,PL,0,1.0
2005,NUTS,2010,PL,0,0.5
2006,NUTS,2010,PL,0,0.5
2009,NUTS,2010,PL,0,0.89
2010,NUTS,2010,PL,0,1.0
1993,NUTS,2010,PL1,1,1.0
1997,NUTS,2010,PL1,1,1.0
2001,NUTS,2010,PL1,1,3.0
2002,NUTS,2010,PL1,1,1.2
2004,NUTS,2010,PL1,1,0.8
2006,NUTS,2010,PL1,1,0.5
2009,NUTS,2010,PL1,1,0.78
2010,NUTS,2010,PL1,1,0.6
1993,NUTS,2010,PL12,2,1.0
1997,NUTS,2010,PL12,2,1.0
2001,NUTS,2010,PL12,2,3.0
2002,NUTS,2010,PL12,2,1.2
2004,NUTS,2010,PL12,2,0.8
2006,NUTS,2010,PL12,2,0.5
2009,NUTS,2010,PL12,2,0.78
2010,NUTS,2010,PL12,2,0.6
1993,NUTS,2010,PL127,3,1.0
1997,NUTS,2010,PL127,3,0.89
2001,NUTS,2010,PL127,3,2.0
2002,NUTS,2010,PL127,3,0.8
2004,NUTS,2010,PL127,3,0.7
2009,NUTS,2010,PL127,3,0.33
2010,NUTS,2010,PL127,3,0.4
2009,NUTS,2010,PL129,3,0.22
1997,NUTS,2010,PL12A,3,0.11
2001,NUTS,2010,PL12A,3,1.0
2002,NUTS,2010,PL12A,3,0.4
2004,NUTS,2010,PL12A,3,0.1
2006,NUTS,2010,PL12A,3,0.5
2009,NUTS,2010,PL12A,3,0.22
2010,NUTS,2010,PL12A,3,0.2
2009,NUTS,2010,PL2,1,0.11
2010,NUTS,2010,PL2,1,0.2
2009,NUTS,2010,PL22,2,0.11
2010,NUTS,2010,PL22,2,0.2
2009,NUTS,2010,PL228,3,0.11
2010,NUTS,2010,PL228,3,0.2
2004,NUTS,2010,PL3,1,0.1
2004,NUTS,2010,PL32,2,0.1
2004,NUTS,2010,PL325,3,0.1
2004,NUTS,2010,PL4,1,0.1
2004,NUTS,2010,PL41,2,0.1
2004,NUTS,2010,PL414,3,0.1
2005,NUTS,2010,PL5,1,0.5
2005,NUTS,2010,PL51,2,0.5
2005,NUTS,2010,PL514,3,0.5
1987,NUTS,2010,PL6,1,0.5
1987,NUTS,2010,PL63,2,0.5
1987,NUTS,2010,PL633,3,0.5
2010,NUTS,2010,PLX,1,0.2
2010,NUTS,2010,PLXX,2,0.2
2010,NUTS,2010,PLXXX,3,0.2
2001,NUTS,2010,PLZ,1,0.2
2002,NUTS,2010,PLZ,1,0.2
2001,NUTS,2010,PLZZ,2,0.2
2002,NUTS,2010,PLZZ,2,0.2
2001,NUTS,2010,PLZZZ,3,0.2
2002,NUTS,2010,PLZZZ,3,0.2
1999,NUTS,2010,PT,0,1.5
2001,NUTS,2010,PT,0,2.0
2010,NUTS,2010,PT,0,2.0
2011,NUTS,2010,PT,0,0.4
1999,NUTS,2010,PT1,1,1.5
2001,NUTS,2010,PT1,1,2.0
2010,NUTS,2010,PT1,1,2.0
2011,NUTS,2010,PT1,1,0.4
1999,NUTS,2010,PT11,2,0.5
2001,NUTS,2010,PT11,2,1.67
2011,NUTS,2010,PT11,2,0.4
1999,NUTS,2010,PT114,3,0.5
2001,NUTS,2010,PT114,3,1.67
2011,NUTS,2010,PT114,3,0.4
2010,NUTS,2010,PT16,2,2.0
2010,NUTS,2010,PT161,3,2.0
1999,NUTS,2010,PT17,2,1.0
2001,NUTS,2010,PT17,2,0.33
1999,NUTS,2010,PT171,3,1.0
2001,NUTS,2010,PT171,3,0.33
1990,NUTS,2010,RO,0,1.0
1994,NUTS,2010,RO,0,1.0
1997,NUTS,2010,RO,0,1.0
1998,NUTS,2010,RO,0,0.33
2001,NUTS,2010,RO,0,1.0
2006,NUTS,2010,RO,0,0.13
2008,NUTS,2010,RO,0,0.67
2008,NUTS,2010,RO1,1,0.67
2008,NUTS,2010,RO11,2,0.67
2008,NUTS,2010,RO113,3,0.33
2008,NUTS,2010,RO116,3,0.33
1990,NUTS,2010,RO3,1,1.0
1994,NUTS,2010,RO3,1,1.0
1997,NUTS,2010,RO3,1,1.0
1998,NUTS,2010,RO3,1,0.33
1990,NUTS,2010,RO32,2,1.0
1994,NUTS,2010,RO32,2,1.0
1997,NUTS,2010,RO32,2,1.0
1998,NUTS,2010,RO32,2,0.33
1990,NUTS,2010,RO321,3,1.0
1994,NUTS,2010,RO321,3,1.0
1997,NUTS,2010,RO321,3,1.0
1998,NUTS,2010,RO321,3,0.33
2001,NUTS,2010,RO4,1,1.0
2001,NUTS,2010,RO41,2,1.0
2001,NUTS,2010,RO415,3,1.0
2006,NUTS,2010,ROZ,1,0.13
2006,NUTS,2010,ROZZ,2,0.13
2006,NUTS,2010,ROZZZ,3,0.13
1977,NUTS,2010,SE,0,1.0
1980,NUTS,2010,SE,0,2.0
1982,NUTS,2010,SE,0,1.0
1984,NUTS,2010,SE,0,1.0
1987,NUTS,2010,SE,0,0.5
1988,NUTS,2010,SE,0,2.0
1989,NUTS,2010,SE,0,3.5
1991,NUTS,2010,SE,0,2.0
1992,NUTS,2010,SE,0,4.0
1993,NUTS,2010,SE,0,4.5
1994,NUTS,2010,SE,0,2.0
1995,NUTS,2010,SE,0,4.0
1996,NUTS,2010,SE,0,8.0
1997,NUTS,2010,SE,0,9.0
1998,NUTS,2010,SE,0,13.0
1999,NUTS,2010,SE,0,9.0
2000,NUTS,2010,SE,0,5.5
2001,NUTS,2010,SE,0,9.17
2002,NUTS,2010,SE,0,5.17
2003,NUTS,2010,SE,0,2.0
2004,NUTS,2010,SE,0,2.0
2005,NUTS,2010,SE,0,4.08
2006,NUTS,2010,SE,0,1.17
2007,NUTS,2010,SE,0,2.0
2008,NUTS,2010,SE,0,3.0
2009,NUTS,2010,SE,0,1.0
2011,NUTS,2010,SE,0,1.6
2012,NUTS,2010,SE,0,1.0
1977,NUTS,2010,SE1,1,1.0
1980,NUTS,2010,SE1,1,2.0
1984,NUTS,2010,SE1,1,1.0
1988,NUTS,2010,SE1,1,1.0
1989,NUTS,2010,SE1,1,1.0
1991,NUTS,2010,SE1,1,1.0
1992,NUTS,2010,SE1,1,2.5
1993,NUTS,2010,SE1,1,0.5
1994,NUTS,2010,SE1,1,1.0
1995,NUTS,2010,SE1,1,3.0
1996,NUTS,2010,SE1,1,5.5
1997,NUTS,2010,SE1,1,8.0
1998,NUTS,2010,SE1,1,11.0
1999,NUTS,2010,SE1,1,7.8
2000,NUTS,2010,SE1,1,5.5
2001,NUTS,2010,SE1,1,7.33
2002,NUTS,2010,SE1,1,3.17
2003,NUTS,2010,SE1,1,2.0
2004,NUTS,2010,SE1,1,2.0
2005,NUTS,2010,SE1,1,3.0
2006,NUTS,2010,SE1,1,1.0
2007,NUTS,2010,SE1,1,2.0
2008,NUTS,2010,SE1,1,2.0
2009,NUTS,2010,SE1,1,1.0
2011,NUTS,2010,SE1,1,1.0
2012,NUTS,2010,SE1,1,1.0
1977,NUTS,2010,SE11,2,1.0
1980,NUTS,2010,SE11,2,2.0
1984,NUTS,2010,SE11,2,0.5
1988,NUTS,2010,SE11,2,1.0
1989,NUTS,2010,SE11,2,1.0
1991,NUTS,2010,SE11,2,1.0
1992,NUTS,2010,SE11,2,2.5
1993,NUTS,2010,SE11,2,0.5
1994,NUTS,2010,SE11,2,1.0
1995,NUTS,2010,SE11,2,3.0
1996,NUTS,2010,SE11,2,4.5
1997,NUTS,2010,SE11,2,8.0
1998,NUTS,2010,SE11,2,11.0
1999,NUTS,2010,SE11,2,7.8
2000,NUTS,2010,SE11,2,5.5
2001,NUTS,2010,SE11,2,7.33
2002,NUTS,2010,SE11,2,3.17
2003,NUTS,2010,SE11,2,2.0
2004,NUTS,2010,SE11,2,2.0
2005,NUTS,2010,SE11,2,3.0
2006,NUTS,2010,SE11,2,1.0
2007,NUTS,2010,SE11,2,1.0
2008,NUTS,2010,SE11,2,2.0
2009,NUTS,2010,SE11,2,1.0
2011,NUTS,2010,SE11,2,1.0
2012,NUTS,2010,SE11,2,0.75
1977,NUTS,2010,SE110,3,1.0
1980,NUTS,2010,SE110,3,2.0
1984,NUTS,2010,SE110,3,0.5
1988,NUTS,2010,SE110,3,1.0
1989,NUTS,2010,SE110,3,1.0
1991,NUTS,2010,SE110,3,1.0
1992,NUTS,2010,SE110,3,2.5
1993,NUTS,2010,SE110,3,0.5
1994,NUTS,2010,SE110,3,1.0
1995,NUTS,2010,SE110,3,3.0
1996,NUTS,2010,SE110,3,4.5
1997,NUTS,2010,SE110,3,8.0
1998,NUTS,2010,SE110,3,11.0
1999,NUTS,2010,SE110,3,7.8
2000,NUTS,2010,SE110,3,5.5
2001,NUTS,2010,SE110,3,7.33
2002,NUTS,2010,SE110,3,3.17
2003,NUTS,2010,SE110,3,2.0
2004,NUTS,2010,SE110,3,2.0
2005,NUTS,2010,SE110,3,3.0
2006,NUTS,2010,SE110,3,1.0
2007,NUTS,2010,SE110,3,1.0
2008,NUTS,2010,SE110,3,2.0
2009,NUTS,2010,SE110,3,1.0
2011,NUTS,2010,SE110,3,1.0
2012,NUTS,2010,SE110,3,0.75
1984,NUTS,2010,SE12,2,0.5
1996,NUTS,2010,SE12,2,1.0
2007,NUTS,2010,SE12,2,1.0
2012,NUTS,2010,SE12,2,0.25
2012,NUTS,2010,SE121,3,0.25
1996,NUTS,2010,SE123,3,1.0
1984,NUTS,2010,SE124,3,0.5
2007,NUTS,2010,SE125,3,1.0
1982,NUTS,2010,SE2,1,1.0
1987,NUTS,2010,SE2,1,0.5
1988,NUTS,2010,SE2,1,1.0
1989,NUTS,2010,SE2,1,1.5
1991,NUTS,2010,SE2,1,1.0
1992,NUTS,2010,SE2,1,1.5
1993,NUTS,2010,SE2,1,4.0
1994,NUTS,2010,SE2,1,1.0
1995,NUTS,2010,SE2,1,1.0
1996,NUTS,2010,SE2,1,2.0
1998,NUTS,2010,SE2,1,2.0
1999,NUTS,2010,SE2,1,1.2
2001,NUTS,2010,SE2,1,1.83
2002,NUTS,2010,SE2,1,2.0
2005,NUTS,2010,SE2,1,1.08
2006,NUTS,2010,SE2,1,0.17
2008,NUTS,2010,SE2,1,1.0
2011,NUTS,2010,SE2,1,0.6
2001,NUTS,2010,SE22,2,0.5
2005,NUTS,2010,SE22,2,0.33
2006,NUTS,2010,SE22,2,0.17
2008,NUTS,2010,SE22,2,1.0
2011,NUTS,2010,SE22,2,0.6
2001,NUTS,2010,SE224,3,0.5
2005,NUTS,2010,SE224,3,0.33
2006,NUTS,2010,SE224,3,0.17
2008,NUTS,2010,SE224,3,1.0
2011,NUTS,2010,SE224,3,0.6
1982,NUTS,2010,SE23,2,1.0
1987,NUTS,2010,SE23,2,0.5
1988,NUTS,2010,SE23,2,1.0
1989,NUTS,2010,SE23,2,1.5
1991,NUTS,2010,SE23,2,1.0
1992,NUTS,2010,SE23,2,1.5
1993,NUTS,2010,SE23,2,4.0
1994,NUTS,2010,SE23,2,1.0
1995,NUTS,2010,SE23,2,1.0
1996,NUTS,2010,SE23,2,2.0
1998,NUTS,2010,SE23,2,2.0
1999,NUTS,2010,SE23,2,1.2
2001,NUTS,2010,SE23,2,1.33
2002,NUTS,2010,SE23,2,2.0
2005,NUTS,2010,SE23,2,0.75
1998,NUTS,2010,SE231,3,1.0
1982,NUTS,2010,SE232,3,1.0
1987,NUTS,2010,SE232,3,0.5
1988,NUTS,2010,SE232,3,1.0
1989,NUTS,2010,SE232,3,1.5
1991,NUTS,2010,SE232,3,1.0
1992,NUTS,2010,SE232,3,1.5
1993,NUTS,2010,SE232,3,4.0
1994,NUTS,2010,SE232,3,1.0
1995,NUTS,2010,SE232,3,1.0
1996,NUTS,2010,SE232,3,2.0
1998,NUTS,2010,SE232,3,1.0
1999,NUTS,2010,SE232,3,1.2
2001,NUTS,2010,SE232,3,1.33
2002,NUTS,2010,SE232,3,2.0
2005,NUTS,2010,SE232,3,0.75
1989,NUTS,2010,SE3,1,1.0
1989,NUTS,2010,SE31,2,1.0
1989,NUTS,2010,SE313,3,1.0
1996,NUTS,2010,SEZ,1,0.5
