region_id,region_level,region_type,region_year_spec,sdg_03_project_count,year
DE942,3,NUTS,2016,0,2020
DE943,3,NUTS,2016,0,2020
DE944,3,NUTS,2016,0,2020
DE949,3,NUTS,2016,0,2020
DE94C,3,NUTS,2016,0,2020
DE94E,3,NUTS,2016,0,2020
DE94G,3,NUTS,2016,0,2020
DEA11,3,NUTS,2016,1,2020
DEA12,3,NUTS,2016,0,2020
DEA13,3,NUTS,2016,4,2020
DEA14,3,NUTS,2016,0,2020
DEA16,3,NUTS,2016,0,2020
DEA19,3,NUTS,2016,1,2020
DEA1A,3,NUTS,2016,3,2020
DEA1B,3,NUTS,2016,0,2020
DEA1C,3,NUTS,2016,0,2020
DEA1D,3,NUTS,2016,0,2020
DEA1F,3,NUTS,2016,0,2020
DEA22,3,NUTS,2016,21,2020
DEA23,3,NUTS,2016,9,2020
DEA26,3,NUTS,2016,1,2020
DEA27,3,NUTS,2016,2,2020
DEA2B,3,NUTS,2016,3,2020
DEA2C,3,NUTS,2016,2,2020
DEA2D,3,NUTS,2016,8,2020
DEA31,3,NUTS,2016,0,2020
DEA32,3,NUTS,2016,0,2020
DEA33,3,NUTS,2016,0,2020
DEA34,3,NUTS,2016,0,2020
DEA35,3,NUTS,2016,1,2020
DEA41,3,NUTS,2016,0,2020
DEA43,3,NUTS,2016,0,2020
DEA44,3,NUTS,2016,0,2020
DEA45,3,NUTS,2016,0,2020
DEA47,3,NUTS,2016,0,2020
DEA51,3,NUTS,2016,0,2020
DEA52,3,NUTS,2016,2,2020
DEA53,3,NUTS,2016,1,2020
DEA54,3,NUTS,2016,0,2020
DEA58,3,NUTS,2016,0,2020
DEA59,3,NUTS,2016,1,2020
DEA5A,3,NUTS,2016,2,2020
DEA5B,3,NUTS,2016,0,2020
DEB11,3,NUTS,2016,0,2020
DEB12,3,NUTS,2016,0,2020
DEB14,3,NUTS,2016,0,2020
DEB17,3,NUTS,2016,0,2020
DEB21,3,NUTS,2016,0,2020
DEB32,3,NUTS,2016,5,2020
DEB34,3,NUTS,2016,0,2020
DEB35,3,NUTS,2016,6,2020
DEB37,3,NUTS,2016,0,2020
DEB38,3,NUTS,2016,0,2020
DEB39,3,NUTS,2016,0,2020
DEB3J,3,NUTS,2016,5,2020
DEC01,3,NUTS,2016,3,2020
DEC04,3,NUTS,2016,0,2020
DEC05,3,NUTS,2016,5,2020
DED21,3,NUTS,2016,10,2020
DED2C,3,NUTS,2016,0,2020
DED2E,3,NUTS,2016,0,2020
DED41,3,NUTS,2016,2,2020
DED42,3,NUTS,2016,0,2020
DED43,3,NUTS,2016,0,2020
DED45,3,NUTS,2016,0,2020
DED51,3,NUTS,2016,6,2020
DED53,3,NUTS,2016,0,2020
DEE02,3,NUTS,2016,1,2020
DEE03,3,NUTS,2016,0,2020
DEE09,3,NUTS,2016,0,2020
DEE0B,3,NUTS,2016,0,2020
DEE0C,3,NUTS,2016,0,2020
DEF02,3,NUTS,2016,4,2020
DEF03,3,NUTS,2016,5,2020
DEF06,3,NUTS,2016,0,2020
DEF07,3,NUTS,2016,0,2020
DEF0A,3,NUTS,2016,0,2020
DEF0B,3,NUTS,2016,0,2020
DEF0C,3,NUTS,2016,0,2020
DEF0D,3,NUTS,2016,4,2020
DEF0E,3,NUTS,2016,0,2020
DEF0F,3,NUTS,2016,0,2020
DEG01,3,NUTS,2016,0,2020
DEG03,3,NUTS,2016,15,2020
DEG05,3,NUTS,2016,1,2020
DEG09,3,NUTS,2016,0,2020
DEG0E,3,NUTS,2016,0,2020
DEG0F,3,NUTS,2016,0,2020
DEG0H,3,NUTS,2016,1,2020
DEG0I,3,NUTS,2016,0,2020
DEG0J,3,NUTS,2016,1,2020
DK011,3,NUTS,2016,46,2020
DK012,3,NUTS,2016,10,2020
DK013,3,NUTS,2016,17,2020
DK014,3,NUTS,2016,0,2020
DK021,3,NUTS,2016,0,2020
DK022,3,NUTS,2016,0,2020
DK031,3,NUTS,2016,3,2020
DK032,3,NUTS,2016,2,2020
DK041,3,NUTS,2016,0,2020
DK042,3,NUTS,2016,26,2020
DK050,3,NUTS,2016,6,2020
EE001,3,NUTS,2016,1,2020
EE008,3,NUTS,2016,9,2020
ES111,3,NUTS,2016,2,2020
ES112,3,NUTS,2016,0,2020
ES114,3,NUTS,2016,1,2020
ES120,3,NUTS,2016,2,2020
ES130,3,NUTS,2016,0,2020
ES211,3,NUTS,2016,2,2020
ES212,3,NUTS,2016,4,2020
ES213,3,NUTS,2016,5,2020
ES220,3,NUTS,2016,1,2020
ES230,3,NUTS,2016,4,2020
ES243,3,NUTS,2016,7,2020
ES300,3,NUTS,2016,73,2020
ES411,3,NUTS,2016,0,2020
ES412,3,NUTS,2016,0,2020
ES413,3,NUTS,2016,1,2020
ES414,3,NUTS,2016,0,2020
ES416,3,NUTS,2016,0,2020
ES417,3,NUTS,2016,2,2020
ES418,3,NUTS,2016,0,2020
ES421,3,NUTS,2016,0,2020
ES422,3,NUTS,2016,0,2020
ES424,3,NUTS,2016,0,2020
ES425,3,NUTS,2016,1,2020
ES431,3,NUTS,2016,1,2020
ES511,3,NUTS,2016,78,2020
ES512,3,NUTS,2016,0,2020
ES513,3,NUTS,2016,0,2020
ES514,3,NUTS,2016,1,2020
ES521,3,NUTS,2016,3,2020
ES522,3,NUTS,2016,1,2020
ES523,3,NUTS,2016,9,2020
ES532,3,NUTS,2016,1,2020
ES611,3,NUTS,2016,0,2020
ES612,3,NUTS,2016,0,2020
ES613,3,NUTS,2016,0,2020
ES614,3,NUTS,2016,4,2020
ES615,3,NUTS,2016,0,2020
ES617,3,NUTS,2016,0,2020
ES618,3,NUTS,2016,2,2020
ES620,3,NUTS,2016,1,2020
ES703,3,NUTS,2016,0,2020
ES705,3,NUTS,2016,0,2020
ES709,3,NUTS,2016,0,2020
FI193,3,NUTS,2016,1,2020
FI194,3,NUTS,2016,0,2020
FI195,3,NUTS,2016,0,2020
FI196,3,NUTS,2016,0,2020
FI197,3,NUTS,2016,13,2020
FI1B1,3,NUTS,2016,24,2020
FI1C1,3,NUTS,2016,5,2020
FI1C2,3,NUTS,2016,0,2020
FI1C3,3,NUTS,2016,0,2020
FI1C5,3,NUTS,2016,0,2020
FI1D1,3,NUTS,2016,0,2020
FI1D2,3,NUTS,2016,3,2020
FI1D3,3,NUTS,2016,0,2020
FI1D5,3,NUTS,2016,0,2020
FI1D7,3,NUTS,2016,0,2020
FI1D9,3,NUTS,2016,9,2020
FR101,3,NUTS,2016,134,2020
FR102,3,NUTS,2016,0,2020
FR103,3,NUTS,2016,3,2020
FR104,3,NUTS,2016,6,2020
FR105,3,NUTS,2016,63,2020
FR106,3,NUTS,2016,3,2020
FR107,3,NUTS,2016,10,2020
FR108,3,NUTS,2016,1,2020
FRB02,3,NUTS,2016,0,2020
FRB04,3,NUTS,2016,1,2020
FRB06,3,NUTS,2016,0,2020
FRC11,3,NUTS,2016,1,2020
FRC21,3,NUTS,2016,3,2020
FRC22,3,NUTS,2016,0,2020
FRC24,3,NUTS,2016,0,2020
FRD11,3,NUTS,2016,0,2020
FRD12,3,NUTS,2016,0,2020
FRD22,3,NUTS,2016,1,2020
FRE11,3,NUTS,2016,9,2020
FRE12,3,NUTS,2016,0,2020
FRE22,3,NUTS,2016,0,2020
FRE23,3,NUTS,2016,0,2020
FRF11,3,NUTS,2016,8,2020
FRF12,3,NUTS,2016,0,2020
FRF31,3,NUTS,2016,0,2020
FRF33,3,NUTS,2016,0,2020
FRF34,3,NUTS,2016,0,2020
FRG01,3,NUTS,2016,3,2020
FRG02,3,NUTS,2016,1,2020
FRG04,3,NUTS,2016,0,2020
FRG05,3,NUTS,2016,0,2020
FRH01,3,NUTS,2016,1,2020
FRH02,3,NUTS,2016,0,2020
FRH03,3,NUTS,2016,3,2020
FRH04,3,NUTS,2016,0,2020
FRI12,3,NUTS,2016,12,2020
FRI13,3,NUTS,2016,0,2020
FRI14,3,NUTS,2016,0,2020
FRI15,3,NUTS,2016,0,2020
FRI23,3,NUTS,2016,0,2020
FRI31,3,NUTS,2016,0,2020
FRI32,3,NUTS,2016,0,2020
FRI34,3,NUTS,2016,0,2020
FRJ12,3,NUTS,2016,0,2020
FRJ13,3,NUTS,2016,5,2020
FRJ15,3,NUTS,2016,0,2020
FRJ22,3,NUTS,2016,0,2020
FRJ23,3,NUTS,2016,4,2020
FRJ26,3,NUTS,2016,0,2020
FRK12,3,NUTS,2016,0,2020
FRK14,3,NUTS,2016,0,2020
FRK21,3,NUTS,2016,0,2020
FRK23,3,NUTS,2016,0,2020
FRK24,3,NUTS,2016,4,2020
FRK25,3,NUTS,2016,0,2020
FRK26,3,NUTS,2016,20,2020
FRK27,3,NUTS,2016,0,2020
FRK28,3,NUTS,2016,0,2020
FRL03,3,NUTS,2016,5,2020
FRL04,3,NUTS,2016,13,2020
FRL05,3,NUTS,2016,0,2020
FRM02,3,NUTS,2016,2,2020
HR031,3,NUTS,2016,1,2020
HR035,3,NUTS,2016,0,2020
HR036,3,NUTS,2016,0,2020
HR037,3,NUTS,2016,0,2020
HR041,3,NUTS,2016,6,2020
HR042,3,NUTS,2016,1,2020
HR044,3,NUTS,2016,0,2020
HR046,3,NUTS,2016,0,2020
HR04B,3,NUTS,2016,0,2020
HR04C,3,NUTS,2016,0,2020
HR04E,3,NUTS,2016,0,2020
HU110,3,NUTS,2016,11,2020
HU120,3,NUTS,2016,1,2020
HU211,3,NUTS,2016,0,2020
HU212,3,NUTS,2016,0,2020
HU213,3,NUTS,2016,0,2020
HU221,3,NUTS,2016,0,2020
HU222,3,NUTS,2016,0,2020
HU231,3,NUTS,2016,0,2020
HU311,3,NUTS,2016,0,2020
HU321,3,NUTS,2016,1,2020
HU331,3,NUTS,2016,0,2020
HU332,3,NUTS,2016,1,2020
HU333,3,NUTS,2016,5,2020
IE042,3,NUTS,2016,13,2020
IE051,3,NUTS,2016,0,2020
IE052,3,NUTS,2016,1,2020
IE053,3,NUTS,2016,16,2020
IE061,3,NUTS,2016,26,2020
IE063,3,NUTS,2016,0,2020
ITC11,3,NUTS,2016,16,2020
ITC12,3,NUTS,2016,3,2020
ITC13,3,NUTS,2016,0,2020
ITC15,3,NUTS,2016,1,2020
ITC16,3,NUTS,2016,0,2020
ITC18,3,NUTS,2016,0,2020
ITC32,3,NUTS,2016,0,2020
ITC33,3,NUTS,2016,17,2020
ITC41,3,NUTS,2016,1,2020
ITC42,3,NUTS,2016,1,2020
ITC43,3,NUTS,2016,0,2020
ITC46,3,NUTS,2016,2,2020
ITC47,3,NUTS,2016,2,2020
ITC48,3,NUTS,2016,13,2020
ITC49,3,NUTS,2016,2,2020
ITC4A,3,NUTS,2016,0,2020
ITC4C,3,NUTS,2016,76,2020
ITC4D,3,NUTS,2016,1,2020
ITF11,3,NUTS,2016,0,2020
ITF13,3,NUTS,2016,0,2020
ITF14,3,NUTS,2016,2,2020
ITF21,3,NUTS,2016,1,2020
ITF22,3,NUTS,2016,0,2020
ITF31,3,NUTS,2016,1,2020
ITF33,3,NUTS,2016,10,2020
ITF34,3,NUTS,2016,0,2020
ITF35,3,NUTS,2016,0,2020
ITF43,3,NUTS,2016,0,2020
ITF45,3,NUTS,2016,1,2020
ITF46,3,NUTS,2016,1,2020
ITF47,3,NUTS,2016,2,2020
ITF51,3,NUTS,2016,0,2020
ITF52,3,NUTS,2016,0,2020
ITF63,3,NUTS,2016,0,2020
ITG12,3,NUTS,2016,3,2020
ITG14,3,NUTS,2016,0,2020
ITG17,3,NUTS,2016,0,2020
ITG25,3,NUTS,2016,0,2020
ITG27,3,NUTS,2016,1,2020
ITH10,3,NUTS,2016,1,2020
ITH20,3,NUTS,2016,11,2020
ITH31,3,NUTS,2016,5,2020
ITH32,3,NUTS,2016,0,2020
ITH34,3,NUTS,2016,0,2020
ITH35,3,NUTS,2016,4,2020
ITH36,3,NUTS,2016,17,2020
ITH41,3,NUTS,2016,0,2020
ITH42,3,NUTS,2016,3,2020
ITH43,3,NUTS,2016,0,2020
ITH44,3,NUTS,2016,6,2020
ITH51,3,NUTS,2016,0,2020
ITH52,3,NUTS,2016,4,2020
ITH53,3,NUTS,2016,1,2020
ITH54,3,NUTS,2016,7,2020
ITH55,3,NUTS,2016,25,2020
ITH56,3,NUTS,2016,4,2020
ITH57,3,NUTS,2016,0,2020
ITH58,3,NUTS,2016,1,2020
ITH59,3,NUTS,2016,2,2020
ITI12,3,NUTS,2016,0,2020
ITI13,3,NUTS,2016,0,2020
ITI14,3,NUTS,2016,13,2020
ITI15,3,NUTS,2016,0,2020
ITI16,3,NUTS,2016,1,2020
ITI17,3,NUTS,2016,18,2020
ITI18,3,NUTS,2016,0,2020
ITI19,3,NUTS,2016,7,2020
ITI1A,3,NUTS,2016,0,2020
ITI21,3,NUTS,2016,3,2020
ITI22,3,NUTS,2016,0,2020
ITI32,3,NUTS,2016,0,2020
ITI33,3,NUTS,2016,4,2020
ITI41,3,NUTS,2016,0,2020
ITI43,3,NUTS,2016,67,2020
ITI44,3,NUTS,2016,1,2020
ITI45,3,NUTS,2016,0,2020
LT011,3,NUTS,2016,6,2020
LT022,3,NUTS,2016,4,2020
LT023,3,NUTS,2016,0,2020
LU000,3,NUTS,2016,17,2020
LV005,3,NUTS,2016,0,2020
LV006,3,NUTS,2016,6,2020
LV007,3,NUTS,2016,1,2020
MT001,3,NUTS,2016,0,2020
NL111,3,NUTS,2016,0,2020
NL112,3,NUTS,2016,0,2020
NL113,3,NUTS,2016,20,2020
NL124,3,NUTS,2016,0,2020
NL125,3,NUTS,2016,0,2020
NL126,3,NUTS,2016,0,2020
NL131,3,NUTS,2016,0,2020
NL132,3,NUTS,2016,0,2020
NL133,3,NUTS,2016,0,2020
NL211,3,NUTS,2016,1,2020
NL212,3,NUTS,2016,0,2020
NL213,3,NUTS,2016,7,2020
NL221,3,NUTS,2016,8,2020
NL224,3,NUTS,2016,1,2020
NL225,3,NUTS,2016,0,2020
NL226,3,NUTS,2016,40,2020
NL230,3,NUTS,2016,2,2020
NL310,3,NUTS,2016,60,2020
NL321,3,NUTS,2016,2,2020
NL323,3,NUTS,2016,1,2020
NL324,3,NUTS,2016,1,2020
NL325,3,NUTS,2016,0,2020
NL327,3,NUTS,2016,1,2020
NL328,3,NUTS,2016,0,2020
NL329,3,NUTS,2016,82,2020
NL332,3,NUTS,2016,11,2020
NL333,3,NUTS,2016,9,2020
NL337,3,NUTS,2016,40,2020
NL33A,3,NUTS,2016,0,2020
NL33B,3,NUTS,2016,0,2020
NL33C,3,NUTS,2016,32,2020
NL341,3,NUTS,2016,0,2020
NL342,3,NUTS,2016,0,2020
NL411,3,NUTS,2016,1,2020
NL412,3,NUTS,2016,6,2020
NL413,3,NUTS,2016,2,2020
NL414,3,NUTS,2016,22,2020
NL421,3,NUTS,2016,0,2020
NL422,3,NUTS,2016,0,2020
NL423,3,NUTS,2016,32,2020
PL213,3,NUTS,2016,0,2020
PL218,3,NUTS,2016,0,2020
PL225,3,NUTS,2016,0,2020
PL229,3,NUTS,2016,0,2020
PL22A,3,NUTS,2016,0,2020
PL414,3,NUTS,2016,0,2020
PL415,3,NUTS,2016,1,2020
PL418,3,NUTS,2016,0,2020
PL424,3,NUTS,2016,0,2020
PL514,3,NUTS,2016,0,2020
PL518,3,NUTS,2016,0,2020
PL524,3,NUTS,2016,0,2020
PL613,3,NUTS,2016,0,2020
PL621,3,NUTS,2016,0,2020
PL622,3,NUTS,2016,0,2020
PL633,3,NUTS,2016,0,2020
PL711,3,NUTS,2016,1,2020
PL715,3,NUTS,2016,0,2020
PL814,3,NUTS,2016,0,2020
PL815,3,NUTS,2016,0,2020
PL823,3,NUTS,2016,0,2020
PL824,3,NUTS,2016,0,2020
PL841,3,NUTS,2016,0,2020
PL911,3,NUTS,2016,7,2020
PL913,3,NUTS,2016,0,2020
PT111,3,NUTS,2016,0,2020
PT112,3,NUTS,2016,4,2020
PT119,3,NUTS,2016,0,2020
PT11A,3,NUTS,2016,8,2020
PT11D,3,NUTS,2016,0,2020
PT11E,3,NUTS,2016,0,2020
PT150,3,NUTS,2016,0,2020
PT16B,3,NUTS,2016,0,2020
PT16D,3,NUTS,2016,2,2020
PT16E,3,NUTS,2016,0,2020
PT16J,3,NUTS,2016,0,2020
PT170,3,NUTS,2016,23,2020
PT185,3,NUTS,2016,0,2020
PT186,3,NUTS,2016,0,2020
PT187,3,NUTS,2016,1,2020
PT200,3,NUTS,2016,0,2020
PT300,3,NUTS,2016,0,2020
RO112,3,NUTS,2016,0,2020
RO113,3,NUTS,2016,2,2020
RO114,3,NUTS,2016,0,2020
RO121,3,NUTS,2016,0,2020
RO122,3,NUTS,2016,0,2020
RO126,3,NUTS,2016,0,2020
RO211,3,NUTS,2016,0,2020
RO212,3,NUTS,2016,0,2020
RO213,3,NUTS,2016,3,2020
RO223,3,NUTS,2016,0,2020
RO224,3,NUTS,2016,0,2020
RO225,3,NUTS,2016,0,2020
RO312,3,NUTS,2016,0,2020
RO313,3,NUTS,2016,0,2020
RO316,3,NUTS,2016,0,2020
RO321,3,NUTS,2016,6,2020
RO322,3,NUTS,2016,0,2020
RO415,3,NUTS,2016,1,2020
RO421,3,NUTS,2016,0,2020
RO424,3,NUTS,2016,1,2020
SE110,3,NUTS,2016,73,2020
SE121,3,NUTS,2016,13,2020
SE122,3,NUTS,2016,0,2020
SE123,3,NUTS,2016,5,2020
SE124,3,NUTS,2016,1,2020
SE125,3,NUTS,2016,0,2020
SE211,3,NUTS,2016,0,2020
SE212,3,NUTS,2016,0,2020
SE224,3,NUTS,2016,19,2020
SE231,3,NUTS,2016,0,2020
SE232,3,NUTS,2016,3,2020
SE311,3,NUTS,2016,0,2020
SE312,3,NUTS,2016,0,2020
SE321,3,NUTS,2016,0,2020
SE322,3,NUTS,2016,1,2020
SE331,3,NUTS,2016,0,2020
SE332,3,NUTS,2016,0,2020
SI031,3,NUTS,2016,0,2020
SI032,3,NUTS,2016,5,2020
SI033,3,NUTS,2016,0,2020
SI034,3,NUTS,2016,0,2020
SI036,3,NUTS,2016,0,2020
SI037,3,NUTS,2016,0,2020
SI038,3,NUTS,2016,1,2020
SI041,3,NUTS,2016,15,2020
SI042,3,NUTS,2016,0,2020
SI043,3,NUTS,2016,0,2020
SI044,3,NUTS,2016,1,2020
SK010,3,NUTS,2016,2,2020
SK021,3,NUTS,2016,1,2020
SK022,3,NUTS,2016,0,2020
SK023,3,NUTS,2016,0,2020
SK031,3,NUTS,2016,0,2020
SK032,3,NUTS,2016,1,2020
SK041,3,NUTS,2016,0,2020
SK042,3,NUTS,2016,0,2020
UKC12,3,NUTS,2016,0,2020
UKD11,3,NUTS,2016,0,2020
UKD33,3,NUTS,2016,6,2020
UKD34,3,NUTS,2016,0,2020
UKD44,3,NUTS,2016,0,2020
UKD61,3,NUTS,2016,0,2020
UKD72,3,NUTS,2016,1,2020
UKE11,3,NUTS,2016,0,2020
UKE22,3,NUTS,2016,0,2020
UKE31,3,NUTS,2016,0,2020
UKE32,3,NUTS,2016,3,2020
UKE41,3,NUTS,2016,1,2020
UKE42,3,NUTS,2016,7,2020
UKE44,3,NUTS,2016,3,2020
UKF13,3,NUTS,2016,0,2020
UKF14,3,NUTS,2016,9,2020
UKF21,3,NUTS,2016,1,2020
UKF22,3,NUTS,2016,0,2020
UKF24,3,NUTS,2016,0,2020
UKF30,3,NUTS,2016,1,2020
UKG11,3,NUTS,2016,1,2020
UKG13,3,NUTS,2016,0,2020
UKG31,3,NUTS,2016,10,2020
UKG33,3,NUTS,2016,4,2020
UKG39,3,NUTS,2016,0,2020
UKH12,3,NUTS,2016,2,2020
UKH17,3,NUTS,2016,1,2020
UKH23,3,NUTS,2016,1,2020
UKH25,3,NUTS,2016,0,2020
UKH34,3,NUTS,2016,1,2020
UKH35,3,NUTS,2016,1,2020
UKH36,3,NUTS,2016,0,2020
UKI31,3,NUTS,2016,48,2020
UKI32,3,NUTS,2016,29,2020
UKI33,3,NUTS,2016,3,2020
UKI34,3,NUTS,2016,0,2020
UKI41,3,NUTS,2016,0,2020
UKI42,3,NUTS,2016,6,2020
UKI43,3,NUTS,2016,3,2020
UKI44,3,NUTS,2016,2,2020
UKI51,3,NUTS,2016,0,2020
UKI52,3,NUTS,2016,1,2020
UKI53,3,NUTS,2016,1,2020
UKI54,3,NUTS,2016,0,2020
UKI74,3,NUTS,2016,2,2020
UKI75,3,NUTS,2016,4,2020
UKJ11,3,NUTS,2016,0,2020
UKJ12,3,NUTS,2016,1,2020
UKJ22,3,NUTS,2016,2,2020
UKJ25,3,NUTS,2016,2,2020
UKJ26,3,NUTS,2016,0,2020
UKJ27,3,NUTS,2016,0,2020
UKJ28,3,NUTS,2016,0,2020
UKJ32,3,NUTS,2016,5,2020
UKJ36,3,NUTS,2016,0,2020
UKJ37,3,NUTS,2016,0,2020
UKJ44,3,NUTS,2016,9,2020
UKK11,3,NUTS,2016,0,2020
UKK12,3,NUTS,2016,3,2020
UKK13,3,NUTS,2016,0,2020
UKK41,3,NUTS,2016,0,2020
UKK43,3,NUTS,2016,0,2020
UKL12,3,NUTS,2016,0,2020
UKL17,3,NUTS,2016,0,2020
UKL18,3,NUTS,2016,1,2020
UKL21,3,NUTS,2016,0,2020
UKL22,3,NUTS,2016,3,2020
UKM61,3,NUTS,2016,0,2020
UKM62,3,NUTS,2016,0,2020
UKM73,3,NUTS,2016,1,2020
UKM75,3,NUTS,2016,7,2020
UKM77,3,NUTS,2016,0,2020
UKM78,3,NUTS,2016,0,2020
UKM82,3,NUTS,2016,12,2020
UKM83,3,NUTS,2016,0,2020
UKN06,3,NUTS,2016,0,2020
UKN07,3,NUTS,2016,0,2020
UKN12,3,NUTS,2016,0,2020
AT112,3,NUTS,2021,0,2021
AT113,3,NUTS,2021,0,2021
AT122,3,NUTS,2021,1,2021
AT123,3,NUTS,2021,1,2021
AT124,3,NUTS,2021,0,2021
AT126,3,NUTS,2021,1,2021
AT127,3,NUTS,2021,1,2021
AT130,3,NUTS,2021,53,2021
AT211,3,NUTS,2021,0,2021
AT213,3,NUTS,2021,0,2021
AT221,3,NUTS,2021,10,2021
AT223,3,NUTS,2021,3,2021
AT224,3,NUTS,2021,0,2021
AT311,3,NUTS,2021,0,2021
AT312,3,NUTS,2021,6,2021
AT313,3,NUTS,2021,0,2021
AT314,3,NUTS,2021,1,2021
AT315,3,NUTS,2021,2,2021
AT323,3,NUTS,2021,1,2021
AT331,3,NUTS,2021,0,2021
AT332,3,NUTS,2021,6,2021
AT335,3,NUTS,2021,0,2021
AT341,3,NUTS,2021,0,2021
AT342,3,NUTS,2021,0,2021
BE100,3,NUTS,2021,56,2021
BE211,3,NUTS,2021,11,2021
BE212,3,NUTS,2021,1,2021
BE213,3,NUTS,2021,11,2021
BE223,3,NUTS,2021,1,2021
BE224,3,NUTS,2021,3,2021
BE225,3,NUTS,2021,0,2021
BE231,3,NUTS,2021,0,2021
BE232,3,NUTS,2021,0,2021
BE233,3,NUTS,2021,0,2021
BE234,3,NUTS,2021,32,2021
BE235,3,NUTS,2021,0,2021
BE236,3,NUTS,2021,1,2021
BE241,3,NUTS,2021,6,2021
BE242,3,NUTS,2021,35,2021
BE251,3,NUTS,2021,2,2021
BE254,3,NUTS,2021,1,2021
BE255,3,NUTS,2021,0,2021
BE256,3,NUTS,2021,0,2021
BE310,3,NUTS,2021,9,2021
BE323,3,NUTS,2021,0,2021
BE328,3,NUTS,2021,0,2021
BE32B,3,NUTS,2021,0,2021
BE332,3,NUTS,2021,8,2021
BE352,3,NUTS,2021,0,2021
BG341,3,NUTS,2021,0,2021
BG411,3,NUTS,2021,1,2021
BG421,3,NUTS,2021,0,2021
CY000,3,NUTS,2021,3,2021
CZ010,3,NUTS,2021,6,2021
CZ020,3,NUTS,2021,1,2021
CZ031,3,NUTS,2021,1,2021
CZ032,3,NUTS,2021,0,2021
CZ042,3,NUTS,2021,0,2021
CZ051,3,NUTS,2021,0,2021
CZ052,3,NUTS,2021,0,2021
CZ063,3,NUTS,2021,0,2021
CZ064,3,NUTS,2021,2,2021
CZ071,3,NUTS,2021,1,2021
CZ072,3,NUTS,2021,0,2021
CZ080,3,NUTS,2021,2,2021
DE111,3,NUTS,2021,4,2021
DE113,3,NUTS,2021,0,2021
DE115,3,NUTS,2021,0,2021
DE117,3,NUTS,2021,0,2021
DE118,3,NUTS,2021,1,2021
DE119,3,NUTS,2021,0,2021
DE11A,3,NUTS,2021,0,2021
DE11D,3,NUTS,2021,1,2021
DE122,3,NUTS,2021,6,2021
DE123,3,NUTS,2021,0,2021
DE125,3,NUTS,2021,44,2021
DE126,3,NUTS,2021,2,2021
DE128,3,NUTS,2021,1,2021
DE131,3,NUTS,2021,8,2021
DE133,3,NUTS,2021,0,2021
DE134,3,NUTS,2021,0,2021
DE136,3,NUTS,2021,0,2021
DE138,3,NUTS,2021,4,2021
DE141,3,NUTS,2021,0,2021
DE142,3,NUTS,2021,2,2021
DE144,3,NUTS,2021,0,2021
DE145,3,NUTS,2021,0,2021
DE146,3,NUTS,2021,1,2021
DE147,3,NUTS,2021,0,2021
DE148,3,NUTS,2021,0,2021
DE149,3,NUTS,2021,0,2021
DE211,3,NUTS,2021,0,2021
DE212,3,NUTS,2021,32,2021
DE213,3,NUTS,2021,0,2021
DE218,3,NUTS,2021,0,2021
DE219,3,NUTS,2021,0,2021
DE21B,3,NUTS,2021,0,2021
DE21C,3,NUTS,2021,5,2021
DE21E,3,NUTS,2021,0,2021
DE21H,3,NUTS,2021,2,2021
DE21K,3,NUTS,2021,0,2021
DE21L,3,NUTS,2021,1,2021
DE21N,3,NUTS,2021,1,2021
DE222,3,NUTS,2021,0,2021
DE22B,3,NUTS,2021,0,2021
DE231,3,NUTS,2021,0,2021
DE232,3,NUTS,2021,3,2021
DE241,3,NUTS,2021,0,2021
DE242,3,NUTS,2021,2,2021
DE248,3,NUTS,2021,0,2021
DE24C,3,NUTS,2021,0,2021
DE252,3,NUTS,2021,9,2021
DE254,3,NUTS,2021,1,2021
DE259,3,NUTS,2021,0,2021
DE262,3,NUTS,2021,0,2021
DE263,3,NUTS,2021,5,2021
DE266,3,NUTS,2021,1,2021
DE268,3,NUTS,2021,1,2021
DE26A,3,NUTS,2021,0,2021
DE26C,3,NUTS,2021,0,2021
DE271,3,NUTS,2021,0,2021
DE273,3,NUTS,2021,0,2021
DE275,3,NUTS,2021,0,2021
DE276,3,NUTS,2021,0,2021
DE278,3,NUTS,2021,0,2021
DE27A,3,NUTS,2021,0,2021
DE300,3,NUTS,2021,51,2021
DE402,3,NUTS,2021,0,2021
DE403,3,NUTS,2021,0,2021
DE404,3,NUTS,2021,2,2021
DE406,3,NUTS,2021,0,2021
DE408,3,NUTS,2021,1,2021
DE40A,3,NUTS,2021,0,2021
DE40B,3,NUTS,2021,0,2021
DE40C,3,NUTS,2021,0,2021
DE40E,3,NUTS,2021,0,2021
DE40H,3,NUTS,2021,0,2021
DE40I,3,NUTS,2021,0,2021
DE501,3,NUTS,2021,2,2021
DE502,3,NUTS,2021,0,2021
DE600,3,NUTS,2021,16,2021
DE711,3,NUTS,2021,8,2021
DE712,3,NUTS,2021,6,2021
DE714,3,NUTS,2021,0,2021
DE715,3,NUTS,2021,0,2021
DE716,3,NUTS,2021,0,2021
DE717,3,NUTS,2021,0,2021
DE719,3,NUTS,2021,0,2021
DE71A,3,NUTS,2021,0,2021
DE71C,3,NUTS,2021,4,2021
DE71E,3,NUTS,2021,0,2021
DE721,3,NUTS,2021,1,2021
DE723,3,NUTS,2021,0,2021
DE724,3,NUTS,2021,4,2021
DE731,3,NUTS,2021,0,2021
DE803,3,NUTS,2021,2,2021
DE804,3,NUTS,2021,0,2021
DE80K,3,NUTS,2021,0,2021
